year,tant_ADV écrit_VERB,tant_ADV ecrit_VERB,tant_ADV décrit_VERB
1872,1.300177956409243e-07,0.0,2.4189357183956872e-09
1873,1.3229069395492843e-07,0.0,1.7958012854535355e-09
1874,1.2845409003148234e-07,5.974609140757536e-10,4.779687312606029e-09
1875,1.361723462878217e-07,5.721527140956084e-10,5.721527251978387e-09
1876,1.2333870813563408e-07,0.0,5.441413541973361e-09
1877,1.7997814438786008e-07,0.0,4.329371083855449e-09
1878,1.5882802983924194e-07,0.0,1.2078177347163432e-09
1879,1.8266882761963643e-07,0.0,1.221865053580018e-09
1880,1.4055083852326788e-07,0.0,0.0
1881,1.331748933353083e-07,0.0,6.972507571312292e-10
1882,1.1979693681496428e-07,0.0,0.0
1883,1.5798347874351748e-07,0.0,4.423537092179686e-09
1884,1.432568268455725e-07,0.0,4.621187876807653e-09
1885,9.603996886653476e-08,6.445635691854079e-10,6.445635691854079e-10
1886,1.4649363322405407e-07,0.0,2.5813855497602844e-09
1887,1.5408262754590396e-07,0.0,1.9586774424595887e-09
1888,1.5217474924611452e-07,0.0,5.706553452000662e-09
1889,1.1214594763941932e-07,0.0,2.5060546970934183e-09
1890,7.865263995654459e-08,0.0,1.0487018364813139e-08
1891,9.880041318410804e-08,6.374220040683554e-10,4.461953917456185e-09
1892,1.3978782931189926e-07,0.0,3.761107425503951e-09
1893,9.052872229631248e-08,0.0,4.926733243593162e-09
1894,1.3170216561775305e-07,0.0,5.041231432301174e-09
1895,1.1615925643582159e-07,0.0,3.0093072478365457e-09
1896,1.0968474128958405e-07,0.0,5.89702897624278e-10
1897,1.30518387209122e-07,0.0,0.0
1898,1.2391797099553514e-07,0.0,5.6583548957434e-10
1899,1.2326499643222633e-07,0.0,4.9748205555033564e-09
1900,1.105694309444516e-07,0.0,5.19105292084987e-09
1901,1.2406999871927837e-07,0.0,2.235495566438317e-09
1902,8.052865752006255e-08,4.910283846193408e-10,3.928227076954727e-09
1903,1.188048486255866e-07,0.0,3.7801539676252105e-09
1904,1.0749250378694342e-07,0.0,0.0
1905,1.24374295751295e-07,5.160759042333041e-10,1.5482277682110634e-09
1906,9.362415909208721e-08,0.0,1.5432553013283723e-09
1907,1.352567835510854e-07,5.142843373384665e-10,1.028568674676933e-09
1908,1.3015180400088866e-07,0.0,2.9468334439286537e-09
1909,1.529273419009769e-07,0.0,1.3752458727367411e-08
1910,9.779795817621562e-08,1.6032452032632705e-09,3.740905363258662e-09
1911,9.576673676292558e-08,5.320374141248863e-10,5.320374141248863e-10
1912,1.2919365133257088e-07,0.0,0.0
1913,1.468928161330041e-07,0.0,0.0
1914,1.1987171433247568e-07,0.0,4.018046340092951e-09
1915,1.0131455496775743e-07,0.0,2.3561523843085297e-09
1916,9.668966782783173e-08,0.0,1.0987462051303964e-09
1917,1.4037023277069238e-07,0.0,6.57985488317081e-09
1918,8.499918635607173e-08,0.0,0.0
1919,1.1325653304083971e-07,0.0,0.0
1920,1.2645627123220038e-07,0.0,3.028892692213958e-09
1921,1.1586303827471056e-07,0.0,1.5145494858259667e-09
1922,1.5346105897151574e-07,1.4755870969551665e-09,1.4755870969551665e-09
1923,1.210218130154317e-07,0.0,1.0615948120573648e-09
1924,1.1215713158208018e-07,0.0,0.0
1925,1.330779468844412e-07,0.0,0.0
1926,1.058883185578452e-07,0.0,2.229227691330493e-09
1927,1.1149224832252003e-07,0.0,6.689535148041159e-09
1928,1.0626218482912009e-07,0.0,4.570416489713125e-09
1929,1.3034275525569683e-07,0.0,1.2254447234738564e-08
1930,9.453243166035463e-08,0.0,0.0
1931,9.92266038224443e-08,0.0,0.0
1932,1.0301964437076094e-07,1.0959536611565568e-09,2.1919073223131136e-09
1933,1.1470662286683364e-07,0.0,0.0
1934,8.387105765450542e-08,0.0,2.3963160344919743e-09
1935,1.3524160635824956e-07,0.0,0.0
1936,1.2124714032779593e-07,0.0,2.424942913137329e-09
1937,9.317427185351335e-08,0.0,3.777335333410292e-09
1938,8.038433207957496e-08,0.0,5.186085783037697e-09
1939,9.023489866422096e-08,0.0,0.0
1940,7.60734906180005e-08,0.0,2.5357829169792012e-09
1941,9.444808313219255e-08,0.0,8.854508237732261e-09
1942,8.192371581117186e-08,0.0,0.0
1943,1.0161323160673419e-07,0.0,0.0
1944,8.675602458652065e-08,0.0,0.0
1945,1.0238969139209075e-07,0.0,4.357008087652048e-09
1946,1.0301616981678308e-07,0.0,4.1763312808029696e-09
1947,1.0132740158041997e-07,0.0,3.5762612871081956e-09
1948,9.567261116671943e-08,1.0871887834440486e-09,0.0
1949,6.282885323116716e-08,0.0,2.945102384188658e-09
1950,9.571825643206466e-08,2.1270722960764488e-09,2.1270722960764488e-09
1951,1.0021717855579482e-07,0.0,1.0661401761424827e-09
1952,9.384875454543362e-08,0.0,1.0544803918932644e-09
1953,8.188109035245361e-08,0.0,4.3095309543161875e-09
1954,9.7725362024903e-08,0.0,0.0
1955,5.255940394022218e-08,0.0,9.385607846468247e-10
1956,9.069987072507502e-08,1.744228317335228e-09,1.744228317335228e-09
1957,9.983592264006802e-08,0.0,8.835037701437898e-10
1958,7.858631079216138e-08,0.0,8.272243445794913e-10
1959,8.680837737529146e-08,0.0,4.650448914844674e-09
1960,8.651041838447782e-08,0.0,3.460416619915918e-09
1961,1.0005349082575776e-07,0.0,2.779263708063695e-09
1962,9.703193626364737e-08,0.0,5.7077609305622445e-09
1963,8.599850787049945e-08,6.466053248388448e-10,2.5864212993553792e-09
1964,1.052526528155795e-07,0.0,6.083968329129164e-10
1965,1.0998807198348004e-07,0.0,1.6416130677043839e-09
1966,7.14540675517128e-08,1.1078149508847446e-09,4.985167390003653e-09
1967,1.2523052816959535e-07,0.0,6.409436092980059e-09
1968,9.56671541985088e-08,4.4914158503495116e-10,1.7965663401398047e-09
1969,7.766406184828156e-08,1.8167031212712459e-09,1.8167031212712459e-09
1970,1.0393118543561286e-07,1.8394900047624674e-09,4.1388523719376735e-09
1971,1.0893402446754408e-07,1.0276794970565106e-09,7.193756701440179e-09
1972,9.234264553015237e-08,0.0,1.5390440033513642e-09
1973,8.049277511190667e-08,2.7566018356850464e-09,1.6539611902288698e-09
1974,7.200731744205768e-08,0.0,3.937900228123681e-09
1975,7.596268858378608e-08,0.0,2.2845920710778955e-09
1976,7.313314398516013e-08,0.0,4.570821499072508e-09
1977,7.698584170157119e-08,5.876781838942691e-10,1.1753563677885381e-09
1978,8.07920415013541e-08,5.940591352171509e-10,1.7821774056514528e-09
1979,5.969013017192992e-08,1.7555920051037788e-09,1.7555920051037788e-09
1980,7.561250470189407e-08,5.685150683554241e-10,1.1370301367108482e-09
1981,8.349725533207675e-08,1.2651099057237047e-09,1.8976649140967083e-09
1982,9.435403569568734e-08,6.207502289967692e-10,4.345251713999687e-09
1983,9.472974227264785e-08,0.0,6.946847541655643e-09
1984,7.886651332000838e-08,0.0,7.538710988796993e-09
1985,6.737425195524338e-08,5.414002135495366e-09,5.414002135495366e-09
1986,8.032610310237942e-08,0.0,3.5966913891627428e-09
1987,6.844114608384189e-08,0.0,6.110816741511371e-09
1988,6.836071264615384e-08,5.996553809062277e-10,3.597932174415064e-09
1989,6.036934507847036e-08,2.1952488715726304e-09,3.841685636274406e-09
1990,5.9390295348293876e-08,0.0,2.179460389939436e-09
1991,7.444060656780493e-08,0.0,5.2753188484189195e-09
1992,6.336436086940012e-08,0.0,4.958949695321735e-09
1993,5.982344220001323e-08,0.0,2.7696036575264316e-09
1994,7.173900229417995e-08,0.0,6.329911705904578e-09
1995,6.94073705176379e-08,0.0,1.0844901643380922e-09
1996,7.153043668495229e-08,0.0,3.736664311304594e-09
1997,6.281311470957007e-08,1.917957792585412e-09,9.58978896292706e-10
1998,6.913787586881881e-08,0.0,1.43043876743576e-09
1999,5.118625168165636e-08,0.0,5.941261704833778e-09
2000,6.494506266108147e-08,0.0,7.068850393920911e-09
2001,5.3888904005816585e-08,0.0,6.133696661692056e-09
2002,6.002273522653923e-08,0.0,7.886198361006791e-09
2003,6.458730439362625e-08,0.0,3.7502307925763034e-09
2004,7.179809813351312e-08,1.3214374039449694e-09,7.047666006343434e-09
2005,5.944949421632373e-08,0.0,4.053374524914943e-09
2006,7.988706585138061e-08,0.0,4.117890028965121e-09
2007,5.752050569185485e-08,7.988958938831558e-10,9.586750948642475e-09
2008,5.7901178962538324e-08,0.0,8.089135583588813e-09
2009,5.960240656577298e-08,0.0,9.059565542202108e-09
2010,4.912744699936411e-08,0.0,4.723792912386671e-09
2011,4.0916500410048684e-08,0.0,6.500752380844688e-09
2012,5.174464234869447e-08,0.0,7.489355802192676e-09
2013,4.685730203846106e-08,0.0,4.183687618564136e-09
2014,6.517989703525018e-08,2.1654451842767486e-10,6.712880029624557e-09
2015,5.9404221985914774e-08,0.0,4.876465897751814e-09
2016,6.50400764357073e-08,0.0,4.556948152156792e-09
2017,3.999821984734808e-08,0.0,5.282783988036499e-09
2018,3.872199982879465e-08,0.0,5.937373259712331e-09
2019,3.57138283391123e-08,0.0,3.3162841361900064e-09
