year,était_VERB en_PRON,était_VERB dans_ADP,etait_VERB en_PRON,etait_VERB dans_ADP
1800,3.772997558826319e-08,9.520530511508696e-06,0.0,6.288328791015374e-08
1801,1.1905912700171939e-08,9.527111615170725e-06,0.0,3.095537337571841e-08
1802,1.5664880947952042e-08,6.1674872995354235e-06,0.0,1.7902721083373763e-08
1803,7.801356893821776e-09,7.153844308049884e-06,0.0,1.950339179046523e-08
1804,1.9774807569206132e-08,1.1044229722756427e-05,2.4718509461507665e-09,4.696516775481996e-08
1805,1.9900143755080535e-08,7.903199730208144e-06,0.0,1.421438877713399e-08
1806,3.1698359492793315e-08,9.137772394751664e-06,0.0,3.1698360380971735e-08
1807,1.7081731584767113e-08,1.1410596016503405e-05,0.0,5.4092148538131823e-08
1808,9.064295980465431e-09,8.289298421004787e-06,0.0,7.93125889408941e-08
1809,4.518061036407062e-09,1.0014282452175394e-05,0.0,6.777091510201672e-08
1810,3.978215445954447e-08,9.540696737531107e-06,0.0,2.574139390532082e-08
1811,3.5099073869560016e-08,1.2033968232572079e-05,0.0,3.760615285841595e-08
1812,8.00162425207418e-09,1.1415650988055859e-05,0.0,2.400487408849017e-08
1813,1.7254450312975678e-08,1.3976104128232691e-05,0.0,6.90177963669214e-08
1814,5.97868634599763e-08,1.2051773410348687e-05,0.0,2.8320094713762956e-08
1815,1.1058616422587875e-07,1.3793601283396129e-05,0.0,4.0458352890127e-08
1816,1.3905623319487859e-08,1.0679518709366675e-05,0.0,3.244645441213834e-08
1817,2.0239355080775567e-08,1.245031671714969e-05,0.0,4.359245375784582e-08
1818,5.48374146092101e-08,1.3855984434485435e-05,0.0,5.0068943213688044e-08
1819,3.519356894798875e-08,1.3600244528788608e-05,0.0,4.968504185853817e-08
1820,3.441279616822612e-08,1.3784104339720216e-05,0.0,7.357218212433736e-08
1821,4.437669787193954e-08,1.551409332023468e-05,9.86148829262845e-10,5.1279737789400315e-08
1822,5.9151133768864383e-08,1.6510184650542215e-05,0.0,4.6117833107928163e-08
1823,1.8777104315859106e-08,1.735300975269638e-05,0.0,3.9530749340599414e-08
1824,3.03160057057994e-08,1.5872954463702627e-05,0.0,4.29476756380609e-08
1825,2.905796137042671e-08,1.6276861060759984e-05,0.0,4.57883047033647e-08
1826,2.2019960965735663e-08,1.4546386410074774e-05,0.0,6.605988289720699e-08
1827,4.055600300034712e-08,1.674594204814639e-05,0.0,6.359918225395944e-08
1828,3.66892045633449e-08,1.810428875614889e-05,0.0,8.438516846398514e-08
1829,3.600733933240008e-08,2.029099232458975e-05,0.0,5.2296373287408215e-08
1830,3.965997663613052e-08,1.8114173144567758e-05,0.0,3.965997663613052e-08
1831,4.053713453799901e-08,1.5971631000866182e-05,0.0,5.145097947689692e-08
1832,2.1647950987357945e-08,1.863347461039666e-05,0.0,3.92369123858316e-08
1833,4.40177885252524e-08,1.6331758160958998e-05,0.0,4.170106260303896e-08
1834,3.827157613045529e-08,1.6965510440059006e-05,0.0,3.080395316601425e-08
1835,3.479020449503878e-08,1.7679474694887176e-05,0.0,5.596685070941021e-08
1836,4.368487438455304e-08,1.608342608960811e-05,0.0,3.1587525484155776e-08
1837,2.922314124020886e-08,1.667041033215355e-05,0.0,2.5048406460115302e-08
1838,4.039783618736692e-08,1.701190740277525e-05,0.0,3.029837714052519e-08
1839,4.47454411300896e-08,1.5981813703547232e-05,0.0,2.0974425751774106e-08
1840,3.630722389402763e-08,1.806188993214164e-05,6.369688665408546e-10,3.24854127486951e-08
1841,5.1364388298225094e-08,1.631140366953332e-05,0.0,2.0545755319290038e-08
1842,3.890793820460203e-08,1.739989784255158e-05,6.708265054555795e-10,4.762868144325694e-08
1843,3.5441466650354414e-08,1.6523403246537782e-05,5.906911071384968e-10,2.8943864194275193e-08
1844,4.50062032086862e-08,1.6869093087734655e-05,0.0,3.073594367908328e-08
1845,5.357019006169139e-08,1.7179288988700137e-05,0.0,1.674068350610014e-08
1846,7.435216531348487e-08,1.6831105313031003e-05,5.854501328173001e-10,2.1661654026061683e-08
1847,5.2853593501822616e-08,1.63517142937053e-05,0.0,4.0449179117274525e-08
1848,9.010648227558704e-08,1.495928518124856e-05,0.0,3.057184322363682e-08
1849,6.200767188602185e-08,1.6023956050048582e-05,2.513824481908955e-09,4.105913364860214e-08
1850,3.1229383523623255e-08,1.550946217321325e-05,0.0,2.3761486112050534e-08
1851,7.28786559989203e-08,1.478920785302762e-05,6.449438760824933e-10,2.2573035218798054e-08
1852,3.1250618093281446e-08,1.4984670997364447e-05,0.0,2.083374606165478e-08
1853,5.912212586167698e-08,1.57282775035128e-05,0.0,2.8068079416243563e-08
1854,4.1565314745639625e-08,1.4856483176117763e-05,0.0,4.416314780542052e-08
1855,5.094659627502551e-08,1.5280795196304098e-05,0.0,3.502578493908004e-08
1856,5.177189166261087e-08,1.5007635738584213e-05,5.177189232874468e-10,2.0191037619632368e-08
1857,3.4658715009072694e-08,1.5394814909086563e-05,0.0,1.4644527368545823e-08
1858,4.3553715300959084e-08,1.4953116078686435e-05,0.0,2.1042807274440634e-08
1859,3.971895168319861e-08,1.5369198081316426e-05,0.0,2.2405563404603868e-08
1860,4.485640303641958e-08,1.5186638847808354e-05,0.0,1.6477861825014983e-08
1861,6.555189457913002e-08,1.4072907106310595e-05,0.0,2.0750239748679178e-08
1862,4.9697849391350246e-08,1.5854517187108286e-05,0.0,2.213813313223234e-08
1863,5.244351797273339e-08,1.5034308489703108e-05,0.0,2.647149044410213e-08
1864,4.746780746245349e-08,1.4087869203649461e-05,0.0,3.3563095414024247e-08
1865,5.45993934508715e-08,1.3984034922032151e-05,0.0,1.5061901947888146e-08
1866,5.352174170525359e-08,1.474232067266712e-05,0.0,1.9949013663200788e-08
1867,4.270474107670452e-08,1.3679590665560681e-05,0.0,1.747012134956094e-08
1868,5.3844626535237694e-08,1.292369870498078e-05,0.0,1.9265509632049316e-08
1869,5.323035878745941e-08,1.4161229046294466e-05,0.0,5.0788599437190385e-08
1870,6.651496420317926e-08,1.4368379197549075e-05,5.734048791339319e-10,3.4404291415768284e-08
1871,5.947859449406678e-08,1.3051302630628925e-05,0.0,1.8056001360733376e-08
1872,5.9868661139717e-08,1.4207618733053096e-05,0.0,1.572308139241585e-08
1873,4.6092235805872406e-08,1.2108489499951247e-05,0.0,1.8556614356235457e-08
1874,3.7042575229406793e-08,1.3177597793401219e-05,0.0,1.1351757756017378e-08
1875,5.492665877682157e-08,1.235392119269818e-05,5.721527140956084e-10,1.3159512313176691e-08
1876,5.38095328295185e-08,1.2349590178928338e-05,0.0,9.069021977836655e-09
1877,5.318941731502491e-08,1.2172954484412912e-05,0.0,8.658742500777805e-09
1878,4.891661831152305e-08,1.1854127478727605e-05,0.0,6.0390887290928674e-09
1879,4.520900631632685e-08,1.2355499166005757e-05,0.0,1.4051447894125602e-08
1880,7.31634486328403e-08,1.1957730748690665e-05,0.0,1.0910338632541539e-08
1881,5.299105865219644e-08,1.1314287803543266e-05,0.0,8.367009307619355e-09
1882,6.788492612486152e-08,1.168286325992085e-05,0.0,1.3310770707875008e-08
1883,4.9922778799782463e-08,1.1099286894022953e-05,0.0,1.2638678104082146e-08
1884,4.291102939646407e-08,1.1414994332881179e-05,0.0,1.386356363042296e-08
1885,5.02759576193057e-08,1.0508319974178448e-05,0.0,1.0957580676151935e-08
1886,5.227305877042454e-08,1.0415245014883112e-05,0.0,6.453463929911862e-09
1887,4.83140425444617e-08,1.014137887977995e-05,0.0,5.223139698529167e-09
1888,3.9311810695608074e-08,1.0529858627705835e-05,0.0,1.394935211784798e-08
1889,4.0723389105323804e-08,1.0248510989185888e-05,0.0,1.754238243556472e-08
1890,5.83340380444497e-08,1.020517993310932e-05,0.0,8.520702365899524e-09
1891,4.3344694944380535e-08,9.828409929468762e-06,0.0,1.7210393998823292e-08
1892,4.952124754709075e-08,9.526885150989983e-06,0.0,1.1283322498556458e-08
1893,3.87980243488073e-08,1.0168161679757759e-05,0.0,9.853466487186324e-09
1894,3.843938856107343e-08,9.687986675999127e-06,0.0,1.7014155861971858e-08
1895,4.995450098022047e-08,9.815757948672399e-06,6.018614495673091e-10,1.38428128959589e-08
1896,3.833068973335685e-08,9.540803148411214e-06,0.0,9.435246139943843e-09
1897,3.729096675897381e-08,8.723755854589399e-06,0.0,1.3401440845939305e-08
1898,4.6964345301603316e-08,8.864379196893424e-06,0.0,1.3014215927142914e-08
1899,4.532614283903058e-08,9.331657565780915e-06,0.0,1.7688250864011934e-08
1900,4.879590065343109e-08,8.893831363820937e-06,5.191053142894475e-10,9.863000971499503e-09
1901,4.5827658112784775e-08,8.175766197382472e-06,0.0,1.6766217081354284e-08
1902,4.4192553616539954e-08,7.163122063502669e-06,0.0,1.4730851205513318e-08
1903,5.886240117547459e-08,8.186733793991152e-06,0.0,1.1340462791054051e-08
1904,4.245953988402107e-08,8.063550012593623e-06,0.0,1.0211787859759625e-08
1905,5.676835002077496e-08,8.014659215405118e-06,0.0,1.2901897772366056e-08
1906,4.372556716703002e-08,8.10157598607475e-06,0.0,1.594697218720853e-08
1907,4.319988278211895e-08,8.223921213357244e-06,0.0,9.771402353919711e-09
1908,4.0764529529724314e-08,8.321857421833556e-06,0.0,1.080505596107173e-08
1909,5.666013080940502e-08,8.85933422978269e-06,0.0,1.2652262126877645e-08
1910,4.5959694716657395e-08,8.481167242280208e-06,0.0,2.137660271017694e-08
1911,2.7133907565257687e-08,8.124743544613011e-06,0.0,1.4365010514438836e-08
1912,7.345283847826067e-08,7.938637281768024e-06,0.0,1.1460726589973547e-08
1913,5.1438998838193584e-08,7.72539533500094e-06,0.0,1.6969567306901467e-08
1914,5.2904276515164383e-08,7.703264600422699e-06,0.0,1.339348720819089e-08
1915,4.358881966481931e-08,7.354729859798681e-06,0.0,1.4136914527895783e-08
1916,5.383856560570166e-08,7.293477210623678e-06,0.0,1.098746182925936e-08
1917,6.250861872558744e-08,7.594248927489389e-06,0.0,1.64496359866817e-08
1918,8.614782132099208e-08,7.473036475857953e-06,0.0,1.378365155346728e-08
1919,5.985101125816072e-08,7.571613878099015e-06,0.0,9.207848705727883e-09
1920,4.316171953178127e-08,7.217851361929206e-06,0.0,1.0601124422748853e-08
1921,5.452378104564559e-08,7.340263891819632e-06,7.572747429129834e-10,1.2116395997630036e-08
1922,5.6810101511928224e-08,7.434007784468122e-06,0.0,1.2542490601674672e-08
1923,7.961961046021315e-08,7.433287009916967e-06,0.0,1.1677542932631013e-08
1924,6.83256118350073e-08,7.715637366345618e-06,0.0,1.5469949543600592e-08
1925,8.248633776020142e-08,7.67672827350907e-06,0.0,2.9695080838720855e-08
1926,7.244990030130793e-08,7.3787437031569425e-06,0.0,1.3375366592072169e-08
1927,6.243566019747959e-08,8.457802323391661e-06,0.0,1.672383753703599e-08
1928,3.5420729460611255e-08,7.61545652494533e-06,0.0,6.8556245125250825e-09
