year,tentant_VERB en_ADP,tentant_VERB dans_ADP
1924,7.734974438733389e-09,0.0
1925,2.1996355847875293e-09,1.0998177923937646e-09
1926,7.802296586589819e-09,0.0
1927,7.804457524684949e-09,2.2298449753321847e-09
1928,3.4278122562625413e-09,1.2568645679778001e-08
1929,1.1140405931087116e-08,1.1140406375176326e-09
1930,3.1510811737689437e-09,2.100720708497761e-09
1931,1.1405356659111021e-09,3.4216069977333063e-09
1932,9.863582839386709e-09,3.287861094491973e-09
1933,1.1470662197865522e-09,4.588264879146209e-09
1934,5.990790086229936e-09,5.990790086229936e-09
1935,2.393656828303392e-09,1.196828414151696e-09
1936,4.849885826274658e-09,0.0
1937,1.2591118148108649e-09,0.0
1938,3.8895642262559704e-09,1.2965214457594243e-09
1939,3.058810094103137e-09,1.5294050470515685e-09
1940,1.01431314458722e-08,0.0
1941,8.854508237732261e-09,8.854508237732261e-09
1942,9.102635090130207e-09,3.034211770724937e-09
1943,2.9032352077962287e-09,2.6129116648121453e-08
1944,2.2492303131116387e-08,1.6065930807940276e-08
1945,4.357008087652048e-09,8.714016175304096e-09
1946,9.744772988540262e-09,2.7842208538686464e-09
1947,9.536696765621855e-09,7.152522574216391e-09
1948,7.610321262063735e-09,8.697510045507784e-09
1949,1.570721330779179e-08,3.9268033269479474e-09
1950,9.571825110299415e-09,4.2541445921528975e-09
1951,4.264560704569931e-09,4.264560704569931e-09
1952,2.2144087452602434e-08,2.1089607837865287e-09
1953,1.508335856215126e-08,5.386913581872932e-09
1954,1.3681550115052232e-08,7.818028890937967e-09
1955,5.631364707880948e-09,5.631364707880948e-09
1956,1.2209597999301991e-08,1.3081712602058815e-08
1957,8.835037590415595e-09,9.718541527092839e-09
1958,8.272243612328367e-09,5.790570245522986e-09
1959,1.4726420971555854e-08,1.7826719656000023e-08
1960,1.9378334104036554e-08,8.997083078554624e-09
1961,1.528595028332802e-08,6.94815938118154e-09
1962,1.4586499841318101e-08,9.512934440181198e-09
1963,1.3578711488548834e-08,9.699079650538067e-09
1964,1.3384730601639916e-08,6.6923653285755336e-09
1965,1.9699356201829943e-08,7.660860390501512e-09
1966,1.1078149397825143e-08,4.985167278981351e-09
1967,1.972134211492005e-08,1.2818872408004722e-08
1968,9.88111459321317e-09,1.2575964686289964e-08
1969,2.407131582948807e-08,9.991866889436096e-09
1970,2.069426266460006e-08,1.103694025061941e-08
1971,1.490135304038631e-08,7.193756368373272e-09
1972,2.103360258187692e-08,8.721249666887587e-09
1973,1.598829119098255e-08,6.615844760915479e-09
1974,2.3627401424253236e-08,1.0688586016271984e-08
1975,2.056132863970106e-08,1.5420996479775795e-08
1976,2.2282755085534234e-08,8.570290255249802e-09
1977,1.7042666666799988e-08,6.464460078348111e-09
1978,1.9603950685009863e-08,1.0099005187669263e-08
1979,2.1652302062413753e-08,7.02236779837051e-09
1980,2.4446148438883597e-08,8.527726080842513e-09
1981,2.4037087653638878e-08,1.0753434587229549e-08
1982,2.2347008910017507e-08,1.1794254461960918e-08
1983,1.515675762675528e-08,1.3262163589544684e-08
1984,2.145633182237816e-08,9.85831472011256e-09
1985,2.7671566371623157e-08,1.0226448687866707e-08
1986,3.117132341134976e-08,1.4986213381362745e-08
1987,3.91092271900817e-08,9.777306964053878e-09
1988,2.8183803513215366e-08,7.795519785247507e-09
1989,2.689179945392084e-08,8.232182935330457e-09
1990,3.05124451260852e-08,9.80757164370516e-09
1991,3.3410350319673654e-08,1.1136783939491579e-08
1992,3.195767628305646e-08,1.2672871751995274e-08
1993,3.37891670199042e-08,1.2740176913439427e-08
1994,3.956195016030506e-08,1.002236071911966e-08
1995,3.145021459927122e-08,7.591431205877797e-09
1996,2.1352368095861607e-08,7.473328622609188e-09
1997,2.6851409984374186e-08,9.589788629860152e-09
1998,2.813196331441503e-08,2.1933394545037288e-08
1999,3.199140669041256e-08,1.1425503126938352e-08
2000,2.4299172562969318e-08,8.836062770356534e-09
2001,3.6802177832973015e-08,6.571817756650944e-09
2002,3.5487892957597467e-08,1.5334276071143904e-08
2003,3.208530774401197e-08,1.0000614558691723e-08
2004,3.039305895846667e-08,1.409533167961996e-08
2005,3.873224718731194e-08,1.261049931144953e-08
2006,4.529678743203647e-08,1.0294725072412803e-08
2007,4.6335962622379157e-08,1.1583990877639394e-08
2008,4.640609141404184e-08,1.9584222410440333e-08
2009,5.054284124561548e-08,1.0966842323156811e-08
2010,6.093692972442e-08,9.447585824773341e-09
2011,5.8506769873289954e-08,1.1471915833949353e-08
2012,7.489356179668505e-08,8.851056776393307e-09
2013,7.223834175285049e-08,1.4503450107561378e-08
2014,7.600712248478914e-08,9.311414264634443e-09
2015,6.0734165030496e-08,8.422986752520956e-09
2016,7.08398264492871e-08,9.11389658186934e-09
2017,6.389652762450737e-08,1.3584301072899763e-08
2018,8.260693729056356e-08,1.4714360674350502e-08
2019,6.964196774816855e-08,9.4386549132075e-09
