year,étaient_VERB en_PRON,étaient_VERB dans_ADP,etaient_VERB en_PRON,etaient_VERB dans_ADP
1834,1.6428774074483954e-07,7.725258001300972e-06,1.8669061851994684e-09,4.667265685043276e-09
1835,1.4823652350060001e-07,8.058470484684221e-06,7.563087933704082e-10,1.9664028627630614e-08
1836,1.3911952123635274e-07,8.192594577849377e-06,6.720750067579218e-10,1.008112526790228e-08
1837,1.1341361982886156e-07,8.392607924179174e-06,2.7831563720326358e-09,3.478945576063097e-09
1838,1.1993107307262107e-07,8.927921953727491e-06,4.418513555037862e-09,1.0730675015224733e-08
1839,1.510158682549445e-07,7.9045621532714e-06,0.0,3.076248944466897e-08
1840,1.707076506818339e-07,8.600990440754686e-06,1.2739377330817092e-09,4.458782232319436e-09
1841,1.3226329542703752e-07,7.635958354512695e-06,1.2841097074556274e-09,6.420548537278137e-09
1842,1.2410289684794407e-07,7.975456355779897e-06,2.0124795163667386e-09,6.708265054555795e-09
1843,1.0691508833815533e-07,7.009140517766355e-06,1.1813822142769936e-09,1.0041748765843295e-08
1844,1.333720405227723e-07,7.470480795745971e-06,2.195424508855126e-09,1.3721403568922597e-08
1845,1.3001931620237883e-07,7.492571967304684e-06,1.1160455892778032e-09,2.7901139176833567e-09
1846,1.1240642550092161e-07,7.361450116150081e-06,5.854501328173001e-10,5.269050973311096e-09
1847,1.1919023990003552e-07,7.3342448558832984e-06,1.6179670936367074e-09,1.3483059113639229e-08
1848,1.0539240236084879e-07,7.161052053561434e-06,0.0,1.367687652020777e-08
1849,1.3239476004400785e-07,6.4521495914959814e-06,0.0,8.379414495607307e-09
1850,1.6293590476834652e-07,6.91323475621175e-06,2.0366988096043315e-09,5.431196825611551e-09
1851,9.287191460316535e-08,6.663560270681046e-06,0.0,3.8696632564949596e-09
1852,1.2500247237312578e-07,6.606250281038228e-06,6.510545436100301e-10,4.557382027314816e-09
1853,1.2720214215278247e-07,6.667662091786042e-06,0.0,3.5831591027601917e-09
1854,1.3456771341679996e-07,6.271686743275495e-06,5.195664454227256e-10,1.8704392701351935e-08
1855,1.1569122904120377e-07,6.037702405592427e-06,2.1227748447927297e-09,9.021793090369101e-09
1856,9.474256046360097e-08,6.450260116253048e-06,0.0,3.1063134287023786e-09
1857,1.0836949826398268e-07,6.06381036050152e-06,4.881509085841174e-10,3.905207268672939e-09
1858,9.249047394632726e-08,5.9707740547310095e-06,0.0,2.936205500958522e-09
1859,1.211937217249215e-07,6.280177331063896e-06,1.5276520048956854e-09,1.5276520048956854e-09
1860,1.1397187904549355e-07,6.041424967406783e-06,2.746310290291376e-09,5.034902272882391e-09
1861,1.028080092169148e-07,5.795919605589006e-06,1.4147891747029462e-09,7.073945429425521e-09
1862,1.2605181609615101e-07,6.305301667453023e-06,9.035972525772706e-10,3.162590411776023e-09
1863,1.1337789374010754e-07,5.9955427786917426e-06,9.989241656072068e-10,6.493007020935693e-09
1864,9.157930236369793e-08,5.572912414208986e-06,0.0,2.8768367688059016e-09
1865,1.049626305871243e-07,5.6830440371413715e-06,4.706844358715045e-10,1.4120533631256649e-09
1866,1.1385534293140154e-07,6.035306341800606e-06,9.731225825149181e-10,6.811858188626729e-09
1867,1.1937916610804677e-07,5.335180958354613e-06,1.455843445796745e-09,7.279217228983725e-09
1868,1.1015919199053315e-07,4.92505432703183e-06,0.0,5.9278488784286765e-09
1869,1.1769281371698526e-07,5.501284249476157e-06,4.883519144627257e-10,1.2697149998075474e-08
1870,1.1066714478147333e-07,5.297687494021375e-06,1.1468097582678638e-09,3.4404292748035914e-09
1871,1.370131883504655e-07,4.938847268931568e-06,0.0,4.248470908407853e-09
1872,1.1671365029997105e-07,5.546619377128081e-06,1.2094678591978436e-09,1.0885210954825197e-08
1873,7.48250528204153e-08,4.801373961527133e-06,0.0,7.781805422268917e-09
1874,9.61912078878413e-08,5.22061327501433e-06,0.0,4.182226565063729e-09
1875,8.982797794487851e-08,4.645307853934355e-06,0.0,1.1443054281912168e-09
1876,8.403960549685507e-08,4.504885509959422e-06,1.209202959984168e-09,2.418405919968336e-09
1877,9.091679231687522e-08,4.736950359074399e-06,6.184815992682502e-10,6.184815992682502e-10
1878,1.1836613822424624e-07,4.852407528233016e-06,6.039088673581716e-10,2.4156354694326865e-09
1879,1.2707396024325135e-07,4.717620868177619e-06,0.0,4.887460214320072e-09
1880,9.370055664703614e-08,4.3538670979614835e-06,6.417846254436199e-10,2.5671385017744797e-09
1881,8.018383823582553e-08,4.508423444349319e-06,0.0,4.8807553554297556e-09
1882,1.0382400716935081e-07,4.48839182354277e-06,0.0,1.9966155395678697e-09
1883,1.086926317839243e-07,4.211839495837921e-06,0.0,2.5277355764075082e-09
1884,9.440426396167823e-08,4.121439360460499e-06,0.0,0.0
1885,9.926279176397657e-08,4.025299404020188e-06,6.445635691854079e-10,1.933690763067375e-09
1886,9.099384357114104e-08,3.988885964645306e-06,0.0,6.453463874400711e-10
1887,9.66280850889234e-08,3.6248588912712876e-06,0.0,3.264462256069578e-09
1888,9.257297506337636e-08,3.9210362956509925e-06,0.0,3.804368819970705e-09
1889,8.019375030698939e-08,3.94452990803984e-06,6.265136742733546e-10,1.8795409673089125e-09
1890,9.176140736144589e-08,3.816619027929846e-06,6.554386478008212e-10,3.2771931834929546e-09
1891,9.178877036220001e-08,3.918233232980128e-06,0.0,0.0
1892,7.647584965297938e-08,3.6996759718022076e-06,0.0,1.2537024751679837e-09
1893,1.1947328459882556e-07,3.747396476683207e-06,1.847525021858587e-09,2.463366621796581e-09
1894,8.192001388351855e-08,3.4305580811633263e-06,6.301539290376468e-10,3.150769645188234e-09
1895,7.342709551494409e-08,3.7929307836748194e-06,6.018614495673091e-10,3.611168697403855e-09
1896,1.0673622341528244e-07,3.7292811612132937e-06,1.179405795248556e-09,2.358811590497112e-09
1897,7.574727334258569e-08,3.3334629279124783e-06,5.826713556089658e-10,2.9133566670225264e-09
1898,1.0637707248406514e-07,3.4923366456496296e-06,0.0,2.8291773368493978e-09
1899,8.45719512199139e-08,3.5503635444911197e-06,1.1055156790007459e-09,3.3165470370022376e-09
1900,8.098042769688618e-08,3.3736655495886225e-06,0.0,1.5573159428683425e-09
1901,8.383108252019156e-08,3.1481365567742614e-06,2.235495566438317e-09,1.676621730339889e-09
1902,6.923499995536986e-08,2.6476250241103116e-06,0.0,1.4730852093691738e-09
1903,8.316339261682515e-08,3.1321278584073298e-06,1.6200660812870638e-09,2.1600881083827517e-09
1904,1.0158041874319679e-07,2.9684053970413515e-06,0.0,2.6873125946735854e-09
1905,8.618467717269596e-08,3.012851038874942e-06,0.0,1.5482277682110634e-09
1906,9.105206544290922e-08,3.0427852379943943e-06,0.0,2.0576738091193647e-09
1907,1.1314255488059644e-07,3.107305929006543e-06,0.0,1.5428529565042481e-09
1908,8.693158548567226e-08,3.0804233119852142e-06,4.911389073214423e-10,4.911389073214423e-10
1909,1.0066799660535253e-07,3.136660780000966e-06,5.500983557560346e-10,0.0
1910,1.2184663944481144e-07,3.041890522581525e-06,0.0,5.344150677544235e-10
1911,8.140172269577306e-08,2.9804734822391765e-06,0.0,3.1922244847493175e-09
1912,1.1512820918824218e-07,2.8219435534992954e-06,5.209421227725386e-10,0.0
1913,7.742364971363713e-08,2.7103581032861257e-06,0.0,2.121195885607108e-09
1914,8.036092680185902e-08,2.971345111291157e-06,6.696743715117748e-10,2.678697486047099e-09
1915,9.660224975505116e-08,3.300969410702237e-06,0.0,3.534228465440492e-09
1916,9.119593613604593e-08,2.832567815858056e-06,1.0987462051303964e-09,0.0
1917,4.7155623406069935e-08,2.781085186143173e-06,0.0,1.0966424435210342e-09
1918,8.499918635607173e-08,3.23226618093031e-06,0.0,0.0
1919,1.0681104356535798e-07,2.864561565729673e-06,9.207848372660976e-10,9.207848372660976e-10
1920,8.480899538199083e-08,2.586674327176297e-06,7.572231730534895e-10,1.514446346106979e-09
1921,5.83101567031008e-08,2.5345984795421828e-06,7.572747429129834e-10,3.7863738810983705e-09
1922,9.00108148016443e-08,2.5977710720326286e-06,0.0,7.377935484775833e-10
1923,1.0191310195750702e-07,2.4321136606886284e-06,0.0,2.1231896241147297e-09
1924,8.637388049237416e-08,2.6350480766268447e-06,2.578324886925998e-09,3.867487219366694e-09
1925,8.688560626524122e-08,2.6065681595355272e-06,1.0998177923937646e-09,6.598906754362588e-09
1926,6.799144358637932e-08,2.5680703856778564e-06,0.0,1.1146138456652466e-09
1927,7.469980545238286e-08,2.553172407715465e-06,0.0,1.1149224876660924e-09
1928,9.369353648480683e-08,2.232648512290325e-06,1.1426041224282812e-09,1.1426041224282812e-09
1929,1.1140406286358484e-07,2.723829311435111e-06,0.0,1.1140406375176326e-09
1930,9.138135226294253e-08,2.5135122996289283e-06,1.0503603542488804e-09,5.2518016602221e-09
1931,7.983749839013399e-08,2.899241735576652e-06,0.0,3.4216069977333063e-09
1932,9.973178549671502e-08,2.3519164642493706e-06,2.1919073223131136e-09,3.287861094491973e-09
1933,6.997103696448903e-08,2.4627511265862267e-06,1.1470662197865522e-09,4.588264879146209e-09
1934,9.824896096688462e-08,2.1986199953971663e-06,0.0,0.0
1935,9.335261808018913e-08,2.4463172394462163e-06,0.0,2.393656828303392e-09
1936,9.578524640119213e-08,2.228522589575732e-06,0.0,0.0
1937,7.680581859403901e-08,2.211000264651375e-06,1.2591118148108649e-09,2.5182236296217297e-09
1938,9.07565009811151e-08,2.045910832748632e-06,2.5930428915188486e-09,7.779128452511941e-09
1939,7.494084997006212e-08,2.131990640918957e-06,0.0,3.058810094103137e-09
1940,1.0650288118085882e-07,2.3912432425277075e-06,2.5357829169792012e-09,0.0
1941,9.739958528598436e-08,2.2047724996809848e-06,5.9030051957620344e-09,0.0
1942,1.061974117533282e-07,2.351514012843836e-06,3.034211770724937e-09,0.0
1943,1.1612940653549231e-07,2.26742668019142e-06,0.0,0.0
1944,1.317406344014671e-07,2.384184199399897e-06,0.0,0.0
1945,1.2199622290154366e-07,2.762343228823738e-06,0.0,0.0
1946,1.0162406027802717e-07,2.4180958462238777e-06,2.7842208538686464e-09,2.7842208538686464e-09
1947,1.1801662225252585e-07,2.368677087360993e-06,2.3841741914054637e-09,3.5762612871081956e-09
1948,1.2502671609126992e-07,2.05369951800094e-06,0.0,0.0
1949,1.1191389148734743e-07,2.2382778297469486e-06,2.945102384188658e-09,1.9634016634739737e-09
1950,1.254972659125997e-07,2.0302904886193573e-06,1.0635361480382244e-09,0.0
1951,1.0021717855579482e-07,2.3295162918657297e-06,2.1322803522849654e-09,0.0
1952,1.3075556637431873e-07,1.97925965039758e-06,2.1089607837865287e-09,2.1089607837865287e-09
1953,1.1743471617364776e-07,2.030866426139255e-06,0.0,2.1547654771580937e-09
1954,1.1531592747360264e-07,1.9808931028819643e-06,0.0,1.9545072227344917e-09
1955,1.1638153551984942e-07,1.9484521089907503e-06,9.385607846468247e-10,0.0
1956,1.2994500764307304e-07,1.966617446669261e-06,0.0,0.0
1957,1.5726367053048307e-07,2.1080400074424688e-06,0.0,2.6505113659425206e-09
1958,1.249108692036316e-07,2.0829509139730362e-06,0.0,7.445019267748876e-09
1959,1.2013659045351233e-07,1.9283861547592096e-06,7.750747821333448e-10,2.325224457422337e-09
1960,1.1211749750827948e-07,2.047874659183435e-06,2.7683333403416555e-09,0.0
1961,1.1950834277740796e-07,2.1337796169973444e-06,0.0,3.47407969059077e-09
1962,1.6489086362980743e-07,2.3674522253713803e-06,1.2683912808952869e-09,4.43936931660005e-09
1963,1.2350162137408915e-07,2.2585923034057487e-06,0.0,0.0
1964,1.3688928390820365e-07,2.203613348683575e-06,1.8251904432275978e-09,2.4335873316516654e-09
1965,1.4063151354548609e-07,2.2440849534177687e-06,0.0,2.188817349590977e-09
1966,1.4124640301815816e-07,2.2134142909635557e-06,5.539074754423723e-10,5.539074754423723e-10
1967,1.311469333131754e-07,2.290633801749209e-06,1.4791006197611978e-09,9.860671168482327e-10
1968,1.8908860965893837e-07,2.5304636892542476e-06,8.982831700699023e-10,4.491415683816058e-09
1969,1.4533624437262915e-07,2.566093144196202e-06,4.5417578031781147e-10,4.087581828571274e-09
1970,1.5129805319702427e-07,2.1177129383431748e-06,4.5987250119061684e-10,1.8394900047624674e-09
1971,1.5106888895388693e-07,2.093896910082549e-06,1.0276794970565106e-09,1.541519245584766e-09
1972,1.6980786199383147e-07,1.9592030184867326e-06,2.0520587451500205e-09,3.0780880067027283e-09
1973,1.8965421588745812e-07,2.095568788718083e-06,1.102640756478479e-09,4.9618833486420044e-09
1974,1.7214249226071843e-07,2.1197154183028033e-06,0.0,4.500457340128605e-09
1975,1.7534243568206875e-07,1.9578953924792586e-06,1.1422960355389478e-09,2.2845920710778955e-09
1976,1.7254851059078646e-07,2.0185891571600223e-06,1.142705374768127e-09,5.142174241967723e-09
1977,1.7865416168660886e-07,1.980475417440175e-06,2.938390863960194e-09,1.7630346071939584e-09
1978,2.0613852313999814e-07,2.2158405954542104e-06,4.752473081737207e-09,5.940591130126904e-09
1979,1.6795164015093178e-07,2.046435156444204e-06,1.7555920051037788e-09,2.925986564150662e-09
1980,1.671434262107141e-07,1.9642195638880366e-06,5.685150683554241e-10,2.2740602734216964e-09
1981,1.8344093177802279e-07,2.0058316749782534e-06,0.0,2.5302198114474095e-09
1982,1.9615707458342513e-07,2.0385436982905958e-06,1.8622506869903077e-09,1.2415004579935385e-09
1983,2.1535227290314651e-07,1.9362757939234143e-06,1.89459470334441e-09,6.315316047889041e-10
1984,2.2616133321662346e-07,2.0377715372887906e-06,1.739702604197646e-09,2.8995041922996734e-09
1985,2.1234919245216588e-07,2.0290476641093846e-06,6.015558051686298e-10,3.0077789148208467e-09
1986,1.966191263136352e-07,2.0848819985985756e-06,2.3977941854269602e-09,2.997242676272549e-09
1987,2.1387859305832535e-07,2.0190138911857503e-06,6.110816852533674e-10,1.8332451112712533e-09
1988,1.8949110369703703e-07,2.093996499752393e-06,5.996553809062277e-10,4.797243047249822e-09
1989,1.9702358144968457e-07,2.1579296571871964e-06,1.0976244357863152e-09,2.1952488715726304e-09
1990,2.3538171944892383e-07,1.9735014120669803e-06,2.179460389939436e-09,3.814055737905164e-09
1991,2.2859714476908266e-07,2.0362729173939442e-06,0.0,1.1722930404189924e-09
1992,2.3307063656829996e-07,2.056311132037081e-06,1.1019888335184191e-09,5.509944167592096e-10
1993,2.0384283061503083e-07,2.2356241515808506e-06,1.661762283333701e-09,3.877445031719162e-09
1994,1.9569978348954464e-07,2.1041682884970214e-06,1.5824779264761446e-09,2.637463358823311e-09
1995,2.179825173698191e-07,2.1239738998701796e-06,2.1689803286761844e-09,1.626735190995987e-09
1996,2.3807891125215974e-07,2.0049874365213327e-06,1.067618438099771e-09,5.3380921904988554e-09
1997,2.272779937584346e-07,2.180238425353309e-06,6.7128524960935465e-09,1.4864173003559245e-08
1998,2.43174582692518e-07,2.1404132439784007e-06,1.5258013519314773e-08,1.2873949017944142e-08
1999,2.3353727840458305e-07,2.158506049454445e-06,1.279656292041409e-08,4.570201106446348e-09
2000,2.2929583565201028e-07,2.170137122448068e-06,4.859834756842929e-09,3.5344251969604557e-09
2001,2.427191247988958e-07,2.190605982832494e-06,8.762423564512289e-10,1.3143635069212678e-09
2002,2.4797714104352053e-07,2.307589284100686e-06,0.0,2.1906108038649563e-09
2003,2.4251491481663834e-07,2.367645492995507e-06,4.1669229178253886e-10,1.6667691671301554e-09
2004,2.4798976028250763e-07,2.3583252186654136e-06,1.7619165015858584e-09,8.809582507929292e-10
2005,2.486069661244983e-07,2.3604152374900877e-06,4.5037495954858286e-10,1.3511248786457486e-09
2006,2.3348435718162364e-07,2.301488621014869e-06,8.235779835885637e-10,2.8825228870488218e-09
2007,2.3767152868003905e-07,2.4206544821936404e-06,7.988958938831558e-10,4.393927444112933e-09
2008,2.350106740323099e-07,2.3620275442226557e-06,8.514879357157668e-10,2.554463751636149e-09
2009,2.6511150963415275e-07,2.6363336473878007e-06,0.0,3.814554005998616e-09
2010,2.4988864311126235e-07,2.8049882985214936e-06,0.0,9.447586046817946e-10
2011,2.569709067756776e-07,2.8167378332000226e-06,1.911985902935953e-09,2.2943831279320648e-09
2012,2.900423226037674e-07,3.477444124655449e-06,3.404252713057332e-10,3.404252713057332e-10
2013,3.0540920192834164e-07,3.6004814774059923e-06,0.0,5.578250084070646e-10
2014,3.1030830882627924e-07,3.6108799577050377e-06,0.0,0.0
2015,2.94139567813545e-07,3.8331236282829195e-06,2.2165753954528356e-10,0.0
2016,2.947516861695476e-07,4.03165631723823e-06,0.0,0.0
2017,3.343247385600989e-07,4.289368916943204e-06,0.0,2.515611330355938e-10
2018,3.5469352610562055e-07,3.894142537319567e-06,1.5488800242380307e-09,2.581466596041082e-09
2019,3.3724057857398293e-07,3.738472514669411e-06,0.0,0.0
