year,grand_ADJ égout_NOUN,grand_ADJ egout_NOUN,grand_ADJ dégoût_NOUN
1876,9.189942518084138e-08,0.0,5.8041742079240066e-08
1877,1.3668443443748401e-07,0.0,3.710889728836264e-08
1878,9.54176024303699e-08,6.039088673581716e-10,4.7708802242141246e-08
1879,7.697749782042962e-08,0.0,6.353698012162567e-08
1880,1.1552123346803e-07,6.417846254436199e-10,4.6208491255583795e-08
1881,9.831235964208318e-08,0.0,4.6018548971460405e-08
1882,7.720246486542237e-08,6.655385131892899e-10,6.256062334841772e-08
1883,8.847074745021999e-08,6.319338941018771e-10,5.434631589196215e-08
1884,9.374409426499142e-08,0.0,3.3668655419205606e-08
1885,6.703461252755005e-08,0.0,3.3517306263775026e-08
1886,7.163345017158207e-08,0.0,3.484870347847391e-08
1887,8.683469787662546e-08,0.0,3.9173546184656516e-08
1888,7.672143809145382e-08,0.0,6.721051448721482e-08
1889,6.766347809827877e-08,0.0,3.947036120166558e-08
1890,8.45515866210178e-08,0.0,2.8839300725280737e-08
1891,6.947899944265146e-08,0.0,4.0157587477551715e-08
1892,8.023695841075096e-08,0.0,4.826754462783356e-08
1893,9.299208902913136e-08,0.0,3.263960834942736e-08
1894,3.906954404442331e-08,0.0,2.457600345451283e-08
1895,4.513960760732516e-08,0.0,3.8519132772307785e-08
1896,4.540712339462516e-08,0.0,4.363801409112966e-08
1897,9.322741356676545e-08,5.826713556089658e-10,3.379494017963225e-08
1898,5.2622700974502834e-08,1.13167097914868e-09,5.4320206999136644e-08
1899,6.798921070583219e-08,0.0,4.643165851803133e-08
1900,5.710158423877232e-08,0.0,4.8276795894253155e-08
1901,2.9620316865930363e-08,0.0,4.135666742399735e-08
1902,3.682712873542826e-08,4.910283846193408e-10,3.338993082024899e-08
1903,4.968202649280329e-08,0.0,4.266173903033632e-08
1904,6.98701265733348e-08,0.0,3.33226779503093e-08
1905,3.354493216534138e-08,0.0,4.954328858275403e-08
1906,5.144184545002872e-08,1.0288369045596824e-09,3.4980455865252225e-08
1907,4.525702307356383e-08,0.0,6.274268571360153e-08
1908,5.5498697637546e-08,0.0,5.255186152908209e-08
1909,8.911593596394596e-08,0.0,5.831042670934039e-08
1910,5.6647997404013495e-08,0.0,5.237267686197811e-08
1911,5.426781757300603e-08,5.320374141248863e-10,4.415910481725405e-08
1912,4.16753702658923e-08,0.0,6.303399402440846e-08
1913,5.833288541090553e-08,0.0,4.18936174639839e-08
1914,4.151981269906457e-08,0.0,7.701255100300841e-08
1915,6.950649811265919e-08,0.0,3.062998032987707e-08
1916,7.361599330124591e-08,0.0,6.152978926365904e-08
1917,2.52227767560953e-08,0.0,6.799183438488399e-08
1918,2.986458014220261e-08,0.0,8.040463228553563e-08
1919,1.9336480860943084e-08,0.0,7.274200441997891e-08
1920,3.48322650722821e-08,0.0,4.316171953178127e-08
1921,1.9689142760626055e-08,0.0,9.465934169838874e-08
1922,3.4676296833957565e-08,0.0,8.705963949751094e-08
1923,1.6985516992917837e-08,0.0,7.749642350063368e-08
1924,3.9964035636330664e-08,0.0,6.316896161706609e-08
1925,3.409435223034052e-08,0.0,7.148815939217457e-08
1926,2.2292276136148814e-08,0.0,6.241837269271855e-08
1927,3.34476758512281e-08,0.0,5.797597069090443e-08
1928,2.285208267061023e-08,0.0,4.570416578530967e-08
1929,1.7824650200282122e-08,0.0,5.570203143179242e-08
1930,2.6259009189288918e-08,0.0,5.146765857944047e-08
1931,5.7026782407376686e-08,0.0,5.47457119637329e-08
1932,3.178265661762936e-08,0.0,6.02774505864545e-08
1933,3.211785326584504e-08,0.0,5.391211388428019e-08
1934,3.235026646564165e-08,0.0,5.6313425034204556e-08
1935,2.154291145473053e-08,1.196828414151696e-09,5.38572777486479e-08
1936,1.9399543305098632e-08,0.0,4.364897421282876e-08
1937,3.021868422159457e-08,0.0,3.903246792447135e-08
1938,2.2040865133021725e-08,0.0,4.926781471681352e-08
1939,1.3764645423464117e-08,0.0,5.505858169385647e-08
1940,1.5214697057785997e-08,0.0,4.564409294971483e-08
1941,3.246652724442356e-08,0.0,4.427253941230447e-08
1942,5.76500234217292e-08,0.0,1.8205270180260413e-08
1943,7.548411673496958e-08,0.0,5.516146828199453e-08
1944,3.213186161588055e-08,0.0,4.177142187700156e-08
1945,2.3963544037997053e-08,0.0,6.535512397931598e-08
1946,3.3410650246423756e-08,0.0,3.3410650246423756e-08
1947,4.172304857164022e-08,0.0,6.318061451793255e-08
1948,2.5005341797168512e-08,0.0,4.4574740343250596e-08
1949,3.435953033203987e-08,0.0,5.3011845579931105e-08
1950,6.168509836257385e-08,0.0,3.93508372553697e-08
1951,4.691016841640305e-08,0.0,6.823297127311889e-08
1952,5.483298082253896e-08,0.0,3.4797853487589236e-08
1953,5.063698993446053e-08,0.0,2.9089333608567358e-08
1954,4.10446503451567e-08,0.0,4.788542540268281e-08
1955,2.7218262754757916e-08,0.0,5.349796339260138e-08
1956,2.6163424537983815e-08,0.0,5.930376190121933e-08
1957,3.003912762977734e-08,0.0,4.8592706747285774e-08
1958,7.858631417834161e-08,0.0,5.376958256420039e-08
1959,2.867776704995606e-08,2.325224457422337e-09,4.650448559573306e-08
1960,7.336083079900746e-08,0.0,2.906750040665429e-08
1961,2.501337270643944e-08,0.0,4.377340445671507e-08
1962,2.6636216454711814e-08,0.0,5.0735650347633054e-08
1963,8.211887503328796e-08,0.0,4.9142006020019835e-08
1964,5.049693629910479e-08,0.0,5.597251018230054e-08
1965,3.994591679656878e-08,0.0,4.596516589572275e-08
1966,4.1543062101467854e-08,0.0,5.0405581930590415e-08
1967,2.5144711590652236e-08,0.0,4.3879985867079085e-08
1968,3.907531803681863e-08,0.0,5.749012288447375e-08
1969,3.088395317263348e-08,0.0,4.67801051229344e-08
1970,2.989171266065682e-08,0.0,4.230826888829142e-08
1971,2.671966659040237e-08,0.0,7.039604810188393e-08
1972,2.5137719350531995e-08,0.0,3.385897073826527e-08
1973,3.418186267367673e-08,0.0,3.252790392593852e-08
1974,2.869041648700943e-08,0.0,3.8816445169231883e-08
1975,2.627280926148501e-08,0.0,3.8838066984681063e-08
1976,3.6566571881557763e-08,0.0,3.6566571992580066e-08
1977,4.231282990652119e-08,0.0,2.4682483612537e-08
1978,2.9702957538013663e-08,0.0,3.148513272321907e-08
1979,4.8571377031514373e-08,0.0,3.803782533395861e-08
1980,2.3877632426838602e-08,0.0,3.809050852510154e-08
1981,3.41579685092519e-08,0.0,3.985096341807548e-08
1982,3.9107263205551135e-08,0.0,3.662426451001011e-08
1983,2.4629731809611144e-08,0.0,3.410270821291306e-08
1984,3.2474448019570445e-08,0.0,3.36342509399401e-08
1985,3.1280900758545727e-08,0.0,3.66949031160857e-08
1986,4.0762500264079904e-08,0.0,4.136195030923773e-08
1987,2.3832186391015142e-08,0.0,2.9331921780340053e-08
1988,6.476277958356036e-08,0.0,2.7584148298842592e-08
1989,2.030605161795762e-08,0.0,3.2928731741321826e-08
1990,4.95827253144121e-08,0.0,3.2691904294779306e-08
1991,3.3996498893795746e-08,0.0,2.8721180100887977e-08
1992,3.250867003368185e-08,0.0,4.297756461824065e-08
1993,5.4838154683878315e-08,0.0,3.212740296021366e-08
1994,4.8529325447077554e-08,5.274926606624319e-10,3.428702299856923e-08
1995,2.9281234326106187e-08,0.0,3.687266669771816e-08
1996,3.0427125485843476e-08,0.0,3.84342655479486e-08
1997,4.219507265812439e-08,0.0,3.5002731380018304e-08
1998,4.6250853147356e-08,0.0,2.7178336026167926e-08
1999,3.016332694727453e-08,0.0,2.6507166239753133e-08
2000,3.9320481870497304e-08,4.4180314962005696e-10,2.783359853708589e-08
2001,1.883921035839009e-08,0.0,3.242096724420662e-08
2002,2.716357361265409e-08,0.0,3.6364138367162013e-08
2003,5.1253153499075665e-08,0.0,3.7502307037584615e-08
2004,2.5107310452909815e-08,0.0,3.964312256243829e-08
2005,1.666387328125296e-08,0.0,3.557962102718193e-08
2006,2.717807418006757e-08,0.0,4.076710879985512e-08
2007,2.9159699821423857e-08,0.0,3.7148659259855776e-08
2008,1.7881247149631463e-08,0.0,4.6831836186811415e-08
2009,2.5748239540490658e-08,0.0,3.6715082529781284e-08
2010,2.0784689358510633e-08,0.0,3.023227534981743e-08
2011,1.567828442072816e-08,0.0,4.512287077318433e-08
2012,4.9702088472658446e-08,0.0,5.5148895228285255e-08
2013,2.98436377832445e-08,0.0,6.163966048688962e-08
2014,2.7068064636925904e-08,0.0,6.712880207260241e-08
2015,2.9480452218288988e-08,2.2165753954528356e-10,7.203870211469621e-08
2016,4.888362648003408e-08,0.0,6.856135570387778e-08
2017,1.9118645611104768e-08,0.0,3.823729244345486e-08
2018,1.807026689393254e-08,0.0,6.195519830498597e-08
2019,3.596892650392647e-08,0.0,6.377469219387422e-08
