year,étant_VERB en_ADP,étant_VERB dans_ADP,etant_VERB en_ADP,etant_VERB dans_ADP
1842,3.961901381188682e-06,1.9628384073655525e-06,6.775347927145958e-08,3.95787642659684e-08
1843,3.687684479558584e-06,1.9226995604526564e-06,5.0208743385127264e-08,3.426008499118893e-08
1844,4.539040268980443e-06,1.832081766295346e-06,4.610391468595765e-08,2.854051950329506e-08
1845,3.700249237681419e-06,2.047385574854843e-06,4.910600637231255e-08,4.0177640769911704e-08
1846,3.921344873702992e-06,1.907981985738161e-06,5.269051062128938e-08,3.1028856595227694e-08
1847,4.722306478299743e-06,1.97391983913775e-06,4.476375625728224e-08,3.5055952807283575e-08
1848,3.7458553059366295e-06,1.8222426838576666e-06,6.11436847819391e-08,2.413566502212916e-08
1849,3.6911323455512957e-06,1.494887594155614e-06,4.608678327855387e-08,3.100383549892172e-08
1850,3.5716907653693397e-06,1.7834692336293756e-06,5.974316330537022e-08,3.326608144504917e-08
1851,3.772921591149725e-06,1.803263041111336e-06,5.4175286479107854e-08,4.2566295377355345e-08
1852,3.989662289427542e-06,1.8392291050162157e-06,4.036538214791108e-08,2.4740072213091935e-08
1853,3.908629171434086e-06,1.7963571252721522e-06,3.523439673358553e-08,2.8068079416243563e-08
1854,4.481780301546223e-06,1.9852633741379577e-06,9.45610949543152e-08,4.9878379204670864e-08
1855,4.123490032981181e-06,1.7433288412860293e-06,5.943769565419643e-08,4.2986190607052777e-08
1856,4.386632554087555e-06,1.95749529829925e-06,7.248064815001953e-08,3.0545415974359e-08
1857,4.888831298899277e-06,1.8867033055869342e-06,7.419893854887505e-08,2.7824601733783538e-08
1858,3.9012385464332056e-06,1.7656383146658072e-06,5.5298538859105406e-08,3.52344677878591e-08
1859,3.952035815046884e-06,1.5907949375559838e-06,5.448625439719024e-08,1.0184346921349174e-08
1860,3.626045010918233e-06,1.6427512576910885e-06,4.668727671131023e-08,2.242820063003137e-08
1861,4.246725563206155e-06,1.8439417814875014e-06,4.4330057236141585e-08,1.9335451129087744e-08
1862,4.0106164078679285e-06,1.7222563180041561e-06,4.969785030728424e-08,3.4336697485315426e-08
1863,4.252919751479567e-06,1.8355231752309464e-06,5.444136902399421e-08,3.5461808600700806e-08
1864,4.100931001005392e-06,1.6302074463681038e-06,5.513937162415772e-08,3.2604150046466884e-08
1865,3.690636585673701e-06,1.6765779484728682e-06,4.23615986733239e-08,1.7415323516623005e-08
1866,3.823398550650836e-06,1.7384835011569066e-06,4.2330833061043904e-08,2.8707116683790446e-08
1867,3.6415498172459593e-06,1.5189300199835998e-06,3.3484399253325137e-08,3.202855580752839e-08
1868,4.067492362480607e-06,1.7556311924238344e-06,4.050696877921922e-08,1.9759495817339712e-08
1869,3.634314960976326e-06,1.713138484404908e-06,3.906815315701806e-08,1.7580669364747337e-08
1870,3.7907795942260236e-06,1.575143183885075e-06,6.250113138150937e-08,2.121598008386627e-08
1871,3.8321207256331036e-06,1.6452203723815728e-06,4.1422589802664334e-08,1.6993883411586808e-08
1872,4.256117527745573e-06,1.5596088598357483e-06,4.7169245398492876e-08,2.0560952940229527e-08
1873,4.181224195320965e-06,1.557558340081755e-06,4.968383815473487e-08,1.5563611288627044e-08
1874,4.16549744741701e-06,1.617924150210115e-06,3.525019454109213e-08,1.6131444180444987e-08
1875,4.125793431342117e-06,1.4858805990058954e-06,4.005068987567029e-08,2.4602566539577708e-08
1876,3.9371647346797545e-06,1.705580793043282e-06,3.9903698123566755e-08,3.4462283249325765e-08
1877,3.994772534099411e-06,1.7379332888367571e-06,3.958282412952485e-08,8.658742611800108e-09
1878,3.8118726912728107e-06,1.6420281561124739e-06,5.25400722928282e-08,4.5293165218396325e-08
1879,4.159228584654784e-06,1.640964756965957e-06,6.72025785020125e-08,3.1157558755268155e-08
1880,3.91616998030031e-06,1.7167738999290805e-06,7.187987804968543e-08,3.016387672971632e-08
1881,3.889264796441694e-06,1.5785757128128353e-06,4.1835045649918357e-08,3.2770785196589713e-08
1882,3.864782080142959e-06,1.6252450905085425e-06,6.588831591436417e-08,4.1928925442746845e-08
1883,4.461453137594162e-06,1.7119089221750983e-06,4.549924170760278e-08,1.579834707499117e-08
1884,4.09041161475443e-06,1.4761394417917018e-06,3.498899481257922e-08,1.7824580922365385e-08
1885,4.9077068133840385e-06,1.535350392600776e-06,7.348024633202499e-08,2.6427106281090573e-08
1886,4.434174982748118e-06,1.570773061843056e-06,5.8726521812157984e-08,3.226731859484744e-08
1887,4.533685096674844e-06,1.5088344724745184e-06,5.157850324621904e-08,3.656197633539193e-08
1888,4.317958648414333e-06,1.4323448986885978e-06,4.3750239653306267e-08,1.7753721381907894e-08
1889,4.1982679732655015e-06,1.3971254837485958e-06,5.137412184552659e-08,1.1277245803853475e-08
1890,4.463537145227292e-06,1.403294172419578e-06,5.309052930613234e-08,2.4906668283364297e-08
1891,4.407135556050434e-06,1.6381744991633695e-06,4.461954095091869e-08,2.039750413018737e-08
1892,4.565984450977112e-06,1.4680855535686987e-06,5.0774948689991106e-08,1.5044429702015805e-08
1893,4.532594406470025e-06,1.5710120386813742e-06,4.618812443624165e-08,3.263960746124894e-08
1894,4.639193342370618e-06,1.4373811154655414e-06,6.868677737692508e-08,2.8987080291642542e-08
1895,4.352661814976955e-06,1.5221075653215621e-06,4.0324718675321947e-08,1.745398137131815e-08
1896,4.340803009483807e-06,1.4589249257568326e-06,6.073940017614632e-08,1.946019601017923e-08
1897,4.571056749114177e-06,1.5883620836376622e-06,4.8944393427063915e-08,3.08815826244313e-08
1898,4.442940138460472e-06,1.5305850364910611e-06,4.9793521306185085e-08,2.7725939544254175e-08
1899,4.59341779190936e-06,1.4239041625785376e-06,5.30647525920358e-08,2.7085134135518274e-08
1900,4.424853521811656e-06,1.3854920499767331e-06,5.865889929346224e-08,2.284063382873569e-08
1901,4.346921336662035e-06,1.569317918281854e-06,6.650599454482986e-08,1.7883964975595745e-08
1902,7.72142122684727e-06,2.7527052370857064e-06,7.119911327180262e-08,1.6203936692438248e-08
1903,4.3655379684537365e-06,1.4164777937253348e-06,7.560308645793157e-08,2.592105730059302e-08
1904,4.310986930988747e-06,1.4425493954917101e-06,6.449550227216605e-08,1.5586413049106795e-08
1905,4.067710229094246e-06,1.4878467844425813e-06,5.212366716023098e-08,2.37394921498435e-08
1906,4.159073249354606e-06,1.337487950614502e-06,6.224463139359315e-08,3.395161751740261e-08
1907,4.300959801639692e-06,1.4394818936835918e-06,8.691405595229185e-08,4.731415881309431e-08
1908,4.243440294260381e-06,1.327057276512278e-06,8.791386285622593e-08,2.8486057068732862e-08
1909,4.325973542051997e-06,1.5023186055174165e-06,7.371317867210792e-08,2.9705311099803566e-08
1910,4.012388430396641e-06,1.4728478916481436e-06,5.825124205216525e-08,3.366814915750638e-08
1911,4.1913907296020625e-06,1.4210719339047273e-06,6.544060227042792e-08,2.4473721937923187e-08
1912,4.175872152956117e-06,1.3825803826250649e-06,6.668059082670652e-08,1.9795800554334164e-08
1913,4.227543577428605e-06,1.3416564046409007e-06,9.227202429906711e-08,2.96967419544103e-08
1914,4.355562090552212e-06,1.2449246291623695e-06,7.03158091752698e-08,3.2814043482432e-08
1915,4.03608907717512e-06,1.4502118430570476e-06,8.010918417511448e-08,4.00545903112004e-08
1916,4.170840661288366e-06,1.3976051800312916e-06,9.668966272080581e-08,3.5159879452351106e-08
1917,4.240716435788272e-06,1.1405081234983072e-06,8.224818337509987e-08,3.618920207948406e-08
1918,4.191378863538375e-06,1.2462718839145737e-06,1.1026921598045192e-07,4.249959051350061e-08
1919,3.952008736263224e-06,1.1270406501395769e-06,7.734592832875364e-08,2.6702760003161075e-08
1920,3.914843667018886e-06,1.2130715223435118e-06,6.436397015363582e-08,2.953170286090767e-08
1921,4.161224898879823e-06,1.201795065242095e-06,6.664017870861016e-08,2.120369257951893e-08
1922,4.310927732120717e-06,1.145055616547097e-06,5.754789733636301e-08,2.360939421741648e-08
1923,3.927900937839013e-06,1.031870105361321e-06,4.777176876302747e-08,2.653986985734491e-08
1924,3.929367142774254e-06,1.1512220350340385e-06,6.316896117297688e-08,1.1602461880144688e-08
1925,3.6469958200058272e-06,1.0657234605915278e-06,6.268961372235538e-08,3.8493624288094e-08
1926,3.8431885744927285e-06,1.0599977970926489e-06,7.91375827091656e-08,2.1177662734572777e-08
1927,3.651371052626473e-06,1.1439104330435157e-06,5.463120289483925e-08,2.6758139259897007e-08
1928,3.705465228875937e-06,1.0809034760583813e-06,6.28432281768454e-08,1.7139061281312706e-08
1929,3.7286941036995813e-06,1.1162687414412176e-06,7.129859724841481e-08,2.8965055687280028e-08
1930,3.6857143825841376e-06,1.1385906439898008e-06,6.197126012352783e-08,2.3107927127341554e-08
1931,3.9679235186440565e-06,1.0641198100458382e-06,6.615106862284392e-08,3.307553342324354e-08
1932,4.0353014689742395e-06,1.0334843194570453e-06,6.356531212503569e-08,2.0823119339929974e-08
1933,3.968849117796935e-06,1.0816834796756325e-06,5.5059180326111345e-08,4.932384634059872e-08
1934,3.808944228467226e-06,9.66913493272159e-07,6.829500520666443e-08,1.0783422155213884e-08
1935,4.081184835413865e-06,1.0855233334439163e-06,5.744776387928141e-08,2.154291145473053e-08
1936,3.915070173832191e-06,8.911665156929871e-07,8.487300373616335e-08,1.9399542416920212e-08
1937,4.162623561398959e-06,1.1294232731273723e-06,7.302848525903016e-08,1.8886676889096066e-08
1938,5.01364843685792e-06,1.0761127526848213e-06,4.1488687485546905e-08,2.3337385357535823e-08
1939,3.889276996460467e-06,9.252900383671658e-07,6.117620099388432e-08,2.2941075705773528e-08
1940,3.818889003248671e-06,1.0016342297802794e-06,5.8323005980298603e-08,3.296517814277422e-08
1941,4.081928285160075e-06,1.018268449115567e-06,7.9690567034163e-08,2.9515025978810172e-08
1942,3.7927647156266175e-06,1.2318900246555131e-06,9.011609165554546e-07,3.944475457373642e-08
1943,3.9658192072522525e-06,1.1177455272459724e-06,9.232288000760036e-07,3.774205836748479e-08
1944,3.5473574158118026e-06,1.1053360680080004e-06,5.462416652335378e-08,1.927911696952833e-08
1945,3.21765040389721e-06,1.0369679550592537e-06,7.842614557773686e-08,2.3963545370264683e-08
1946,3.431552094923518e-06,9.814378696404447e-07,6.264497010022296e-08,3.7586981527226726e-08
1947,3.5619563369948537e-06,1.0800308989367124e-06,8.463818623738462e-08,3.5762612871081956e-08
1948,3.661651739150784e-06,8.806229327973369e-07,6.41441397775111e-08,2.1743776335014786e-08
1949,3.782493280368726e-06,9.483230174467394e-07,5.4975245689092844e-08,2.8469324453439526e-08
1950,3.5915615406167944e-06,1.0220582673525769e-06,5.5303878143675433e-08,2.020718614659245e-08
1951,3.798657557396723e-06,1.021362288966543e-06,6.076999170545605e-08,2.3455084541268434e-08
1952,3.7929658862623228e-06,1.1082589184141511e-06,4.956057786387191e-08,3.1634410646574906e-08
1953,3.848411214590897e-06,1.0504482066409082e-06,5.0636990600594345e-08,3.23214819353268e-08
1954,3.928559696220191e-06,1.0173209954444928e-06,4.593092128857279e-08,2.247683328349126e-08
1955,3.789908499030048e-06,1.0061371575886824e-06,5.537508540598424e-08,1.9709776921672528e-08
1956,3.7265437562439274e-06,1.2854963138408948e-06,4.098936590146707e-08,2.0058625871399727e-08
1957,3.878581598115716e-06,1.123816760539853e-06,6.007825792408994e-08,2.738861715201324e-08
1958,3.849074953876652e-06,1.0241037795566399e-06,5.45968052989565e-08,2.233505791426893e-08
1959,3.5808455791652705e-06,1.0354998960515616e-06,3.875373943973415e-08,3.1778066400534044e-08
1960,3.605754237412384e-06,1.1031808568873203e-06,4.429333255728807e-08,3.3220000084099865e-08
1961,3.685998528624168e-06,1.0012297835260142e-06,6.253343443063386e-08,2.223410966450956e-08
1962,3.827370715470124e-06,1.1409179130339453e-06,6.659054180291335e-08,3.170978235544908e-08
1963,3.670131812683053e-06,1.1341457621938389e-06,6.142750463844493e-08,2.198458082247612e-08
1964,3.556079402500245e-06,1.1364852907647105e-06,7.483281277975706e-08,4.9280142189189746e-08
1965,3.62741766224417e-06,1.1370906634056155e-06,7.496699439002441e-08,3.502107759345563e-08
1966,3.610368970896616e-06,1.091197733060767e-06,6.092982074434872e-08,3.378835611300701e-08
1967,3.8146007010908534e-06,1.161094010271313e-06,6.902469906755471e-08,3.007504645324843e-08
1968,3.6708342516789116e-06,1.1628275551345268e-06,6.06341145625855e-08,2.739763638182069e-08
1969,3.5670966340717314e-06,1.09910540313507e-06,7.039724714275053e-08,3.587988572917311e-08
1970,3.62517495400283e-06,1.0567869548339104e-06,6.208278868768957e-08,2.989171310474603e-08
1971,3.449406220212836e-06,1.2707256811239631e-06,5.9091572635061596e-08,2.4150467403671882e-08
1972,3.4048784662843445e-06,1.0080738999107552e-06,5.74576460854459e-08,2.8728822876189497e-08
1973,3.311781432202565e-06,1.2178667363471618e-06,5.843996020438169e-08,2.7014698922300795e-08
1974,3.541859985745077e-06,1.004164491114068e-06,5.344293185771676e-08,3.094064471298452e-08
1975,3.3337910796404913e-06,1.0828966221509972e-06,4.854758373085133e-08,2.2845920710778955e-08
1976,3.116157531124486e-06,9.890114887056711e-07,5.142174064332039e-08,3.028169315300033e-08
1977,3.236343731671809e-06,8.821049570784112e-07,5.465407043603321e-08,1.7630345183761165e-08
1978,3.138414511383303e-06,9.801975906498228e-07,6.475244584969175e-08,3.1485133611397487e-08
1979,3.1114942604659745e-06,9.68501615794537e-07,5.2082563040123375e-08,3.3356247541860284e-08
1980,3.2149526720814947e-06,1.039814015335594e-06,6.879032210527214e-08,2.7288724169238776e-08
1981,3.300671831851787e-06,9.678091315024062e-07,6.958104403764764e-08,2.4037088541817297e-08
1982,3.44702607613101e-06,9.938211320559276e-07,5.5246770047645555e-08,3.84865144198443e-08
1983,3.2264950213800603e-06,9.491920041071467e-07,5.115405876665591e-08,1.894594836571173e-08
1984,3.2723805141188222e-06,9.568364287559916e-07,5.914988732147464e-08,3.8273456848259e-08
1985,3.0703407745136246e-06,9.504581512942423e-07,6.376491590298627e-08,3.9702682919084964e-08
1986,3.142309362047513e-06,9.747033207219147e-07,4.435919098710883e-08,3.416856664273382e-08
1987,3.1391265622460196e-06,9.734531092320253e-07,5.438627026510545e-08,3.238732970700653e-08
1988,3.1098128481232834e-06,9.582492870308101e-07,4.55738086158064e-08,2.818380284708155e-08
1989,2.982794423900259e-06,9.66458332030129e-07,5.927171897734951e-08,3.567279360794373e-08
1990,2.9896748046098764e-06,9.709495936149892e-07,6.701840926659486e-08,2.0704872927268525e-08
1991,3.0233437406934627e-06,9.771062412511355e-07,4.2202549899172936e-08,2.7548885839223658e-08
1992,3.010082481935683e-06,9.515673546900416e-07,4.848750978503347e-08,2.148878253116493e-08
1993,2.9895103619281826e-06,9.86532898039627e-07,5.206855036021807e-08,4.5421502115061685e-08
1994,2.907539634833256e-06,9.479042963889128e-07,5.802419389411284e-08,1.6879764697108612e-08
1995,2.897215413355525e-06,9.196476860040548e-07,5.205552761067267e-08,2.9281234104061582e-08
1996,2.9503635552430296e-06,8.57831441436474e-07,6.032044153059246e-08,2.93595068256991e-08
1997,3.1157225173217284e-06,8.544502154705924e-07,4.890792404399491e-08,3.212579313682795e-08
1998,3.2242090917122823e-06,9.817577861781501e-07,4.6727665292678466e-08,2.8131962537258914e-08
1999,3.4367912284949398e-06,9.551720392408924e-07,6.489685847044235e-08,2.5136105641365702e-08
2000,3.129733407547519e-06,9.825702385057866e-07,5.522539470170784e-08,2.6066386382694873e-08
2001,3.1251183649771974e-06,9.345124780679726e-07,4.468835931858983e-08,2.8039754518260906e-08
2002,3.2548093962248004e-06,1.0287107592432676e-06,5.082217002794209e-08,1.6648641576466616e-08
2003,3.079356147850376e-06,1.0038117856936424e-06,4.41693819297484e-08,2.4584845714770154e-08
2004,3.127401800639973e-06,9.725778973290744e-07,3.347641275297519e-08,1.9821559948951517e-08
2005,3.4120406127158276e-06,1.0660375551196921e-06,4.548786924907233e-08,2.1617997614242768e-08
2006,3.0925354153055196e-06,1.0611802032656215e-06,3.211954036075326e-08,2.141302779534726e-08
2007,2.9527192140221814e-06,9.86236933897544e-07,3.8746450492510576e-08,2.4366324513636073e-08
2008,2.9044253722076974e-06,9.719734777036138e-07,4.257439564780974e-08,2.4693150635357597e-08
2009,3.0764377285663613e-06,1.054247373843964e-06,3.2900528301738063e-08,1.8595950557198648e-08
2010,2.6453240415946766e-06,9.154710873815475e-07,3.448368923741896e-08,2.59808614622159e-08
2011,2.6523070388861925e-06,8.412738061736036e-07,3.09741734483282e-08,1.6060682339613663e-08
2012,2.514040719603372e-06,8.643397890750748e-07,2.9616999297488178e-08,8.510631865910057e-09
2013,2.4480151523675886e-06,8.197238408058638e-07,1.952387568282532e-08,1.4224537325802089e-08
2014,2.3070653973888966e-06,8.025139734968434e-07,1.5807749609297872e-08,8.661780626084692e-09
2015,2.3256309020780463e-06,8.301074743144454e-07,1.7954261036234875e-08,1.5516027934703303e-08
2016,2.4228465278497424e-06,9.113896126677901e-07,1.5535050273962625e-08,1.6156452287141576e-08
2017,2.3573794365461254e-06,9.436057837319822e-07,2.7923286127773395e-08,1.534522930946025e-08
2018,2.216189081138964e-06,8.536910556244948e-07,1.626324008796587e-08,1.2649187031144038e-08
2019,2.203033034220425e-06,8.943762992430493e-07,1.045905001495484e-08,1.02039510174734e-08
