year,impliquant_VERB en_ADP,impliquant_VERB dans_ADP
1862,1.0843167252971853e-08,1.1294965851504912e-08
1863,4.994620828036034e-10,1.4983863039219614e-09
1864,1.102787461348953e-08,1.1507347075223606e-08
1865,1.4120533631256649e-09,1.835669216632141e-08
1866,1.751620715140234e-08,1.5083399418358567e-08
1867,2.426405742994575e-09,1.2132028714972876e-08
1868,2.4699371437009177e-09,2.5193358510477992e-08
1869,3.4184632902167778e-09,1.5627261262807224e-08
1870,2.2936195165357276e-09,1.548193218070537e-08
1871,6.37270636261178e-09,3.18635318130589e-09
1872,1.5118347462816928e-08,4.23313739617015e-09
1873,4.190203295451056e-09,4.190203295451056e-09
1874,1.1351757756017378e-08,5.377148060148329e-09
1875,7.437985338754061e-09,1.3159512590732447e-08
1876,3.02300739996042e-09,9.069021977836655e-09
1877,7.421779191219002e-09,6.184816214727107e-09
1878,7.2469061862534545e-09,1.2078177347163432e-09
1879,6.10932526790009e-10,6.720257683667796e-09
1880,5.776061406947974e-09,1.9253538763308597e-09
1881,3.4862537301449947e-09,1.3945015142624584e-09
1882,6.655385131892899e-09,9.983077475794744e-09
1883,5.0554711528150165e-09,1.8958017378167824e-09
1884,7.2618666635548834e-09,2.6406787867472303e-09
1885,3.86738152613475e-09,4.511945039809007e-09
1886,1.355227396970804e-08,9.034849313138693e-09
1887,4.570247291724172e-09,1.2404957061562527e-08
1888,6.974675947901687e-09,5.07249175996094e-09
1889,8.14467782106476e-09,3.759081934617825e-09
1890,2.0318598359381213e-08,7.865263995654459e-09
1891,1.211101796627645e-08,8.92390783491237e-09
1892,6.8953633913793055e-09,3.761107425503951e-09
1893,3.695050043717174e-09,1.3548516086814288e-08
1894,5.041231432301174e-09,5.041231432301174e-09
1895,7.824199066419624e-09,2.9491211250842753e-08
1896,4.1279202278587945e-09,7.66613794667137e-09
1897,1.0488084178916779e-08,6.409385022720926e-09
1898,9.05336783318944e-09,2.26334195829736e-09
1899,8.844125432005967e-09,5.527578395003729e-09
1900,1.6092265298084385e-08,4.671947717582725e-09
1901,1.0618603774048552e-08,7.265360757457984e-09
1902,1.1293653123800595e-08,3.928227076954727e-09
1903,1.3500550899436803e-08,4.320176216765503e-09
1904,4.299700151477737e-09,1.3436562973367927e-08
1905,1.909480928929952e-08,1.7030505006232488e-08
1906,6.173021205313489e-09,1.0288369267641428e-08
1907,1.2857108266928208e-08,1.131425531042396e-08
1908,7.858222517143076e-09,9.822778146428846e-09
1909,8.801573692096554e-09,1.925344328412848e-08
1910,6.412980813053082e-09,1.60324518105881e-08
1911,3.1922244847493175e-09,1.2236860413850081e-08
1912,1.0939784189645252e-08,7.293189607793238e-09
1913,1.484837142129436e-08,5.833288518886093e-09
1914,6.696743604095445e-09,1.0714789944188396e-08
1915,2.3561523843085297e-09,3.534228465440492e-09
1916,1.0987462051303964e-09,5.493730803607377e-09
1917,1.864292187292449e-08,9.869782324756216e-09
1918,3.44591288836682e-09,3.44591288836682e-09
1919,5.524709134618888e-09,1.012863304339362e-08
1920,1.741613253614105e-08,1.665890891899835e-08
1921,9.087297137000405e-09,1.817459427400081e-08
1922,2.2133805899215986e-08,1.3280283539529592e-08
1923,9.554353752605493e-09,4.246379248229459e-09
1924,9.02413699321869e-09,1.2891624656674594e-08
1925,1.4297631523163545e-08,8.798542339150117e-09
1926,1.3375366592072169e-08,5.57306911730393e-09
1927,8.919379901328739e-09,1.2264147031260109e-08
1928,5.713020723163709e-09,4.570416489713125e-09
1929,3.0079096546842266e-08,7.798284684668033e-09
1930,2.7309368988426286e-08,2.100720708497761e-09
1931,1.1405356659111021e-08,4.5621426636444085e-09
1932,1.53433514782364e-08,9.863582839386709e-09
1933,1.8353059516584835e-08,1.1470662641954732e-08
1934,1.0783422155213884e-08,1.5576054224197833e-08
1935,9.574627313213568e-09,3.590485242455088e-09
1936,4.122403041151301e-08,1.2124714565686645e-08
1937,1.888667711114067e-08,1.510934133364117e-08
1938,1.6854778905894818e-08,6.482607339819424e-09
1939,2.9058696782158222e-08,2.9058696782158222e-08
1940,2.5357829613881222e-08,7.607348528892999e-09
1941,8.854508237732261e-09,5.9030051957620344e-09
1942,1.517105907566929e-08,3.034211770724937e-09
1943,1.4516175816936538e-08,1.7419411690866582e-08
1944,2.8918675454292497e-08,1.6065930807940276e-08
1945,1.742803235060819e-08,1.5249527862692958e-08
1946,3.062643116891195e-08,2.0881657292193267e-08
1947,2.0265479960812627e-08,9.536696765621855e-09
1948,8.697510267552389e-09,2.6092530802657166e-08
1949,1.0798709482173763e-08,2.1597418964347526e-08
1950,9.571825110299415e-09,8.508289184305795e-09
1951,4.264560704569931e-09,1.1727541604500402e-08
1952,1.8980646387944944e-08,7.381362632230548e-09
1953,2.693456835345387e-08,1.2928593307037772e-08
1954,1.6613311615287785e-08,1.3681550115052232e-08
1955,2.2525458831523792e-08,5.631364707880948e-09
1956,1.657016923672927e-08,5.232684952005684e-09
1957,2.3854601849393475e-08,2.1204090927540165e-08
1958,1.4062814024384807e-08,1.4890038535497752e-08
1959,1.4726420971555854e-08,1.7826719656000023e-08
1960,2.145458388724819e-08,7.612916519406099e-09
1961,2.779263752472616e-08,1.389631876236308e-08
1962,1.3952304200870458e-08,1.8391673961559718e-08
1963,2.0691370394843034e-08,1.939815952312074e-08
1964,2.5552667537454e-08,1.5818317322668918e-08
1965,2.2435377999840966e-08,1.2585699593614663e-08
1966,2.0494576702390077e-08,7.754704434148607e-09
1967,1.9721342781053863e-08,1.1339771788243524e-08
1968,2.515192853991266e-08,2.0211372131484495e-08
1969,2.497966811176866e-08,1.544197658631674e-08
1970,1.977451802304131e-08,1.241655755990223e-08
1971,2.2608949379332444e-08,1.4387513402880359e-08
1972,3.026786643545165e-08,1.7442499000708267e-08
1973,3.087394162548662e-08,1.4334330167287135e-08
1974,1.518904291231138e-08,1.7439271360331077e-08
1975,1.599214449754527e-08,1.4849848462006321e-08
1976,2.6853577139718254e-08,2.285410793945175e-08
1977,2.11564152863275e-08,2.1744092748576804e-08
1978,2.3762364520507617e-08,1.7227714366185864e-08
1979,1.8141117053005473e-08,2.0481905949054635e-08
1980,2.5583178242527538e-08,2.9562784220615868e-08
1981,3.352541355639005e-08,3.28928564385933e-08
1982,5.2143018791639406e-08,3.7245012407538525e-08
1983,2.7155859783078995e-08,2.462973291983417e-08
1984,3.421414973558967e-08,2.0876431250371752e-08
1985,4.1507352221969995e-08,3.4890238254092765e-08
1986,3.476801424540099e-08,2.8773531113301942e-08
1987,3.0554083707556856e-08,3.6053819485459826e-08
1988,2.338656024392094e-08,3.058242370457265e-08
1989,4.061210390204906e-08,3.4026356843241956e-08
1990,3.0512445903241314e-08,3.0512445903241314e-08
1991,3.8099525312418336e-08,3.3996499837485317e-08
1992,3.361066092111287e-08,3.7467621893938485e-08
1993,3.157348160698348e-08,4.2651898013446043e-08
1994,3.3759530282395644e-08,4.5364370038214474e-08
1995,4.0126135303353294e-08,3.958389171998533e-08
1996,3.896807143632941e-08,3.896807143632941e-08
1997,3.6920688728514506e-08,5.6100265766190205e-08
1998,3.480734278582531e-08,6.484656012162304e-08
1999,2.8792268125243936e-08,5.804155378541509e-08
2000,3.976228413193894e-08,6.052702872239024e-08
2001,3.811654281093979e-08,5.7393872765487686e-08
2002,3.724038322161505e-08,5.827024551763316e-08
2003,5.0003073681637034e-08,4.833630740108674e-08
2004,3.523832958762796e-08,6.651234940591166e-08
2005,4.5037495510769077e-08,6.845699118684934e-08
2006,3.3766696105885785e-08,5.270899094966808e-08
2007,3.674920989737984e-08,5.752050569185485e-08
2008,3.193079933794252e-08,5.875266850807748e-08
2009,3.7191902890754136e-08,5.1019661384543724e-08
2010,3.7317963830219014e-08,7.369116872268933e-08
2011,3.4033352136475514e-08,6.194834867301324e-08
2012,2.382976838077866e-08,4.595741032176193e-08
2013,1.840822605458925e-08,4.434708955614042e-08
2014,2.1004817440939405e-08,5.045487228017009e-08
2015,2.5268960257562867e-08,4.521813679048137e-08
2016,1.864206033985738e-08,3.976973061980971e-08
2017,2.2892063356039216e-08,5.006066672308407e-08
2018,1.652138692520566e-08,4.362678751590465e-08
2019,1.3010037491767434e-08,4.030560774026526e-08
