year,était_VERB aux_ADP,était_VERB beau_ADV,etait_VERB aux_ADP,etait_VERB beau_ADV
1852,1.2259357617949718e-06,4.24487552663777e-07,1.9531636308300904e-09,6.510545436100301e-10
1853,1.3592116374638863e-06,3.3263660270677065e-07,5.971931837933653e-10,0.0
1854,1.285407392970228e-06,3.1277900802706426e-07,5.195664454227256e-10,0.0
1855,1.3729046486332663e-06,3.433588346979377e-07,5.306937111981824e-10,0.0
1856,1.4066423545955331e-06,3.6758044075213547e-07,3.1063134287023786e-09,0.0
1857,1.5611066146448138e-06,4.564211053548206e-07,9.763018171682347e-10,0.0
1858,1.5400398751808098e-06,4.2036677427859104e-07,1.4681028059904122e-09,0.0
1859,1.6025069271563552e-06,3.7071021097290213e-07,2.5460866748261424e-09,5.092173349652285e-10
1860,1.6766224462116952e-06,4.243049431806867e-07,4.577183909670879e-10,0.0
1861,1.5774899111420382e-06,4.2490833607189415e-07,1.8863854922557266e-09,4.715963730639317e-10
1862,1.7385210639986326e-06,3.8402882296395546e-07,9.035972525772706e-10,4.517986262886353e-10
1863,1.5743045196359162e-06,3.406331359201431e-07,1.4983863039219614e-09,0.0
1864,1.4326647033158224e-06,4.334434038355539e-07,2.8768367688059016e-09,0.0
1865,1.4096998484092182e-06,4.132609205953486e-07,4.706844358715045e-10,0.0
1866,1.6158700191226671e-06,4.286604848857678e-07,2.432806400776144e-09,0.0
1867,1.4985481584517402e-06,4.3481190914462786e-07,1.455843445796745e-09,4.85281148598915e-10
1868,1.4552869060935336e-06,3.6900860322930384e-07,1.4819622196071691e-09,0.0
1869,1.6213283515753574e-06,3.921465747680486e-07,1.4650557433881772e-09,0.0
1870,1.6577134829276474e-06,3.325748423321784e-07,0.0,5.734048791339319e-10
1871,1.7365624671583646e-06,3.7280332776390424e-07,2.1242354542039266e-09,0.0
1872,1.702326017039013e-06,3.731208266799513e-07,1.8142017887967654e-09,6.047339295989218e-10
1873,1.57910801590333e-06,3.49582649050717e-07,5.986004469882289e-10,5.986004469882289e-10
1874,1.5247202327373088e-06,3.4533240977907553e-07,0.0,0.0
1875,1.5425237052113516e-06,3.4558024708530866e-07,1.716458086775674e-09,0.0
1876,1.5381061757580028e-06,3.6094706956646405e-07,0.0,6.04601479992084e-10
1877,1.3798324971503462e-06,2.869754496259702e-07,6.184815992682502e-10,0.0
1878,1.5309090031223604e-06,2.8564889476001554e-07,1.8117265465633636e-09,6.039088673581716e-10
1879,1.6690676147845807e-06,3.4639873547348543e-07,6.10932526790009e-10,6.10932526790009e-10
1880,1.4562093610948068e-06,3.1575802950101206e-07,0.0,0.0
1881,1.4175108162817196e-06,3.5280888255329046e-07,2.091752326904839e-09,0.0
1882,1.345718828815734e-06,3.673772539514175e-07,5.989846840748214e-09,0.0
1883,1.4724059838044923e-06,3.4693169936872437e-07,1.2638677882037541e-09,0.0
1884,1.470197958042263e-06,3.0763908398512285e-07,6.601696966868076e-10,0.0
1885,1.5179472256932058e-06,2.906981819705834e-07,1.933690763067375e-09,0.0
1886,1.7734118955559097e-06,3.646207176188909e-07,3.872078380151578e-09,0.0
1887,1.3612807379104197e-06,3.1404127298628737e-07,7.181816974455302e-09,0.0
1888,1.3962034017822589e-06,3.1639666531191324e-07,1.9021844099853524e-09,0.0
1889,1.323823425991577e-06,3.470885872047802e-07,6.265136742733546e-10,0.0
1890,1.2964576399099315e-06,3.27719334336507e-07,1.9663159989136147e-09,0.0
1891,1.3717321962758433e-06,3.0405030315705517e-07,5.099376032546843e-09,0.0
1892,1.3138801477907691e-06,2.7017287607122853e-07,1.8805537127519756e-09,0.0
1893,1.412124902344658e-06,3.153109275899624e-07,1.847525021858587e-09,0.0
1894,1.369324536426575e-06,2.9743264917669876e-07,3.150769645188234e-09,6.301539290376468e-10
1895,1.4131707075648592e-06,3.195884232809476e-07,1.8055843487019274e-09,0.0
1896,1.4341574114951072e-06,3.320027417430538e-07,1.179405795248556e-09,0.0
1897,1.3319867093741777e-06,3.2687862017155567e-07,5.826713556089658e-10,0.0
1898,1.2114537639718037e-06,2.472701225997298e-07,1.13167097914868e-09,0.0
1899,1.3332519301911816e-06,2.736151429871825e-07,3.8693048765026106e-09,5.527578395003729e-10
1900,1.3013969919484225e-06,2.829123957326374e-07,0.0,1.5573159428683425e-09
1901,1.2200216588098556e-06,2.60994113432389e-07,1.676621730339889e-09,0.0
1902,1.1784680964410654e-06,2.2194483051407587e-07,3.437198747846537e-09,0.0
1903,1.2523111081463867e-06,2.2086901196871622e-07,3.2401321625741275e-09,0.0
1904,1.1630688732111594e-06,2.7303096317154996e-07,1.6123875568041512e-09,5.374625189347171e-10
1905,1.251484036401962e-06,2.5236110445803206e-07,5.160759042333041e-10,0.0
1906,1.196022935801011e-06,2.561803853495803e-07,2.0576738091193647e-09,0.0
1907,1.136568357651413e-06,2.869706463570765e-07,2.5714217422034835e-09,0.0
1908,1.2808902738470351e-06,2.9959474545648845e-07,4.911389073214423e-10,4.911389073214423e-10
1909,1.227269422088284e-06,3.190570510014368e-07,1.1001967115120692e-09,0.0
1910,1.2799240494132391e-06,3.067542593271355e-07,2.67207544979442e-09,0.0
1911,1.2231539585627615e-06,2.6123038310288393e-07,1.5961122423746588e-09,0.0
1912,1.2971459000254981e-06,2.8182969913359557e-07,2.6047105583515417e-09,5.209421227725386e-10
1913,1.158172949544678e-06,2.895432373861695e-07,1.590896969716482e-09,0.0
1914,1.1558579444681527e-06,2.451008072057448e-07,6.696743715117748e-10,0.0
1915,1.339472646577633e-06,2.179440912186692e-07,1.1780761921542648e-09,0.0
1916,1.4668262338091154e-06,2.922664918969531e-07,0.0,0.0
1917,1.4431814179260982e-06,2.215217733692043e-07,1.0966424435210342e-09,0.0
1918,1.3485006320479442e-06,3.698613113556348e-07,6.89182577673364e-09,0.0
1919,1.5312651839849423e-06,2.486119115019392e-07,0.0,0.0
1920,1.3417994750852813e-06,2.604847679776867e-07,1.2115570324766622e-08,0.0
1921,1.2858524769399082e-06,3.657636966636346e-07,1.5145494858259667e-09,0.0
1922,1.2999922773815342e-06,3.268425530222885e-07,1.4755870969551665e-09,0.0
1923,1.2696674502876704e-06,3.5457267699712247e-07,2.1231896241147297e-09,0.0
1924,1.196342736875522e-06,3.906162078237685e-07,0.0,0.0
1925,1.1878032637469005e-06,3.475424250609649e-07,3.299453377181294e-09,3.299453377181294e-09
1926,1.1469376204331638e-06,3.767394787246303e-07,0.0,1.1146138456652466e-09
1927,1.3501711464414257e-06,3.4674090443331806e-07,1.1149224876660924e-09,0.0
1928,1.1551727538972045e-06,3.2564216212449537e-07,0.0,0.0
1929,1.332392571384844e-06,3.6206321851750545e-07,0.0,0.0
1930,1.2383748071442824e-06,3.4977000495928223e-07,3.1510811737689437e-09,0.0
1931,1.183876065624645e-06,2.486367804976908e-07,0.0,0.0
1932,1.1792461691584322e-06,2.476855343047646e-07,0.0,0.0
1933,1.2778317568518105e-06,2.248249728609153e-07,2.2941324395731044e-09,0.0
1934,1.1909691011169343e-06,2.7437818062026054e-07,2.3963160344919743e-09,0.0
1935,1.1022789294656832e-06,2.8364834747662826e-07,0.0,0.0
1936,1.183372091873025e-06,2.364319300340867e-07,0.0,0.0
1937,1.1609010925894836e-06,3.4499663570386474e-07,0.0,0.0
1938,1.0320310366296326e-06,3.0338603096424777e-07,1.2965214457594243e-09,0.0
1939,1.0767012099677231e-06,2.844693369752349e-07,0.0,0.0
1940,1.0320636647520587e-06,2.3582781238928874e-07,0.0,0.0
1941,1.0300743724656058e-06,2.7448973582977487e-07,5.9030051957620344e-09,0.0
1942,1.0892820228036726e-06,3.0948959306442703e-07,3.034211770724937e-09,0.0
1943,1.3238752671895782e-06,3.745173557945236e-07,0.0,0.0
1944,1.2884876241514576e-06,3.084658715124533e-07,3.2131861615880553e-09,0.0
1945,1.3877071296519716e-06,3.8777372424192436e-07,0.0,4.357008087652048e-09
1946,1.3197206953918794e-06,3.8422248849201424e-07,4.1763312808029696e-09,0.0
1947,1.2683806289714994e-06,2.956375908524933e-07,1.1920870957027319e-09,0.0
1948,1.2198257763884612e-06,3.0658722494081303e-07,1.0871887834440486e-09,1.0871887834440486e-09
1949,1.010170194604143e-06,2.4051669811342435e-07,0.0,0.0
1950,1.0124864502358832e-06,2.999171897499764e-07,1.0635361480382244e-09,0.0
1951,1.1524974752319395e-06,3.123790577319596e-07,0.0,0.0
1952,1.151492597273318e-06,3.100172421000025e-07,2.1089607837865287e-09,0.0
1953,1.1581864782783668e-06,3.048993164611602e-07,0.0,0.0
1954,1.052502170750813e-06,3.606065774874878e-07,3.9090144454689835e-09,0.0
1955,9.6296332685597e-07,2.909538352469099e-07,9.385607846468247e-10,0.0
1956,1.0360715805290965e-06,3.2791493254080706e-07,0.0,0.0
1957,9.842232202572632e-07,2.712356490519596e-07,0.0,0.0
1958,9.033290098159341e-07,3.2758083534645266e-07,8.272243445794913e-10,8.272243445794913e-10
1959,1.0634025784383994e-06,2.6817588150152005e-07,0.0,0.0
1960,9.758374517332413e-07,3.079770749536692e-07,2.0762500052562416e-09,0.0
1961,1.062373598870181e-06,3.251738576182106e-07,2.0844477810477713e-09,2.08444772553662e-09
1962,1.0565698858044925e-06,2.853880403108633e-07,2.5367825617905737e-09,0.0
1963,1.0972892141580814e-06,3.4916686786345963e-07,1.2932106496776896e-09,0.0
1964,1.056785322361975e-06,3.04198408684897e-07,1.2167936658258327e-09,0.0
1965,9.937231197909568e-07,2.500723894627299e-07,1.0944086747954884e-09,1.0944086747954884e-09
1966,1.1454806099209236e-06,2.9246314170450205e-07,1.6617224263271169e-09,0.0
1967,1.1088325209129835e-06,3.130762991077063e-07,1.479100675272349e-09,0.0
1968,1.0756940582723473e-06,2.847557709628745e-07,1.7965663401398047e-09,0.0
1969,9.72844532043382e-07,2.5570096795490826e-07,1.8167031212712459e-09,0.0
1970,1.0103399290528614e-06,2.5338974296573724e-07,9.197450023812337e-10,4.5987250119061684e-10
1971,9.95307573248283e-07,2.471569189310685e-07,5.138397485282553e-10,0.0
1972,9.377908440910687e-07,2.457340428918542e-07,1.5390440033513642e-09,0.0
1973,2.185985295000137e-06,2.7180095685253036e-07,3.307922213924286e-09,0.0
1974,9.214686542691197e-07,1.9689500163622142e-07,1.687671502548227e-09,0.0
1975,8.430144475823909e-07,1.736289902964927e-07,2.2845920710778955e-09,0.0
1976,9.095934956349083e-07,2.325405432657135e-07,5.713526873840635e-10,0.0
1977,8.339153509950847e-07,2.1567790042809065e-07,0.0,2.938390863960194e-09
1978,9.700985401650541e-07,2.322771166518578e-07,2.3762365408686037e-09,0.0
1979,9.848871513895574e-07,2.4519769681319303e-07,5.851973350345929e-10,5.851973350345929e-10
1980,8.470874490740243e-07,2.3252266601048177e-07,0.0,0.0
1981,8.919024594433722e-07,2.485940910901263e-07,6.325549528618524e-10,1.8976649140967083e-09
1982,9.391951039106061e-07,2.1726258125909226e-07,1.8622506869903077e-09,0.0
1983,9.037217409968434e-07,2.0019551527639123e-07,4.420721011477724e-09,0.0
1984,8.982664212453528e-07,2.452980538691918e-07,5.799008495621649e-10,0.0
1985,9.10755488803261e-07,2.2558342038792034e-07,1.8046674155058895e-09,0.0
1986,9.561204024066683e-07,2.4877115833987773e-07,1.7983456945813714e-09,5.994485463567401e-10
1987,8.903460297915444e-07,2.3648861713354563e-07,1.8332451112712533e-09,0.0
1988,9.192717129735684e-07,2.24271119009245e-07,5.996553809062277e-10,0.0
1989,8.94015101948753e-07,2.52453617122228e-07,1.6464366536794728e-09,5.488122178931576e-10
1990,9.633214403947932e-07,1.9887576740984514e-07,4.358920835390023e-09,0.0
1991,9.665556035542977e-07,2.2801098964464472e-07,0.0,0.0
1992,9.388944590682513e-07,2.1213284639998164e-07,1.1019888335184191e-09,0.0
1993,9.53851554186258e-07,2.442790503209835e-07,1.661762283333701e-09,0.0
1994,9.072873581317253e-07,2.2365688323588984e-07,2.6374633033121597e-09,0.0
1995,9.58689270191826e-07,2.196092623307777e-07,5.422450821690461e-10,0.0
1996,8.88792328623822e-07,2.3380843572340382e-07,1.067618438099771e-09,0.0
1997,9.450736797589343e-07,1.8843935833956493e-07,9.58978896292706e-10,4.79489448146353e-10
1998,1.007982518785866e-06,2.145658157814978e-07,9.536258449571733e-10,4.768129224785866e-10
1999,8.889041396287212e-07,2.088581965153935e-07,2.285100608734325e-09,4.570201161957499e-10
2000,9.525276141175709e-07,2.19576165250146e-07,8.836062992401139e-10,0.0
2001,9.529135809316358e-07,2.1774621927761473e-07,1.3143635346768434e-09,0.0
2002,9.9409919585014e-07,2.2694727874750242e-07,4.38122149670761e-10,0.0
2003,1.045064323079714e-06,2.7501690169629e-07,0.0,0.0
2004,1.0338045512980898e-06,2.356563300054404e-07,0.0,0.0
2005,9.831685474637197e-07,2.1527922910991037e-07,9.007499190971657e-10,0.0
2006,1.0953586979667307e-06,2.54897372542473e-07,8.235779835885637e-10,4.1178899179428186e-10
2007,1.1216498023713939e-06,3.5670700526679866e-07,7.988958938831558e-10,0.0
2008,1.2095385955035454e-06,3.9977359733711637e-07,1.2772318758180745e-09,0.0
2009,1.3102993534630514e-06,4.3199824517614616e-07,4.76819250749827e-10,0.0
2010,1.5475145573873306e-06,5.186724933992082e-07,4.723793023408973e-10,0.0
2011,1.5311184142774437e-06,5.143242560734507e-07,1.1471915639660324e-09,3.82397197240536e-10
2012,1.8982112806043006e-06,6.713186166962259e-07,3.404252713057332e-10,0.0
2013,2.022115722866147e-06,7.140159823393333e-07,1.1156500168141292e-09,0.0
2014,2.213951120211277e-06,8.336963901456329e-07,1.0827225921383743e-09,0.0
2015,2.157614517273032e-06,8.429636295659293e-07,2.2165753954528356e-10,0.0
2016,2.1643431864504237e-06,8.304002108161512e-07,4.1426800878596737e-10,0.0
2017,2.1204086806392297e-06,7.556896548521763e-07,2.515611330355938e-10,0.0
2018,2.2345175239024684e-06,8.54207314660016e-07,2.323319980845895e-09,0.0
2019,2.1614519027934875e-06,7.678473252781259e-07,0.0,0.0
