year,ont_VERB ôté_VERB,ont_VERB oté_VERB,ont_VERB botté_VERB
1863,1.3735207460285892e-07,3.496234690647526e-09,0.0
1864,1.4048552543499682e-07,3.3563096746291876e-09,0.0
1865,1.2379000224882475e-07,1.882737743486018e-09,0.0
1866,1.0315099530089356e-07,2.432806400776144e-09,0.0
1867,9.462982575314527e-08,6.308654931785895e-09,0.0
1868,1.1164115676365327e-07,4.93987406535723e-09,0.0
1869,1.2062292853443068e-07,9.767038289254515e-10,0.0
1870,1.1697459711967895e-07,2.2936195165357276e-09,5.734048791339319e-10
1871,1.0196330180178848e-07,1.0621177271019633e-09,0.0
1872,1.1550417866601492e-07,1.8142017887967654e-09,0.0
1873,9.757187058312411e-08,1.7958013409646867e-09,0.0
1874,6.930546447847519e-08,4.779687312606029e-09,0.0
1875,1.0527610072585958e-07,5.721527140956084e-10,0.0
1876,1.0640985692589311e-07,4.836811839936672e-09,6.04601479992084e-10
1877,9.462768701951063e-08,3.092407996341251e-09,0.0
1878,7.850815109122777e-08,1.2078177347163432e-09,0.0
1879,9.408361023588441e-08,4.276527798552365e-09,0.0
1880,1.0910338943403985e-07,3.8507077526617195e-09,0.0
1881,8.018383823582553e-08,1.1156011725521608e-08,0.0
1882,7.91990828474809e-08,5.989846840748214e-09,0.0
1883,8.215140923084618e-08,1.2638677882037541e-09,0.0
1884,8.846274113238906e-08,2.6406787867472303e-09,0.0
1885,5.9299846810745294e-08,4.511944928786704e-09,0.0
1886,5.6145136539953455e-08,1.936039106809062e-09,0.0
1887,6.333056745688737e-08,6.528924512139156e-09,0.0
1888,7.22830080235326e-08,4.438430289965822e-09,0.0
1889,9.460356409363158e-08,2.506054641582267e-09,0.0
1890,4.915789730830511e-08,6.554386478008212e-10,0.0
1891,7.967774706685304e-08,1.2748440081367107e-09,0.0
1892,7.083419006903569e-08,1.2537024751679837e-09,0.0
1893,3.94138659487453e-08,1.847525021858587e-09,0.0
1894,4.7261544011689693e-08,3.150769645188234e-09,0.0
1895,6.19917273070314e-08,2.4074457982692365e-09,0.0
1896,5.012474701970859e-08,1.7691086373616827e-09,1.179405795248556e-09
1897,6.5259193604561e-08,5.826713334045053e-09,0.0
1898,4.866185321361627e-08,3.960848538042683e-09,0.0
1899,6.467266899790047e-08,5.527578395003729e-09,0.0
1900,5.5544269628171605e-08,3.1146317747143826e-09,0.0
1901,6.25938767484513e-08,2.794369402536745e-09,0.0
1902,3.0443761289689064e-08,2.946170307716045e-09,0.0
1903,6.102249017203576e-08,2.1600881083827517e-09,0.0
1904,5.697102523072317e-08,2.6873125946735854e-09,0.0
1905,4.7478984299687e-08,1.0321518084666081e-09,0.0
1906,3.240836221607424e-08,2.572092261399206e-09,0.0
1907,5.0399865614281225e-08,2.5714216866923323e-09,0.0
1908,5.255186152908209e-08,9.822778146428846e-10,0.0
1909,3.6306492035009796e-08,1.1001967115120692e-09,0.0
1910,6.947395547740598e-08,4.809735609789811e-09,0.0
1911,6.969690247160543e-08,3.7242618988742038e-09,0.0
1912,4.115442919783163e-08,4.167536982180309e-09,0.0
1913,6.575707089950811e-08,1.590896969716482e-09,0.0
1914,4.888622839871459e-08,1.3393487430235496e-09,0.0
1915,4.123266705846618e-08,3.5342285764627945e-09,0.0
1916,5.16410700868164e-08,1.0987462051303964e-09,0.0
1917,2.52227767560953e-08,0.0,0.0
1918,6.776961924970237e-08,4.594550517822427e-09,0.0
1919,3.867296172188617e-08,9.207848372660976e-10,0.0
1920,4.0132828615924154e-08,2.2716695191604686e-09,0.0
1921,5.14946840723951e-08,1.5145494858259667e-09,0.0
1922,4.795657915224183e-08,2.21338064543275e-09,0.0
1923,5.6264525483129546e-08,3.1847844361720945e-09,0.0
1924,3.867487308184536e-08,5.156649773851996e-09,0.0
1925,7.478760721824074e-08,2.1996355847875293e-09,0.0
1926,5.015762383209221e-08,2.229227691330493e-09,0.0
1927,6.466550672712401e-08,2.2298449753321847e-09,0.0
1928,5.5987602110008083e-08,2.2852082448565625e-09,0.0
1929,5.23599084090165e-08,3.342121912552898e-09,0.0
1930,3.361153133596417e-08,1.0503603542488804e-09,0.0
1931,3.763767608688795e-08,2.2810713318222042e-09,0.0
1932,4.4934100884574946e-08,6.575722188983946e-09,0.0
1933,3.4411986149507356e-08,1.1470662197865522e-09,0.0
1934,5.6313425034204556e-08,2.3963160344919743e-09,0.0
1935,3.949533677882755e-08,1.196828414151696e-09,0.0
1936,4.849885826274658e-08,0.0,0.0
1937,5.791914503561202e-08,0.0,0.0
1938,5.8343463393839556e-08,1.2965214457594243e-09,0.0
1939,7.341144225847529e-08,3.058810094103137e-09,0.0
1940,5.0715659227762444e-08,2.5357829169792012e-09,0.0
1941,5.312704587367989e-08,2.9515025978810172e-09,2.9515025978810172e-09
1942,1.8205270180260413e-08,0.0,0.0
1943,4.645176332473966e-08,0.0,0.0
1944,5.462416652335378e-08,6.4263723231761105e-09,0.0
1945,2.178504132643866e-08,2.178504043826024e-09,0.0
1946,5.150808490839154e-08,1.3921104269343232e-09,0.0
1947,6.556479092978407e-08,0.0,1.1920870957027319e-09
1948,4.892349636520521e-08,5.435944139264848e-09,1.0871887834440486e-09
1949,4.810334175431308e-08,1.9634016634739737e-09,0.0
1950,8.189228140054183e-08,5.317680740191122e-09,3.190608444114673e-09
1951,7.462980988748313e-08,2.1322803522849654e-09,0.0
1952,3.690681538159879e-08,5.272402070488624e-09,0.0
1953,4.3095308654983455e-08,7.54167928107563e-09,1.0773827385790469e-09
1954,3.322662323057557e-08,3.9090144454689835e-09,0.0
1955,3.472674947602172e-08,3.754243138587299e-09,9.385607846468247e-10
1956,4.6222051963695776e-08,2.616342476002842e-09,1.744228317335228e-09
1957,4.1524678806581505e-08,4.417518850718949e-09,8.835037701437898e-10
1958,5.21151335419745e-08,8.272243445794913e-10,0.0
1959,5.03798602835559e-08,2.325224457422337e-09,0.0
1960,4.429333344546649e-08,3.460416619915918e-09,0.0
1961,3.265634873628187e-08,4.16889545107324e-09,0.0
1962,5.834600003140622e-08,1.2683912808952869e-09,0.0
1963,4.6555584276575246e-08,1.939815863494232e-09,0.0
1964,8.639234749807656e-08,3.041984220075733e-09,0.0
1965,4.4323552828018364e-08,3.2832261354087677e-09,0.0
1966,5.317511764246774e-08,3.877352328096606e-09,0.0
1967,6.113616279890266e-08,1.9721342336964653e-09,0.0
1968,5.569355820966848e-08,4.4914158503495116e-10,0.0
1969,6.721801781850445e-08,2.7250546263957176e-09,0.0
1970,6.162291299460776e-08,3.219107425067591e-09,1.8394900047624674e-09
1971,6.011924824633752e-08,2.0553589941130213e-09,5.138397485282553e-10
1972,6.412683717371692e-08,1.0260293725750103e-09,0.0
1973,6.064524171733865e-08,1.102640756478479e-09,0.0
1974,4.219178606490459e-08,1.1251143350321513e-09,0.0
1975,3.998036035568475e-08,3.4268881066168433e-09,0.0
1976,4.627956684544188e-08,2.285410749536254e-09,0.0
1977,4.995264646368014e-08,8.227494796564372e-09,0.0
1978,4.7524729041015235e-08,1.7821774056514528e-09,0.0
1979,4.506019379846293e-08,1.7555920051037788e-09,0.0
1980,4.7186752283323585e-08,1.1370301367108482e-09,5.685150683554241e-10
1981,4.048351698315855e-08,3.795329828193417e-09,0.0
1982,4.779776929808577e-08,0.0,1.2415004579935385e-09
1983,4.483874249672226e-08,1.8945948143667124e-09,6.315316047889041e-10
1984,4.001315900836744e-08,5.799008495621649e-10,5.799008495621649e-10
1985,3.789801539255677e-08,3.0077789148208467e-09,0.0
1986,4.855533219938479e-08,2.9972427317837003e-09,0.0
1987,5.988600548789691e-08,2.4443267410134695e-09,0.0
1988,5.336933028843305e-08,1.798966087207532e-09,5.996553809062277e-10
1989,5.268597291774313e-08,2.1952488715726304e-09,0.0
1990,5.2307051134903304e-08,5.44865097484859e-10,0.0
1991,4.5133283776976896e-08,2.344586080837985e-09,0.0
1992,4.848750734254281e-08,2.2039776670368383e-09,5.509944167592096e-10
1993,6.536264862688768e-08,1.661762283333701e-09,2.2156829704300662e-09
1994,4.3781891889693725e-08,0.0,2.637463358823311e-09
1995,5.476675468685244e-08,0.0,5.422450821690461e-10
1996,6.886138947947984e-08,1.067618438099771e-09,5.338092190498855e-10
1997,5.4661796866639634e-08,0.0,4.79489448146353e-10
1998,5.4833485307881347e-08,9.536258449571733e-10,2.86087753487152e-09
1999,5.621347298756518e-08,0.0,1.3710603763428253e-09
2000,4.9923755796044134e-08,1.3254094488601709e-09,8.836062992401139e-10
2001,5.345078335494691e-08,0.0,4.381211837767296e-09
2002,5.739400066318012e-08,1.752488598683044e-09,3.066854992184176e-09
2003,4.50027677345588e-08,2.9168461535000745e-09,1.2500769308587678e-09
2004,5.594084839799507e-08,8.809582507929292e-10,1.7619165015858584e-09
2005,4.954124577238872e-08,1.8014998381943315e-09,2.251874686720612e-09
2006,3.9943532925690306e-08,1.6471559671771274e-09,4.1178899179428186e-10
2007,5.911829603633123e-08,1.5977917877663117e-09,3.994479469415779e-10
2008,5.61982034241737e-08,1.2772318758180745e-09,1.7029758714315335e-09
2009,5.197329855377575e-08,0.0,9.53638501499654e-10
2010,5.999217478347418e-08,0.0,1.8895172093635892e-09
2011,5.7359578420346224e-08,3.82397197240536e-10,2.2943831279320648e-09
2012,6.60425030218903e-08,3.404252713057332e-10,3.744677901096338e-09
2013,6.582335032589981e-08,0.0,4.183687618564136e-09
2014,7.016042502527853e-08,2.1654451842767486e-10,3.031623174720721e-09
2015,7.669351020922477e-08,2.2165753954528356e-10,4.654808538617772e-09
2016,6.628287962939794e-08,2.0713400439298368e-10,1.0356699942093428e-09
2017,7.320429062929179e-08,0.0,3.5218559180094644e-09
2018,6.221334558631497e-08,0.0,4.64663996169179e-09
2019,6.760117798876308e-08,7.65296326310505e-10,2.5509878653906526e-09
