year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP dame_NOUN
1878,1.8117265909722846e-08,1.4493813205174177e-08,8.333942508320646e-08
1879,1.0385853066452455e-08,2.443730107160036e-09,8.186495747963818e-08
1880,1.0268554007097919e-08,1.2835692508872398e-09,5.711883144243757e-08
1881,1.1156012114099667e-08,0.0,1.0598211730439289e-07
1882,5.989846840748214e-09,1.9966155395678697e-09,5.058092877874287e-08
1883,1.2006744043446815e-08,0.0,3.981183555046286e-08
1884,6.601696966868076e-09,0.0,4.291103028464249e-08
1885,1.353583467533781e-08,3.2228177904158883e-09,6.187810125402038e-08
1886,1.0325542199041138e-08,1.2906927748801422e-09,4.388355273610145e-08
1887,2.0239665943222462e-08,1.9586774424595887e-09,3.982644025679605e-08
1888,6.974675947901687e-09,6.340614699951175e-10,4.2482119599895896e-08
1889,1.566284169030041e-08,6.265136742733546e-10,4.698852396067821e-08
1890,1.3764211992395303e-08,0.0,5.1124215527664774e-08
1891,1.529812720946211e-08,1.2748440081367107e-09,4.9081495312464085e-08
1892,1.002961980134387e-08,6.268512375839919e-10,4.450643786846342e-08
1893,4.926733243593162e-09,1.847525021858587e-09,4.803564879196642e-08
1894,1.3233232287745977e-08,0.0,4.726154290146667e-08
1895,9.027921521465032e-09,1.8055843487019274e-09,3.851913166208476e-08
1896,1.2383760683576384e-08,0.0,5.307326222947495e-08
1897,1.6897470089816125e-08,5.826713556089658e-10,2.0393497224269197e-08
1898,1.1882545614128048e-08,1.13167097914868e-09,4.413516752066471e-08
1899,1.9899282222013426e-08,1.6582735185011188e-09,2.4874102777516782e-08
1900,1.453494924419374e-08,3.633737311048435e-09,4.308574041989033e-08
1901,1.956058603980182e-08,1.1177477832191585e-09,3.409130777676239e-08
1902,9.329538919189417e-09,1.4730852093691738e-09,4.615666676643926e-08
1903,1.4580594509538969e-08,0.0,5.2922158211288206e-08
1904,8.061937784020756e-09,5.374625189347171e-10,4.030968892010378e-08
1905,7.2250627702885595e-09,1.0321518084666081e-09,4.593075592085327e-08
1906,1.18316245689698e-08,0.0,4.8869753577207575e-08
1907,1.697138252154673e-08,0.0,4.6799874198200087e-08
1908,1.7189861978295085e-08,4.911389073214423e-10,5.009616721451948e-08
1909,2.0353638774395222e-08,5.500983557560346e-10,4.510806661528477e-08
1910,1.4429207162436342e-08,5.344150677544235e-10,4.3287619710952185e-08
1911,1.755723388896513e-08,4.25629931299909e-09,5.852411666396051e-08
1912,1.40654377034366e-08,4.167536982180309e-09,4.167536954424733e-08
1913,2.333315407554437e-08,5.30298971401777e-10,3.234823886533178e-08
1914,1.875088173619588e-08,6.696743715117748e-10,3.348371940825601e-08
1915,1.1780761921542648e-09,0.0,3.534228543156104e-08
1916,2.4172416956957932e-08,3.2962386153911893e-09,3.625862410316927e-08
1917,1.315970976634162e-08,0.0,2.7416061976204276e-08
1918,3.9053681177847466e-08,0.0,3.44591288836682e-08
1919,2.301962176431971e-08,5.524709190130039e-09,2.1178050868542186e-08
1920,2.0445025228355007e-08,0.0,3.7861158652674476e-08
1921,1.8931869405491852e-08,0.0,4.1650110915725236e-08
1922,1.1804696775641332e-08,7.377935484775833e-10,3.76274710278679e-08
1923,1.9108707505210987e-08,4.246379248229459e-09,4.0340603746358283e-08
1924,2.1915761649893284e-08,0.0,4.383152296671966e-08
1925,2.3096173862313663e-08,0.0,3.629398848126186e-08
1926,2.1177662290483568e-08,0.0,4.904301098562769e-08
1927,1.7838759802657478e-08,0.0,9.030872505366716e-08
1928,1.4853853258500749e-08,0.0,3.5420726685053694e-08
1929,1.7824650200282122e-08,2.2280812750352652e-09,7.241263833002165e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,5.882018005998191e-08
1931,1.0264820993199919e-08,1.1405356659111021e-09,4.676196230235519e-08
1932,1.3151444377967891e-08,1.0959536611565568e-09,4.055028712812714e-08
1933,9.176529758292418e-09,0.0,3.7853183920688593e-08
1934,1.5576054224197833e-08,1.1981580172459871e-09,3.1152108448395666e-08
1935,1.555876849579363e-08,0.0,7.779384780803866e-08
1936,3.6374143697059935e-09,0.0,4.364897110420429e-08
1937,1.888667711114067e-08,0.0,6.673292485270821e-08
1938,1.6854778905894818e-08,1.2965214457594243e-09,4.278520659983798e-08
1939,1.5294050470515685e-08,0.0,1.8352860564618823e-08
1940,5.0715658339584024e-09,0.0,2.282204625281281e-08
1941,1.1806010391524069e-08,2.9515025978810172e-09,4.427253763594763e-08
1942,1.2136847082899749e-08,0.0,2.7307905936524435e-08
1943,5.806470415592457e-09,0.0,4.064529379732562e-08
1944,0.0,0.0,4.4984606262232774e-08
1945,1.089252066321933e-08,4.357008087652048e-09,3.921307190069001e-08
1946,2.0881657292193267e-08,4.1763312808029696e-09,3.897909195416105e-08
1947,1.6689218895749036e-08,1.1920870957027319e-09,4.172304857164022e-08
1948,7.610321262063735e-09,3.2615663503321457e-09,3.370285339698853e-08
1949,6.8719057111366055e-09,0.0,3.632292921995628e-08
1950,1.3825969702452312e-08,0.0,3.93508372553697e-08
1951,1.1727541604500402e-08,1.0661401761424827e-09,3.624876598884441e-08
1952,1.2653764258629963e-08,0.0,2.1089607726842985e-08
1953,1.1851209791302608e-08,0.0,4.8482223569124017e-08
1954,1.7590565448699635e-08,0.0,5.472620312474419e-08
1955,9.385607846468247e-09,9.385607846468247e-10,3.003394510869839e-08
1956,1.4825940475304833e-08,2.616342476002842e-09,4.273359399675769e-08
1957,1.3252556385623393e-08,1.7670075402875796e-09,2.915562480332312e-08
1958,8.272243334772611e-09,0.0,4.8806236663256897e-08
1959,2.325224279786653e-08,7.750747821333448e-10,5.0379859173332875e-08
1960,1.591791587429725e-08,1.3841666701708277e-09,7.474499819082325e-08
1961,2.292892631317045e-08,1.3896318540318475e-09,3.821487704058768e-08
1962,1.6489087428794846e-08,5.073564957047694e-09,4.6296283251479053e-08
1963,9.052474325699222e-09,6.466053248388448e-10,4.7848793593985306e-08
1964,1.034274621503073e-08,1.2167936658258327e-09,3.650381030784189e-08
1965,1.3132904541635071e-08,1.6416130121932326e-09,4.322914171073222e-08
1966,1.38476865529924e-08,1.1078149508847446e-09,5.0405578821965946e-08
1967,4.930335695263466e-09,9.860671168482327e-10,4.042875212384445e-08
1968,1.257596426995633e-08,1.3474247551048535e-09,4.9854714578856374e-08
1969,1.4987801222332564e-08,9.083515606356229e-10,4.0875819590224793e-08
1970,1.4715920038099739e-08,1.8394900047624674e-09,3.862928893427764e-08
1971,9.762954888969944e-09,2.0553589941130213e-09,4.419021748525154e-08
1972,9.747279428040656e-09,4.104117490300041e-09,3.5398012521170585e-08
1973,1.1026407342740185e-08,1.6539611347177186e-09,3.087394140344202e-08
1974,7.875800456247362e-09,1.687671502548227e-09,2.812785876438184e-08
1975,1.028066431985053e-08,1.1422960355389478e-09,5.1974468284754494e-08
1976,1.2569759455516305e-08,4.570821388050206e-09,4.285145238647203e-08
1977,1.3516598507123945e-08,2.3507127910882275e-09,4.4663542642098264e-08
1978,1.2475242172627077e-08,0.0,4.574255374478753e-08
1979,7.022368020415115e-09,0.0,3.5111839657986366e-08
1980,1.2507331170752423e-08,4.548120657865695e-09,2.7857238960038444e-08
1981,1.2018544381930951e-08,1.897664858585557e-09,2.593475278978019e-08
1982,8.690503427999374e-09,3.103751144983846e-09,3.414126192868849e-08
1983,1.3893695083311286e-08,0.0,5.05225270508447e-08
1984,1.5077421977593986e-08,2.319603453759811e-09,5.335087749358536e-08
1985,9.02333674446254e-09,1.2031116103372597e-09,4.3312019193386675e-08
1986,8.392279760016663e-09,5.994485463567401e-10,4.855533397574163e-08
1987,4.888653482026939e-09,5.499735000746853e-09,4.766437045056193e-08
1988,1.199310784016916e-08,0.0,3.1781735854163884e-08
1989,9.329808037250586e-09,2.1952488715726304e-09,4.4453789649345765e-08
1990,1.3076762783725826e-08,2.1794604454505873e-09,3.868542336471492e-08
1991,8.7921980806982e-09,0.0,4.9236308363731496e-08
1992,9.91789939064347e-09,1.1019888335184191e-09,5.014049059282044e-08
1993,1.0524494165053966e-08,3.877445031719162e-09,5.206854947203965e-08
1994,1.2132331583813993e-08,1.0549853213248639e-09,4.325439861840863e-08
1995,1.0844901865425527e-08,5.422450821690461e-10,6.127369545083639e-08
1996,1.4412848692302305e-08,1.067618438099771e-09,3.8434262661368734e-08
1997,1.4864173003559245e-08,0.0,3.8359155296596725e-08
1998,1.0489884516573511e-08,9.536258449571733e-10,4.0052287153535815e-08
1999,7.312321859131998e-09,1.8280804925385752e-09,6.352579476343045e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,4.506391904079976e-08
2001,5.257454027685071e-09,8.762423564512289e-10,5.520326923358354e-08
2002,7.448076377869484e-09,3.504977197366088e-09,5.038404865542745e-08
2003,8.750538071922165e-09,0.0,5.000307523594927e-08
2004,9.690540814233373e-09,2.2023955992267474e-09,2.995258024940384e-08
2005,1.3961623857028371e-08,3.15262471684008e-09,3.4228497258759205e-08
2006,9.059357708451898e-09,4.1178899179428186e-10,4.982646739648544e-08
2007,1.1983438241713884e-08,7.988958938831558e-10,4.9930994727720446e-08
2008,1.0643598891135753e-08,2.1287198670449925e-09,4.385162988285174e-08
2009,6.198650481792356e-09,4.76819250749827e-10,5.006602066259802e-08
2010,4.723792912386671e-09,9.447586046817946e-10,5.810265513161994e-08
2011,1.6825476123472072e-08,0.0,5.697718247210659e-08
2012,1.599998711299122e-08,6.808505426114664e-10,6.229782545386087e-08
2013,1.2272150407000026e-08,5.578250084070646e-10,5.996618784864793e-08
2014,1.1043770342666903e-08,4.330890368553497e-10,8.510199214772918e-08
2015,1.5072712855612735e-08,0.0,6.627560591998538e-08
2016,1.3463710146766061e-08,8.285360175719347e-10,6.586861289736845e-08
2017,1.4842107098900215e-08,2.515611330355938e-10,5.987154932940442e-08
2018,1.161660012627408e-08,7.744400121190154e-10,5.2661921268182255e-08
2019,1.9387506711154856e-08,2.55098775436835e-10,4.693817551304491e-08
