year,en_ADP hélice_NOUN,en_ADP délice_NOUN
1800,5.65949598296811e-08,3.144164484325529e-09
1801,5.000483582762172e-08,0.0
1802,2.6854081625060644e-08,0.0
1803,2.9255089017965474e-08,0.0
1804,3.9549615138412264e-08,7.4155526164076946e-09
1805,4.264316544322355e-08,0.0
1806,4.610670600868616e-08,0.0
1807,1.9359295322374237e-07,0.0
1808,9.064295625194063e-08,0.0
1809,1.784634093837667e-07,0.0
1810,5.8503168531842675e-08,0.0
1811,8.774768645025688e-08,2.5070767684098882e-09
1812,2.827240734859515e-07,0.0
1813,8.052076339026826e-08,0.0
1814,6.922689976818219e-08,3.1466771410748606e-09
1815,1.780167480092132e-07,0.0
1816,2.7811246638975717e-08,0.0
1817,9.652615062805125e-08,6.227493631882908e-09
1818,7.867976847819591e-08,0.0
1819,5.796588098405664e-08,6.210630232317271e-09
1820,4.7109929823818675e-07,1.1866481131050932e-09
1821,4.5855921371185104e-07,0.0
1822,5.754703806815087e-07,0.0
1823,4.684393672960141e-07,9.882686891060644e-10
1824,3.4273929827577376e-07,0.0
1825,2.4214969585045765e-07,8.805443041381977e-10
1826,4.79154323329567e-07,0.0
1827,4.1569902009541693e-07,1.8434546111834038e-09
1828,2.7792071932708495e-07,0.0
1829,1.9546841656392644e-07,0.0
1830,1.847319879288989e-07,1.7742621594152297e-08
1831,1.5279381671007286e-07,1.5591206103948707e-09
1832,5.587877467405633e-07,0.0
1833,4.4596970383281587e-07,2.3167257001688313e-09
1834,2.623003183543915e-07,0.0
1835,3.7437285982377944e-07,5.294161553592858e-09
1836,2.2783342501497827e-07,0.0
1837,4.967934046362643e-07,0.0
1838,4.0334714412892936e-07,6.312161904276081e-10
1839,2.796590194975579e-07,0.0
1840,3.5479166626828373e-07,0.0
1841,4.6356359462151886e-07,6.420548537278137e-10
1842,4.3603722588159144e-07,0.0
1843,3.945816615669173e-07,1.1223130869097986e-08
1844,2.980288797971298e-07,1.097712254427563e-09
1845,3.0858660693411366e-07,5.580227946389016e-10
1846,3.3721926229191013e-07,1.1709002656346001e-09
1847,4.0880635765461193e-07,0.0
1848,2.2446168657097587e-07,8.045221711050488e-10
1849,5.396342999119952e-07,0.0
1850,3.5981679502583575e-07,6.788996032014438e-10
1851,4.0760451724963787e-07,0.0
1852,5.078225626675703e-07,1.9531636308300904e-09
1853,4.210211841382261e-07,0.0
1854,7.195995408437739e-07,1.558699391779328e-09
1855,4.6117284568936157e-07,3.1841622671890946e-09
1856,6.647510986113048e-07,5.177189232874468e-10
1857,5.364778417060734e-07,7.810414537345878e-09
1858,4.908357027488819e-07,9.787352039936081e-10
1859,3.208069188076479e-07,5.601390462572908e-09
1860,4.2384723997201945e-07,9.154367819341758e-10
1861,5.168696475266188e-07,4.2443675241088386e-09
1862,3.203252276762214e-07,9.035972525772706e-10
1863,3.011756462001358e-07,1.4983863039219614e-09
1864,4.823496055905707e-07,9.589455896019672e-10
1865,3.3795143394854676e-07,1.4120533631256649e-09
1866,2.836652299720299e-07,2.919367858567057e-09
1867,7.667442218917131e-07,3.396968040192405e-09
1868,5.552418542720261e-07,4.93987406535723e-10
1869,3.511250383780862e-07,0.0
1870,3.979429834544135e-07,1.1468097582678638e-09
1871,5.310588448992348e-07,0.0
1872,6.452510774579423e-07,1.8142017887967654e-09
1873,4.393727408569248e-07,3.591602570907071e-09
1874,4.719941273378936e-07,0.0
1875,3.638891143964429e-07,4.005069165202713e-09
1876,3.8513113054250425e-07,0.0
1877,6.531165581691312e-07,1.8554447978047506e-09
1878,3.9435249732377997e-07,6.039088673581716e-10
1879,4.0504826870346733e-07,2.443730107160036e-09
1880,4.954577548232919e-07,0.0
1881,3.8348792941178544e-07,6.972507571312292e-10
1882,3.8534679447366216e-07,1.9966155395678697e-09
1883,4.1897217784026e-07,1.2638677882037541e-09
1884,5.301162673276849e-07,6.601696966868076e-10
1885,6.084679853302077e-07,6.445635691854079e-10
1886,3.9107990801312553e-07,1.936039106809062e-09
1887,4.785702003573533e-07,6.528924623161458e-10
1888,4.7681422188361466e-07,0.0
1889,4.6048754143157566e-07,3.132568426877924e-09
1890,6.246330030990066e-07,6.554386478008212e-10
1891,7.272985271811194e-07,6.374220040683554e-10
1892,4.67631025458104e-07,2.5074049503359674e-09
1893,4.883624455942481e-07,4.310891643655168e-09
1894,4.6127266273288114e-07,0.0
1895,3.7134850572329015e-07,6.018614495673091e-10
1896,5.808573746435286e-07,0.0
1897,5.00514715895406e-07,1.7480140668268973e-09
1898,3.8363646126526874e-07,2.26334195829736e-09
1899,4.543669547274476e-07,2.2110313580014918e-09
1900,4.422777237778064e-07,0.0
1901,3.906528434072243e-07,5.588738916095792e-10
1902,2.2322151380649302e-06,0.0
1903,5.200412260819576e-07,0.0
1904,4.4018179323757067e-07,3.7622376325430196e-09
1905,4.784023417414573e-07,0.0
1906,4.0330405681743287e-07,5.144184522798412e-10
1907,3.677133122437226e-07,2.057137349353866e-09
1908,4.877009587289649e-07,8.349361202419914e-09
1909,4.1477414924884215e-07,5.500983557560346e-10
1910,4.0401778278464917e-07,0.0
1911,2.8996038281547953e-07,0.0
1912,3.8289246617750905e-07,5.209421227725386e-10
1913,3.9878483448774205e-07,3.71209285532359e-09
1914,4.88192597458692e-07,4.018046340092951e-09
1915,3.1336827532868483e-07,1.1780761921542648e-09
1916,3.0874767276145576e-07,5.493730803607377e-09
1917,2.555176763507916e-07,2.1932848870420685e-09
1918,3.7445587963702565e-07,0.0
1919,3.370072363395593e-07,0.0
1920,5.315706630426575e-07,4.543339038320937e-09
1921,4.233165782352444e-07,7.572747429129834e-10
1922,3.947195352793642e-07,0.0
1923,3.5775744322563696e-07,4.246379248229459e-09
1924,3.351822215336142e-07,2.578324886925998e-09
1925,2.584571916486311e-07,4.399271169575059e-09
1926,3.1655034149480343e-07,0.0
1927,3.7684381481994933e-07,1.1149224876660924e-09
1928,2.867936359507439e-07,3.4278122562625413e-09
1929,2.540012644658418e-07,3.342121912552898e-09
1930,2.4578432089583657e-07,2.100720708497761e-09
1931,3.1364731967187254e-07,5.7026783295555106e-09
1932,3.419375502744515e-07,6.575722188983946e-09
1933,3.2691386309124937e-07,1.1470662197865522e-09
1934,3.211063415164972e-07,1.1981580172459871e-09
1935,5.720839908462949e-07,1.196828414151696e-09
1936,2.8856820222245005e-07,0.0
1937,2.1027167917964107e-07,0.0
1938,2.3985646180335607e-07,3.8895642262559704e-09
1939,2.691753024919308e-07,4.588215141154706e-09
1940,3.930463492451963e-07,2.5357829169792012e-09
1941,3.0400477157854766e-07,0.0
1942,2.973527557514899e-07,3.034211770724937e-09
1943,2.4677498799974273e-07,1.4516175816936538e-08
1944,3.984350769314915e-07,1.2852744646352221e-08
1945,1.808158316407571e-07,4.357008087652048e-09
1946,2.561483256613428e-07,2.227376683094917e-08
1947,2.68219594090624e-07,7.152522574216391e-09
1948,3.816032574377459e-07,1.0871887834440486e-09
1949,3.7304630495782476e-07,1.9634016634739737e-09
1950,3.2969620633593877e-07,2.1270722960764488e-09
1951,3.0918064908291853e-07,1.0661401761424827e-09
1952,3.521964515584841e-07,0.0
1953,4.858995907852659e-07,3.232148326759443e-09
1954,3.7917439499324246e-07,4.886268278880834e-09
1955,3.3318909231638827e-07,1.8771215692936494e-09
1956,3.1919378784550645e-07,6.976913269340912e-09
1957,4.5500445366997155e-07,1.7670075402875796e-09
1958,4.5166450490796706e-07,8.272243334772611e-09
1959,3.2940678806880896e-07,3.100299128533379e-09
1960,3.619595929649222e-07,3.460416619915918e-09
1961,3.2656348025739135e-07,6.94815938118154e-09
1962,2.8031448096044187e-07,8.244543714397423e-09
1963,2.424770002562582e-07,5.819448034571906e-09
1964,2.816877326949907e-07,1.2167936658258327e-09
1965,2.6375249717602856e-07,3.2832261354087677e-09
1966,3.079725559018698e-07,3.3234448526542337e-09
1967,2.3616307487372978e-07,5.423369309198733e-09
1968,2.3085877387529763e-07,1.3474247273492779e-09
1969,2.0619580709535512e-07,2.2708788183223305e-09
1970,1.7199231194808817e-07,3.6789800095249348e-09
1971,1.9320374633480242e-07,2.0553589941130213e-09
1972,1.9545859686331823e-07,2.565073486948677e-09
1973,2.2549004086158675e-07,4.410563025913916e-09
1974,1.743927242614518e-07,3.937900228123681e-09
1975,1.8333851414809033e-07,5.140332159925265e-09
1976,1.554079318566437e-07,3.4281160132820787e-09
1977,1.569100760434594e-07,1.1753563677885381e-09
1978,1.3544548949084856e-07,5.346532105932056e-09
1979,1.264026252556505e-07,4.681578680276743e-09
1980,9.323647276460179e-08,2.2740602734216964e-09
1981,1.1639011177067005e-07,6.958104314946922e-09
1982,1.353235461465374e-07,5.586751949948621e-09
1983,1.0799190164334505e-07,5.68378455412244e-09
1984,1.3163749201794417e-07,1.1598016991243298e-09
1985,1.16701826868848e-07,3.0077789148208467e-09
1986,1.4866323283513339e-07,5.994485463567401e-10
1987,1.0510604653291011e-07,2.4443267410134695e-09
1988,9.594486272135327e-08,1.1993107618124554e-09
1989,9.76885772274727e-08,2.1952488715726304e-09
1990,1.6509412148479896e-07,9.262707045820662e-09
1991,8.968041953494321e-08,2.9307325455363298e-09
1992,1.019339705976563e-07,4.4079553340736766e-09
1993,8.419595332043173e-08,5.539207426075166e-10
1994,8.387133476617237e-08,2.637463358823311e-09
1995,8.24212520456058e-08,2.7112254663563817e-09
1996,8.967995057673761e-08,4.270473752399084e-09
1997,9.445942339425528e-08,1.438468344439059e-09
1998,7.533644463819655e-08,2.3840645013706308e-09
1999,5.667049407520608e-08,5.941261704833778e-09
2000,7.378112343303656e-08,3.092622158362701e-09
2001,8.587175415186721e-08,2.6287270138425356e-09
2002,8.499569759123915e-08,2.6287327870022636e-09
2003,4.833630740108674e-08,1.6667691671301554e-09
2004,7.400049639727513e-08,3.523833003171717e-09
2005,8.376974136581339e-08,4.5037495954858286e-10
2006,9.22407323855623e-08,2.4707338397433887e-09
2007,6.750670422661642e-08,4.7933754743212376e-09
2008,9.834685954501765e-08,5.960415716543821e-09
2009,5.960240656577298e-08,4.291373478793048e-09
2010,8.550065189183442e-08,1.8895172093635892e-09
2011,9.904087505674397e-08,3.823971805871906e-09
2012,1.1642543995549204e-07,5.1063788752969685e-09
2013,7.614311670067764e-08,7.80955033974351e-09
2014,6.539644203940043e-08,8.445236510112863e-09
2015,7.913174471241291e-08,6.64972610309178e-09
2016,8.513207916394094e-08,9.528164035543796e-09
2017,6.490277115744902e-08,5.0312225496895735e-09
2018,6.272964014897298e-08,6.453666934191915e-09
2019,5.433603789128938e-08,3.06118530524202e-09
