year,en_ADP île_NOUN,en_ADP ile_NOUN,en_ADP deal_NOUN
1934,5.751158482780738e-08,2.000923906564367e-07,0.0
1935,6.582556011380802e-08,1.2686381367643662e-07,0.0
1936,5.334874497719966e-08,1.3822174294020328e-07,0.0
1937,5.9178255185088346e-08,1.3220674199843074e-07,0.0
1938,7.779128452511941e-08,1.20576491347002e-07,0.0
1939,5.352917753498332e-08,1.1011716427589135e-07,0.0
1940,3.296517903095264e-08,9.635974973498662e-08,0.0
1941,6.788455664263893e-08,2.1545969319802794e-07,0.0
1942,7.282108316353231e-08,1.7598427848319886e-07,0.0
1943,9.00002918857723e-08,2.2645234376561518e-07,0.0
1944,1.0282195717081777e-07,2.3134941073976734e-07,0.0
1945,1.2635323676235544e-07,1.394242614694008e-07,0.0
1946,8.631084824628488e-08,3.870066960232066e-07,0.0
1947,6.556479337227472e-08,1.7404471130966215e-07,0.0
1948,8.914948068650119e-08,3.174591389765169e-07,0.0
1949,1.089687948763185e-07,2.9843705084964256e-07,0.0
1950,8.295581621631243e-08,1.9356358382793815e-07,0.0
1951,9.488647223498958e-08,2.2708785563096967e-07,0.0
1952,1.0861147714535946e-07,1.5711757173075824e-07,0.0
1953,8.511323734694543e-08,2.1008963413393644e-07,0.0
1954,7.81802900196027e-08,1.6906487076973065e-07,0.0
1955,1.154429796201839e-07,2.815682353940474e-07,0.0
1956,1.1599118132643582e-07,2.1279585205036256e-07,0.0
1957,1.4312761464907453e-07,3.321974053616117e-07,0.0
1958,1.1829308449451403e-07,2.5230342171056463e-07,0.0
1959,1.5113958196089072e-07,3.208809538080004e-07,0.0
1960,8.581833199627908e-08,2.4568957890380716e-07,0.0
1961,8.754680447253804e-08,2.7167303651154384e-07,0.0
1962,1.2557073747476721e-07,2.454337102442139e-07,0.0
1963,9.893061736487851e-08,2.5993534169543864e-07,0.0
1964,8.030838327677259e-08,2.2814880673571736e-07,0.0
1965,6.457011131333346e-08,2.5390281344073173e-07,0.0
1966,9.028691627666063e-08,2.4094974704347294e-07,0.0
1967,7.543413449440095e-08,1.9277612661738885e-07,0.0
1968,8.039634266654438e-08,2.1064740374221458e-07,0.0
1969,1.0309790240969896e-07,3.6788237811613556e-07,4.5417578031781147e-10
1970,9.795284305891272e-08,2.8742032753825697e-07,0.0
1971,7.347908270727288e-08,3.283435972001314e-07,0.0
1972,8.87515437808517e-08,2.45221021710762e-07,0.0
1973,7.332560791883935e-08,2.3265720616727492e-07,0.0
1974,7.650777655854313e-08,2.1827218210646038e-07,0.0
1975,7.71049837311466e-08,2.947123856067435e-07,0.0
1976,6.970502741676654e-08,3.085304505212605e-07,0.0
1977,8.815172769516266e-08,4.5897666911542956e-07,0.0
1978,1.0455440435652719e-07,7.235640131497689e-07,0.0
1979,8.017203212418167e-08,7.829940444903372e-07,0.0
1980,8.982538313162536e-08,6.662996441253455e-07,0.0
1981,1.2651099079441508e-07,8.824141608521074e-07,0.0
1982,1.1794254017871708e-07,1.0174096072290695e-06,6.207502289967692e-10
1983,1.648297492939932e-07,1.0350802774894419e-06,0.0
1984,1.090213619936442e-07,1.1076106196661328e-06,1.1598016991243298e-09
1985,1.401624999397555e-07,1.4160623419412488e-06,1.8046674155058895e-09
1986,1.582544151834675e-07,1.1599328857414548e-06,0.0
1987,1.656031322072593e-07,1.4983722338435257e-06,0.0
1988,2.2187248949201432e-07,1.536916705457969e-06,0.0
1989,1.1634818730676955e-07,1.6195448337974483e-06,0.0
1990,1.5310708995075473e-07,1.5604936454138851e-06,1.089730194969718e-09
1991,1.8111927269082173e-07,1.4126131624436766e-06,0.0
1992,2.0772489084386336e-07,2.062372054467687e-06,0.0
1993,2.83053504634978e-07,2.0018695345846993e-06,5.539207426075166e-10
1994,3.0330828204583327e-07,1.892643687106954e-06,0.0
1995,2.765450015651538e-07,1.755247326151732e-06,0.0
1996,3.8007217018076744e-07,1.9313217576311104e-06,1.067618438099771e-09
1997,5.581257198628009e-07,1.989401702928717e-06,4.79489448146353e-10
1998,5.89817584106811e-07,1.4456968266962633e-06,4.768129224785866e-10
1999,6.75932743554597e-07,1.6466434926698525e-06,0.0
2000,6.035030999385071e-07,1.1504554500163522e-06,0.0
2001,6.471050006950918e-07,1.1697835127222334e-06,8.762423564512289e-10
2002,8.289271047345892e-07,9.704405754540346e-07,0.0
2003,8.442185635004762e-07,1.1704886357932764e-06,0.0
2004,1.1056025996936114e-06,1.2029485043640875e-06,1.7619165015858584e-09
2005,1.1016171388433804e-06,9.165130343546934e-07,0.0
2006,8.099889363677448e-07,8.762869931899786e-07,8.235779835885637e-10
2007,8.624081306862763e-07,1.1340327352726831e-06,2.7961355453243186e-09
2008,9.302505521446847e-07,7.454777062321227e-07,0.0
2009,8.372945767831652e-07,6.990170497989112e-07,1.907277002999308e-09
2010,8.852387939350947e-07,5.77247488919852e-07,0.0
2011,1.3215646887942967e-06,3.6365972932994595e-07,1.529588788962144e-09
2012,8.364248804682006e-07,3.7514863682197586e-07,1.7021263287730903e-09
2013,7.737032623467144e-07,3.0289899144442245e-07,1.1156500168141292e-09
2014,7.88655142969219e-07,3.1528882615816656e-07,1.2992671383216248e-09
2015,7.359030558262702e-07,2.1434283832555412e-07,8.866301581811342e-10
2016,7.104696395643373e-07,2.2619033024362523e-07,1.4499380585064614e-09
2017,6.870134285907881e-07,1.7433186716431237e-07,5.031222660711876e-10
2018,7.385576190621634e-07,1.7760490322871192e-07,2.5814667070633845e-10
2019,8.186119737629838e-07,1.7091617554587657e-07,7.65296326310505e-10
