year,en_ADP honneurs_NOUN,en_ADP donneur_NOUN
1897,3.204692333724779e-08,1.1653427112179315e-09
1898,3.395012981854961e-08,6.224190496340043e-09
1899,3.15071986278781e-08,0.0
1900,4.464305547458025e-08,2.595526460424935e-09
1901,4.750427962108006e-08,5.588738916095792e-10
1902,2.4060391012881155e-08,1.9641135384773634e-09
1903,3.0781254878320397e-08,3.2401321625741275e-09
1904,3.923476299405593e-08,1.0749250378694342e-09
1905,3.251278357652154e-08,3.096455536422127e-09
1906,3.806696469155213e-08,1.5432553013283723e-09
1907,4.937129460813594e-08,0.0
1908,3.437972395659017e-08,9.822778146428846e-10
1909,3.355599886845084e-08,2.7504918342913243e-09
1910,4.5959694716657395e-08,1.068830135508847e-09
1911,2.926205766584644e-08,2.128149656499545e-09
1912,3.64659484830554e-08,2.6047106693738442e-09
1913,2.2802856491921375e-08,1.590896969716482e-09
1914,3.616241528447972e-08,1.3393487430235496e-09
1915,2.4739600590351074e-08,3.534228465440492e-09
1916,1.538244731591476e-08,1.0987462051303964e-09
1917,1.315970976634162e-08,0.0
1918,2.986458014220261e-08,3.44591288836682e-09
1919,3.867296172188617e-08,4.603924352863942e-09
1920,1.741613253614105e-08,2.2716695191604686e-09
1921,1.9689142760626055e-08,0.0
1922,2.0658220023506146e-08,4.426761179843197e-09
1923,3.290944050604594e-08,2.1231896241147297e-09
1924,2.3204924204378585e-08,2.578324886925998e-09
1925,3.299453510408057e-08,2.1996355847875293e-09
1926,1.7833821530643945e-08,2.229227691330493e-09
1927,2.1183527820767267e-08,1.1149224876660924e-09
1928,1.1426041446327417e-08,0.0
1929,1.7824650200282122e-08,2.2280812750352652e-09
1930,3.2561171536826805e-08,3.1510811737689437e-09
1931,1.596749932275543e-08,2.2810713318222042e-09
1932,1.6439305028370654e-08,2.1919073223131136e-09
1933,1.261772819560747e-08,1.1470662197865522e-09
1934,3.2350264689284813e-08,1.1981580172459871e-09
1935,4.4282650435434334e-08,2.393656828303392e-09
1936,3.394919900756577e-08,6.0623572828433225e-09
1937,2.5182236740306507e-08,1.2591118148108649e-09
1938,4.537825049055755e-08,1.2965214457594243e-09
1939,2.4470480752825097e-08,3.058810094103137e-09
1940,2.7893612752905028e-08,0.0
1941,2.6563522936839945e-08,1.1806010391524069e-08
1942,3.034211815133858e-08,3.034211770724937e-09
1943,1.4516175816936538e-08,0.0
1944,1.927911696952833e-08,0.0
1945,1.5249527862692958e-08,0.0
1946,1.5313215584455975e-08,0.0
1947,2.0265479960812627e-08,4.7683483828109274e-09
1948,1.9569398546082084e-08,1.0871887834440486e-09
1949,2.1597418964347526e-08,2.945102384188658e-09
1950,2.3397795700930146e-08,2.1270722960764488e-09
1951,2.0256663901818683e-08,3.1984206394497505e-09
1952,1.2653764258629963e-08,1.0544803918932644e-09
1953,3.016671712430252e-08,2.1547654771580937e-09
1954,1.3681550115052232e-08,3.9090144454689835e-09
1955,1.8771215692936494e-08,4.6928039232341234e-09
1956,1.9186511934776718e-08,2.616342476002842e-09
1957,2.297109880089465e-08,5.301022731885041e-09
1958,2.6471179026543723e-08,3.3088973783179654e-09
1959,2.7902691712711203e-08,6.975672928177801e-09
1960,9.689166802218097e-09,5.536666680683311e-09
1961,2.084447814354462e-08,3.47407969059077e-09
1962,1.331810839388936e-08,9.512934440181198e-09
1963,1.4871922360271128e-08,3.2330267352165265e-09
1964,2.8594651979574337e-08,7.300761772910391e-09
1965,2.5171399187229326e-08,9.302473458205895e-09
1966,2.326411419062424e-08,4.431259803538978e-09
1967,2.7116845657815247e-08,2.662381248796919e-08
1968,2.6948494991074767e-08,8.533690198930799e-09
1969,2.5433843475752838e-08,1.3171097990039016e-08
1970,2.575285940054073e-08,1.0577067222072856e-08
1971,1.4387513402880359e-08,1.644287195290417e-08
1972,2.257264597460562e-08,1.0773308467548759e-08
1973,1.7642252103655665e-08,8.821126051827832e-09
1974,1.1813700240281833e-08,9.00091468025721e-09
1975,2.227477224892027e-08,6.282628195464213e-09
1976,1.199840671262109e-08,8.570290255249802e-09
1977,1.7630345183761165e-08,7.639816779203557e-09
1978,2.3762364520507617e-08,4.752473081737207e-09
1979,1.404473604083023e-08,7.607565244427406e-09
1980,2.8994268319593175e-08,7.95921106799824e-09
1981,1.3283654176632353e-08,3.795329828193417e-09
1982,1.738100685599875e-08,5.586751949948621e-09
1983,1.515675762675528e-08,1.9577479193344516e-08
1984,1.3917620833581168e-08,2.0876431250371752e-08
1985,1.804667348892508e-08,2.1054452403745927e-08
1986,1.3787316177626963e-08,1.1988970705090196e-08
1987,8.555143260480236e-09,9.166225112267057e-09
1988,8.395175221664886e-09,2.4585871116755698e-08
1989,6.585746614717891e-09,2.689179900983163e-08
1990,1.0352437129768077e-08,1.3621627381610324e-08
1991,1.2309077312977479e-08,2.2273567878983158e-08
1992,1.597883780846132e-08,1.4876849085965205e-08
1993,2.6034275180109034e-08,1.4955860550003308e-08
1994,1.0549853435293244e-08,2.7429617688312646e-08
1995,1.8978578708583882e-08,4.0126135303353294e-08
1996,1.4412848692302305e-08,2.4021414191111035e-08
1997,1.1987236092636522e-08,3.4043750929413363e-08
1998,1.0966696883940585e-08,3.5284156041370807e-08
1999,1.3253583119876566e-08,3.3362468343511864e-08
2000,1.4579503826439577e-08,4.329670844072098e-08
2001,1.5334240544007116e-08,2.6725391677473453e-08
2002,2.7601695151702188e-08,2.6287329646379476e-08
2003,1.750107614384433e-08,3.2918691772465536e-08
2004,1.4535810777260849e-08,2.8190664025373735e-08
2005,1.170974872621855e-08,2.432024714948966e-08
2006,1.7706927479821388e-08,3.294312023172097e-08
2007,1.5977917655618512e-08,3.395307501818934e-08
2008,1.7455501932772677e-08,3.193079933794252e-08
2009,1.0013204487790972e-08,4.243691265060079e-08
2010,9.447585824773341e-09,3.070465481869178e-08
2011,9.55992973672437e-09,3.785732261007979e-08
2012,1.3617010630184723e-08,3.472337795074054e-08
2013,1.3666713094551142e-08,2.7054513296320692e-08
2014,1.515811653973742e-08,2.03551842048455e-08
2015,1.684597350504191e-08,2.3717356967267733e-08
2016,2.278474120487317e-08,2.3406142801718488e-08
2017,1.2074934829797712e-08,2.8929530770938072e-08
2018,1.2391040193904246e-08,2.5556520455438658e-08
2019,1.198964216797549e-08,2.3469088006322636e-08
