year,un_DET égout_NOUN,un_DET egout_NOUN,un_DET dégoût_NOUN
1890,6.31842883791478e-07,1.9663159989136147e-09,3.4344986232781594e-07
1891,5.252357411222874e-07,3.824531802365527e-09,2.8683989405919874e-07
1892,5.4159946305532e-07,1.2537024751679837e-09,3.309774587734182e-07
1893,5.234654185670706e-07,2.4633666773077323e-09,3.0792082927888487e-07
1894,6.364554474558304e-07,3.150769645188234e-09,3.245292692355406e-07
1895,6.126949649853941e-07,1.2037228991346183e-09,3.9060809164936927e-07
1896,7.406668132148297e-07,2.358811590497112e-09,3.3848947289527587e-07
1897,6.333637703193062e-07,3.4960281336537946e-09,4.346728239568165e-07
1898,5.975222610032915e-07,4.526684027617023e-09,3.17433714869253e-07
1899,5.544160863735215e-07,3.8693048765026106e-09,3.1617747708878596e-07
1900,6.12544268641102e-07,5.191053142894475e-10,3.182115531075169e-07
1901,5.488141692211457e-07,1.1177477832191585e-09,3.140871216444907e-07
1902,5.931623068278213e-07,1.4730852093691738e-09,3.309531351192163e-07
1903,7.247095688001082e-07,2.1600881083827517e-09,3.3211355887630134e-07
1904,7.201997860306619e-07,7.524475265086039e-09,3.171028772896989e-07
1905,6.755433421545831e-07,1.5482277126999122e-09,2.9003466917032483e-07
1906,6.193597972270481e-07,1.5432553013283723e-09,3.7089569637771547e-07
1907,5.970841172597829e-07,5.65712765521198e-09,2.9468492535045243e-07
1908,5.967337752821322e-07,4.911389073214423e-10,3.305364959516055e-07
1909,5.732024757065801e-07,2.2003934230241384e-09,3.7461696855700666e-07
1910,5.173137713754272e-07,0.0,3.815723497169188e-07
1911,5.863052159327253e-07,1.5961122423746588e-09,3.096457712459255e-07
1912,5.407378989019662e-07,1.0418842455450772e-09,3.693479682098655e-07
1913,5.106778813157575e-07,3.71209285532359e-09,3.2613386657942556e-07
1914,4.138587517132919e-07,3.3483718020477227e-09,2.8461160406223485e-07
1915,3.546009237354042e-07,0.0,2.627110005093414e-07
1916,3.8895616683021217e-07,2.197492410260793e-09,2.3403294058255142e-07
1917,2.577109716739301e-07,0.0,3.267994426181531e-07
1918,2.664839406918418e-07,1.1486376294556067e-09,3.239158203882653e-07
1919,2.9096801323902355e-07,1.8415696745321952e-09,3.452943158066546e-07
1920,1.9309190557592615e-07,0.0,3.79368815472958e-07
1921,2.552015860857182e-07,7.572747429129834e-10,3.9075376534469797e-07
1922,2.4494744965686266e-07,0.0,3.8734162544074024e-07
1923,2.951233648573748e-07,6.369568872344189e-09,4.5117779912118294e-07
1924,2.0110934739747677e-07,2.578324886925998e-09,4.524960068863493e-07
1925,2.0126665534192512e-07,1.0998177923937646e-09,4.0693257119528425e-07
1926,2.229227735739414e-07,2.229227691330493e-09,4.81513175998316e-07
1927,2.463978638900244e-07,0.0,6.221267732087199e-07
1928,2.422320735107064e-07,0.0,4.5132861714591854e-07
1929,2.7293994442345593e-07,1.1140406375176326e-09,4.133090758529079e-07
1930,1.9431666764546662e-07,0.0,3.697268411428922e-07
1931,2.383719568399556e-07,0.0,3.318958654574544e-07
1932,1.8959998060452676e-07,1.0959536611565568e-09,3.6824041949046205e-07
1933,2.0991311799889445e-07,0.0,2.982372233617525e-07
1934,2.2165922963779394e-07,0.0,3.019358256750593e-07
1935,2.214132628353127e-07,1.196828414151696e-09,3.542612088125452e-07
1936,2.1339497990879863e-07,1.2124714565686645e-09,2.873557454208253e-07
1937,2.354539030413605e-07,0.0,2.8455927836290584e-07
1938,2.2040864200434385e-07,0.0,2.839381831876153e-07
1939,2.1105790182218698e-07,0.0,2.875281452929812e-07
1940,2.0539841982802898e-07,0.0,3.0682974738738267e-07
1941,3.2761679946702316e-07,2.9515025978810172e-09,3.1581077486464437e-07
1942,1.790184995797972e-07,0.0,2.6701062960654554e-07
1943,2.583879314954629e-07,0.0,4.819370538200474e-07
1944,1.9600435052780085e-07,0.0,3.213186143824487e-07
1945,1.568522947081874e-07,0.0,3.76881192920564e-07
1946,2.4779566132338005e-07,8.352662561605939e-09,3.396749450601533e-07
1947,2.229202928916152e-07,1.1920870957027319e-09,4.875636303580677e-07
1948,2.1308900777228246e-07,0.0,4.207420722934785e-07
1949,1.875048640798127e-07,0.0,3.416318872240254e-07
1950,1.8824590508614847e-07,0.0,4.95607837436296e-07
1951,2.398815350801442e-07,1.0661401761424827e-09,4.81895369830454e-07
1952,1.919154306584403e-07,0.0,3.574688420826533e-07
1953,2.3486943434569696e-07,1.0773827385790469e-09,3.3398865983969017e-07
1954,2.9219883224129717e-07,0.0,3.78197158923399e-07
1955,2.599813360149028e-07,0.0,3.294348331905894e-07
1956,2.0756316487791082e-07,8.72114158667614e-10,4.3518495829175663e-07
1957,1.9613784285610336e-07,0.0,3.55168525700833e-07
1958,2.4899453698878915e-07,8.272243445794913e-10,2.9035575543900904e-07
1959,1.9841914911111758e-07,7.750747821333448e-10,2.968536296776847e-07
1960,2.913670709148164e-07,6.920833350854139e-10,3.39120830972206e-07
1961,2.049707052975691e-07,0.0,3.7103170313912415e-07
1962,1.9660064687343493e-07,0.0,3.5261279052178907e-07
1963,2.2889828876770935e-07,6.466053248388448e-10,3.653319948782041e-07
1964,2.2875721494841628e-07,0.0,3.437442117615319e-07
1965,1.838606644710694e-07,1.0944086747954884e-09,3.1409527956327565e-07
1966,2.5701307393433126e-07,0.0,3.600398503778024e-07
1967,2.0806016287622242e-07,0.0,3.702682072059815e-07
1968,1.9672401752046653e-07,1.7965663401398047e-09,3.8671090063502334e-07
1969,2.1255425997068755e-07,4.5417578031781147e-10,3.0384359295254626e-07
1970,1.8670824175615053e-07,0.0,3.347871686543158e-07
1971,2.892917709829135e-07,3.083038491169532e-09,3.740753342640346e-07
1972,1.8058116779684497e-07,1.0260293725750103e-09,3.206341858685846e-07
1973,2.0343721507387613e-07,1.102640756478479e-09,2.8668660601027796e-07
1974,2.3008588545536668e-07,5.625571675160757e-10,2.4358725081441435e-07
1975,1.7934047136236586e-07,1.1422960355389478e-09,2.427379071079372e-07
1976,1.6112146239422032e-07,1.142705374768127e-09,2.468243645026291e-07
1977,1.9275844120869579e-07,5.876781838942691e-10,2.41535736300591e-07
1978,2.037622799377914e-07,1.1881182704343018e-09,2.9287115133058705e-07
1979,2.1944900652215438e-07,1.7555920051037788e-09,3.224437321591722e-07
1980,1.7737670754414125e-07,2.8425752862659692e-09,2.5469473863282133e-07
1981,1.9229671099907364e-07,1.897664858585557e-09,2.38473216729318e-07
1982,1.7877606928173861e-07,1.2415004579935385e-09,2.6568108602020857e-07
1983,1.3325317516077462e-07,0.0,2.5766488498391027e-07
1984,1.8208886087833775e-07,5.219107646059484e-09,2.4413825983060633e-07
1985,2.3821609573815294e-07,2.4062232206745193e-09,2.3580987917881657e-07
1986,1.5885386805969404e-07,4.196139935519483e-09,3.1890662022249217e-07
1987,1.3321580993874704e-07,6.110816852533674e-10,2.493213315801768e-07
1988,2.1227800939271901e-07,0.0,2.698449170779327e-07
1989,1.629972237182642e-07,1.0976244357863152e-09,2.6836917754735623e-07
1990,1.6727358431722905e-07,5.44865097484859e-10,2.637147185069466e-07
1991,1.289522364444906e-07,1.1722930404189924e-09,2.64352074452745e-07
1992,2.2866268523102917e-07,0.0,2.6833428634631673e-07
1993,1.938722551386718e-07,5.539207426075166e-10,3.0631815839399223e-07
1994,2.1996443377858554e-07,1.0549853213248639e-09,2.9117593491889693e-07
1995,1.7731414692079284e-07,1.0844901643380922e-09,2.6841131894883574e-07
1996,2.017798879094812e-07,5.338092190498855e-10,2.4661986586238527e-07
1997,1.8412395341727006e-07,4.79489448146353e-10,2.9632448050875837e-07
1998,1.8834110182552877e-07,0.0,2.83226873953879e-07
1999,1.8966334547343422e-07,0.0,2.8426652054491797e-07
2000,1.8953355507278502e-07,1.3254094488601709e-09,3.340031877741012e-07
2001,1.84010896298048e-07,4.3812117822561447e-10,3.03617967212233e-07
2002,2.037267945453891e-07,1.752488598683044e-09,2.9485619990055056e-07
2003,2.783504662318137e-07,8.333845835650777e-10,3.1251921051023146e-07
2004,1.4227475464423378e-07,4.404791253964646e-10,2.995257997184808e-07
2005,1.3195986303671248e-07,0.0,3.418345864147909e-07
2006,1.8448146432703538e-07,1.2353669198716943e-09,3.6772756129010986e-07
2007,1.6537144764683376e-07,0.0,3.3793295806106016e-07
2008,1.443272104051374e-07,1.2772318758180745e-09,3.0909011883295534e-07
2009,3.657203695439648e-07,4.76819250749827e-10,3.785944961975929e-07
2010,1.199843415733426e-07,9.447586046817946e-10,3.476711700756141e-07
2011,1.7093154958125467e-07,0.0,4.267552728975943e-07
2012,1.9778708360007613e-07,6.808505426114664e-10,4.7182943418988543e-07
2013,1.863135485891121e-07,0.0,4.833553717276118e-07
2014,1.9315771115913094e-07,0.0,6.180180776027555e-07
2015,2.0060006811206677e-07,0.0,5.075957467681746e-07
2016,2.0630546870847866e-07,2.0713400439298368e-10,5.391698287837698e-07
2017,1.4967887818073677e-07,0.0,4.67400596448897e-07
2018,1.7244198025068158e-07,2.5814667070633845e-10,5.299751109077988e-07
2019,1.8341602636695598e-07,0.0,5.466766488382291e-07
