year,rien_PRON écrit_VERB,rien_PRON ecrit_VERB,rien_PRON décrit_VERB
1800,3.364255860560661e-07,0.0,3.144164395507687e-08
1801,6.381569050972757e-07,2.3811825844433088e-09,0.0
1802,3.714814624800056e-07,0.0,8.951360541686881e-09
1803,5.577970227932383e-07,0.0,1.950339223455444e-09
1804,6.278501132328529e-07,2.4718509461507665e-09,1.2359254952798437e-08
1805,6.567047421413008e-07,2.842877711017877e-09,0.0
1806,6.829556014054106e-07,0.0,0.0
1807,3.98573718030093e-07,0.0,2.8469551160981155e-09
1808,8.565759799239459e-07,2.2660739951163578e-09,0.0
1809,4.83432529563288e-07,0.0,1.3554183553310395e-08
1810,4.890865170636971e-07,7.020380277111826e-09,0.0
1811,5.741205768572399e-07,0.0,2.5070767684098882e-09
1812,5.947874228695582e-07,0.0,1.0668832928217853e-08
1813,7.218111477413913e-07,0.0,0.0
1814,6.513621428894112e-07,0.0,0.0
1815,7.848920517972147e-07,2.697223555614414e-09,0.0
1816,6.535643137794978e-07,2.3176038865813098e-09,1.3905623319487859e-08
1817,9.092140658140124e-07,1.556873407970727e-09,2.1796227045456362e-08
1818,6.115564019637532e-07,8.344824387052086e-09,0.0
1819,7.256086291818065e-07,1.035105001712111e-09,3.1053151161586356e-09
1820,7.428417347909999e-07,3.5599443393152796e-09,0.0
1821,9.250076118405559e-07,1.97229765852569e-09,9.86148829262845e-10
1822,7.459058224412729e-07,3.0076847679083585e-09,9.023054303725075e-09
1823,5.178528112992353e-07,1.9765373782121287e-09,1.4824030003524058e-08
1824,6.021095373398566e-07,0.0,2.5263338088166165e-09
1825,7.079576107571484e-07,8.805443041381977e-10,2.641632912414593e-09
1826,5.126246946929314e-07,1.7615968683770689e-09,8.80798456392995e-09
1827,6.590350380974996e-07,0.0,1.8434546111834038e-09
1828,5.209867026678694e-07,2.7516904310687096e-09,1.8344602503717056e-09
1829,4.963869173479907e-07,8.57317605795771e-10,6.858540846366168e-09
1830,5.249728474154836e-07,0.0,2.0873671680021744e-09
1831,7.811194109308417e-07,3.1182412207897414e-09,3.1182412207897414e-09
1832,6.399675385182491e-07,1.3529969367098715e-09,8.117981842303834e-09
1833,4.204857191325573e-07,1.1583628500844156e-09,3.4750886612755494e-09
1834,4.947301590618736e-07,1.8669061851994684e-09,9.334530925997342e-10
1835,5.581558752965066e-07,0.0,0.0
1836,5.578222612712125e-07,2.016224964762614e-09,2.016224964762614e-09
1837,4.2930187760248373e-07,6.957890930081589e-10,7.653680356156656e-09
1838,4.784618568010046e-07,6.312161904276081e-10,0.0
1839,4.474543970900413e-07,6.9914751765765e-10,6.9914751765765e-10
1840,5.17218722961843e-07,1.2739377330817092e-09,6.3696887764308485e-09
1841,4.4494402118289145e-07,1.926164561183441e-09,2.5682194149112547e-09
1842,4.1322911670249596e-07,0.0,6.708265054555795e-10
1843,5.546589250116085e-07,1.1813822142769936e-09,5.906910960362666e-09
1844,3.852969996387401e-07,0.0,1.4270259640625227e-08
1845,4.726452971226536e-07,0.0,3.348136878855712e-09
1846,5.210505946706689e-07,2.3418005312692003e-09,5.269050973311096e-09
1847,4.3361518464735127e-07,2.1572894581822766e-09,4.853901280910122e-09
1848,3.9502037907368504e-07,8.045221711050488e-10,1.448139919091318e-08
1849,3.8712897776349564e-07,8.379414939696517e-10,0.0
1850,4.90165518840513e-07,0.0,1.3577992064028876e-09
1851,4.766135361933266e-07,0.0,1.9348316282474798e-09
1852,5.527452913156594e-07,1.9531636308300904e-09,1.3672145193766028e-08
1853,4.7357420385196747e-07,1.1943863675867306e-09,3.5831591027601917e-09
1854,5.11772952904721e-07,2.5978321716024766e-09,1.558699391779328e-09
1855,6.055215067135578e-07,3.714855978387277e-09,6.8990182455763716e-09
1856,5.156480256118812e-07,4.141751386299575e-09,5.177189232874468e-10
1857,4.954731593898032e-07,4.881509085841174e-10,2.9289055625270066e-09
1858,4.869207828051003e-07,0.0,4.893676019968041e-10
1859,5.061620527158084e-07,1.018434669930457e-09,3.5645213447565993e-09
1860,5.076096840639366e-07,0.0,0.0
1861,5.498813493431953e-07,0.0,1.4147891747029462e-09
1862,4.992375011170225e-07,0.0,2.710791813242963e-09
1863,5.064545689492661e-07,0.0,4.994620828036034e-10
1864,6.544803454744397e-07,2.3973640850272204e-09,0.0
1865,5.455232781059749e-07,0.0,2.8241067262513297e-09
1866,5.931182158747106e-07,9.731225825149181e-10,5.838735717134114e-09
1867,5.071187842986546e-07,0.0,0.0
1868,4.6434817591034516e-07,1.4819622196071691e-09,2.4699371437009177e-09
1869,5.200947725825245e-07,1.953407657850903e-09,4.883519144627257e-10
1870,5.716846658287977e-07,1.1468097582678638e-09,1.7202146374017957e-09
1871,4.078532072071539e-07,0.0,0.0
1872,5.509126026481681e-07,6.047339295989218e-10,1.1489944995446422e-08
1873,4.1542870121702435e-07,0.0,5.986004469882289e-10
1874,4.6123983565848903e-07,0.0,5.974609140757536e-10
1875,4.794639494321018e-07,0.0,3.432916173551348e-09
1876,4.963778224009729e-07,0.0,1.813804439976252e-09
1877,5.894129913031065e-07,0.0,1.2369631985365004e-09
1878,4.257557577602711e-07,0.0,1.8117265465633636e-09
1879,6.066559876671818e-07,6.10932526790009e-10,6.10932526790009e-10
1880,5.236962579147075e-07,6.417846254436199e-10,8.984985200299889e-09
1881,5.264243441160943e-07,0.0,1.3945015142624584e-09
1882,4.698702014138689e-07,6.655385131892899e-10,2.6621540527571597e-09
1883,4.695268955856591e-07,0.0,6.319338941018771e-10
1884,4.5947811599944544e-07,5.281357573494461e-09,1.0562715146988921e-08
1885,4.2734563976409845e-07,6.445635691854079e-10,7.090199094506033e-09
1886,5.085329348730738e-07,0.0,0.0
1887,4.4592556491807045e-07,6.528924623161458e-10,1.1752064210668323e-08
1888,4.336980339303409e-07,0.0,0.0
1889,4.6487315330523415e-07,0.0,1.8795409673089125e-09
1890,4.6601687131442304e-07,0.0,1.9663159989136147e-09
1891,4.022132884529128e-07,0.0,5.099376032546843e-09
1892,4.0933386458164023e-07,0.0,6.268512375839919e-09
1893,4.0029706838140555e-07,0.0,6.774258043407144e-09
1894,4.5938222115182725e-07,6.301539290376468e-10,5.671385139294216e-09
1895,4.5500726741920516e-07,3.0093072478365457e-09,9.027921521465032e-09
1896,3.9745975755067775e-07,5.89702897624278e-10,0.0
1897,3.9971254750525986e-07,4.078699600285063e-09,4.661370844871726e-09
1898,3.55910515281721e-07,5.6583548957434e-10,0.0
1899,3.603981042488158e-07,0.0,0.0
1900,4.085358682459628e-07,1.038210628578895e-09,4.671947717582725e-09
1901,3.6773903389075713e-07,0.0,4.470991132876634e-09
1902,3.8545726965821814e-07,4.910283846193408e-10,4.910283846193408e-10
1903,3.234731877910235e-07,1.6200660812870638e-09,3.2401321625741275e-09
1904,3.9987210698200215e-07,0.0,4.299700151477737e-09
1905,3.483512216462259e-07,2.0643036169332163e-09,3.6125313851442797e-09
1906,4.0999151451615035e-07,5.144184522798412e-10,4.115347618238729e-09
1907,4.145131811128522e-07,2.057137349353866e-09,4.114274698707732e-09
1908,4.130478146180394e-07,0.0,1.4734167219643268e-09
1909,4.461297749003279e-07,0.0,0.0
1910,4.6814759002700157e-07,2.137660271017694e-09,6.412980813053082e-09
1911,3.926436136225675e-07,5.320374141248863e-10,1.5961122423746588e-09
1912,4.803086426363734e-07,0.0,5.209421227725386e-10
1913,4.576480137075123e-07,5.30298971401777e-10,2.121195885607108e-09
1914,3.8506277633132413e-07,0.0,3.3483718020477227e-09
1915,3.0629979619334335e-07,0.0,1.8849219074468238e-08
1916,3.9005490748422744e-07,0.0,1.0987462051303964e-09
1917,3.235095107356756e-07,3.289927441585405e-09,0.0
1918,4.031718106034532e-07,0.0,0.0
1919,3.3976959912251914e-07,0.0,9.207848372660976e-10
1920,5.020389721721585e-07,0.0,6.057785384427916e-09
1921,4.483066504690214e-07,0.0,5.300923255902035e-09
1922,4.434139100339962e-07,0.0,0.0
1923,5.148734771864838e-07,0.0,2.1231896241147297e-09
1924,3.8674872371302627e-07,0.0,5.156649773851996e-09
1925,4.476258368413255e-07,0.0,0.0
1926,5.116077659295115e-07,0.0,1.0031524944054127e-08
1927,5.117494197293126e-07,3.3447675740205796e-09,0.0
1928,4.101948718471249e-07,1.1426041224282812e-09,0.0
1929,4.500724060108041e-07,1.1140406375176326e-09,4.4561625500705304e-09
1930,4.548060417164379e-07,2.100720708497761e-09,4.201441416995522e-09
1931,4.117333674003021e-07,0.0,1.1405356659111021e-08
1932,3.7700806387874763e-07,0.0,2.1919073223131136e-09
1933,4.2556158064144256e-07,1.1470662197865522e-09,0.0
1934,3.498621481412556e-07,0.0,1.1981580172459871e-09
1935,3.710167959525279e-07,0.0,4.787313656606784e-09
1936,3.564666144484363e-07,0.0,0.0
1937,3.210735144421051e-07,5.0364472592434595e-09,6.295559185076627e-09
1938,3.9414251773450815e-07,0.0,5.186085783037697e-09
1939,4.4505685536933015e-07,0.0,0.0
1940,3.62616958682338e-07,2.5357829169792012e-09,2.5357829169792012e-09
1941,3.6893783317282214e-07,0.0,5.9030051957620344e-09
1942,4.0355016039939073e-07,3.034211770724937e-09,3.034211770724937e-09
1943,6.067761546546535e-07,0.0,0.0
1944,4.3699333218683023e-07,0.0,0.0
1945,4.661998787014454e-07,4.357008087652048e-09,0.0
1946,3.5638026929518674e-07,0.0,1.3921104269343232e-09
1947,5.173657768864359e-07,0.0,2.3841741914054637e-09
1948,4.142189311551192e-07,0.0,4.348755133776194e-09
1949,4.1427776409364014e-07,0.0,1.9634016634739737e-09
1950,3.573481421881297e-07,5.317680518146517e-09,1.0635361480382244e-09
1951,5.501283339981455e-07,0.0,1.0661401761424827e-09
1952,4.692437869380228e-07,1.0544803918932644e-09,4.2179215675730575e-09
1953,3.479946144580026e-07,0.0,2.1547654771580937e-09
1954,3.90901448099612e-07,0.0,2.9317608341017376e-09
1955,4.0639682197252114e-07,0.0,5.631364707880948e-09
1956,3.959398213737586e-07,0.0,0.0
1957,3.37498448743645e-07,0.0,2.6505113659425206e-09
1958,3.747326218217495e-07,8.272243445794913e-10,8.272243445794913e-10
1959,3.697106762956537e-07,0.0,7.750747599288843e-09
1960,3.598833302476123e-07,0.0,0.0
1961,3.6130427361058537e-07,2.779263708063695e-09,2.08444772553662e-09
1962,3.906645247298002e-07,6.341956404476434e-10,1.9025869768540815e-09
1963,3.795573206843983e-07,6.466053248388448e-10,6.466053248388448e-10
1964,4.806335027751629e-07,1.8251904432275978e-09,1.2167936658258327e-09
1965,4.284609929072758e-07,8.20806533852192e-09,3.830430195250756e-09
1966,3.478538985746127e-07,5.539074754423723e-10,3.8773522170743036e-09
1967,4.4323715542304853e-07,9.860671168482327e-10,4.930335584241163e-10
1968,4.4150618805360864e-07,8.982831700699023e-10,3.1439910674890825e-09
1969,3.46536126016872e-07,4.5417578031781147e-10,4.087581828571274e-09
1970,3.8905213273210393e-07,2.7592350626548523e-09,1.3796175313274261e-09
1971,4.3265308136142266e-07,5.138397485282553e-10,1.0276794970565106e-09
1972,3.8373499933186395e-07,1.0260293725750103e-09,0.0
1973,3.594608983803482e-07,1.102640756478479e-09,5.513203782392395e-10
1974,2.8409135666151997e-07,5.625571675160757e-10,1.1251143350321513e-09
1975,3.381196336249559e-07,0.0,2.2845920710778955e-09
1976,2.9938880174995575e-07,1.142705374768127e-09,1.7140580066410394e-09
1977,2.8854998390670517e-07,0.0,1.1753563677885381e-09
1978,2.8396027573762694e-07,0.0,0.0
1979,3.1659175192544353e-07,1.1703946700691858e-09,4.681578680276743e-09
1980,3.0642962656202144e-07,3.411090521154847e-09,1.1370301367108482e-09
1981,2.9540316859311133e-07,1.2651099057237047e-09,1.8976649140967083e-09
1982,3.047883581075439e-07,0.0,1.8622506869903077e-09
1983,3.0755589364162006e-07,1.2630632095778083e-09,1.2630632095778083e-09
1984,2.9227001618892245e-07,1.1598016991243298e-09,1.739702604197646e-09
1985,3.146136862142157e-07,6.015558051686298e-10,0.0
1986,3.3988732184297987e-07,2.3977941854269602e-09,3.5966913891627428e-09
1987,3.0981840382082737e-07,0.0,4.277571630240118e-09
1988,2.728432093590527e-07,0.0,5.996553809062277e-10
1989,3.166646536101325e-07,5.488122178931576e-10,1.0976244357863152e-09
1990,3.2473960231982346e-07,5.44865097484859e-10,1.6345953479657283e-09
1991,2.73144280527049e-07,0.0,0.0
1992,3.2453570497636974e-07,3.856960972825618e-09,4.4079553340736766e-09
1993,3.528475076564064e-07,1.1078414852150331e-09,3.877445031719162e-09
1994,3.0805571782366314e-07,0.0,1.5824779264761446e-09
1995,3.0419948870985536e-07,1.626735190995987e-09,1.0844901643380922e-09
1996,3.2028552254814713e-07,0.0,2.135236876199542e-09
1997,3.202989375949983e-07,4.79489448146353e-10,9.58978896292706e-10
1998,3.1612697171112814e-07,0.0,2.3840645013706308e-09
1999,2.9523499733841163e-07,1.8280804647829996e-09,1.8280804647829996e-09
2000,3.1147121148933365e-07,3.092622158362701e-09,3.092622158362701e-09
2001,3.618880839439953e-07,1.7524847129024579e-09,3.066848330846028e-09
2002,3.1106671372072014e-07,2.6287327870022636e-09,0.0
2003,3.279368456787779e-07,1.2500769308587678e-09,3.7502307925763034e-09
2004,3.2199022825807333e-07,1.3214374039449694e-09,4.404791253964646e-10
2005,2.891407291372161e-07,4.5037495954858286e-10,2.251874686720612e-09
2006,3.561974892818398e-07,8.235779835885637e-10,1.2353669198716943e-09
2007,3.17161664042942e-07,0.0,1.5977917877663117e-09
2008,3.0312969556689495e-07,8.514879357157668e-10,8.514879357157668e-10
2009,3.5618398896986037e-07,4.291373478793048e-09,1.430457752249481e-09
2010,3.146046196889074e-07,4.723793023408973e-10,2.8342759250676863e-09
2011,3.112713216069096e-07,0.0,2.2943831279320648e-09
2012,3.485954778170708e-07,1.0212758416727752e-09,1.0212758416727752e-09
2013,3.282800093984406e-07,0.0,1.3945624655065103e-09
2014,4.1554892504791496e-07,0.0,1.2992671383216248e-09
2015,3.3758442441467196e-07,4.433150790905671e-10,8.866301581811342e-10
2016,3.508850170419464e-07,4.1426800878596737e-10,1.0356699942093428e-09
2017,3.300482092072343e-07,2.515611330355938e-10,2.0124890642847504e-09
2018,3.4823986538867757e-07,0.0,1.8070267504555204e-09
2019,3.571382762856956e-07,0.0,1.2754939326953263e-09
