year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP dames_NOUN
1832,0.0,4.058990921151917e-09,1.7588959622116818e-08
1833,2.20088942626262e-08,6.950177322551099e-09,1.6217079235048004e-08
1834,6.534171426153534e-09,2.8003592777992026e-09,1.213488998175194e-08
1835,6.806779140333674e-09,5.294161553592858e-09,3.781543966852041e-08
1836,7.392825018825988e-09,2.016224964762614e-09,1.0081125434435734e-08
1837,4.87052354003481e-09,8.349469338142512e-09,1.2524203785169163e-08
1838,3.1560809521380406e-09,3.787297142565649e-09,2.9035945203759184e-08
1839,9.788065469251706e-09,8.38977065598101e-09,1.8876983642890366e-08
1840,5.732719632334238e-09,5.732719632334238e-09,2.1019972873403958e-08
1841,8.346713542550788e-09,2.5682194149112547e-09,7.704658244733764e-09
1842,1.0733224087289273e-08,0.0,3.4212152222323766e-08
1843,1.0041748765843295e-08,1.1813822142769936e-09,1.0041748765843295e-08
1844,7.1351298203126134e-09,4.390849017710252e-09,6.037417232818143e-09
1845,1.5066614622583074e-08,5.580227946389016e-10,4.464182357111213e-09
1846,2.4003455223464698e-08,5.854501328173001e-09,1.6392604607062822e-08
1847,1.294373674909366e-08,0.0,1.7258315665458213e-08
1848,8.84974404868899e-09,0.0,1.206783295515379e-08
1849,1.1731181359664333e-08,8.379414939696517e-10,4.1897072478036534e-09
1850,3.1229383523623255e-08,0.0,1.2220192857625989e-08
1851,9.029214709244116e-09,2.579775504329973e-09,1.0319102017319892e-08
1852,2.018269107395554e-08,5.208436348880241e-09,2.0833745395520964e-08
1853,2.508211416341055e-08,5.971931837933653e-10,2.8068079416243563e-08
1854,1.454786069388092e-08,1.0391328908454511e-09,1.6626126253527218e-08
1855,6.8990182455763716e-09,7.429711956774554e-09,2.388121700391821e-08
1856,1.2425253714809514e-08,2.0708756931497874e-09,2.899226048125314e-08
1857,1.0251168802710708e-08,8.786716299002961e-09,1.9526036842965055e-08
1858,1.663849857891364e-08,0.0,1.761723344984034e-08
1859,1.1202780925145817e-08,5.092173349652285e-10,3.208069188076479e-08
1860,2.7920821210614122e-08,2.288591927079864e-09,1.6935580049448618e-08
1861,1.650587222457034e-08,2.3579818653196583e-09,2.9238975685075275e-08
1862,1.8975542914745347e-08,1.8071945051545413e-09,2.4848924806697426e-08
1863,1.548332484446746e-08,4.994620828036034e-10,1.2986014041871385e-08
1864,1.3904711160250827e-08,9.589455896019672e-10,2.9727313943794798e-08
1865,9.413688495385486e-09,4.7068443587150455e-09,2.2122168985561075e-08
1866,2.432806489593986e-08,7.298419202328432e-09,3.016680000245131e-08
1867,1.164674756637396e-08,9.7056229719783e-10,1.3102591012170706e-08
1868,1.1361710683388537e-08,1.4819622196071691e-09,2.6181332657415624e-08
1869,2.197583626184496e-08,2.441759683335931e-09,2.0999133099053324e-08
1870,1.204150201772336e-08,8.601073631098188e-09,1.204150246181257e-08
1871,2.1242353653860846e-08,3.18635318130589e-09,2.442870794538976e-08
1872,1.269941218851045e-08,0.0,2.056095349534104e-08
1873,1.616221290134945e-08,5.986004469882289e-10,1.5563610844537834e-08
1874,8.961913877669758e-09,0.0,1.7326365675529587e-08
1875,5.721527251978387e-09,0.0,1.0870901845372316e-08
1876,3.083467703390852e-08,6.04601479992084e-10,2.8416268449404924e-08
1877,1.1751150275074451e-08,0.0,2.1646856307455664e-08
1878,1.8117265909722846e-08,1.4493813205174177e-08,1.5097721961510047e-08
1879,1.0385853066452455e-08,2.443730107160036e-09,1.0996785482220162e-08
1880,1.0268554007097919e-08,1.2835692508872398e-09,1.5402831010646878e-08
1881,1.1156012114099667e-08,0.0,1.9523021643763627e-08
1882,5.989846840748214e-09,1.9966155395678697e-09,7.320923645082189e-09
1883,1.2006744043446815e-08,0.0,1.2006744321002571e-08
1884,6.601696966868076e-09,0.0,3.036780693577157e-08
1885,1.353583467533781e-08,3.2228177904158883e-09,2.6427106059045968e-08
1886,1.0325542199041138e-08,1.2906927748801422e-09,1.4842966744588182e-08
1887,2.0239665943222462e-08,1.9586774424595887e-09,1.7628096316002484e-08
1888,6.974675947901687e-09,6.340614699951175e-10,2.5996520713889026e-08
1889,1.566284169030041e-08,6.265136742733546e-10,2.819311600843477e-08
1890,1.3764211992395303e-08,0.0,2.8839300725280737e-08
1891,1.529812720946211e-08,1.2748440081367107e-09,3.76078996833229e-08
1892,1.002961980134387e-08,6.268512375839919e-10,4.7013841264487155e-08
1893,4.926733243593162e-09,1.847525021858587e-09,2.217030004025844e-08
1894,1.3233232287745977e-08,0.0,1.7014155639927253e-08
1895,9.027921521465032e-09,1.8055843487019274e-09,1.98614278357212e-08
1896,1.2383760683576384e-08,0.0,2.7126333568272543e-08
1897,1.6897470089816125e-08,5.826713556089658e-10,2.563753942474989e-08
1898,1.1882545614128048e-08,1.13167097914868e-09,5.092519517191363e-08
1899,1.9899282222013426e-08,1.6582735185011188e-09,1.6029977345510815e-08
1900,1.453494924419374e-08,3.633737311048435e-09,1.8687791425442413e-08
1901,1.956058603980182e-08,1.1177477832191585e-09,2.179608138419553e-08
1902,9.329538919189417e-09,1.4730852093691738e-09,3.4863013809172116e-08
1903,1.4580594509538969e-08,0.0,4.3201761279476614e-08
1904,8.061937784020756e-09,5.374625189347171e-10,2.956043942958786e-08
1905,7.2250627702885595e-09,1.0321518084666081e-09,3.3028857204797646e-08
1906,1.18316245689698e-08,0.0,2.6235340733204993e-08
1907,1.697138252154673e-08,0.0,1.9542805318462086e-08
1908,1.7189861978295085e-08,4.911389073214423e-10,1.522530657105392e-08
1909,2.0353638774395222e-08,5.500983557560346e-10,3.9056982314988886e-08
1910,1.4429207162436342e-08,5.344150677544235e-10,3.313373353464044e-08
1911,1.755723388896513e-08,4.25629931299909e-09,1.968538376750928e-08
1912,1.40654377034366e-08,4.167536982180309e-09,1.719108944087111e-08
1913,2.333315407554437e-08,5.30298971401777e-10,1.9621061719821142e-08
1914,1.875088173619588e-08,6.696743715117748e-10,2.4108277374423892e-08
1915,1.1780761921542648e-09,0.0,2.1205371680821372e-08
1916,2.4172416956957932e-08,3.2962386153911893e-09,1.0987461607214755e-08
1917,1.315970976634162e-08,0.0,1.97395633172448e-08
1918,3.9053681177847466e-08,0.0,5.743188147278033e-09
1919,2.301962176431971e-08,5.524709190130039e-09,1.7494911574988947e-08
1920,2.0445025228355007e-08,0.0,2.5745587439729434e-08
1921,1.8931869405491852e-08,0.0,3.710646367949266e-08
1922,1.1804696775641332e-08,7.377935484775833e-10,2.0658219135327727e-08
1923,1.9108707505210987e-08,4.246379248229459e-09,2.653987074552333e-08
1924,2.1915761649893284e-08,0.0,3.609654786185246e-08
1925,2.3096173862313663e-08,0.0,4.179307633300766e-08
1926,2.1177662290483568e-08,0.0,4.124071395494866e-08
1927,1.7838759802657478e-08,0.0,1.783875902550136e-08
1928,1.4853853258500749e-08,0.0,2.399468712610542e-08
1929,1.7824650200282122e-08,2.2280812750352652e-09,4.67897081080082e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,3.2561171536826805e-08
1931,1.0264820993199919e-08,1.1405356659111021e-09,4.5621426636444085e-08
1932,1.3151444377967891e-08,1.0959536611565568e-09,3.9454331357546835e-08
1933,9.176529758292418e-09,0.0,6.76769076335404e-08
1934,1.5576054224197833e-08,1.1981580172459871e-09,3.1152110224752505e-08
1935,1.555876849579363e-08,0.0,3.2314365405738954e-08
1936,3.6374143697059935e-09,0.0,3.152425653851765e-08
1937,1.888667711114067e-08,0.0,3.27369078512163e-08
1938,1.6854778905894818e-08,1.2965214457594243e-09,4.019216603978748e-08
1939,1.5294050470515685e-08,0.0,2.2941076593951948e-08
1940,5.0715658339584024e-09,0.0,5.325144059042941e-08
1941,1.1806010391524069e-08,2.9515025978810172e-09,1.4757512545315876e-08
1942,1.2136847082899749e-08,0.0,9.102635090130207e-09
1943,5.806470415592457e-09,0.0,1.4516175816936538e-08
1944,0.0,0.0,3.2131861615880553e-09
1945,1.089252066321933e-08,4.357008087652048e-09,8.714016175304096e-09
1946,2.0881657292193267e-08,4.1763312808029696e-09,1.3921104269343232e-08
1947,1.6689218895749036e-08,1.1920870957027319e-09,1.6689218895749036e-08
1948,7.610321262063735e-09,3.2615663503321457e-09,1.3046265401328583e-08
1949,6.8719057111366055e-09,0.0,1.668891391748417e-08
1950,1.3825969702452312e-08,0.0,2.5524867552917385e-08
1951,1.1727541604500402e-08,1.0661401761424827e-09,8.529121409139861e-09
1952,1.2653764258629963e-08,0.0,1.4762725042416491e-08
1953,1.1851209791302608e-08,0.0,1.2928593307037772e-08
1954,1.7590565448699635e-08,0.0,9.772536113672459e-09
1955,9.385607846468247e-09,9.385607846468247e-10,1.220129064449793e-08
1956,1.4825940475304833e-08,2.616342476002842e-09,1.5698054411927842e-08
1957,1.3252556385623393e-08,1.7670075402875796e-09,1.767007518083119e-08
1958,8.272243334772611e-09,0.0,1.2408364835625463e-08
1959,2.325224279786653e-08,7.750747821333448e-10,2.5577467255288866e-08
1960,1.591791587429725e-08,1.3841666701708277e-09,1.1765417085030094e-08
1961,2.292892631317045e-08,1.3896318540318475e-09,1.3201502446769098e-08
1962,1.6489087428794846e-08,5.073564957047694e-09,7.610347907416326e-09
1963,9.052474325699222e-09,6.466053248388448e-10,1.0992290633282664e-08
1964,1.034274621503073e-08,1.2167936658258327e-09,1.2776333713215848e-08
1965,1.3132904541635071e-08,1.6416130121932326e-09,1.7510538796727815e-08
1966,1.38476865529924e-08,1.1078149508847446e-09,1.1632056873267516e-08
1967,4.930335695263466e-09,9.860671168482327e-10,7.395503098805989e-09
1968,1.257596426995633e-08,1.3474247551048535e-09,9.881115009546804e-09
1969,1.4987801222332564e-08,9.083515606356229e-10,1.3625273770356827e-08
1970,1.4715920038099739e-08,1.8394900047624674e-09,1.3796175230007535e-08
1971,9.762954888969944e-09,2.0553589941130213e-09,9.762954999992246e-09
1972,9.747279428040656e-09,4.104117490300041e-09,9.234264353175092e-09
1973,1.1026407342740185e-08,1.6539611347177186e-09,4.9618833486420044e-09
1974,7.875800456247362e-09,1.687671502548227e-09,6.750686232237513e-09
1975,1.028066431985053e-08,1.1422960355389478e-09,6.8537762132336866e-09
1976,1.2569759455516305e-08,4.570821388050206e-09,6.856232415142216e-09
1977,1.3516598507123945e-08,2.3507127910882275e-09,2.2331770654915317e-08
1978,1.2475242172627077e-08,0.0,1.7821774056514528e-08
1979,7.022368020415115e-09,0.0,1.4629933597909428e-08
1980,1.2507331170752423e-08,4.548120657865695e-09,2.0466542349772965e-08
1981,1.2018544381930951e-08,1.897664858585557e-09,1.138598948458025e-08
1982,8.690503427999374e-09,3.103751144983846e-09,9.311253101884631e-09
1983,1.3893695083311286e-08,0.0,1.326216381158929e-08
1984,1.5077421977593986e-08,2.319603453759811e-09,9.278413815039244e-09
1985,9.02333674446254e-09,1.2031116103372597e-09,7.218669662023558e-09
1986,8.392279760016663e-09,5.994485463567401e-10,1.0790073723399018e-08
1987,4.888653482026939e-09,5.499735000746853e-09,7.33298027855156e-09
1988,1.199310784016916e-08,0.0,7.795519785247507e-09
1989,9.329808037250586e-09,2.1952488715726304e-09,1.591555431890157e-08
1990,1.3076762783725826e-08,2.1794604454505873e-09,7.083246433836621e-09
1991,8.7921980806982e-09,0.0,1.2895223833186975e-08
1992,9.91789939064347e-09,1.1019888335184191e-09,9.91789939064347e-09
1993,1.0524494165053966e-08,3.877445031719162e-09,9.970573366935298e-09
1994,1.2132331583813993e-08,1.0549853213248639e-09,1.3714808844156323e-08
1995,1.0844901865425527e-08,5.422450821690461e-10,6.506940930517402e-09
1996,1.4412848692302305e-08,1.067618438099771e-09,1.441284891434691e-08
1997,1.4864173003559245e-08,0.0,1.2946215433018438e-08
1998,1.0489884516573511e-08,9.536258449571733e-10,6.6753810257225155e-09
1999,7.312321859131998e-09,1.8280804925385752e-09,8.683382152208097e-09
2000,1.4579503826439577e-08,1.3254094488601709e-09,1.1045078740501424e-08
2001,5.257454027685071e-09,8.762423564512289e-10,1.1391150411821371e-08
2002,7.448076377869484e-09,3.504977197366088e-09,7.448076544402937e-09
2003,8.750538071922165e-09,0.0,7.917153876935146e-09
2004,9.690540814233373e-09,2.2023955992267474e-09,1.0571498704203819e-08
2005,1.3961623857028371e-08,3.15262471684008e-09,9.00749885790475e-09
2006,9.059357708451898e-09,4.1178899179428186e-10,9.059357874985352e-09
2007,1.1983438241713884e-08,7.988958938831558e-10,1.757570908256234e-08
2008,1.0643598891135753e-08,2.1287198670449925e-09,1.617827102839975e-08
2009,6.198650481792356e-09,4.76819250749827e-10,9.059565542202108e-09
2010,4.723792912386671e-09,9.447586046817946e-10,1.8895171649546683e-08
2011,1.6825476123472072e-08,0.0,6.883149605840799e-09
2012,1.599998711299122e-08,6.808505426114664e-10,1.0893608487494433e-08
2013,1.2272150407000026e-08,5.578250084070646e-10,1.561910023539781e-08
2014,1.1043770342666903e-08,4.330890368553497e-10,9.961047903184195e-09
2015,1.5072712855612735e-08,0.0,1.2856137668326717e-08
2016,1.3463710146766061e-08,8.285360175719347e-10,1.512078237619896e-08
2017,1.4842107098900215e-08,2.515611330355938e-10,1.0565567976072998e-08
2018,1.161660012627408e-08,7.744400121190154e-10,1.0325866384164328e-08
2019,1.9387506711154856e-08,2.55098775436835e-10,5.867272001580659e-09
