year,en_ADP arts_NOUN,en_ADP dard_NOUN
1856,2.0708756043319454e-08,6.212626857404757e-09
1857,1.3668224996266076e-08,3.905207268672939e-09
1858,4.8447393652395476e-08,6.8511463169329545e-09
1859,3.5645212559387573e-08,1.0693564256314403e-08
1860,3.249800525906288e-08,4.119465657481669e-09
1861,3.301174633651982e-08,1.3204698667834691e-08
1862,5.0149648683772696e-08,2.2589932147099034e-09
1863,3.9457503930862003e-08,2.4973103585068657e-09
1864,1.726102105692462e-08,1.0548401263577034e-08
1865,3.4830647810402127e-08,2.3534221238463715e-09
1866,2.7733993435141713e-08,1.0217787504984699e-08
1867,1.5043715606566366e-08,1.455843445796745e-09
1868,1.778354707937524e-08,2.4699371437009177e-09
1869,1.12320943657096e-08,3.906815315701806e-09
1870,2.5803219116937726e-08,5.734048791339319e-10
1871,1.1683294776076991e-08,0.0
1872,1.8746751706544273e-08,2.4189357183956872e-09
1873,5.566984079274917e-08,1.1972008939764578e-09
1874,2.031367180022059e-08,7.169530746864439e-09
1875,1.3731665304828056e-08,1.2587359599081083e-08
1876,6.16693476285235e-08,6.650616057868319e-09
1877,2.1028374708187414e-08,7.421779191219002e-09
1878,2.5364172762110115e-08,1.0870359723469392e-08
1879,1.7717042943843353e-08,9.163987790827832e-09
1880,2.7596738449986447e-08,7.059631101924424e-09
1881,1.2550513517339823e-08,4.183504653809678e-09
1882,2.5290463057103807e-08,1.6638463051776853e-08
1883,2.7805092117638708e-08,6.319338829996468e-09
1884,1.914492120391742e-08,2.6406787867472303e-09
1885,3.931837805337679e-08,7.090199094506033e-09
1886,4.130216729736347e-08,5.162771099520569e-09
1887,4.178511875396751e-08,1.9586774424595887e-09
1888,2.1558089979833994e-08,3.1703073499755874e-09
1889,2.6940088715399213e-08,1.2530273485467092e-09
1890,4.194807196045147e-08,8.520702365899524e-09
1891,5.0993758771156195e-08,4.461953917456185e-09
1892,4.701384459515623e-08,7.522214851007902e-09
1893,2.5249507429325746e-08,6.15841644346915e-09
1894,2.9617235108858608e-08,0.0
1895,4.6343330728504384e-08,6.6204757231957956e-09
1896,5.071444997284402e-08,2.358811590497112e-09
1897,2.4472196047398143e-08,3.4960281336537946e-09
1898,3.734514275599565e-08,5.6583548957434e-10
1899,3.59292577911674e-08,3.8693048765026106e-09
1900,3.9971108201086736e-08,6.748368974740515e-09
1901,3.297355899434251e-08,1.117747761014698e-08
1902,3.731815834129293e-08,3.928227076954727e-09
1903,4.104167294904926e-08,5.400220270956879e-09
1904,5.159640092955442e-08,5.912087708281888e-09
1905,2.3223415412942927e-08,5.160759042333041e-10
1906,5.452835516450705e-08,6.173021205313489e-09
1907,2.2114226339020604e-08,4.114274698707732e-09
1908,5.549869519505535e-08,5.40252820258047e-09
1909,3.6306490647231016e-08,2.7504918342913243e-09
1910,3.42025641142385e-08,2.67207544979442e-09
1911,5.32037401912433e-08,6.384448969498635e-09
1912,6.355493675780366e-08,1.5628263128064646e-08
1913,2.0681660051202755e-08,1.590896969716482e-09
1914,5.0895253012051e-08,1.3393487430235496e-09
1915,1.8849218963445935e-08,9.424609537234119e-09
1916,4.944358011904626e-08,6.592477230782379e-09
1917,3.728584374584898e-08,4.386569774084137e-09
1918,6.776962369059447e-08,6.89182577673364e-09
1919,2.1178050757519884e-08,9.207848705727883e-09
1920,4.46761680983343e-08,5.300562211374427e-09
1921,4.240738515903786e-08,2.2718242842501013e-09
1922,3.32007097370024e-08,5.902348387820666e-09
1923,3.6094222277682775e-08,0.0
1924,2.707241186783449e-08,5.156649773851996e-09
1925,3.849362140151413e-08,1.0998178368026856e-08
1926,3.566764272822098e-08,5.57306911730393e-09
1927,4.682674314970825e-08,2.2298449753321847e-09
1928,3.8848539829494655e-08,2.2852082448565625e-09
1929,3.3421218015305953e-08,4.4561625500705304e-09
1930,5.566909955234678e-08,8.402882833991043e-09
1931,2.3951248984133144e-08,5.7026783295555106e-09
1932,4.7126008873021874e-08,1.3151444377967891e-08
1933,5.850037565480193e-08,2.2941324395731044e-09
1934,5.990790441501304e-08,0.0
1935,6.582556189016486e-08,3.590485242455088e-09
1936,5.698615890281644e-08,8.487299751891442e-09
1937,5.791914281516597e-08,6.295559185076627e-09
1938,3.889564470505036e-08,7.779128452511941e-09
1939,3.8235125288110794e-08,9.176430282309411e-09
1940,3.803674530900025e-08,5.0715658339584024e-09
1941,7.378756183840096e-08,2.3612020783048138e-08
1942,5.158160121254696e-08,1.2136847082899749e-08
1943,2.6129116870166058e-08,8.709705845433291e-09
1944,3.855823393905666e-08,3.2131861615880553e-09
1945,2.6142048525912287e-08,1.3071024262956144e-08
1946,4.315542145860718e-08,1.3921104269343232e-08
1947,3.457052732969146e-08,4.7683483828109274e-09
1948,2.3918153901902883e-08,9.784699273041042e-09
1949,5.203014352694879e-08,3.9268033269479474e-09
1950,1.0103593162114066e-07,9.571825110299415e-09
1951,5.01085888338082e-08,8.529121409139861e-09
1952,3.796129288691219e-08,9.490323193972472e-09
1953,5.279175385730639e-08,1.1851209791302608e-08
1954,3.811289239763482e-08,1.07497895029951e-08
1955,3.566531070475776e-08,1.0324168187025862e-08
1956,3.7500909488841216e-08,1.0465369904011368e-08
1957,3.003912851795576e-08,7.951533653738352e-09
1958,4.880623505343351e-08,4.1361216673863055e-09
1959,4.960478516835565e-08,4.650448914844674e-09
1960,7.543708591128961e-08,6.920833239831836e-09
1961,4.446822099435366e-08,4.86371165564492e-09
1962,5.77118033362467e-08,1.0781326054143392e-08
1963,8.082566393952106e-08,1.4871922360271128e-08
1964,7.848319272252269e-08,3.6503808864551957e-09
1965,7.058936013493167e-08,8.20806533852192e-09
1966,6.979234279391733e-08,3.3234448526542337e-09
1967,7.543413310662217e-08,5.423369309198733e-09
1968,7.051523109868896e-08,7.635406973349745e-09
1969,1.2626086995370933e-07,2.7250546263957176e-09
1970,1.3106366436588246e-07,1.8394900047624674e-09
1971,1.3051529534902073e-07,4.624557625731995e-09
1972,1.1132418914483466e-07,3.0780880067027283e-09
1973,1.334195335322974e-07,5.513203671370093e-09
1974,1.5020276666888321e-07,1.3501372464475025e-08
1975,1.1765649432504688e-07,6.282628195464213e-09
1976,1.2512623959182179e-07,3.4281160132820787e-09
1977,1.569100801512846e-07,2.938390863960194e-09
1978,1.657425026113657e-07,5.940591130126904e-09
1979,2.0598946381955585e-07,4.096381456264453e-09
1980,2.0523393451377103e-07,2.2740602734216964e-09
1981,1.5371085165805098e-07,6.325549417596221e-09
1982,3.1720337467788795e-07,2.483000915987077e-09
1983,2.1408921646592916e-07,0.0
1984,2.696539020963229e-07,7.538710988796993e-09
1985,3.326603521536242e-07,1.0226449020933615e-08
1986,4.5797868297725586e-07,4.196139880008332e-09
1987,2.7804215485538464e-07,4.277571630240118e-09
1988,4.17360150439805e-07,5.99655392008458e-09
1989,3.605696310415851e-07,1.6464366536794728e-09
1990,3.639698877844211e-07,5.44865097484859e-10
1991,4.185086017738371e-07,5.861465202094962e-10
1992,3.4051454278483106e-07,4.4079553340736766e-09
1993,4.5975422180433156e-07,0.0
1994,3.6502492362089356e-07,3.6924485691258724e-09
1995,5.232664950227672e-07,3.253470381991974e-09
1996,3.9501881499148794e-07,5.338092190498855e-10
1997,4.909971869082597e-07,9.58978896292706e-10
1998,3.4425893347123093e-07,9.536258449571733e-10
1999,5.246590891738734e-07,9.140402323914998e-10
2000,3.892285849182997e-07,2.6508188977203417e-09
2001,6.361519561681739e-07,2.190605918883648e-09
2002,5.555388691291796e-07,4.81934359086722e-09
2003,4.6169506306981134e-07,6.250384210204629e-09
2004,3.9731216042171447e-07,1.3214374039449694e-09
2005,5.17480829742567e-07,3.1526248278623825e-09
2006,5.270899150477959e-07,3.294311934354255e-09
2007,4.841309169112407e-07,1.997239706952314e-09
2008,4.849223698144556e-07,5.960415716543821e-09
2009,4.0481954499682615e-07,2.860915504498962e-09
2010,3.80265337884822e-07,2.3618964561933353e-09
2011,5.74360592808798e-07,3.82397197240536e-10
2012,4.54808154914943e-07,2.7234021704458655e-09
2013,3.7932100527271473e-07,3.6258624991347688e-09
2014,3.6596023633705954e-07,3.4647122948427977e-09
2015,3.6396168223706837e-07,5.763096222466402e-09
2016,3.5005647902597303e-07,2.899876117012923e-09
2017,4.857645619082973e-07,2.5156112748447867e-09
2018,4.0451583177558703e-07,2.8396134332808742e-09
2019,3.499955180119585e-07,3.826481798085979e-09
