year,en_ADP are_NOUN,en_ADP dard_NOUN
1868,4.2482916740027576e-08,2.4699371437009177e-09
1869,2.0510780074367574e-08,3.906815315701806e-09
1870,3.2110673231500186e-08,5.734048791339319e-10
1871,3.611200227737754e-08,0.0
1872,3.9912439575573444e-08,2.4189357183956872e-09
1873,3.890902905423488e-08,1.1972008939764578e-09
1874,6.870800672853505e-08,7.169530746864439e-09
1875,2.0025345548457807e-08,1.2587359599081083e-08
1876,4.897271921322499e-08,6.650616057868319e-09
1877,2.535774612510977e-08,7.421779191219002e-09
1878,4.5293163830617544e-08,1.0870359723469392e-08
1879,3.42122213892182e-08,9.163987790827832e-09
1880,3.850707597230496e-08,7.059631101924424e-09
1881,1.4642266066289267e-08,4.183504653809678e-09
1882,3.0614771162618126e-08,1.6638463051776853e-08
1883,3.5388296737437486e-08,6.319338829996468e-09
1884,2.3105939384038265e-08,2.6406787867472303e-09
1885,3.7384687345820566e-08,7.090199094506033e-09
1886,2.8395241713496944e-08,5.162771099520569e-09
1887,5.4842967500690065e-08,1.9586774424595887e-09
1888,2.980088953385973e-08,3.1703073499755874e-09
1889,3.5084767091575486e-08,1.2530273485467092e-09
1890,5.112421624930974e-08,8.520702365899524e-09
1891,3.250852154135231e-08,4.461953917456185e-09
1892,3.19694137829174e-08,7.522214851007902e-09
1893,1.9091091374434654e-08,6.15841644346915e-09
1894,4.6631390526741257e-08,0.0
1895,2.5278181325916194e-08,6.6204757231957956e-09
1896,2.7716035688740703e-08,2.358811590497112e-09
1897,2.3306854779470143e-08,3.4960281336537946e-09
1898,3.112095303681173e-08,5.6583548957434e-10
1899,2.984892333302014e-08,3.8693048765026106e-09
1900,1.8168686111152965e-08,6.748368974740515e-09
1901,2.514932445629725e-08,1.117747761014698e-08
1902,2.1114220150053598e-08,3.928227076954727e-09
1903,2.8081145186931167e-08,5.400220270956879e-09
1904,3.6009990544982884e-08,5.912087708281888e-09
1905,3.3028859480754846e-08,5.160759042333041e-10
1906,2.777859631208912e-08,6.173021205313489e-09
1907,1.851423608867364e-08,4.114274698707732e-09
1908,2.2101251717643322e-08,5.40252820258047e-09
1909,2.53045246978445e-08,2.7504918342913243e-09
1910,2.618633831996675e-08,2.67207544979442e-09
1911,1.54290848985994e-08,6.384448969498635e-09
1912,1.8753916974922902e-08,1.5628263128064646e-08
1913,2.969674284258872e-08,1.590896969716482e-09
1914,2.678697441638178e-08,1.3393487430235496e-09
1915,1.0602685840410686e-08,9.424609537234119e-09
1916,3.40611328031315e-08,6.592477230782379e-09
1917,2.52227767560953e-08,4.386569774084137e-09
1918,4.020231614276781e-08,6.89182577673364e-09
1919,2.4861191438851904e-08,9.207848705727883e-09
1920,3.028892692213958e-08,5.300562211374427e-09
1921,1.5145495135815423e-08,2.2718242842501013e-09
1922,1.6231458566107193e-08,5.902348387820666e-09
1923,1.8047112249064412e-08,0.0
1924,1.6759112098085893e-08,5.156649773851996e-09
1925,1.0998178145982251e-08,1.0998178368026856e-08
1926,1.560459372829115e-08,5.57306911730393e-09
1927,1.5608915049369898e-08,2.2298449753321847e-09
1928,2.8565102283550914e-08,2.2852082448565625e-09
1929,1.2254446790649354e-08,4.4561625500705304e-09
1930,2.2057568216382606e-08,8.402882833991043e-09
1931,1.1405356659111021e-08,5.7026783295555106e-09
1932,2.4110979879310435e-08,1.3151444377967891e-08
1933,9.176529758292418e-09,2.2941324395731044e-09
1934,1.4377896206951846e-08,0.0
1935,1.555876849579363e-08,3.590485242455088e-09
1936,8.487299751891442e-09,8.487299751891442e-09
1937,8.813782481631449e-09,6.295559185076627e-09
1938,2.593042824905467e-08,7.779128452511941e-09
1939,1.988226472349197e-08,9.176430282309411e-09
1940,7.607348528892999e-09,5.0715658339584024e-09
1941,1.4757512545315876e-08,2.3612020783048138e-08
1942,6.068423541449874e-09,1.2136847082899749e-08
1943,8.709705845433291e-09,8.709705845433291e-09
1944,6.4263723231761105e-09,3.2131861615880553e-09
1945,4.357008087652048e-09,1.3071024262956144e-08
1946,1.8097434661967782e-08,1.3921104269343232e-08
1947,1.4305045148432782e-08,4.7683483828109274e-09
1948,6.523132700664291e-09,9.784699273041042e-09
1949,4.908504269707237e-09,3.9268033269479474e-09
1950,3.190608444114673e-09,9.571825110299415e-09
1951,1.2793681780642885e-08,8.529121409139861e-09
1952,1.1599284199803606e-08,9.490323193972472e-09
1953,5.386913581872932e-09,1.1851209791302608e-08
1954,8.795282724349818e-09,1.07497895029951e-08
1955,1.0324168187025862e-08,1.0324168187025862e-08
1956,1.22095984433912e-08,1.0465369904011368e-08
1957,7.951533653738352e-09,7.951533653738352e-09
1958,9.099467845885556e-09,4.1361216673863055e-09
1959,5.425523585955716e-09,4.650448914844674e-09
1960,4.844583401109048e-09,6.920833239831836e-09
1961,6.25334317660986e-09,4.86371165564492e-09
1962,5.7077609305622445e-09,1.0781326054143392e-08
1963,7.1126584622049904e-09,1.4871922360271128e-08
1964,1.3384730601639916e-08,3.6503808864551957e-09
1965,8.755269065297e-09,8.20806533852192e-09
1966,3.046491048319666e-08,3.3234448526542337e-09
1967,1.2818872185960117e-08,5.423369309198733e-09
1968,8.982831700699023e-09,7.635406973349745e-09
1969,4.541757636644661e-09,2.7250546263957176e-09
1970,1.241655755990223e-08,1.8394900047624674e-09
1971,4.624557625731995e-09,4.624557625731995e-09
1972,1.0773308800615666e-08,3.0780880067027283e-09
1973,8.269805840122046e-09,5.513203671370093e-09
1974,8.438357568252286e-09,1.3501372464475025e-08
1975,3.998036124386317e-09,6.282628195464213e-09
1976,5.713526873840635e-09,3.4281160132820787e-09
1977,5.876781727920388e-09,2.938390863960194e-09
1978,5.346532105932056e-09,5.940591130126904e-09
1979,3.511183899185255e-09,4.096381456264453e-09
1980,6.253665585376211e-09,2.2740602734216964e-09
1981,5.060439622894819e-09,6.325549417596221e-09
1982,5.586751949948621e-09,2.483000915987077e-09
1983,3.78918940668882e-09,0.0
1984,1.7397025486864948e-09,7.538710988796993e-09
1985,3.007779025843149e-09,1.0226449020933615e-08
1986,5.3950369172106605e-09,4.196139880008332e-09
1987,4.277571852284723e-09,4.277571630240118e-09
1988,4.797243047249822e-09,5.99655392008458e-09
1989,3.292873196336643e-09,1.6464366536794728e-09
1990,4.90378582185258e-09,5.44865097484859e-10
1991,2.9307326565586322e-09,5.861465202094962e-10
1992,1.65298330578878e-09,4.4079553340736766e-09
1993,2.2156829704300662e-09,0.0
1994,8.439882570598911e-09,3.6924485691258724e-09
1995,3.795715741716776e-09,3.253470381991974e-09
1996,2.135236876199542e-09,5.338092190498855e-10
1997,3.835915585170824e-09,9.58978896292706e-10
1998,1.43043876743576e-09,9.536258449571733e-10
1999,2.2851006253876704e-08,9.140402323914998e-10
2000,4.859834423776022e-09,2.6508188977203417e-09
2001,3.5049693702937645e-09,2.190605918883648e-09
2002,3.9430991805033955e-09,4.81934359086722e-09
2003,6.667076501987168e-09,6.250384210204629e-09
2004,1.761916529341434e-09,1.3214374039449694e-09
2005,4.9541245550344115e-09,3.1526248278623825e-09
2006,1.6471559671771274e-09,3.294311934354255e-09
2007,7.589511019645556e-09,1.997239706952314e-09
2008,2.5544638071473003e-09,5.960415716543821e-09
2009,1.430457752249481e-09,2.860915504498962e-09
2010,7.085689812669216e-09,2.3618964561933353e-09
2011,5.735957819830162e-09,3.82397197240536e-10
2012,3.063827413996023e-09,2.7234021704458655e-09
2013,2.2313000336282585e-09,3.6258624991347688e-09
2014,2.3819897165822113e-09,3.4647122948427977e-09
2015,2.881548027966474e-09,5.763096222466402e-09
2016,1.86420612280358e-09,2.899876117012923e-09
2017,2.515611413622665e-09,2.5156112748447867e-09
2018,3.0977600484760615e-09,2.8396134332808742e-09
2019,3.826481576041374e-09,3.826481798085979e-09
