year,en_ADP années_NOUN,en_ADP damné_NOUN
1920,2.8320145650795325e-07,3.786115865267448e-09
1921,2.377842704959221e-07,0.0
1922,2.2650261932710691e-07,7.377935484775833e-10
1923,2.0807258849231403e-07,5.307974060286824e-09
1924,3.042423295518404e-07,3.867487219366694e-09
1925,2.100652003456105e-07,2.1996355847875293e-09
1926,2.7642422484319695e-07,3.343841648018042e-09
1927,2.207546576649122e-07,5.574612327308159e-09
1928,2.7651018807972605e-07,1.1426041224282812e-09
1929,2.7962419357763224e-07,3.342121912552898e-09
1930,2.38431802301875e-07,6.302162347537887e-09
1931,3.5014445387560045e-07,2.2810713318222042e-09
1932,2.2905432039976859e-07,1.0959536611565568e-09
1933,2.6956055076965413e-07,2.2941324395731044e-09
1934,2.623966057768712e-07,2.3963160344919743e-09
1935,2.680895496709468e-07,2.393656828303392e-09
1936,3.031178623658093e-07,2.424942913137329e-09
1937,2.7196815333141444e-07,0.0
1938,4.2007293465928797e-07,1.2965214457594243e-09
1939,4.0988054372803617e-07,0.0
1940,3.9811790708554895e-07,0.0
1941,3.2761679413795264e-07,2.9515025978810172e-09
1942,3.550027880550033e-07,0.0
1943,3.832270487613698e-07,2.9032352077962287e-09
1944,5.366020872088484e-07,0.0
1945,3.6381017753939204e-07,0.0
1946,3.995356898656155e-07,0.0
1947,3.4212900512642364e-07,4.7683483828109274e-09
1948,4.076957935694736e-07,9.784699273041042e-09
1949,4.1722285537559856e-07,1.9634016634739737e-09
1950,5.945167194099099e-07,0.0
1951,4.435143261538599e-07,4.264560704569931e-09
1952,5.472752961921401e-07,5.272402070488624e-09
1953,5.742449920020931e-07,5.386913581872932e-09
1954,5.892839247678694e-07,5.863521668203475e-09
1955,8.240563937889078e-07,7.508486277174597e-09
1956,5.782116945241e-07,8.72114114258693e-09
1957,4.735580283465879e-07,3.534015080575159e-09
1958,7.205124316067568e-07,8.272243445794913e-10
1959,5.394520270485259e-07,6.200598257066758e-09
1960,6.284116871313472e-07,7.612916519406099e-09
1961,5.836453693675026e-07,2.779263708063695e-09
1962,5.13064275509123e-07,1.2683912808952869e-09
1963,5.522009258740468e-07,1.2932106496776896e-09
1964,4.721159299059252e-07,1.2167936658258327e-09
1965,4.842758305478867e-07,3.2832261354087677e-09
1966,7.815634388563808e-07,8.308612464702492e-09
1967,5.231086186441303e-07,3.9442684118817795e-09
1968,4.433027340766671e-07,8.982831700699023e-10
1969,5.581820174960228e-07,2.2708788183223305e-09
1970,5.638036824073822e-07,4.1388523719376735e-09
1971,7.651074103165456e-07,4.624557736754298e-09
1972,5.673942209405425e-07,5.130146862875051e-10
1973,5.276135839338281e-07,2.7566018911961976e-09
1974,6.036238631157431e-07,1.1251143350321513e-09
1975,6.928025326757847e-07,4.569184142155791e-09
1976,8.38745724429657e-07,1.142705374768127e-09
1977,1.1030719084814677e-06,0.0
1978,6.291086220855391e-07,2.3762365408686037e-09
1979,6.823400959810044e-07,0.0
1980,5.804538769638157e-07,2.2740602734216964e-09
1981,6.281270894525903e-07,1.2651099057237047e-09
1982,7.535907822209253e-07,3.1037510339615437e-09
1983,7.729947055779007e-07,3.157658134966823e-09
1984,7.445926857307938e-07,5.799008384599347e-09
1985,1.0743786833522506e-06,2.4062232206745193e-09
1986,8.524158259248793e-07,1.7983456945813714e-09
1987,6.398024972043004e-07,1.8332451112712533e-09
1988,6.566226304904887e-07,2.99827696004229e-09
1989,6.443055275973109e-07,3.841685636274406e-09
1990,6.135181012112412e-07,2.724325431913144e-09
1991,6.658624647215561e-07,2.344586080837985e-09
1992,6.909469845162164e-07,1.1019888335184191e-09
1993,5.987883255897941e-07,2.2156829704300662e-09
1994,6.345736638380117e-07,2.637463358823311e-09
1995,6.680459145869122e-07,1.6267352465071383e-09
1996,7.046281873535065e-07,1.6014276571496566e-09
1997,7.12041834827204e-07,4.315404922294874e-09
1998,7.156961903120873e-07,9.536258449571733e-10
1999,6.996977854889508e-07,9.140402323914998e-10
2000,5.87156384845855e-07,4.4180314962005696e-10
2001,7.272811768377352e-07,1.3143635069212678e-09
2002,6.427251832974434e-07,4.381221607729913e-09
2003,5.80869049526811e-07,2.083461403401543e-09
2004,8.073982165068827e-07,3.523833003171717e-09
2005,5.922430483806806e-07,2.251874686720612e-09
2006,5.810342473822061e-07,4.529678854225949e-09
2007,5.692133306922642e-07,2.7961355453243186e-09
2008,4.759817530120003e-07,2.1287198670449925e-09
2009,4.563160127535326e-07,9.53638501499654e-10
2010,4.794649910433435e-07,1.8895172093635892e-09
2011,5.074410671657148e-07,1.1471915639660324e-09
2012,4.234890464971386e-07,2.7234021704458655e-09
2013,3.715114551550158e-07,1.9523875849358774e-09
2014,3.2481677270101983e-07,6.063246349441442e-09
2015,3.140887362418354e-07,3.324863190323768e-09
2016,3.266503292298495e-07,3.314143987021012e-09
2017,3.4061377940375337e-07,2.7671724078803805e-09
2018,3.5675871190576913e-07,3.3559066636712487e-09
2019,3.173428695379954e-07,6.632568272380013e-09
