year,en_ADP année_NOUN,en_ADP damnés_NOUN
1897,3.3148174303221367e-06,2.330685422435863e-09
1898,3.2292232035047164e-06,0.0
1899,3.5525745971654032e-06,5.527578395003729e-10
1900,3.4484165514214737e-06,5.191053142894475e-10
1901,3.586293872537283e-06,1.676621730339889e-09
1902,3.2638656968231317e-06,9.820567692386817e-10
1903,3.6840301742557813e-06,1.0800440541913758e-09
1904,3.374189804006278e-06,5.374625189347171e-10
1905,3.6424638008014654e-06,2.0643036169332163e-09
1906,3.517079029791148e-06,0.0
1907,3.592276158315144e-06,4.114274698707732e-09
1908,3.486104040106852e-06,4.911389073214423e-10
1909,3.532731733812966e-06,5.500983557560346e-10
1910,3.5089692573819775e-06,1.068830135508847e-09
1911,3.656161130294322e-06,1.5961122423746588e-09
1912,3.7961052576918064e-06,1.0418842455450772e-09
1913,3.641563061762554e-06,0.0
1914,3.526505164330729e-06,0.0
1915,3.2173259931767006e-06,1.1780761921542648e-09
1916,3.043526987767109e-06,3.2962386153911893e-09
1917,3.174779763526203e-06,5.483212106582869e-09
1918,3.0128765686754377e-06,0.0
1919,3.015570392506106e-06,2.762354567309444e-09
1920,2.8925924731026953e-06,1.514446346106979e-09
1921,2.978361610672664e-06,0.0
1922,3.1666100070992798e-06,2.951174193910333e-09
1923,2.8939075420453264e-06,0.0
1924,3.27834019131501e-06,0.0
1925,3.116883735998499e-06,0.0
1926,3.3639046730371547e-06,0.0
1927,3.242194480890248e-06,0.0
1928,3.5843491801301752e-06,0.0
1929,3.652939280840428e-06,0.0
1930,3.848520378824105e-06,2.100720708497761e-09
1931,3.740956906028714e-06,0.0
1932,3.5158192517315e-06,0.0
1933,3.3322274077818292e-06,3.4411986593596566e-09
1934,3.400372424522402e-06,0.0
1935,3.4420784373878632e-06,3.590485242455088e-09
1936,3.4834305253639286e-06,6.0623572828433225e-09
1937,3.278727177757901e-06,5.0364472592434595e-09
1938,3.3865139705824276e-06,0.0
1939,3.5482196842906433e-06,3.058810094103137e-09
1940,3.0784404430050927e-06,2.5357829169792012e-09
1941,2.6563524286871143e-06,0.0
1942,3.1434434504262754e-06,6.068423541449874e-09
1943,2.882912600199461e-06,2.9032352077962287e-09
1944,2.9015071412175075e-06,9.639558484764166e-09
1945,2.7514505234194075e-06,0.0
1946,2.7257521324486333e-06,0.0
1947,2.913460939168999e-06,0.0
1948,2.9995538639582264e-06,0.0
1949,4.130015398118303e-06,2.945102384188658e-09
1950,3.4681914158340987e-06,0.0
1951,3.490542972883759e-06,2.1322803522849654e-09
1952,3.838308721526573e-06,0.0
1953,3.902280347745091e-06,4.3095309543161875e-09
1954,3.7272453852210674e-06,0.0
1955,3.572162292186931e-06,0.0
1956,3.7971850090912085e-06,0.0
1957,3.505742867560002e-06,1.7670075402875796e-09
1958,4.1410852205103765e-06,8.272243445794913e-10
1959,3.5544929062325537e-06,7.750747821333448e-10
1960,3.544158857948787e-06,6.920833350854139e-10
1961,3.660290367690777e-06,0.0
1962,3.3098669405262626e-06,1.2683912808952869e-09
1963,3.4257149863492486e-06,0.0
1964,3.3224550790578178e-06,1.2167936658258327e-09
1965,3.5190711713539713e-06,5.472043373977442e-10
1966,3.268608040229992e-06,0.0
1967,3.2702915717663927e-06,4.930335584241163e-10
1968,3.389222349881038e-06,2.245707841908029e-09
1969,3.6765529465299096e-06,2.2708788183223305e-09
1970,3.5557341391267983e-06,3.219107425067591e-09
1971,3.1899172086014005e-06,1.0276794970565106e-09
1972,2.9826673184629726e-06,5.130146862875051e-10
1973,2.9820919138501267e-06,1.6539611902288698e-09
1974,3.2369539084697863e-06,5.06301445213353e-09
1975,3.361777196175808e-06,1.1422960355389478e-09
1976,3.037882287060256e-06,5.713526873840635e-10
1977,3.0612157075893265e-06,3.526069214387917e-09
1978,2.682177040469469e-06,1.7821774056514528e-09
1979,2.7913913598354156e-06,1.1703946700691858e-09
1980,2.9471820610638133e-06,1.7055452605774235e-09
1981,2.659261014059666e-06,2.5302198114474095e-09
1982,2.7704082299351285e-06,6.207502289967692e-10
1983,2.4238183691238646e-06,1.2630632095778083e-09
1984,2.7220546954254132e-06,2.8995041922996734e-09
1985,2.4796129380888488e-06,6.015557829641693e-09
1986,2.5050954519656443e-06,5.994485463567401e-10
1987,2.451659650404281e-06,1.8332451112712533e-09
1988,2.3536473534591096e-06,5.996553809062277e-10
1989,2.4010534147578255e-06,3.841685636274406e-09
1990,2.2007102273846613e-06,2.724325431913144e-09
1991,2.0415484343061507e-06,4.10302547493302e-09
1992,2.0480463547301042e-06,1.1019888335184191e-09
1993,2.030119624407689e-06,1.1078414852150331e-09
1994,2.0682987198483715e-06,1.0549853213248639e-09
1995,2.00522239524048e-06,0.0
1996,1.966019279819875e-06,5.338092190498855e-10
1997,1.8618575730044995e-06,4.794894259418925e-09
1998,1.8528949610185919e-06,0.0
1999,1.719309631553756e-06,1.8280804647829996e-09
2000,1.7005002916903322e-06,3.092622158362701e-09
2001,1.6714322832456219e-06,1.7524847129024579e-09
2002,1.7384686827881524e-06,2.6287327870022636e-09
2003,1.6617688984865708e-06,0.0
2004,1.756630769733647e-06,1.3214374039449694e-09
2005,1.6208995088362599e-06,9.007499190971657e-10
2006,1.7344552851739081e-06,2.0589450144825605e-09
2007,1.5594447919653476e-06,2.7961355453243186e-09
2008,1.6893520538019402e-06,2.554463751636149e-09
2009,1.587808062808449e-06,1.430457752249481e-09
2010,1.5687716405921037e-06,1.8895172093635892e-09
2011,1.5529150125814795e-06,0.0
2012,1.571403050348863e-06,2.382976926895708e-09
2013,1.3588616987192381e-06,2.5102124823206395e-09
2014,1.4991376673378909e-06,2.165445156521173e-09
2015,1.326398712642174e-06,1.994917786518613e-09
2016,1.3898691975100519e-06,1.4499380585064614e-09
2017,1.3282427318017653e-06,7.54683426862357e-10
2018,1.2644023463792564e-06,1.5488800242380307e-09
2019,1.2387596779461774e-06,1.53059265262101e-09
