year,en_ADP épi_NOUN,en_ADP epi_NOUN,en_ADP dépit_NOUN
1909,1.6447940909269931e-07,0.0,1.5450062392119435e-05
1910,1.325349359149186e-07,0.0,1.5603851124978974e-05
1911,1.1438804270458292e-07,5.320374141248863e-10,1.565945672155067e-05
1912,1.3857059855126863e-07,0.0,1.7040017155522946e-05
1913,1.0659009319624602e-07,5.30298971401777e-10,1.702153667793027e-05
1914,1.2857748288297444e-07,0.0,1.8149515199183952e-05
1915,6.008188424555527e-08,0.0,2.1228933292150032e-05
1916,7.471474106068854e-08,0.0,2.1820000711159082e-05
1917,5.483212106582869e-08,0.0,2.199316395490314e-05
1918,8.499918191517963e-08,1.1486376294556067e-09,2.2654580334346974e-05
1919,1.3351380800941115e-07,0.0,2.0324483557487838e-05
1920,8.708066445706208e-08,0.0,1.983546053452301e-05
1921,9.693116709286187e-08,0.0,1.8979577134814463e-05
1922,7.673052948575787e-08,7.377935484775833e-10,1.9896078811143525e-05
1923,7.325004247604738e-08,1.0615948120573648e-09,1.9098090433544712e-05
1924,1.1731378180002139e-07,0.0,1.8445336309014237e-05
1925,7.038833871320094e-08,0.0,1.7841244471128448e-05
1926,6.910605776511147e-08,0.0,1.910448099806672e-05
1927,7.91594985116717e-08,0.0,1.7878897097034496e-05
1928,6.969885102403595e-08,0.0,1.929744166773162e-05
1929,9.469345485513259e-08,0.0,1.904786677187076e-05
1930,1.1238855535111725e-07,0.0,1.9883321783709107e-05
1931,9.124285327288817e-08,0.0,2.0247930024197558e-05
1932,8.877224477732426e-08,1.0959536611565568e-09,2.10653251997428e-05
1933,9.176530113563786e-08,1.1470662197865522e-09,2.1523550913116196e-05
1934,1.1023053758663082e-07,0.0,2.048490705419681e-05
1935,2.118386248639581e-07,3.590485242455088e-09,2.0116291125304997e-05
1936,1.321593869896276e-07,0.0,2.0841172499785898e-05
1937,1.2591118547788938e-07,0.0,2.1436379029182717e-05
1938,8.168085230408906e-08,0.0,2.075601196338539e-05
1939,1.6823454984660202e-07,1.5294050470515685e-09,2.269637070639874e-05
1940,1.2932493120842992e-07,0.0,1.9528064058249583e-05
1941,1.8594465700516594e-07,0.0,2.0722499357361812e-05
1942,2.123948235066564e-07,3.034211770724937e-09,2.1291063148964895e-05
1943,2.8451705702536856e-07,0.0,2.5028790332726203e-05
1944,6.7476911169706e-08,0.0,2.349803071410861e-05
1945,7.189063211399116e-08,4.357008087652048e-09,2.6658354272512952e-05
1946,6.960551957035932e-08,1.3921104269343232e-09,2.4746154394961195e-05
1947,1.0371157799227149e-07,2.3841741914054637e-09,2.4499774099240312e-05
1948,3.598594937592736e-07,3.2615663503321457e-09,2.4717237010918325e-05
1949,1.2074920618942997e-07,2.945102384188658e-09,2.6584459192235954e-05
1950,1.2868787280240213e-07,0.0,2.3974232590262545e-05
1951,1.7911155147931623e-07,0.0,2.4270680569316028e-05
1952,1.7715269962081948e-07,0.0,2.394619514234364e-05
1953,1.1743471617364776e-07,2.1547654771580937e-09,2.495541593816597e-05
1954,1.0261162941560542e-07,0.0,2.474503799021477e-05
1955,1.0418024487535149e-07,0.0,2.423645582894096e-05
1956,9.15719837735196e-08,8.72114158667614e-10,2.446192956995219e-05
1957,9.18843952035786e-08,0.0,2.5394549538759748e-05
1958,7.775908983376212e-08,8.272243445794913e-10,2.470009076205315e-05
1959,9.84344978860463e-08,5.4255236969780185e-09,2.416683219053084e-05
1960,1.1765416729758726e-07,1.3841666701708277e-09,2.4614635549369268e-05
1961,9.796904726355748e-08,2.08444772553662e-09,2.530589017624152e-05
1962,9.830032610125272e-08,1.2683912808952869e-09,2.571726736277924e-05
1963,1.3643372653859842e-07,6.466053248388448e-10,2.5928227387339575e-05
1964,1.2411295985392812e-07,2.4335873316516654e-09,2.525029367461684e-05
1965,1.0287441654099894e-07,1.0944086747954884e-09,2.5454851765971398e-05
1966,1.6118707257817277e-07,1.1078149508847446e-09,2.5965520308091072e-05
1967,1.2670962767913352e-07,1.9721342336964653e-09,2.480205284882686e-05
1968,7.231179210975824e-08,1.3474247551048535e-09,2.6724372673925245e-05
1969,9.310603529821826e-08,2.2708788183223305e-09,2.521493161111721e-05
1970,6.852100611909329e-08,1.8394900047624674e-09,2.5371165520482464e-05
1971,1.1510010722304287e-07,0.0,2.6025469196611084e-05
1972,1.5236535944040952e-07,0.0,2.6007279757322976e-05
1973,9.868634975873647e-08,1.102640756478479e-09,2.4513909465895267e-05
1974,9.5072159922438e-08,1.1251143350321513e-09,2.558116148065892e-05
1975,8.681449514824635e-08,0.0,2.534812074372894e-05
1976,1.4626628430658428e-07,2.8567633814091664e-09,2.5687444576760754e-05
1977,1.0872046374288402e-07,0.0,2.6722314942162484e-05
1978,1.12871236912504e-07,2.3762365408686037e-09,2.7452660106064286e-05
1979,9.597236072522719e-08,3.5111840102075575e-09,2.6311642614018638e-05
1980,9.835310521566498e-08,1.7055452050662723e-09,2.740072113738279e-05
1981,8.41298102849386e-08,2.5302198669585607e-09,2.852822854038095e-05
1982,9.869928874195466e-08,4.9660017209518514e-09,2.8185163955640746e-05
1983,9.662433464452391e-08,2.526126308133314e-09,2.8524387744255364e-05
1984,1.8788787015111552e-07,4.639206796497319e-09,2.8096775167796295e-05
1985,1.4918583302048205e-07,2.4062232206745193e-09,2.9121917577867862e-05
1986,1.5166047551140593e-07,4.196139880008332e-09,2.8439037123462185e-05
1987,1.5643691630984335e-07,5.499735167280306e-09,2.8407966055965517e-05
1988,9.174727466643162e-08,2.9982768490199874e-09,2.835950090229744e-05
1989,1.377518685785617e-07,1.6464366536794728e-09,2.77825201919768e-05
1990,1.0297950503446174e-07,0.0,2.897592548833927e-05
1991,1.2309076535821362e-07,0.0,2.9440967409755103e-05
1992,1.2011677746892602e-07,1.1019888335184191e-09,2.979061537189409e-05
1993,9.970573700002205e-08,5.539207426075166e-10,2.9552224987128284e-05
1994,1.0075110146168242e-07,2.637463358823311e-09,2.9239445211715065e-05
1995,9.05549286112084e-08,1.0844901643380922e-09,3.021823340532137e-05
1996,9.074756923688199e-08,5.338092190498855e-10,3.0336378586071078e-05
1997,7.432086590597464e-08,1.438468344439059e-09,3.0917000003682915e-05
1998,1.0060752941853934e-07,2.3840646123929332e-09,3.0344851438712794e-05
1999,1.0557165000535385e-07,4.570201161957499e-10,3.0286723813333083e-05
2000,7.157211190378376e-08,8.836062992401139e-10,3.091429243795574e-05
2001,8.061429923600372e-08,1.3143635346768434e-09,3.0464756491710432e-05
2002,6.177522643424638e-08,4.38122149670761e-10,3.0403049095184542e-05
2003,8.375515392344823e-08,2.083461403401543e-09,3.0909818633517716e-05
2004,7.664336720836218e-08,3.964312211834908e-09,3.108373039140133e-05
2005,8.196824552442195e-08,4.5037495954858286e-10,3.046831625397317e-05
2006,6.547445252635953e-08,3.2943118233319524e-09,3.096653199463617e-05
2007,1.1304377026122303e-07,1.5977917877663117e-09,2.9857936169719324e-05
2008,1.1495087290369632e-07,3.4059517706186426e-09,2.9677759812329896e-05
2009,1.039465971075515e-07,8.678110008375484e-08,2.8461817237257492e-05
2010,1.2895955592284736e-07,2.3618965117044866e-09,2.859642518160399e-05
2011,1.3345662083774634e-07,4.5887662558641296e-09,2.5494803594483528e-05
2012,1.1302118707590125e-07,1.3617010852229328e-09,2.478636451996863e-05
2013,1.1463303828396221e-07,1.6734750252211938e-09,2.6299776436644606e-05
2014,1.446517359227073e-07,1.948900707482437e-09,2.721076725720195e-05
2015,1.1991673432021344e-07,3.1032056507784844e-09,2.3931921077746665e-05
2016,1.1288803164477557e-07,1.0356700524960516e-08,2.3842573227739194e-05
2017,1.1873685679120172e-07,1.3584301072899763e-08,2.3026900180411758e-05
2018,1.0738901201623463e-07,7.744399788123246e-09,2.2372280909621622e-05
2019,1.102026701005343e-07,1.53059265262101e-09,2.1365287921071285e-05
