year,en_ADP émissions_NOUN,en_ADP démission_NOUN
1862,7.680577063240435e-09,9.035972525772706e-10
1863,1.4983863039219614e-09,7.991393324857654e-09
1864,9.589456340108882e-09,1.1986819536957682e-08
1865,3.294791106611683e-09,4.706844247692743e-09
1866,1.4596838404656864e-08,3.4059290943133647e-09
1867,6.79393608038481e-09,3.88224918879132e-09
1868,9.87974857480367e-09,6.421836395986702e-09
1869,8.790334682373668e-09,9.767038289254515e-10
1870,5.160643912205387e-09,2.8670243956696595e-09
1871,2.1242354542039266e-09,6.37270636261178e-09
1872,4.23313739617015e-09,2.4189357183956872e-09
1873,7.183205141814142e-09,1.1972008939764578e-09
1874,4.779687312606029e-09,2.3898436563030145e-09
1875,8.58229043387837e-09,4.577221712764867e-09
1876,1.813804439976252e-09,2.418405919968336e-09
1877,9.27722432209066e-09,6.184815992682502e-10
1878,8.4547240319921e-09,1.2078177347163432e-09
1879,1.221865097988939e-08,2.443730107160036e-09
1880,5.134277003548959e-09,7.701415505323439e-09
1881,5.5780060570498335e-09,0.0
1882,1.4641846846075168e-08,0.0
1883,3.791603475633565e-09,5.0554711528150165e-09
1884,1.0562715146988921e-08,1.9805090900604227e-09
1885,4.511945039809007e-09,5.156508553483263e-09
1886,5.808117542471791e-09,0.0
1887,1.9586774424595887e-09,6.528924512139156e-09
1888,5.07249175996094e-09,1.1413106904001324e-08
1889,9.397704836544563e-09,2.5060546970934183e-09
1890,7.209825181320184e-09,1.3108772956016423e-09
1891,5.736798147637501e-09,1.2748440081367107e-09
1892,1.2537024751679837e-09,1.8805537127519756e-09
1893,4.310891643655168e-09,1.847525021858587e-09
1894,6.301539290376468e-10,1.8904617871129403e-09
1895,4.814891596538473e-09,0.0
1896,4.717623180994224e-09,1.179405795248556e-09
1897,4.078699600285063e-09,7.63299468076184e-08
1898,2.8291773368493978e-09,4.52668391659472e-09
1899,2.2110313580014918e-09,7.738609753005221e-09
1900,8.30568502863116e-09,2.07642125715779e-09
1901,7.265360757457984e-09,2.235495566438317e-09
1902,3.437198747846537e-09,2.455141867585553e-09
1903,5.940242076007962e-09,0.0
1904,4.837162670412454e-09,1.6123875568041512e-09
1905,5.676835002077496e-09,1.5482277682110634e-09
1906,2.572092316910357e-09,0.0
1907,1.1828539925318182e-08,4.114274698707732e-09
1908,1.3751889405000384e-08,2.9468334439286537e-09
1909,1.4302557360679202e-08,2.2003934230241384e-09
1910,6.412980813053082e-09,2.137660271017694e-09
1911,2.3409645777405785e-08,2.128149656499545e-09
1912,9.897900277167082e-09,2.6047106693738442e-09
1913,7.954484182448596e-09,6.363587878865928e-09
1914,1.1384464038144415e-08,6.696743715117748e-10
1915,7.068456930880984e-09,1.0602685840410686e-08
1916,7.69122365795738e-09,1.0987462051303964e-09
1917,5.483212106582869e-09,0.0
1918,3.44591288836682e-09,4.594550517822427e-09
1919,6.4454939163738345e-09,1.8415696745321952e-09
1920,7.572231730534895e-09,1.514446346106979e-09
1921,6.815472630705699e-09,7.572747429129834e-10
1922,2.2133805899215986e-09,5.164555005876537e-09
1923,7.431163684401554e-09,1.0615948120573648e-09
1924,3.867487219366694e-09,1.289162443462999e-09
1925,1.0998178368026856e-08,3.299453377181294e-09
1926,1.114613823460786e-08,8.916910765321973e-09
1927,1.7838759802657478e-08,0.0
1928,1.1426041446327417e-08,5.713020723163709e-09
1929,8.912325100141061e-09,1.1140406375176326e-09
1930,7.352522590764465e-09,2.100720708497761e-09
1931,1.3686427990933225e-08,1.1405356659111021e-09
1932,4.383814644626227e-09,0.0
1933,5.735331320977366e-09,0.0
1934,7.188948103475923e-09,4.7926320689839486e-09
1935,3.590485242455088e-09,1.196828414151696e-09
1936,2.424942913137329e-09,1.2124714565686645e-09
1937,0.0,5.0364472592434595e-09
1938,9.075650453382877e-09,2.5930428915188486e-09
1939,7.647025235257843e-09,6.117620188206274e-09
1940,0.0,1.5214697057785997e-08
1941,2.6563522936839945e-08,8.854508237732261e-09
1942,6.068423541449874e-09,3.034211770724937e-09
1943,2.9032352077962287e-09,0.0
1944,6.4263723231761105e-09,3.2131861615880553e-09
1945,1.089252066321933e-08,0.0
1946,8.352662561605939e-09,0.0
1947,1.3112957830685446e-08,9.536696765621855e-09
1948,2.174377566888097e-09,4.348755133776194e-09
1949,1.570721330779179e-08,5.890204768377316e-09
1950,1.3825969702452312e-08,8.508289184305795e-09
1951,1.8124383771578323e-08,0.0
1952,2.5307528517259925e-08,2.1089607837865287e-09
1953,1.0773827163745864e-08,6.464296653518886e-09
1954,8.795282724349818e-09,9.772536113672459e-10
1955,1.3139850985055546e-08,6.569925492527773e-09
1956,1.0465369904011368e-08,5.232684952005684e-09
1957,1.767007518083119e-08,3.534015080575159e-09
1958,2.7298403537656668e-08,6.617794756635931e-09
1959,1.6276571201956358e-08,5.425523585955716e-09
1960,1.314958364417862e-08,4.844583401109048e-09
1961,5.55852741612739e-09,1.320150300188061e-08
1962,6.341956293454132e-09,1.0781326054143392e-08
1963,9.052474325699222e-09,7.1126584622049904e-09
1964,6.6923653285755336e-09,9.734349326606662e-09
1965,7.660860390501512e-09,5.47204326295514e-09
1966,9.970334780007306e-09,3.8773522170743036e-09
1967,1.3804939413830652e-08,7.395503320850594e-09
1968,1.4821671889819754e-08,7.635406973349745e-09
1969,1.4987801222332564e-08,5.450109252791435e-09
1970,1.839489982558007e-08,4.1388523719376735e-09
1971,1.3359833239690033e-08,3.083038491169532e-09
1972,8.721249500354133e-09,3.5911027485013847e-09
1973,1.2129047988196362e-08,4.9618833486420044e-09
1974,1.8564387360697765e-08,2.812785782069227e-09
1975,1.313640396460869e-08,5.140332159925265e-09
1976,2.856763359204706e-08,7.998937512354587e-09
1977,1.5867311020656416e-08,9.990529292736028e-09
1978,1.485147826940647e-08,4.752473081737207e-09
1979,1.6970723493159312e-08,9.363157360553487e-09
1980,1.193881615790815e-08,1.0233271119375331e-08
1981,1.8344094243616382e-08,8.223214109648325e-09
1982,9.311253101884631e-09,1.0552754226011984e-08
1983,2.1472073896688926e-08,9.47297440490047e-09
1984,1.739702604197646e-08,8.118611560803402e-09
1985,2.1054452403745927e-08,6.015557829641693e-09
1986,1.6185110141009318e-08,8.392279760016663e-09
1987,1.8332450224534114e-08,5.49973533381376e-09
1988,1.5591039570495013e-08,4.797243047249822e-09
1989,1.9757239400064464e-08,7.134558721588746e-09
1990,2.0704874259536155e-08,6.538381391862913e-09
1991,1.582595565707834e-08,2.9307325455363298e-09
1992,2.0937788391961476e-08,4.4079553340736766e-09
1993,1.883330469354405e-08,1.1632335983335906e-08
1994,1.793475057354499e-08,8.967375286772494e-09
1995,1.6809597269684673e-08,7.0491861237087505e-09
1996,1.3345230698291743e-08,1.1209993822092201e-08
1997,2.4453962410575514e-08,4.315404922294874e-09
1998,1.1920323395031573e-08,6.675381136744818e-09
1999,2.3308025731694215e-08,9.140402212892695e-09
2000,2.164835422036049e-08,4.418031274155965e-09
2001,1.9715452381774412e-08,6.133696661692056e-09
2002,1.7086764003693133e-08,5.257465574004527e-09
2003,3.875238263617575e-08,5.000307723435071e-09
2004,1.805964444656638e-08,6.607186797680242e-09
2005,1.8014997493764895e-08,5.404499514582994e-09
2006,2.4707340173790726e-08,7.823991232669414e-09
2007,2.4765773432022797e-08,4.393927444112933e-09
2008,3.7039725953036395e-08,6.811903485726134e-09
2009,3.003961168701608e-08,6.675469510497578e-09
2010,5.90474122930118e-08,8.502827775203059e-09
2011,3.059177444697525e-08,5.7359579308524644e-09
2012,2.4851045665741367e-08,3.4042526575461807e-09
2013,2.621777461797592e-08,5.578249862026041e-09
2014,1.4291938299493268e-08,5.413613113347537e-09
2015,2.0392493027543424e-08,6.64972610309178e-09
2016,1.3463710146766061e-08,6.628288140575478e-09
2017,1.5345229087415646e-08,9.056201122348284e-09
2018,2.1942467398616827e-08,8.518839855753413e-09
2019,1.2499840273960672e-08,5.101975730781305e-09
