year,étions_VERB aux_ADP,étions_VERB beaux_ADJ,etions_VERB aux_ADP
1865,8.754730629334517e-08,8.001635798393636e-09,0.0
1866,6.47126512376417e-08,0.0,4.865612912574591e-10
1867,8.152723296461772e-08,9.220341823379385e-09,0.0
1868,8.051994626612213e-08,2.4699371437009177e-09,0.0
1869,7.715960492760132e-08,0.0,1.953407657850903e-09
1870,8.085008573743835e-08,4.587239033071455e-09,0.0
1871,7.222400455475508e-08,1.0621177271019633e-09,0.0
1872,7.619647846013322e-08,3.628403577593531e-09,0.0
1873,5.986004225633224e-08,0.0,0.0
1874,4.899179373296647e-08,0.0,0.0
1875,4.806082642971887e-08,5.721527140956084e-10,0.0
1876,6.166935406781704e-08,6.04601479992084e-10,0.0
1877,8.720590471966716e-08,0.0,0.0
1878,3.985798358030479e-08,2.4156354694326865e-09,0.0
1879,5.1318330918093125e-08,1.832797580370027e-09,0.0
1880,5.134277003548959e-08,0.0,0.0
1881,4.044054335849978e-08,6.972507571312292e-10,0.0
1882,5.0580926114207614e-08,0.0,0.0
1883,2.9068958795619437e-08,0.0,0.0
1884,5.8755102116947455e-08,0.0,0.0
1885,5.414333870135124e-08,2.5782542767416317e-09,0.0
1886,6.130790808356323e-08,7.744156427236248e-09,0.0
1887,3.7867764035581786e-08,4.570247291724172e-09,0.0
1888,7.03808211710566e-08,1.268122939990235e-09,0.0
1889,4.009687515349469e-08,6.265136742733546e-10,0.0
1890,7.275369284798217e-08,6.554386478008212e-10,6.554386478008212e-10
1891,3.4420789774003424e-08,1.2748440081367107e-09,0.0
1892,3.8864776286118285e-08,0.0,0.0
1893,4.495644034818724e-08,1.2316833108982905e-09,0.0
1894,3.7809236630437226e-08,2.520615716150587e-09,0.0
1895,4.634333095054899e-08,6.018614495673091e-10,0.0
1896,6.132910357337096e-08,1.179405795248556e-09,0.0
1897,4.5448366847722355e-08,5.826713556089658e-10,0.0
1898,3.508180057565369e-08,0.0,0.0
1899,6.633094074004475e-08,4.9748205555033564e-09,0.0
1900,3.6856476981483866e-08,3.633737311048435e-09,0.0
1901,3.073806453812722e-08,1.1177477832191585e-09,0.0
1902,2.3078333910575566e-08,0.0,0.0
1903,2.2680925582108102e-08,1.6200660812870638e-09,0.0
1904,3.0635362691100454e-08,5.374625189347171e-10,0.0
1905,3.302885787093146e-08,5.160759042333041e-10,0.0
1906,2.41776678677752e-08,5.144184522798412e-10,0.0
1907,3.085705913008496e-08,5.142843373384665e-10,0.0
1908,4.125566732682273e-08,0.0,0.0
1909,4.2357573448725816e-08,2.2003934230241384e-09,0.0
1910,3.4202564336283103e-08,1.068830135508847e-09,0.0
1911,4.575521828087403e-08,1.0640748282497725e-09,0.0
1912,4.375913675858101e-08,5.209421227725386e-10,0.0
1913,3.181793672979438e-08,2.121195885607108e-09,0.0
1914,2.6117300322425763e-08,0.0,0.0
1915,4.358881966481931e-08,3.534228465440492e-09,0.0
1916,1.0657838345196069e-07,0.0,0.0
1917,5.3735480065597585e-08,0.0,0.0
1918,6.087779524932557e-08,4.594550517822427e-09,0.0
1919,7.182121919413476e-08,8.287063479883727e-09,0.0
1920,6.13350792377787e-08,2.2716695191604686e-09,0.0
1921,5.300923078266351e-08,2.2718242842501013e-09,1.5145494858259667e-09
1922,4.943216680430851e-08,4.426761179843197e-09,1.4755870969551665e-09
1923,3.3971033985835675e-08,5.307974060286824e-09,0.0
1924,5.0277336072213075e-08,2.578324886925998e-09,0.0
1925,6.158979459769398e-08,2.1996355847875293e-09,0.0
1926,5.238685218955652e-08,5.57306911730393e-09,0.0
1927,5.351628118432927e-08,1.2264147031260109e-08,0.0
1928,4.913197670930458e-08,0.0,0.0
1929,5.124586976990031e-08,0.0,0.0
1930,5.3568378177715203e-08,4.201441416995522e-09,0.0
1931,3.649714130915527e-08,0.0,0.0
1932,3.3974561830518724e-08,0.0,0.0
1933,3.9000251916831985e-08,0.0,0.0
1934,4.7926320689839486e-08,0.0,0.0
1935,3.8298509252854274e-08,0.0,0.0
1936,3.15242587589637e-08,1.2124714565686645e-09,1.2124714565686645e-09
1937,4.280980192561401e-08,0.0,0.0
1938,4.6674770715071645e-08,0.0,0.0
1939,3.8235125288110794e-08,0.0,0.0
1940,4.564409294971483e-08,0.0,0.0
1941,3.246652724442356e-08,2.9515025978810172e-09,0.0
1942,3.944475324146879e-08,0.0,0.0
1943,4.3548528338988035e-08,2.9032352077962287e-09,0.0
1944,4.4984606262232774e-08,0.0,0.0
1945,7.62476446425353e-08,4.357008087652048e-09,2.178504043826024e-09
1946,4.037120149291695e-08,1.3921104269343232e-09,0.0
1947,4.0530959921625254e-08,0.0,0.0
1948,4.4574740343250596e-08,0.0,0.0
1949,5.5956945743673714e-08,1.9634016634739737e-09,0.0
1950,2.7651939404904624e-08,2.1270722960764488e-09,0.0
1951,3.838104589704017e-08,1.0661401761424827e-09,0.0
1952,3.690681538159879e-08,1.0544803918932644e-09,0.0
1953,5.171437322815109e-08,1.0773827385790469e-09,0.0
1954,5.0817188679275205e-08,3.9090144454689835e-09,0.0
1955,3.9419553843345057e-08,1.8771215692936494e-09,0.0
1956,5.407107650512444e-08,5.232684952005684e-09,0.0
1957,4.770920369878695e-08,1.7670075402875796e-09,0.0
1958,3.722509589465517e-08,8.272243445794913e-10,0.0
1959,2.0927018340444192e-08,7.750747821333448e-10,0.0
1960,4.429333344546649e-08,4.844583401109048e-09,0.0
1961,5.697490479406042e-08,6.948159270159238e-10,0.0
1962,5.200404373795209e-08,1.2683912808952869e-09,0.0
1963,4.9142006020019835e-08,3.2330267352165265e-09,0.0
1964,4.137098486012292e-08,6.083968440151466e-09,0.0
1965,5.8003660541317004e-08,1.0944086747954884e-09,0.0
1966,3.711179985543822e-08,2.769537488234164e-09,0.0
1967,4.437302081328198e-08,2.465167847631733e-09,0.0
1968,4.4015873612579526e-08,4.042274071025531e-09,4.4914158503495116e-10
1969,4.723428048691858e-08,2.7250546263957176e-09,0.0
1970,3.862929176534635e-08,4.598724956395017e-09,0.0
1971,2.8775026805760717e-08,4.1107179882260425e-09,0.0
1972,3.1293897251316594e-08,2.565073486948677e-09,0.0
1973,3.583582497412863e-08,1.102640756478479e-09,0.0
1974,3.09406438248061e-08,2.2502286700643026e-09,0.0
1975,2.8557401776652114e-08,3.998036124386317e-09,0.0
1976,3.599522102604169e-08,1.7140580066410394e-09,0.0
1977,4.172515133404886e-08,6.464460078348111e-09,0.0
1978,4.158414057542359e-08,1.7821774056514528e-09,0.0
1979,2.63338808537128e-08,1.1703946700691858e-09,1.1703946700691858e-09
1980,3.524793257270176e-08,1.1370301367108482e-09,5.685150683554241e-10
1981,4.364629191400127e-08,5.69299452024552e-09,0.0
1982,3.848651530802272e-08,3.1037510339615437e-09,0.0
1983,3.915495838668903e-08,2.5261264191556165e-09,0.0
1984,4.1172960152380256e-08,4.059305780401701e-09,0.0
1985,3.9101127669027846e-08,1.2031116103372597e-09,0.0
1986,4.3160294893596074e-08,2.3977941854269602e-09,0.0
1987,4.522004459772688e-08,1.2221633705067347e-09,0.0
1988,3.537966719591168e-08,2.99827696004229e-09,0.0
1989,4.555141330797596e-08,1.6464366536794728e-09,0.0
1990,4.0320017546946474e-08,2.179460389939436e-09,0.0
1991,4.8650161232899336e-08,2.9307325455363298e-09,0.0
1992,3.7467621893938485e-08,5.509944056569793e-09,0.0
1993,4.874502579355067e-08,3.323524566667402e-09,2.2156829704300662e-09
1994,3.270454485004848e-08,2.637463358823311e-09,0.0
1995,4.12106260228029e-08,2.1689803286761844e-09,0.0
1996,4.5373784729463296e-08,3.736664311304594e-09,0.0
1997,4.842843281949172e-08,2.3974471297094624e-09,0.0
1998,4.338997428021685e-08,3.337690568372409e-09,4.768129224785866e-10
1999,4.707307255102933e-08,6.398281460207045e-09,0.0
2000,5.2132772765389745e-08,2.6508188977203417e-09,0.0
2001,3.28590878950763e-08,6.571817756650944e-09,0.0
2002,5.2136535089175595e-08,6.571832411594869e-09,0.0
2003,5.125315283294185e-08,4.166922806803086e-09,4.1669229178253886e-10
2004,5.682180770349987e-08,3.9643119897903034e-09,0.0
2005,5.899912025597587e-08,5.404499514582994e-09,0.0
2006,6.259192986135531e-08,5.353256948836815e-09,8.235779835885637e-10
2007,5.472436725995067e-08,5.192823504529542e-09,0.0
2008,7.067350082934354e-08,5.5346713878634546e-09,0.0
2009,6.150968090423703e-08,5.721831008997924e-09,0.0
2010,7.132927493103125e-08,9.919965293647692e-09,0.0
2011,7.380265998335744e-08,3.823971805871906e-09,0.0
2012,8.034036369508613e-08,7.829781267787439e-09,0.0
2013,9.98506735072624e-08,7.2517249982695375e-09,0.0
2014,9.766157660351382e-08,1.407539329534302e-08,0.0
2015,1.0484401968824386e-07,8.422986752520956e-09,0.0
2016,1.0232420066813575e-07,7.663958356829426e-09,0.0
2017,1.0288850660344906e-07,1.0314006537726073e-08,0.0
2018,1.0351681822839964e-07,9.551427204712581e-09,0.0
2019,1.0535579519910243e-07,8.673358031785483e-09,0.0
