year,sois_VERB à_ADP,sois_VERB a_ADP,sois_VERB bas_ADV
1800,1.9493819269911228e-07,3.144164484325529e-09,0.0
1801,2.619300776274258e-07,0.0,0.0
1802,2.0364345232337655e-07,4.475680270843441e-09,4.475680270843441e-09
1803,2.106366379095448e-07,0.0,0.0
1804,1.9527622963089186e-07,0.0,0.0
1805,1.7625842096968825e-07,2.842877711017877e-09,0.0
1806,3.2851027409463995e-07,0.0,0.0
1807,1.3095994200185146e-07,0.0,0.0
1808,1.3823051547845466e-07,0.0,0.0
1809,2.1686692885936054e-07,0.0,0.0
1810,3.0421647556622133e-07,4.680253518074551e-09,0.0
1811,2.1560860830049933e-07,2.5070767684098882e-09,0.0
1812,1.7870294888311378e-07,0.0,0.0
1813,1.1215392170527139e-07,0.0,0.0
1814,1.2586708519890522e-07,0.0,0.0
1815,2.454473486679376e-07,0.0,0.0
1816,1.0660977878274025e-07,0.0,0.0
1817,2.1484852741338045e-07,1.556873407970727e-09,0.0
1818,3.07566368817902e-07,0.0,9.536941902865692e-09
1819,2.0184547055990265e-07,5.175524897538253e-09,0.0
1820,2.7174241257199583e-07,2.3732962262101864e-09,0.0
1821,3.55999737244872e-07,9.86148829262845e-10,0.0
1822,3.127992158624693e-07,4.010246357211145e-09,0.0
1823,2.9549233282466503e-07,9.882686891060644e-10,0.0
1824,2.4421226374471416e-07,2.5263338088166165e-09,0.0
1825,3.3108466368503287e-07,4.402721520690989e-09,0.0
1826,1.7263649887411248e-07,1.7615968683770689e-09,0.0
1827,2.5900537536927004e-07,0.0,0.0
1828,1.8803216983442894e-07,9.172301251858528e-10,0.0
1829,1.5688912657907395e-07,0.0,0.0
1830,1.9516882487913279e-07,1.0436835840010872e-09,0.0
1831,2.712869804355478e-07,1.5591206103948707e-09,0.0
1832,3.138952884285118e-07,0.0,0.0
1833,2.652650792356326e-07,1.1583628500844156e-09,0.0
1834,1.5495321648018034e-07,0.0,0.0
1835,2.442877473640692e-07,7.563087933704082e-10,0.0
1836,2.2178474945455662e-07,0.0,0.0
1837,2.031704191551853e-07,0.0,6.957890930081589e-10
1838,1.622225660469212e-07,0.0,0.0
1839,1.831766445192784e-07,0.0,0.0
1840,1.866318797283384e-07,0.0,0.0
1841,2.0096317321360857e-07,0.0,0.0
1842,2.3344762567489852e-07,6.708265054555795e-10,0.0
1843,2.3036952789823317e-07,1.1813822142769936e-09,0.0
1844,1.547774239885058e-07,5.488561272137815e-10,0.0
1845,1.7187101564175578e-07,5.580227946389016e-10,0.0
1846,1.9319855049104717e-07,1.7563503984519002e-09,4.0981511517657054e-09
1847,1.4507772139182862e-07,1.6179670936367074e-09,1.0786447290911383e-09
1848,1.456185094728113e-07,0.0,4.02261068899179e-09
1849,1.0977033859660423e-07,8.379414495607307e-09,0.0
1850,1.8873408524910928e-07,2.7155984128057753e-09,0.0
1851,1.418876522940593e-07,1.2898877521649865e-09,0.0
1852,1.6862312079979347e-07,6.510545436100301e-10,0.0
1853,1.2779934488449385e-07,0.0,0.0
1854,1.9327872413654745e-07,1.558699391779328e-09,0.0
1855,2.2766759855130658e-07,0.0,0.0
1856,1.6204601660518847e-07,2.5885946164372342e-09,0.0
1857,1.7671062657598213e-07,9.763018171682347e-10,1.4644527812635033e-09
1858,2.0015134793993639e-07,1.9574704079872163e-09,0.0
1859,1.812813739121566e-07,5.092173349652285e-10,0.0
1860,2.0322696236974025e-07,1.373155145145688e-09,0.0
1861,2.711679130129596e-07,9.431927461278633e-10,0.0
1862,1.9427340536282145e-07,1.3553959066214816e-09,9.035972525772706e-10
1863,2.0577837167579105e-07,4.994620828036034e-10,0.0
1864,2.4932585596104673e-07,3.835782358407869e-09,0.0
1865,2.071011513393728e-07,9.41368871743009e-10,0.0
1866,2.0824822666298815e-07,1.4596838737723772e-09,0.0
1867,2.135237053835226e-07,0.0,0.0
1868,1.5560602761865994e-07,4.93987406535723e-10,9.87974813071446e-10
1869,2.3538562032854315e-07,1.953407657850903e-09,0.0
1870,2.78674775699983e-07,5.734048791339319e-10,0.0
1871,1.7312518552081713e-07,0.0,0.0
1872,2.2677522526493021e-07,0.0,0.0
1873,1.424669071603546e-07,1.7958013409646867e-09,0.0
1874,2.0731894245784588e-07,2.987304570378768e-09,0.0
1875,2.860763430589941e-07,6.293679799540541e-09,1.2015206607429718e-08
1876,2.466773918463616e-07,6.650616501957529e-09,0.0
1877,2.350230046133106e-07,2.4739263970730008e-09,0.0
1878,1.5339285464044394e-07,0.0,0.0
1879,1.875562922748486e-07,6.10932526790009e-10,0.0
1880,1.9061003619924577e-07,3.2089231272180996e-09,0.0
1881,1.35266640111098e-07,0.0,0.0
1882,1.883473927932755e-07,6.655385131892899e-10,0.0
1883,1.9779531568175912e-07,6.319338941018771e-10,0.0
1884,1.7626530457448553e-07,1.3203393933736152e-09,0.0
1885,1.2504532964641157e-07,1.2891271383708158e-09,0.0
1886,1.471389805551837e-07,1.2906927748801422e-09,0.0
1887,1.6257022794619047e-07,1.3057849246322917e-09,1.3057849246322917e-09
1888,1.293485460962529e-07,3.804368819970705e-09,0.0
1889,1.3657998199079202e-07,1.8795410228200637e-09,0.0
1890,1.6189334139937728e-07,3.932631886804927e-09,0.0
1891,1.4214510724031015e-07,6.374220040683554e-10,0.0
1892,1.460563385791147e-07,1.2537024751679837e-09,0.0
1893,1.3117427521969205e-07,2.4633666773077323e-09,0.0
1894,1.2666094173496845e-07,1.2603078580752936e-09,0.0
1895,1.348169624826312e-07,0.0,0.0
1896,1.533227500516432e-07,1.7691086373616827e-09,0.0
1897,1.7421873366174623e-07,0.0,0.0
1898,1.6692147042363104e-07,5.6583548957434e-10,1.13167097914868e-09
1899,1.4592807318081213e-07,5.527578395003729e-10,0.0
1900,1.339291779700602e-07,5.191053142894475e-10,0.0
1901,1.8498725129489912e-07,1.1177477832191585e-09,0.0
1902,1.0606212952346539e-07,1.4730852093691738e-09,0.0
1903,1.2906526158928955e-07,2.1600881083827517e-09,0.0
1904,1.4887712218580873e-07,1.6123875568041512e-09,0.0
1905,1.4604948361807146e-07,2.0643036169332163e-09,5.160759042333041e-10
1906,1.6872925545641237e-07,5.144184522798412e-10,0.0
1907,1.6611383735209984e-07,5.142843373384665e-10,0.0
1908,1.2966067508557444e-07,4.911389073214423e-10,9.822778146428846e-10
1909,1.5952852905343207e-07,2.2003934230241384e-09,0.0
1910,2.036121382609224e-07,1.068830135508847e-09,0.0
1911,1.8195679185595282e-07,0.0,1.0640748282497725e-09
1912,1.8597633832939664e-07,8.335073964360618e-09,0.0
1913,1.8825613512518657e-07,2.651494912520036e-09,0.0
1914,1.0513887493956986e-07,1.3393487430235496e-09,0.0
1915,1.095610889789711e-07,0.0,0.0
1916,1.2305957630687203e-07,0.0,0.0
1917,1.3927358610832385e-07,0.0,2.1932848870420685e-09
1918,1.3783652175192174e-07,1.1486376294556067e-09,0.0
1919,1.390385158117624e-07,9.207848372660976e-10,9.207848372660976e-10
1920,1.3478572569169955e-07,1.514446346106979e-09,0.0
1921,1.340376245551056e-07,1.5145494858259667e-09,7.572747429129834e-10
1922,1.7780824679292095e-07,0.0,0.0
1923,1.9745663948356196e-07,1.0615948120573648e-09,0.0
1924,1.7016944253711586e-07,1.289162443462999e-09,0.0
1925,1.792703070435664e-07,4.399271169575059e-09,0.0
1926,1.939428093677975e-07,1.1146138456652466e-09,0.0
1927,1.7504283711389235e-07,0.0,0.0
1928,1.599645740313349e-07,0.0,0.0
1929,1.6822014092809923e-07,0.0,0.0
1930,1.7225909343387968e-07,0.0,0.0
1931,1.3686427458026174e-07,0.0,0.0
1932,1.4904969791729172e-07,0.0,0.0
1933,1.7205993430025046e-07,2.2941324395731044e-09,0.0
1934,1.797237043632549e-07,1.1981580172459871e-09,0.0
1935,1.2087967249385656e-07,1.196828414151696e-09,1.196828414151696e-09
1936,1.2245961933388116e-07,0.0,0.0
1937,1.3220674288660916e-07,0.0,0.0
1938,1.3483823124715855e-07,0.0,0.0
1939,1.5294051003422737e-07,0.0,0.0
1940,1.5721854706995941e-07,0.0,0.0
1941,2.0660518096349278e-07,0.0,0.0
1942,1.3957374278561474e-07,0.0,0.0
1943,1.9741999413014355e-07,2.9032352077962287e-09,0.0
1944,1.9600435052780085e-07,0.0,0.0
1945,1.5031678479715538e-07,0.0,0.0
1946,1.9767967440742495e-07,0.0,0.0
1947,2.551066420330983e-07,1.1920870957027319e-09,0.0
1948,1.9678116913723898e-07,0.0,0.0
1949,1.207491990840026e-07,0.0,0.0
1950,2.3716856034639022e-07,1.0635361480382244e-09,0.0
1951,2.1642645897657076e-07,0.0,0.0
1952,1.7820718589689477e-07,0.0,0.0
1953,1.8100029564038778e-07,0.0,0.0
1954,1.7688290032680243e-07,0.0,0.0
1955,1.4359980182732102e-07,0.0,0.0
1956,1.8576031113326508e-07,0.0,0.0
1957,1.9790484717674417e-07,8.835037701437898e-10,0.0
1958,1.7123544049368888e-07,0.0,0.0
1959,1.557900262127987e-07,2.325224457422337e-09,0.0
1960,1.564108282892107e-07,6.920833350854139e-10,6.920833350854139e-10
1961,1.556387712042806e-07,0.0,0.0
1962,1.7820896980325074e-07,1.9025869213429303e-09,0.0
1963,1.674707741372572e-07,1.2932106496776896e-09,6.466053248388448e-10
1964,2.1354728119149513e-07,1.2167936658258327e-09,2.4335873316516654e-09
1965,1.7401097451852365e-07,5.472043373977442e-10,0.0
1966,1.4900111722226939e-07,5.539074754423723e-10,1.6617224263271169e-09
1967,2.0707410008924398e-07,9.860671168482327e-10,0.0
1968,1.79207486183941e-07,4.4914158503495116e-10,0.0
1969,1.5850734635947106e-07,1.3625273409534344e-09,0.0
1970,1.6601396746196428e-07,9.197450023812337e-10,0.0
1971,1.8241311527944504e-07,1.541519245584766e-09,2.569198631618974e-09
1972,1.2927969494924696e-07,5.130146862875051e-10,0.0
1973,1.5216442239562866e-07,5.513203782392395e-10,0.0
1974,1.2207490573956647e-07,0.0,0.0
1975,1.3707552826147662e-07,2.8557400888473694e-09,0.0
1976,1.0627160218490417e-07,1.142705374768127e-09,0.0
1977,1.210617046609741e-07,5.876781838942691e-10,5.876781838942691e-10
1978,1.2653459280365098e-07,2.3762365408686037e-09,0.0
1979,1.4161775840904056e-07,1.7555920051037788e-09,0.0
1980,1.5122500496289604e-07,1.1370301367108482e-09,1.1370301367108482e-09
1981,1.3536676091163713e-07,6.325549528618524e-10,0.0
1982,1.28495300621978e-07,0.0,0.0
1983,1.3704236057066055e-07,0.0,0.0
1984,1.1424046775232455e-07,0.0,0.0
1985,1.3835782919358053e-07,8.421781161338515e-09,0.0
1986,1.2648364888789843e-07,0.0,0.0
1987,1.1916092867991779e-07,0.0,0.0
1988,1.1693280210778312e-07,0.0,0.0
1989,1.432399878709134e-07,4.390497854167563e-09,5.488122178931576e-10
1990,1.231395105882882e-07,0.0,0.0
1991,1.353998513309307e-07,0.0,0.0
1992,1.1791280374318092e-07,3.856960861803316e-09,0.0
1993,1.3460273606824558e-07,0.0,0.0
1994,1.244882659179325e-07,5.274926606624319e-10,0.0
1995,1.4369494483190692e-07,0.0,0.0
1996,1.3985802205240816e-07,2.6690460952494277e-09,0.0
1997,1.342570392637299e-07,3.3564261370244708e-09,0.0
1998,1.2206411081905344e-07,9.536258449571733e-10,0.0
1999,1.2293841145094575e-07,1.3710603485872497e-09,0.0
2000,1.6037454209083535e-07,4.4180314962005696e-10,0.0
2001,1.4896119804319596e-07,0.0,4.3812117822561447e-10
2002,1.4852341312376893e-07,0.0,0.0
2003,1.6584353446091882e-07,0.0,0.0
2004,1.4139380333233476e-07,0.0,1.7619165015858584e-09
2005,1.6033349226063365e-07,4.5037495954858286e-10,0.0
2006,1.696570635090211e-07,4.1178899179428186e-10,0.0
2007,2.0891127316957636e-07,7.988958938831558e-10,1.1983438685803094e-09
2008,2.0776305120762117e-07,1.2772319035736501e-09,0.0
2009,2.2267459076630303e-07,1.907277002999308e-09,0.0
2010,3.198008000637742e-07,3.30665506087513e-09,4.723793023408973e-10
2011,3.2542001804358733e-07,3.82397197240536e-10,7.64794394481072e-10
2012,4.3165923280241714e-07,6.808505426114664e-10,0.0
2013,4.805662570106506e-07,2.789125042035323e-10,5.578250084070646e-10
2014,5.426605760305847e-07,2.1654451842767486e-10,2.1654451842767486e-10
2015,5.614585525393068e-07,2.2165753954528356e-10,6.649726325136385e-10
2016,5.826679512210831e-07,2.0713400439298368e-10,4.1426800878596737e-10
2017,5.909170894824456e-07,2.515611330355938e-10,2.515611330355938e-10
2018,6.531110940954932e-07,2.5814667070633845e-10,0.0
2019,6.701444732470918e-07,0.0,2.55098775436835e-10
