year,des_DET os_NOUN,des_DET boss_NOUN
1923,1.0424860903412991e-06,0.0
1924,7.348225876668835e-07,1.289162443462999e-09
1925,9.557416422723009e-07,0.0
1926,1.0789461768467845e-06,0.0
1927,9.40994571152487e-07,0.0
1928,9.929229634053627e-07,0.0
1929,9.001448297851766e-07,3.342121912552898e-09
1930,7.384033580137839e-07,0.0
1931,8.850556980632973e-07,4.5621426636444085e-09
1932,1.0477317040624712e-06,0.0
1933,9.096234894201416e-07,0.0
1934,8.626737848516086e-07,3.5944740517379614e-09
1935,7.911035808660927e-07,0.0
1936,8.28118022155877e-07,0.0
1937,8.083497959887609e-07,0.0
1938,8.816345840045869e-07,0.0
1939,7.983494469954167e-07,0.0
1940,9.382396548573979e-07,0.0
1941,9.739958279908478e-07,0.0
1942,9.497082849030392e-07,0.0
1943,1.170003759654037e-06,0.0
1944,8.836262068712131e-07,0.0
1945,8.626875853678939e-07,0.0
1946,8.631084753574214e-07,0.0
1947,7.867774591829857e-07,0.0
1948,1.0099983391853584e-06,0.0
1949,6.97989294806689e-07,0.0
1950,7.636189671700322e-07,1.0635361480382244e-09
1951,9.211451406088145e-07,1.0661401761424827e-09
1952,1.25799513384095e-06,2.1089607837865287e-09
1953,8.716026140831445e-07,0.0
1954,7.915753972298489e-07,0.0
1955,9.60147687578683e-07,0.0
1956,9.113593080201099e-07,0.0
1957,8.313770223367101e-07,0.0
1958,9.273184886637864e-07,0.0
1959,8.239044770874671e-07,0.0
1960,7.329162627911501e-07,1.3841666701708277e-09
1961,7.302515392382247e-07,0.0
1962,7.223488456276073e-07,0.0
1963,7.403630810642881e-07,6.466053248388448e-10
1964,7.270342070597735e-07,6.083968329129164e-10
1965,6.927606630569016e-07,1.0944086747954884e-09
1966,7.461133684216747e-07,5.539074754423723e-10
1967,7.37085178670327e-07,1.4791006197611978e-09
1968,7.662355585580372e-07,8.982831700699023e-10
1969,9.928282622695406e-07,2.7250546263957176e-09
1970,6.511794801156157e-07,0.0
1971,6.834068919658876e-07,0.0
1972,7.059082118843207e-07,1.0260293725750103e-09
1973,5.92118063025282e-07,5.513203782392395e-10
1974,5.884347746842877e-07,0.0
1975,6.899468036891676e-07,1.1422960355389478e-09
1976,7.1019137060091e-07,5.713526873840635e-10
1977,6.552611910848327e-07,1.1753563677885381e-09
1978,6.659402718156571e-07,5.940591130126904e-09
1979,6.378650887484127e-07,2.925986564150662e-09
1980,6.708477542360924e-07,1.1370301367108482e-09
1981,6.236991847430318e-07,0.0
1982,5.679864703012072e-07,1.8622506869903077e-09
1983,6.245847306018959e-07,6.315316047889041e-10
1984,6.402105139358127e-07,1.739702604197646e-09
1985,6.135869412560169e-07,3.609334831011779e-09
1986,7.325261179857989e-07,5.994485463567401e-10
1987,6.453022720620538e-07,1.8332451112712533e-09
1988,6.764112452373183e-07,1.1993107618124554e-09
1989,6.72843786020394e-07,1.0976244357863152e-09
1990,6.680046027440767e-07,1.089730194969718e-09
1991,6.676208919031978e-07,2.9307325455363298e-09
1992,6.733151636240109e-07,3.30596661157756e-09
1993,6.458715837709406e-07,7.200969598386564e-09
1994,6.672782113525955e-07,6.329911705904578e-09
1995,6.664191936067709e-07,5.4224509327127635e-09
1996,6.346991678896075e-07,5.338092190498855e-10
1997,5.988823126301668e-07,1.438468344439059e-09
1998,5.831422011937093e-07,4.291316191284977e-09
1999,7.403725774679515e-07,4.570201161957499e-10
2000,6.909801371079993e-07,1.7672125984802278e-09
2001,6.532386525037737e-07,1.3143635069212678e-09
2002,7.220252946638084e-07,4.38122149670761e-10
2003,7.362953056144761e-07,8.333845835650777e-10
2004,5.823133886195819e-07,1.7619165015858584e-09
2005,6.764632018985139e-07,2.251874686720612e-09
2006,7.301019095962147e-07,4.117890028965121e-09
2007,7.222018911789974e-07,7.190063211481856e-09
2008,7.544183375784996e-07,2.0009967016676455e-08
2009,7.590962347592267e-07,1.0490023072406984e-08
2010,8.583132142803152e-07,4.2514138876015295e-09
2011,9.575225661251352e-07,2.2943831279320648e-09
2012,1.1016161280963388e-06,2.7234021704458655e-09
2013,1.093615892955313e-06,5.578249862026041e-09
2014,1.1281969349852261e-06,4.330890313042346e-09
2015,1.1255770360207862e-06,3.103205470367243e-09
2016,1.1303302898113543e-06,4.971216327476213e-09
2017,1.0935362126929249e-06,6.289028409156572e-09
2018,1.0904114873255821e-06,1.0325866384164328e-08
2019,1.065037409375691e-06,5.101975730781305e-09
