year,divers_DET ans_NOUN,divers_DET bancs_NOUN
1921,0.0,1.2214841262903064e-06
1922,0.0,2.19272237700352e-06
1923,0.0,3.2060163448477397e-06
1924,0.0,7.820059181540273e-06
1925,0.0,3.3885385164467152e-06
1926,0.0,2.4521505110897124e-06
1927,0.0,1.425985828973353e-06
1928,0.0,1.0032064210463432e-06
1929,2.2280812750352652e-09,2.6402763069199864e-06
1930,2.100720708497761e-09,1.6774255300333607e-06
1931,2.2810713318222042e-09,2.2559795525012305e-06
1932,8.767629289252454e-09,2.070256414299365e-06
1933,1.1470662197865522e-09,7.857403829802934e-07
1934,0.0,2.1087580535095185e-06
1935,0.0,4.4641700469583157e-07
1936,0.0,2.5098158857872477e-06
1937,0.0,1.5965538295859005e-06
1938,0.0,9.425710914001684e-07
1939,3.058810094103137e-09,1.1424655212977086e-06
1940,0.0,1.095458173949737e-06
1941,0.0,1.3576911896961974e-06
1942,0.0,1.8205270180260413e-08
1943,0.0,1.1612940831184915e-08
1944,0.0,4.948306582264195e-07
1945,0.0,4.966989308741177e-07
1946,0.0,2.411135255897534e-06
1947,0.0,4.135350081924116e-06
1948,0.0,3.393116230654414e-06
1949,0.0,2.385532980042626e-06
1950,0.0,1.8824589460564312e-06
1951,0.0,1.3113524346408667e-06
1952,0.0,9.184524287775275e-07
1953,0.0,8.79144295140577e-07
1954,0.0,9.00050565633137e-07
1955,0.0,6.579310820598039e-07
1956,0.0,6.017587566020666e-07
1957,0.0,5.168496954865986e-07
1958,0.0,1.9274327200946573e-07
1959,0.0,1.1626121931840316e-06
1960,0.0,6.872387530165724e-07
1961,6.948159270159238e-10,2.3206851551549335e-07
1962,1.9025869768540815e-09,6.785893447158742e-08
1963,6.466053248388448e-10,2.5928872560143645e-07
1964,0.0,7.71447162151162e-07
1965,0.0,5.827725999552058e-07
1966,1.1078149508847446e-09,3.4342264143560897e-07
1967,0.0,1.3509119867194386e-07
1968,8.982831700699023e-10,2.0166457659342996e-07
1969,1.8167031212712459e-09,2.0074568851669028e-07
1970,0.0,8.673195566188951e-07
1971,0.0,2.425323657462286e-07
1972,5.130146862875051e-10,2.4932512587838573e-07
1973,0.0,2.039885345084258e-07
1974,5.625571675160757e-10,2.486502808096702e-07
1975,5.711480177694739e-10,2.2274772959463007e-07
1976,0.0,1.1884135631134995e-07
1977,0.0,9.637922460115078e-08
1978,0.0,6.831680110508387e-08
1979,0.0,8.894999581343654e-08
1980,5.685150683554241e-10,6.48107203460313e-08
1981,0.0,6.57857128771866e-08
1982,0.0,8.318053090761168e-08
1983,0.0,6.315315914662278e-08
1984,5.799008495621649e-10,6.842829947117934e-08
1985,0.0,1.7445119127046382e-08
1986,0.0,2.038125046510686e-08
1987,0.0,4.0942474299754394e-08
1988,1.1993107618124554e-09,4.5933603587400285e-07
1989,5.488122178931576e-10,2.469655058234821e-08
1990,1.089730194969718e-09,1.689081763345257e-08
1991,0.0,2.6376593353916178e-08
1992,0.0,9.477103901645023e-08
1993,0.0,3.323524566667402e-08
1994,5.274926606624319e-10,5.3804249944278126e-08
1995,0.0,2.76544991351102e-08
1996,2.135236876199542e-09,7.153043668495229e-08
1997,2.876936688878118e-09,1.217903218275751e-07
1998,0.0,1.6354682941255305e-07
1999,4.570201161957499e-10,3.1991408633302854e-08
2000,0.0,3.401884285381129e-08
2001,0.0,7.053751005514641e-08
2002,4.38122149670761e-10,2.234422957769766e-08
2003,4.1669229178253886e-10,2.5001536840818517e-08
2004,0.0,1.1320313575424734e-07
2005,9.007499190971657e-10,6.170137112349039e-08
2006,8.235779835885637e-10,4.735573355674205e-08
2007,7.988958938831558e-10,5.392547208771248e-08
2008,0.0,3.448526086913262e-08
2009,4.76819250749827e-10,4.005281795116389e-08
2010,0.0,2.5980861906305108e-08
2011,0.0,2.9444583660165335e-08
2012,0.0,2.927657405393802e-08
2013,0.0,1.0877587719448911e-08
2014,2.1654451842767486e-10,8.466890477620836e-08
2015,2.2165753954528356e-10,4.566145150874945e-08
2016,0.0,6.731855251018715e-08
2017,0.0,7.52167821360672e-08
2018,5.162933414126769e-10,3.5624239558273985e-08
2019,0.0,6.326449408788903e-08
