year,mes_DET os_NOUN,mes_DET boss_NOUN
1942,2.123948235066564e-07,0.0
1943,3.3096880436289666e-07,0.0
1944,3.1489223673020206e-07,0.0
1945,3.224185878281105e-07,0.0
1946,3.271459485532091e-07,0.0
1947,3.93388727815136e-07,0.0
1948,3.0658723026988355e-07,0.0
1949,2.8076644742469625e-07,0.0
1950,3.6904702938045375e-07,0.0
1951,2.846594315819573e-07,0.0
1952,3.0896276292935454e-07,0.0
1953,2.467206456913118e-07,0.0
1954,2.746082561344565e-07,0.0
1955,2.6467414038222614e-07,0.0
1956,3.2006590089395104e-07,0.0
1957,2.6593463786639404e-07,0.0
1958,2.762929263155911e-07,0.0
1959,2.836773616010646e-07,0.0
1960,2.7406499469861956e-07,0.0
1961,2.9251751954006977e-07,0.0
1962,2.968035452965978e-07,0.0
1963,3.2653570336549365e-07,0.0
1964,3.108907673521344e-07,0.0
1965,3.0315120191914957e-07,0.0
1966,3.6557892713062756e-07,0.0
1967,2.943410333244856e-07,0.0
1968,3.202379392774901e-07,0.0
1969,3.2518984660612205e-07,0.0
1970,3.2512985193022814e-07,0.0
1971,2.980270599195478e-07,0.0
1972,3.0883483859156513e-07,0.0
1973,2.624284869412463e-07,0.0
1974,2.418995843633809e-07,0.0
1975,3.04421902797003e-07,1.1422960355389478e-09
1976,2.3825406358923829e-07,0.0
1977,2.785594652721102e-07,0.0
1978,3.184156955882145e-07,5.940591352171509e-10
1979,2.762131439126847e-07,1.1703946700691858e-09
1980,2.086450354710223e-07,0.0
1981,2.9413806323930203e-07,6.325549528618524e-10
1982,2.644396026596496e-07,0.0
1983,2.513495847011882e-07,0.0
1984,2.5457646835036485e-07,0.0
1985,2.6588766477431136e-07,0.0
1986,2.775446823477523e-07,0.0
1987,2.517656509937183e-07,0.0
1988,2.2187249548721866e-07,0.0
1989,2.7934540725027546e-07,5.488122178931576e-10
1990,2.800606671016226e-07,5.44865097484859e-10
1991,2.2918328390630904e-07,0.0
1992,2.3802958093455118e-07,0.0
1993,2.2433789759190859e-07,5.539207426075166e-10
1994,2.595264012583698e-07,1.0549853213248639e-09
1995,2.754605148425071e-07,0.0
1996,2.7384412248920853e-07,0.0
1997,3.083117121605028e-07,0.0
1998,3.390139742265319e-07,4.768129224785866e-10
1999,3.180860090878923e-07,4.570201161957499e-10
2000,3.45490065001286e-07,4.4180314962005696e-10
2001,3.399820460714409e-07,0.0
2002,3.027424142487689e-07,0.0
2003,2.875176718930561e-07,0.0
2004,2.7573993044427425e-07,1.7619165015858584e-09
2005,2.931941054384879e-07,0.0
2006,2.841344102222365e-07,8.235779835885637e-10
2007,3.4672081916653497e-07,7.988958938831558e-10
2008,3.537932364849894e-07,4.257439678578834e-10
2009,3.771640297856038e-07,4.76819250749827e-10
2010,4.5395650971613577e-07,1.8895172093635892e-09
2011,5.632710937675256e-07,1.1471915639660324e-09
2012,6.345526877282737e-07,2.382976926895708e-09
2013,7.257303273888738e-07,1.1156500168141292e-09
2014,7.139472515405032e-07,4.980523993225461e-09
2015,7.425527321913705e-07,1.5516027351836215e-09
2016,7.688814136486144e-07,1.0356699942093428e-09
2017,1.2452276507701754e-06,5.0312225496895735e-09
2018,8.495606707015213e-07,8.518839855753413e-09
2019,8.163160849505857e-07,7.397864543179367e-09
