year,petits_ADJ arts_NOUN,petits_ADJ bars_NOUN
1880,3.8507077526617195e-09,0.0
1881,6.2752567586699115e-09,0.0
1882,3.3276925659464496e-09,6.655385131892899e-09
1883,1.2638677882037541e-09,1.2638677882037541e-09
1884,6.601696966868076e-10,6.601696966868076e-10
1885,4.511945095320158e-09,6.445635691854079e-10
1886,5.808117320427186e-09,6.453463874400711e-10
1887,6.528924567650307e-09,0.0
1888,2.1558090423923204e-08,1.9021844099853524e-09
1889,1.9421923624918236e-08,0.0
1890,7.865263829121005e-09,1.3108772956016423e-09
1891,9.561330172047633e-09,6.374220040683554e-10
1892,1.2537024751679837e-09,0.0
1893,1.2932674486876294e-08,0.0
1894,5.041231432301174e-09,1.2603078580752936e-09
1895,6.018614495673091e-09,0.0
1896,5.89702897624278e-10,0.0
1897,4.078699600285063e-09,5.2440420894583895e-09
1898,7.355861253444118e-09,0.0
1899,4.9748205555033564e-09,5.527578395003729e-10
1900,3.633737311048435e-09,1.5573159428683425e-09
1901,3.353243460679778e-09,1.676621730339889e-09
1902,9.329539640834383e-09,0.0
1903,8.100330628479924e-09,5.400220270956879e-10
1904,5.374625189347171e-09,2.1498500757388683e-09
1905,8.773290538499623e-09,3.6125313851442797e-09
1906,1.0802787109298606e-08,0.0
1907,2.5714216866923323e-09,0.0
1908,9.822778146428846e-10,4.911389073214423e-10
1909,3.300590023513905e-09,1.6502950117569526e-09
1910,3.206490406526541e-09,5.344150677544235e-10
1911,1.0640748282497725e-09,0.0
1912,1.5628263128064646e-09,5.209421227725386e-10
1913,3.181793939432964e-09,4.772690687104841e-09
1914,2.0090231700464756e-09,3.3483718020477227e-09
1915,3.534228465440492e-09,2.3561523843085297e-09
1916,1.0987462051303964e-09,4.394984820521586e-09
1917,0.0,2.1932848870420685e-09
1918,3.44591288836682e-09,5.743188147278033e-09
1919,1.8415696745321952e-09,1.2890987832747669e-08
1920,5.300562211374427e-09,2.2716695191604686e-09
1921,1.5145494858259667e-09,1.5902768879527684e-08
1922,5.902348387820666e-09,2.6560567079059183e-08
1923,0.0,1.5923921736771263e-08
1924,0.0,1.675911143195208e-08
1925,5.499089184013428e-09,1.3197813508725176e-08
1926,4.458455382660986e-09,5.57306911730393e-09
1927,5.574612327308159e-09,1.4493992672726108e-08
1928,1.3711249025050165e-08,1.4853853258500749e-08
1929,1.1140406375176326e-09,3.230717737778832e-08
1930,2.100720708497761e-09,3.046045193855207e-08
1931,2.2810713318222042e-09,2.167017854048936e-08
1932,5.4797681947604815e-09,8.767629289252454e-09
1933,0.0,1.1470662641954732e-08
1934,2.3963160344919743e-09,8.38710612072191e-09
1935,0.0,8.377798899061872e-09
1936,1.2124714565686645e-09,2.0612015205756506e-08
1937,3.777335333410292e-09,1.6368453259474336e-08
1938,1.2965214457594243e-09,1.6854778905894818e-08
1939,1.5294050470515685e-09,2.141167065872196e-08
1940,5.0715658339584024e-09,7.607348528892999e-09
1941,2.9515025978810172e-09,2.6563522936839945e-08
1942,1.517105907566929e-08,2.4273694165799498e-08
1943,2.9032352077962287e-09,8.709705845433291e-09
1944,6.4263723231761105e-09,9.639558484764166e-09
1945,0.0,5.010559434026618e-08
1946,0.0,3.897909195416105e-08
1947,2.3841741914054637e-09,2.9802176726434482e-08
1948,1.0871887834440486e-09,2.0656587551570738e-08
1949,9.817008317369869e-10,1.7670615193310368e-08
1950,0.0,1.595304155443955e-08
1951,0.0,3.838104589704017e-08
1952,0.0,2.741649041126948e-08
1953,4.3095309543161875e-09,2.2625037843226892e-08
1954,1.9545072227344917e-09,3.127211556375187e-08
1955,0.0,3.003394510869839e-08
1956,3.488456634670456e-09,3.488456457034772e-08
1957,1.7670075402875796e-09,3.180613461495341e-08
1958,8.272243445794913e-10,3.887954491688106e-08
1959,0.0,1.6276571201956358e-08
1960,6.920833350854139e-10,2.353083417006019e-08
1961,0.0,2.36237411854745e-08
1962,5.707760764028791e-09,2.72704117065814e-08
1963,1.2932106496776896e-09,5.302163685882988e-08
1964,0.0,3.467862086381501e-08
1965,1.0944086747954884e-09,1.8057743744748223e-08
1966,3.877352328096606e-09,3.0464910594218964e-08
1967,1.972134178185314e-09,3.1554147739143446e-08
1968,4.491415683816058e-09,2.784677910483424e-08
1969,2.7250546263957176e-09,2.4071315607443466e-08
1970,0.0,3.357069289222636e-08
1971,1.541519245584766e-09,1.798439086542203e-08
1972,3.5911027485013847e-09,1.2312352026810913e-08
1973,2.205281512956958e-09,2.0950174928202614e-08
1974,1.6876715580593782e-09,2.5877628928583363e-08
1975,0.0,1.3707552426467373e-08
1976,1.7140580066410394e-09,2.1140049710766107e-08
1977,1.7630346071939584e-09,2.7620874476497193e-08
1978,4.158414057542359e-09,1.544553818177974e-08
1979,1.7555920051037788e-09,1.8141117053005473e-08
1980,2.8425752862659692e-09,1.7055452161685025e-08
1981,1.2651099057237047e-09,2.277197808098208e-08
1982,3.103751144983846e-09,1.4898005495922462e-08
1983,1.2630632095778083e-09,2.5261265079734585e-08
1984,5.799008495621649e-10,2.3196033538397387e-08
1985,0.0,1.9249785765396155e-08
1986,2.3977941854269602e-09,2.2179596825822046e-08
1987,6.110816852533674e-10,2.13878585952898e-08
1988,1.798966087207532e-09,4.3774843305754985e-08
1989,1.0976244357863152e-09,2.57941739079115e-08
1990,1.089730194969718e-09,2.3429199913493903e-08
1991,2.344586080837985e-09,2.7548885839223658e-08
1992,5.509944167592096e-10,2.8651710337612712e-08
1993,0.0,1.3848018731721368e-08
1994,1.5824779264761446e-09,1.8989736005892155e-08
1995,3.253470381991974e-09,1.7351842629409475e-08
1996,0.0,2.4555223632205525e-08
1997,4.79489448146353e-10,2.061804593722627e-08
1998,1.43043876743576e-09,1.8118891276230897e-08
1999,2.285100553223174e-09,1.8737825513426287e-08
2000,4.4180314962005696e-10,2.2090157258958243e-08
2001,1.3143635069212678e-09,1.7524847351069184e-08
2002,1.3143663935011318e-09,2.4972962364699924e-08
2003,2.083461403401543e-09,1.9584538435424292e-08
2004,2.642874807889939e-09,2.114299846311951e-08
2005,9.007499190971657e-10,3.1075870765562286e-08
2006,2.0589450144825605e-09,2.9237018139838256e-08
2007,1.5977918155218873e-09,3.435252438066527e-08
2008,8.514879357157668e-10,5.321799534385718e-08
2009,9.53638501499654e-10,6.437059596464678e-08
2010,2.3618964561933353e-09,7.180165084719192e-08
2011,0.0,1.3422142330909992e-07
2012,1.0212758139171996e-09,1.43999884016921e-07
2013,2.2313000891394097e-09,7.697985182630873e-08
2014,8.661780875884872e-10,9.701194159106308e-08
2015,1.9949178975409154e-09,9.50910816754913e-08
2016,3.314143987021012e-09,9.258889832608475e-08
2017,0.0,8.804639861637042e-08
2018,2.323320036357046e-09,7.79602942202473e-08
2019,2.55098775436835e-10,9.464164918426832e-08
