year,autres_ADJ arts_NOUN,autres_ADJ bars_NOUN
1889,5.275244894242803e-07,0.0
1890,3.604912581778308e-07,1.9663159989136147e-09
1891,3.3018460143807715e-07,0.0
1892,4.3503474578265866e-07,0.0
1893,3.966020190038222e-07,0.0
1894,4.3039514707743365e-07,0.0
1895,3.936173929020015e-07,0.0
1896,4.239963872221253e-07,0.0
1897,4.067045964450955e-07,0.0
1898,4.0796739986248554e-07,0.0
1899,4.405479838709425e-07,1.6582735185011188e-09
1900,5.211817092343196e-07,0.0
1901,3.867407447621929e-07,5.588738916095792e-10
1902,4.0067915785257924e-07,0.0
1903,4.4605820015419795e-07,0.0
1904,5.165014957952963e-07,0.0
1905,4.3814844374878703e-07,0.0
1906,4.3674127397919094e-07,1.5432553013283723e-09
1907,4.3817025563441803e-07,1.028568674676933e-09
1908,4.813161229577645e-07,0.0
1909,4.3732818877373347e-07,5.500983557560346e-10
1910,3.8210677644201496e-07,0.0
1911,3.8679119196416423e-07,5.320374141248863e-10
1912,3.9643694671465113e-07,2.0837684910901544e-09
1913,4.2636038166676826e-07,2.6514948014977335e-09
1914,4.205555033109931e-07,6.696743715117748e-10
1915,2.4503984263901657e-07,0.0
1916,2.6150158305426885e-07,0.0
1917,2.6538747521787087e-07,0.0
1918,3.331049205357317e-07,9.189101035644853e-09
1919,3.8949199382409816e-07,1.8415696745321952e-09
1920,4.793222956323007e-07,7.572231730534895e-10
1921,5.44480556641247e-07,3.0290989716519334e-09
1922,5.747411826462212e-07,0.0
1923,4.872720182902412e-07,2.1231896241147297e-09
1924,4.6538765363646206e-07,2.578324886925998e-09
1925,5.290123565870886e-07,1.0998177923937646e-09
1926,6.119230118173391e-07,1.1146138456652466e-09
1927,6.879071619003696e-07,7.804457524684949e-09
1928,4.650398696126601e-07,1.1426041224282812e-09
1929,5.158008338224107e-07,3.342121912552898e-09
1930,6.344176508576993e-07,2.100720708497761e-09
1931,4.961330288821841e-07,0.0
1932,4.7235602629314144e-07,2.1919073223131136e-09
1933,4.1523796490139375e-07,3.4411986593596566e-09
1934,4.900466397117498e-07,0.0
1935,5.074552547057465e-07,2.393656828303392e-09
1936,3.989031025497525e-07,0.0
1937,4.4698469991999445e-07,0.0
1938,4.395207824359204e-07,0.0
1939,3.685866110103575e-07,1.5294050470515685e-09
1940,5.020850113446329e-07,0.0
1941,5.135614391527099e-07,5.9030051957620344e-09
1942,5.097475888060643e-07,0.0
1943,5.05162915942492e-07,2.9032352077962287e-09
1944,4.884042805741728e-07,0.0
1945,6.600867350492479e-07,2.178504043826024e-09
1946,7.419948699904921e-07,8.352662561605939e-09
1947,6.46111232072144e-07,7.152522574216391e-09
1948,5.957794666500149e-07,3.2615663503321457e-09
1949,6.420323277467332e-07,1.9634016634739737e-09
1950,6.03024975287525e-07,4.2541445921528975e-09
1951,6.620730284012666e-07,6.396841278899501e-09
1952,4.123018431112513e-07,3.1634410646574906e-09
1953,5.904057341910018e-07,2.1547654771580937e-09
1954,6.058972523703687e-07,2.9317608341017376e-09
1955,5.715835231789868e-07,5.631364707880948e-09
1956,5.180357991463325e-07,4.360570571293465e-09
1957,4.788590559634542e-07,3.534015080575159e-09
1958,4.897167880102415e-07,2.4816730892496253e-09
1959,5.805309966078198e-07,1.5501495642666896e-09
1960,6.131858114599709e-07,3.460416619915918e-09
1961,6.072691003389252e-07,6.94815938118154e-09
1962,5.327243437491802e-07,0.0
1963,6.491917368123268e-07,8.405868889838075e-09
1964,5.366060200628908e-07,2.4335873316516654e-09
1965,5.52129188591266e-07,3.2832261354087677e-09
1966,5.001784657565622e-07,3.8773522170743036e-09
1967,5.827656757162458e-07,7.395503320850594e-09
1968,7.626424238793561e-07,4.4914158503495116e-10
1969,6.131373062601142e-07,2.2708788183223305e-09
1970,6.185285226223414e-07,2.2993624781975086e-09
1971,6.941974959318031e-07,1.541519245584766e-09
1972,6.628149584742005e-07,1.5390440033513642e-09
1973,5.838482834974457e-07,3.3079223804577396e-09
1974,4.483580520187047e-07,5.625571564138454e-09
1975,5.180312570018941e-07,5.140332159925265e-09
1976,4.462264597826504e-07,2.285410749536254e-09
1977,5.159814682187402e-07,2.938390863960194e-09
1978,5.358413313061305e-07,1.1881182704343018e-09
1979,5.846121222674583e-07,1.7555920051037788e-09
1980,6.282091256082367e-07,5.6851505725319385e-09
1981,5.496902595325537e-07,8.223214109648325e-09
1982,4.637004069607542e-07,5.586751949948621e-09
1983,6.258478242315846e-07,5.052252838311233e-09
1984,6.164345762726953e-07,1.333771937339634e-08
1985,5.492204770973785e-07,1.8046674155058895e-09
1986,5.802661675602394e-07,5.395036861699509e-09
1987,5.848051882750838e-07,4.888653482026939e-09
1988,6.22442299924586e-07,1.0194141530917022e-08
1989,6.536353298614017e-07,7.134558721588746e-09
1990,7.333884077809216e-07,8.717841559757744e-09
1991,6.002140580108062e-07,5.2753188484189195e-09
1992,6.727641643777815e-07,9.366905473484621e-09
1993,6.392245301967137e-07,3.877445031719162e-09
1994,6.150564355600352e-07,4.2199412852994556e-09
1995,7.054608470724588e-07,8.133675954979935e-09
1996,6.469767610539634e-07,1.0676184380997711e-08
1997,6.722442336126733e-07,5.753873377756236e-09
1998,7.414440945652245e-07,8.582632382569955e-09
1999,7.376304775874587e-07,1.6452723627935484e-08
2000,6.37080125542866e-07,1.0603275590881367e-08
2001,7.277192972665603e-07,1.5334240544007116e-08
2002,7.439314018142795e-07,1.3143664823189738e-08
2003,7.25461305250974e-07,1.3750845795357236e-08
2004,6.862664934104146e-07,2.026203915761471e-08
2005,7.26004444118189e-07,1.8014997493764895e-08
2006,7.807519075697655e-07,7.823991232669414e-09
2007,7.533588020081083e-07,2.077129401811817e-08
2008,6.33932794258385e-07,3.405951787271988e-08
2009,7.023547476947556e-07,2.86091541568112e-08
2010,6.126759766189593e-07,3.920748170571642e-08
2011,4.393743785469084e-07,8.871614909367054e-08
2012,3.6527630831173497e-07,8.680844132413768e-08
2013,3.68164493558254e-07,5.9408364450064255e-08
2014,4.1966327390952074e-07,6.647916706015167e-08
2015,4.903064736438978e-07,7.048709704804423e-08
2016,4.3436001861962836e-07,6.897562343510799e-08
2017,3.894166475948424e-07,6.339340785643799e-08
2018,3.7508712624756413e-07,6.582740041949364e-08
2019,3.8519914202783667e-07,6.530528651182976e-08
