year,dix_DET watts_NOUN,dix_DET boîtes_NOUN
1857,0.0,9.763018171682347e-10
1858,0.0,1.468102750479261e-09
1859,0.0,3.055304009791371e-09
1860,0.0,2.288591982591015e-09
1861,0.0,0.0
1862,0.0,5.421583626485926e-09
1863,0.0,3.995696662428827e-09
1864,0.0,4.794727948009836e-10
1865,0.0,1.4120533631256649e-09
1866,0.0,3.892490385570824e-09
1867,0.0,4.85281148598915e-10
1868,0.0,5.433861360870651e-09
1869,0.0,0.0
1870,0.0,1.1468097582678638e-09
1871,0.0,1.0621176826930423e-08
1872,0.0,0.0
1873,0.0,1.7958013409646867e-09
1874,0.0,5.974609140757536e-10
1875,0.0,1.1443054281912168e-09
1876,0.0,4.232210359944588e-09
1877,0.0,1.2369631985365004e-09
1878,0.0,1.2078177347163432e-09
1879,0.0,6.10932526790009e-10
1880,0.0,5.776061406947974e-09
1881,0.0,2.7890030285249168e-09
1882,0.0,2.6621540527571597e-09
1883,0.0,1.2638677659992936e-08
1884,0.0,5.281357573494461e-09
1885,0.0,6.445635636342928e-09
1886,0.0,0.0
1887,0.0,3.264462256069578e-09
1888,0.0,8.242799331981132e-09
1889,0.0,1.1277246247942685e-08
1890,0.0,7.865263995654459e-09
1891,1.9122659011827636e-09,8.92390783491237e-09
1892,0.0,7.522214851007902e-09
1893,0.0,3.0792083327568776e-09
1894,0.0,3.150769645188234e-09
1895,0.0,1.023164486468886e-08
1896,0.0,5.307326134129653e-09
1897,0.0,6.992056267307589e-09
1898,0.0,7.355861253444118e-09
1899,0.0,8.844125432005967e-09
1900,3.114631885736685e-09,6.229263549428765e-09
1901,0.0,1.4530721514915967e-08
1902,0.0,1.0802624406114347e-08
1903,0.0,3.7801539676252105e-09
1904,0.0,5.374625189347171e-09
1905,0.0,9.289366442732927e-09
1906,0.0,5.144184633820714e-09
1907,0.0,9.771402353919711e-09
1908,0.0,6.3848057951787496e-09
1909,0.0,4.400786846048277e-09
1910,0.0,3.740905363258662e-09
1911,2.128149656499545e-09,1.5961122423746588e-09
1912,0.0,7.2931897743266916e-09
1913,0.0,1.060597942803554e-09
1914,0.0,6.027069343605973e-09
1915,0.0,2.3561523843085297e-09
1916,3.2962386153911893e-09,5.493730803607377e-09
1917,0.0,5.483212106582869e-09
1918,3.44591288836682e-09,5.743188147278033e-09
1919,0.0,3.6831393490643904e-09
1920,0.0,2.2716695191604686e-09
1921,0.0,2.2718242842501013e-09
1922,0.0,1.0329110011753073e-08
1923,1.0615948120573648e-09,5.307974060286824e-09
1924,0.0,3.867487219366694e-09
1925,0.0,4.399271169575059e-09
1926,0.0,0.0
1927,0.0,1.2264147475349318e-08
1928,0.0,9.14083297942625e-09
1929,0.0,4.4561625500705304e-09
1930,0.0,1.0503603542488804e-09
1931,0.0,9.124285327288817e-09
1932,0.0,3.287861094491973e-09
1933,0.0,1.1470662197865522e-09
1934,0.0,2.3963160344919743e-09
1935,2.393656828303392e-09,2.393656828303392e-09
1936,0.0,6.0623572828433225e-09
1937,0.0,1.510934177773038e-08
1938,0.0,1.2965214457594243e-09
1939,0.0,9.176430282309411e-09
1940,0.0,2.5357829169792012e-09
1941,0.0,2.9515025978810172e-09
1942,0.0,1.517105907566929e-08
1943,0.0,5.806470415592457e-09
1944,0.0,0.0
1945,0.0,4.357008087652048e-09
1946,1.3921104269343232e-09,6.960552134671616e-09
1947,0.0,2.3841741914054637e-09
1948,0.0,5.435943917220243e-09
1949,0.0,9.817008539414473e-09
1950,0.0,8.50828896226119e-09
1951,0.0,1.5992102975204148e-08
1952,0.0,9.49032352703938e-09
1953,1.0773827385790469e-09,3.232148326759443e-09
1954,0.0,7.818028668893362e-09
1955,0.0,6.569925492527773e-09
1956,8.72114158667614e-10,4.36057079333807e-09
1957,2.6505113659425206e-09,4.417518795207798e-09
1958,1.6544486891589827e-09,7.445018934681968e-09
1959,0.0,7.750747599288843e-09
1960,0.0,6.2287499602575735e-09
1961,0.0,4.168895617606694e-09
1962,6.341956404476434e-10,3.170978146727066e-09
1963,1.2932106496776896e-09,9.05247421467692e-09
1964,0.0,1.0342745992986124e-08
1965,1.0944086747954884e-09,2.73602163147757e-09
1966,5.539074754423723e-10,3.8773522170743036e-09
1967,1.4791006197611978e-09,7.395503320850594e-09
1968,1.3474247273492779e-09,2.69484942694298e-09
1969,9.083515606356229e-10,5.450109141769133e-09
1970,0.0,5.058597540852361e-09
1971,0.0,1.1304474689666222e-08
1972,5.130146862875051e-10,1.1286323320369718e-08
1973,5.513203782392395e-10,3.307922269435437e-09
1974,1.1251143350321513e-09,6.750686232237513e-09
1975,1.1422960355389478e-09,9.138368284311582e-09
1976,1.142705374768127e-09,3.999468700666142e-09
1977,5.876781838942691e-10,5.289103821581875e-09
1978,5.940591352171509e-10,3.5643548113029055e-09
1979,0.0,8.192762912528906e-09
1980,3.97960553399912e-09,6.253665696398514e-09
1981,6.325549528618524e-10,9.488323904349727e-09
1982,0.0,9.9320033308814e-09
1983,1.89459470334441e-09,6.946847541655643e-09
1984,5.799008495621649e-10,2.8995041922996734e-09
1985,6.015558051686298e-10,7.82022557821449e-09
1986,5.994485463567401e-10,9.591176852730143e-09
1987,6.110816852533674e-10,7.944061963804927e-09
1988,0.0,2.99827696004229e-09
1989,1.0976244357863152e-09,9.329808037250586e-09
1990,4.358920779878872e-09,1.0897301727652575e-08
1991,5.861465202094962e-10,1.3481370075840715e-08
1992,1.1019888335184191e-09,1.046889380740268e-08
1993,0.0,7.2009697094088665e-09
1994,1.5824779264761446e-09,9.494867947434926e-09
1995,5.422450821690461e-10,1.1929391696696712e-08
1996,0.0,1.2811421035152648e-08
1997,0.0,6.7128524960935465e-09
1998,4.768129224785866e-10,3.814503490850996e-09
1999,4.570201161957499e-10,8.226361813967742e-09
2000,0.0,4.859834423776022e-09
2001,0.0,3.066848330846028e-09
2002,1.752488598683044e-09,5.257465574004527e-09
2003,0.0,6.667076668520622e-09
2004,0.0,7.488145131739898e-09
2005,0.0,7.656374423348211e-09
2006,4.1178899179428186e-10,5.765045663075341e-09
2007,7.988958938831558e-10,4.7933754743212376e-09
2008,4.257439678578834e-10,1.1495086743584793e-08
2009,0.0,7.629108234041837e-09
2010,4.723793023408973e-10,1.4171378737160012e-08
2011,3.4415748029203996e-09,1.606068167347985e-08
2012,1.0212758416727752e-09,1.4638286249812893e-08
2013,1.3945624655065103e-09,1.5061275226990745e-08
2014,1.5158115873603606e-09,1.2992671272193945e-08
2015,6.649726325136385e-10,1.0196246513771712e-08
2016,2.0713399884186856e-09,1.1806638111622192e-08
2017,2.5156112748447867e-09,1.4338984777317876e-08
2018,1.5488800242380307e-09,1.3939919885075369e-08
2019,2.5509878653906526e-09,1.3775333540522183e-08
