year,plusieurs_DET arts_NOUN,plusieurs_DET bars_NOUN
1894,1.7014155417882648e-08,6.301539290376468e-10
1895,9.629783193076946e-09,0.0
1896,1.6511680689390573e-08,5.89702897624278e-10
1897,2.7385553380554484e-08,0.0
1898,2.8857610523402855e-08,0.0
1899,3.592925956752424e-08,0.0
1900,3.9452002220663474e-08,0.0
1901,2.6267072517072165e-08,0.0
1902,2.160524809058373e-08,9.820567692386817e-10
1903,2.214090244478939e-08,5.400220270956879e-10
1904,2.2573424907079698e-08,0.0
1905,1.9610883583709438e-08,0.0
1906,1.0802787109298606e-08,0.0
1907,2.674278576364486e-08,0.0
1908,2.2592389292697135e-08,0.0
1909,1.705304847332556e-08,0.0
1910,2.778958352323002e-08,4.275320542035388e-09
1911,1.9685384544665396e-08,0.0
1912,1.8753915753677575e-08,1.0418842455450772e-09
1913,3.7651225748280837e-08,0.0
1914,2.0090231700464756e-08,6.696743715117748e-10
1915,2.2383447872975637e-08,1.1780761921542648e-09
1916,1.4283700888739759e-08,0.0
1917,5.483212106582869e-09,0.0
1918,1.378365155346728e-08,1.1486376294556067e-09
1919,5.524709190130039e-09,0.0
1920,3.7861159984942105e-08,7.572231730534895e-10
1921,2.574734203619755e-08,0.0
1922,2.8773949167781865e-08,0.0
1923,2.5478274601198336e-08,0.0
1924,3.480738497430025e-08,0.0
1925,2.859526304632709e-08,1.0998177923937646e-09
1926,3.6782257240020044e-08,0.0
1927,3.7907366134959375e-08,0.0
1928,6.8556245125250825e-09,1.1426041224282812e-09
1929,1.2254447234738564e-08,0.0
1930,2.4158287814657342e-08,0.0
1931,2.2810713318222042e-08,3.4216069977333063e-09
1932,2.191907289006423e-08,0.0
1933,2.982372038218273e-08,0.0
1934,2.875579241390369e-08,2.3963160344919743e-09
1935,3.590485242455088e-08,1.196828414151696e-09
1936,2.5461901032031165e-08,0.0
1937,1.510934133364117e-08,1.2591118148108649e-09
1938,1.8151300906765755e-08,0.0
1939,1.6823456405745674e-08,0.0
1940,2.5357829613881222e-08,0.0
1941,2.3612020783048138e-08,2.9515025978810172e-09
1942,3.3376331032286544e-08,0.0
1943,2.9032351633873077e-08,0.0
1944,2.2492303131116387e-08,3.2131861615880553e-09
1945,6.535512131478072e-09,0.0
1946,2.7842208538686464e-08,5.568441707737293e-09
1947,4.172304723937259e-08,4.7683483828109274e-09
1948,3.1528474497832804e-08,2.174377566888097e-09
1949,1.1780409536754632e-08,7.853606653895895e-09
1950,1.9143649998554224e-08,4.2541445921528975e-09
1951,2.7719644801749155e-08,1.0661401761424827e-09
1952,2.319856839960721e-08,7.381362632230548e-09
1953,2.8011951869189033e-08,2.1547654771580937e-09
1954,1.6613311615287785e-08,0.0
1955,1.6894095011821264e-08,9.385607846468247e-10
1956,1.3081712602058815e-08,0.0
1957,2.8272120311534366e-08,8.835037701437898e-10
1958,2.0680608614487284e-08,8.272243445794913e-10
1959,1.3951345856355601e-08,7.750747821333448e-10
1960,1.5917916873497973e-08,2.076250060767393e-09
1961,2.6403005282116254e-08,6.25334317660986e-09
1962,2.2196847748734427e-08,5.0735651235811474e-09
1963,2.4571002010809195e-08,3.2330267352165265e-09
1964,2.8594651979574337e-08,1.2776333768727e-08
1965,3.337946569148542e-08,4.924839203113152e-09
1966,3.545007687399959e-08,7.20079718075084e-09
1967,3.9935719176042994e-08,9.860671390526932e-09
1968,3.8626174897471444e-08,5.838840522187638e-09
1969,4.7234279820784764e-08,1.317109751819423e-08
1970,2.667260581845632e-08,5.518470125309705e-09
1971,4.419021681911772e-08,9.762954888969944e-09
1972,3.231992540264628e-08,9.74727870639569e-09
1973,2.3155456441159572e-08,1.1026407342740185e-08
1974,1.6876715414060328e-08,7.875800567269664e-09
1975,2.2845921154868165e-08,1.0851811893530794e-08
1976,2.9138986334942274e-08,6.8562320265641574e-09
1977,2.7033195959536016e-08,6.464460078348111e-09
1978,2.673266097374949e-08,8.910887139279566e-09
1979,2.3407894067517532e-08,1.462993370893173e-08
1980,3.52479344600809e-08,5.116635559687666e-09
1981,1.8976649196478235e-08,3.1627747087981106e-09
1982,1.8622506203769262e-08,9.311253434951539e-09
1983,2.2735137661378246e-08,5.052252838311233e-09
1984,3.537395221187012e-08,2.8995042478108246e-09
1985,1.9851341237497877e-08,2.4062232206745193e-09
1986,2.5176838613916175e-08,5.994485352545098e-09
1987,2.0165694891716157e-08,8.555143982125202e-09
1988,2.398621568033832e-08,8.994830658082265e-09
1989,2.7440611005680182e-08,1.0976244579907757e-08
1990,3.705082662897041e-08,1.1987032311200352e-08
1991,1.3481369798284959e-08,4.689172272698272e-09
1992,2.4243753726782558e-08,1.1019888113139586e-08
1993,2.7696036852820072e-08,1.1078414630105726e-08
1994,3.2704544739026176e-08,5.802419378309054e-09
1995,2.6027763999625364e-08,1.0302656228144969e-08
1996,2.2419987644184403e-08,1.4946658133396795e-08
1997,1.7261619689179497e-08,6.233362825902589e-09
1998,4.100591088906924e-08,4.768129113763564e-09
1999,4.0674789814065804e-08,1.2796563642059056e-08
2000,3.048441687969472e-08,1.237048796731699e-08
2001,2.541102750441837e-08,9.20054477049348e-09
2002,2.935418369487408e-08,8.324320510677552e-09
2003,2.2918075992528486e-08,1.9584537547245873e-08
2004,3.832168307682515e-08,1.1892936774282603e-08
2005,3.332774656250592e-08,8.557124120400772e-09
2006,3.1707752479182005e-08,1.482440337152724e-08
2007,3.395307507370049e-08,2.4366325179769888e-08
2008,3.4485261313221827e-08,4.9386301270715194e-08
2009,3.290052807969346e-08,4.815874277142029e-08
2010,2.6453241208646006e-08,5.1489344343735866e-08
2011,2.4473420484616426e-08,1.242790901301305e-07
2012,2.6212746445652968e-08,1.3548925714701454e-07
2013,2.4265387144062345e-08,8.813635332671765e-08
2014,2.0788273907834665e-08,8.531853712412385e-08
2015,2.8815481001309706e-08,9.974589509909038e-08
2016,2.7548822445488952e-08,9.528164568450848e-08
2017,1.911864622172743e-08,9.005888923496741e-08
2018,3.43335089247887e-08,9.164206460354762e-08
2019,2.8315964406555594e-08,1.3290646450059285e-07
