year,gros_ADJ os_NOUN,gros_ADJ boss_NOUN
1873,6.883905001586754e-08,0.0
1874,5.735624597491551e-08,0.0
1875,4.405575992905142e-08,0.0
1876,5.441413364337677e-08,0.0
1877,6.432208721207644e-08,0.0
1878,5.012443438090486e-08,0.0
1879,4.459807456669296e-08,0.0
1880,4.4924924225142604e-08,0.0
1881,9.133984946174678e-08,0.0
1882,5.590523599607877e-08,0.0
1883,5.8137917591238875e-08,0.0
1884,5.149323811792783e-08,0.0
1885,4.254119545521462e-08,0.0
1886,5.485444276587259e-08,0.0
1887,3.395040693021656e-08,1.3057849246322917e-09
1888,5.0090857683926515e-08,0.0
1889,7.894072240333116e-08,0.0
1890,5.702316130395957e-08,0.0
1891,6.756673087693343e-08,0.0
1892,6.26851246465776e-08,0.0
1893,4.126139074855928e-08,0.0
1894,5.230277722034771e-08,0.0
1895,4.213030280197927e-08,0.0
1896,4.65865284127176e-08,0.0
1897,3.903898004864459e-08,0.0
1898,4.6964345301603316e-08,0.0
1899,5.30647525920358e-08,0.0
1900,4.56812685456498e-08,0.0
1901,6.706486743723872e-08,0.0
1902,3.633610035080892e-08,9.820567692386817e-10
1903,7.722314876446035e-08,5.400220270956879e-10
1904,3.815983973254333e-08,5.374625189347171e-10
1905,5.26397414546409e-08,0.0
1906,5.14418445618503e-08,0.0
1907,3.805704196224724e-08,0.0
1908,4.6167055955947944e-08,0.0
1909,2.8605114721358404e-08,0.0
1910,4.649411167179096e-08,0.0
1911,5.586392859413536e-08,0.0
1912,5.157327009897017e-08,0.0
1913,6.41661728195686e-08,0.0
1914,5.6922321078900495e-08,0.0
1915,7.421880354741006e-08,0.0
1916,6.372727767711694e-08,0.0
1917,6.250861872558744e-08,0.0
1918,4.824278221349232e-08,0.0
1919,6.997964874244644e-08,0.0
1920,4.391894492528081e-08,0.0
1921,5.9067428281878165e-08,0.0
1922,4.721878710256533e-08,0.0
1923,3.3971033985835675e-08,0.0
1924,4.2542360745301266e-08,0.0
1925,5.389107116116065e-08,0.0
1926,6.35329868714507e-08,0.0
1927,8.807887752482202e-08,0.0
1928,4.913197670930458e-08,0.0
1929,5.681607362362229e-08,0.0
1930,4.411513643276521e-08,0.0
1931,4.5621426636444085e-08,0.0
1932,4.7126007984843454e-08,0.0
1933,5.850037609889114e-08,0.0
1934,3.354842448288764e-08,0.0
1935,5.38572777486479e-08,0.0
1936,5.2136272188363364e-08,1.2124714565686645e-09
1937,7.554670844456268e-08,0.0
1938,3.1116513810047763e-08,5.186085783037697e-09
1939,5.199976982339649e-08,0.0
1940,2.028626333583361e-08,0.0
1941,5.60785480274717e-08,2.9515025978810172e-09
1942,4.247896612241675e-08,0.0
1943,5.8064703267746154e-08,0.0
1944,3.213186161588055e-08,0.0
1945,3.485606470121638e-08,2.178504043826024e-09
1946,2.0881657292193267e-08,0.0
1947,4.4107220986688844e-08,0.0
1948,5.3272248834446145e-08,0.0
1949,3.5341230386620737e-08,9.817008317369869e-10
1950,4.4668517773516214e-08,0.0
1951,3.4116485636559446e-08,0.0
1952,5.483298082253896e-08,0.0
1953,3.878577814475648e-08,0.0
1954,4.593092128857279e-08,0.0
1955,2.7218263198847126e-08,9.385607846468247e-10
1956,4.186147961604547e-08,0.0
1957,3.710716001137371e-08,0.0
1958,2.5643954515430778e-08,0.0
1959,4.107896245386655e-08,0.0
1960,4.221708493901133e-08,0.0
1961,3.404598203360365e-08,0.0
1962,4.50278889729816e-08,6.341956404476434e-10
1963,1.7458344103715717e-08,0.0
1964,4.867174752121173e-08,0.0
1965,3.939871362490521e-08,0.0
1966,4.818994980837488e-08,5.539074754423723e-10
1967,4.930335606445624e-08,0.0
1968,3.2787337289619245e-08,0.0
1969,4.3146698658347304e-08,0.0
1970,4.0008906410093914e-08,0.0
1971,3.339958354331429e-08,0.0
1972,3.1806909106535386e-08,0.0
1973,3.087394162548662e-08,5.513203782392395e-10
1974,3.2628314272642456e-08,1.1251143350321513e-09
1975,2.8557401776652114e-08,1.1422960355389478e-09
1976,5.3135799760184454e-08,5.713526873840635e-10
1977,2.4094806150287695e-08,1.7630346071939584e-09
1978,3.742572474152439e-08,0.0
1979,3.160065631391262e-08,1.1703946700691858e-09
1980,4.0933084477501325e-08,1.1370301367108482e-09
1981,2.5934753011824796e-08,1.2651099057237047e-09
1982,3.41412622617554e-08,3.7245013739806154e-09
1983,2.3998200759933752e-08,1.2630632095778083e-09
1984,3.827345551599137e-08,5.799008495621649e-10
1985,3.368712597762169e-08,0.0
1986,2.997242631863628e-08,5.994485463567401e-10
1987,3.483165755824302e-08,0.0
1988,4.017691068725071e-08,5.996553809062277e-10
1989,2.1952487827547884e-08,5.488122178931576e-10
1990,2.45189291092629e-08,1.089730194969718e-09
1991,3.751337729340776e-08,5.861465202094962e-10
1992,2.7549720726938176e-08,1.1019888335184191e-09
1993,2.8249957040316076e-08,0.0
1994,1.9517228722065738e-08,1.0549853213248639e-09
1995,3.145021310047014e-08,1.626735190995987e-09
1996,2.7224270837677977e-08,1.067618438099771e-09
1997,2.4933450859521145e-08,9.58978896292706e-10
1998,2.43174582692518e-08,3.337690568372409e-09
1999,3.244842972094375e-08,0.0
2000,1.8113929911578452e-08,0.0
2001,3.3735329196815655e-08,4.3812117822561447e-10
2002,3.4611648658255945e-08,8.76244299341522e-10
2003,3.000184634061043e-08,0.0
2004,3.303593487657963e-08,1.7619165015858584e-09
2005,3.0175122844866564e-08,1.3511248786457486e-09
2006,3.417848759568187e-08,1.6471559671771274e-09
2007,3.8746449604332156e-08,1.1983438685803094e-09
2008,3.448526086913262e-08,8.514879357157668e-10
2009,3.337734710839868e-08,4.76819250749827e-10
2010,3.684558436134466e-08,9.447586046817946e-10
2011,4.168129308368407e-08,2.6767803529281764e-09
2012,5.5148895228285255e-08,2.0425516833455504e-09
2013,5.1598814110320745e-08,1.3945624655065103e-09
2014,7.665676093893126e-08,8.661780737106994e-10
2015,6.295073973205945e-08,6.649726325136385e-10
2016,5.841178918331025e-08,8.285360175719347e-10
2017,4.653880836258395e-08,5.031222660711876e-10
2018,6.298778743030198e-08,5.162933414126769e-10
2019,4.9744262042850096e-08,7.65296326310505e-10
