year,pas_ADV anal_ADJ,pas_ADV banal_ADJ
1990,0.0,1.100627489147854e-07
1991,5.861465202094962e-10,1.0023105190271053e-07
1992,5.509944167592096e-10,1.0083198165311558e-07
1993,5.539207426075166e-10,1.3404882182044275e-07
1994,0.0,1.4136803283548716e-07
1995,5.422450821690461e-10,1.2525861325940468e-07
1996,0.0,1.3612134885931937e-07
1997,0.0,1.2610572897031602e-07
1998,1.43043876743576e-09,1.277858581172353e-07
1999,4.570201161957499e-10,1.2248139036330485e-07
2000,0.0,1.1707783609260503e-07
2001,1.7524847129024579e-09,1.3932254017134937e-07
2002,0.0,1.1741673278109488e-07
2003,0.0,1.3459160830286976e-07
2004,4.404791253964646e-10,1.5064386538199415e-07
2005,0.0,1.3736436121902784e-07
2006,0.0,1.4989119234698478e-07
2007,0.0,1.5139076614545388e-07
2008,0.0,1.7242631322744728e-07
2009,0.0,1.759463010841955e-07
2010,0.0,2.1871162303455094e-07
2011,3.82397197240536e-10,2.3938065218942484e-07
2012,0.0,2.6451044554676173e-07
2013,0.0,2.3623889866541958e-07
2014,1.0827225782605865e-09,2.704640973405503e-07
2015,0.0,2.518029607045946e-07
2016,2.0713400439298368e-10,2.464894581777344e-07
2017,0.0,2.892953059330239e-07
2018,0.0,2.8421948705670275e-07
2019,0.0,2.749964824744211e-07
