year,trop_ADV être_VERB,trop_ADV etre_VERB,trop_ADV naître_VERB
1897,5.4188436848789934e-08,0.0,0.0
1898,4.0740154361174064e-08,0.0,0.0
1899,5.969784666604028e-08,0.0,0.0
1900,4.983411017178696e-08,0.0,0.0
1901,4.8622027293276915e-08,0.0,0.0
1902,4.7629754362787935e-08,9.820567692386817e-10,0.0
1903,4.860198288270112e-08,0.0,5.400220270956879e-10
1904,4.2997001514777367e-08,0.0,0.0
1905,4.8511136441220515e-08,0.0,0.0
1906,5.041300710217911e-08,0.0,0.0
1907,2.982849167665336e-08,0.0,5.142843373384665e-10
1908,4.371136341774218e-08,0.0,0.0
1909,5.170924666231258e-08,5.500983557560346e-10,0.0
1910,4.221879024157715e-08,0.0,0.0
1911,5.586392859413536e-08,0.0,0.0
1912,3.64659484830554e-08,0.0,0.0
1913,4.18936174639839e-08,0.0,0.0
1914,7.433385462718434e-08,0.0,0.0
1915,3.652036184575991e-08,1.1780761921542648e-09,0.0
1916,5.493730981243061e-08,0.0,0.0
1917,4.0575770299255964e-08,0.0,0.0
1918,4.479686666059024e-08,0.0,0.0
1919,3.4069039145379065e-08,0.0,0.0
1920,2.5745588771997063e-08,0.0,7.572231730534895e-10
1921,3.483463828501954e-08,0.0,0.0
1922,3.098733003525922e-08,0.0,0.0
1923,2.866305948145964e-08,0.0,0.0
1924,3.480738541838946e-08,0.0,0.0
1925,2.969508017258704e-08,0.0,0.0
1926,4.0126099776216506e-08,0.0,0.0
1927,3.4562596340492746e-08,0.0,2.2298449753321847e-09
1928,1.82816659588525e-08,0.0,0.0
1929,3.5649300400564243e-08,0.0,0.0
1930,3.466189113510154e-08,0.0,0.0
1931,3.763767608688795e-08,0.0,0.0
1932,4.274219378430644e-08,0.0,0.0
1933,3.555905436769535e-08,0.0,0.0
1934,2.3963160344919743e-08,0.0,0.0
1935,4.547948151412129e-08,0.0,0.0
1936,2.7886843056990074e-08,0.0,0.0
1937,3.021868266728234e-08,1.2591118148108649e-09,0.0
1938,2.463390735840676e-08,0.0,0.0
1939,3.364691281149135e-08,0.0,0.0
1940,2.028626333583361e-08,0.0,0.0
1941,2.066051862925633e-08,5.9030051957620344e-09,0.0
1942,1.517105907566929e-08,0.0,0.0
1943,4.645176332473966e-08,0.0,0.0
1944,3.213186161588055e-08,0.0,0.0
1945,3.921307367704685e-08,0.0,0.0
1946,3.897909195416105e-08,0.0,0.0
1947,2.8610090296865565e-08,0.0,0.0
1948,4.1313175103141475e-08,0.0,0.0
1949,2.5524220959027843e-08,0.0,0.0
1950,4.1477910883713776e-08,0.0,0.0
1951,2.5587365115598004e-08,0.0,0.0
1952,2.741649041126948e-08,0.0,0.0
1953,3.3398865895151175e-08,0.0,2.1547654771580937e-09
1954,3.615838295445428e-08,0.0,0.0
1955,3.566530892840092e-08,0.0,0.0
1956,1.5698054411927842e-08,0.0,0.0
1957,2.8272120644601273e-08,4.417518795207798e-09,8.835037701437898e-10
1958,3.22617488279775e-08,0.0,0.0
1959,2.5577467255288866e-08,7.750747821333448e-10,0.0
1960,4.15249985508126e-08,0.0,0.0
1961,1.80652133252579e-08,0.0,0.0
1962,3.99543260698465e-08,6.341956404476434e-10,0.0
1963,3.9442923593924206e-08,0.0,0.0
1964,2.7377858202726202e-08,0.0,0.0
1965,3.0643441562006046e-08,0.0,0.0
1966,3.0464910594218964e-08,0.0,0.0
1967,3.5991448044114804e-08,0.0,0.0
1968,3.907531720415136e-08,0.0,8.982831700699023e-10
1969,2.634219598007803e-08,0.0,0.0
1970,1.6555409487750694e-08,0.0,0.0
1971,3.237190426830239e-08,5.138397485282553e-10,0.0
1972,1.6416469961200164e-08,0.0,0.0
1973,2.3706776985932265e-08,0.0,0.0
1974,1.6876715136504572e-08,0.0,0.0
1975,2.6843956391076063e-08,0.0,0.0
1976,3.370981005446083e-08,5.713526873840635e-10,0.0
1977,2.11564152863275e-08,0.0,0.0
1978,2.5544542481270582e-08,0.0,0.0
1979,2.0481905949054635e-08,0.0,0.0
1980,1.6486936260662333e-08,0.0,0.0
1981,1.8344094243616382e-08,0.0,0.0
1982,2.2347007799794483e-08,0.0,6.207502289967692e-10
1983,2.273513821648976e-08,6.315316047889041e-10,0.0
1984,2.667543874679268e-08,0.0,0.0
1985,1.9249785765396155e-08,6.015558051686298e-10,0.0
1986,2.8773531113301942e-08,5.994485463567401e-10,0.0
1987,2.13878585952898e-08,6.110816852533674e-10,6.110816852533674e-10
1988,2.1587593934668803e-08,5.996553809062277e-10,0.0
1989,2.359892548042808e-08,0.0,5.488122178931576e-10
1990,1.9070277801347402e-08,0.0,0.0
1991,3.341035181847474e-08,0.0,0.0
1992,1.3774860363469088e-08,2.2039776670368383e-09,1.1019888335184191e-09
1993,2.9911721100006616e-08,0.0,0.0
1994,2.8484603120659813e-08,0.0,0.0
1995,2.7112253775385398e-08,0.0,5.422450821690461e-10
1996,2.989331449043675e-08,0.0,0.0
1997,3.260528202986279e-08,0.0,4.79489448146353e-10
1998,2.3840646790063147e-08,0.0,4.768129224785866e-10
1999,3.153438754566196e-08,0.0,0.0
2000,3.534425019324772e-08,0.0,8.836062992401139e-10
2001,3.242096724420662e-08,0.0,0.0
2002,2.4972962364699924e-08,0.0,0.0
2003,3.708561280291178e-08,4.1669229178253886e-10,0.0
2004,2.4666830356068203e-08,0.0,0.0
2005,2.522099862289906e-08,0.0,9.007499190971657e-10
2006,3.417848759568187e-08,0.0,4.1178899179428186e-10
2007,3.1156940138998834e-08,0.0,0.0
2008,4.257439556454301e-08,0.0,0.0
2009,3.814554005998616e-08,0.0,0.0
2010,5.0544585405987164e-08,0.0,0.0
2011,5.20060190467575e-08,0.0,0.0
2012,5.174464234869447e-08,0.0,0.0
2013,4.99253367536312e-08,0.0,0.0
2014,5.2836863773109144e-08,0.0,0.0
2015,5.8517588996664927e-08,0.0,0.0
2016,5.1576368065298084e-08,0.0,4.1426800878596737e-10
2017,7.320429062929179e-08,0.0,0.0
2018,6.84088661273563e-08,0.0,0.0
2019,6.913176520129127e-08,0.0,0.0
