year,premier_ADJ hôtel_NOUN,premier_ADJ motel_NOUN
1937,2.6441348555117372e-08,0.0
1938,2.722695036094791e-08,0.0
1939,3.211750687626136e-08,0.0
1940,5.578722350740861e-08,0.0
1941,3.24665290207804e-08,0.0
1942,7.585529493425724e-08,0.0
1943,8.419382169222445e-08,0.0
1944,4.177141832428788e-08,0.0
1945,5.8819608739213436e-08,0.0
1946,4.454753543825518e-08,0.0
1947,3.457052732969146e-08,0.0
1948,2.717971936405661e-08,0.0
1949,3.6322930441201606e-08,0.0
1950,4.147790888531233e-08,0.0
1951,3.838104645215168e-08,0.0
1952,3.690681260604123e-08,0.0
1953,2.5857186614075545e-08,2.1547654771580937e-09
1954,4.983993329155112e-08,0.0
1955,4.1296673192192657e-08,1.8771215692936494e-09
1956,5.0582621424766216e-08,8.72114158667614e-10
1957,3.79906617276049e-08,8.835037701437898e-10
1958,4.4670114718314835e-08,8.272243445794913e-10
1959,4.960478516835565e-08,7.750747821333448e-10
1960,4.706166834012038e-08,1.3841666701708277e-09
1961,3.0571901232789855e-08,0.0
1962,3.5514955976090334e-08,0.0
1963,5.6254662261778776e-08,1.2932106496776896e-09
1964,6.083968284720243e-08,2.4335873316516654e-09
1965,5.362602678582462e-08,0.0
1966,4.1543061213289434e-08,0.0
1967,4.141481985131534e-08,9.860671168482327e-10
1968,3.862617581340544e-08,1.7965663401398047e-09
1969,5.858867690999858e-08,2.7250546263957176e-09
1970,3.49503110896876e-08,9.197450023812337e-10
1971,5.5494692396962364e-08,5.138397485282553e-10
1972,4.719735136049508e-08,1.0260293725750103e-09
1973,4.9618833930509254e-08,2.7566018356850464e-09
1974,4.1629229396988876e-08,1.1251143350321513e-09
1975,3.426888106616843e-08,5.711480177694739e-10
1976,4.570821487970278e-08,5.713526873840635e-10
1977,2.585783970276978e-08,0.0
1978,5.7623737226286664e-08,5.940591352171509e-10
1979,3.862302488943925e-08,5.851973350345929e-10
1980,3.922754043816923e-08,5.685150683554241e-10
1981,6.388804896229061e-08,6.325549528618524e-10
1982,8.131828077573289e-08,1.2415004579935385e-09
1983,5.431171867797957e-08,1.2630632095778083e-09
1984,5.741018382909857e-08,1.739702604197646e-09
1985,6.316335987577304e-08,2.4062232206745193e-09
1986,5.994485557936358e-08,5.994485463567401e-10
1987,5.499735283853724e-08,2.4443267410134695e-09
1988,5.9965539644935e-08,1.1993107618124554e-09
1989,6.9150341341917e-08,2.7440609784434855e-09
1990,5.993516249969133e-08,5.44865097484859e-10
1991,4.044410939485488e-08,1.1722930404189924e-09
1992,5.620142973228326e-08,1.65298330578878e-09
1993,5.594599566949299e-08,2.2156829704300662e-09
1994,6.804655272585336e-08,2.1099706426497278e-09
1995,5.639348843455849e-08,1.626735190995987e-09
1996,6.085424919533011e-08,1.067618438099771e-09
1997,6.569005439605036e-08,4.79489448146353e-10
1998,5.769436539626582e-08,1.9072516899143466e-09
1999,6.992407933226197e-08,3.656160929565999e-09
2000,6.538686525559001e-08,4.4180314962005696e-10
2001,5.870823782672119e-08,3.066848330846028e-09
2002,6.265146906825336e-08,0.0
2003,7.75047648282623e-08,2.5001538617175356e-09
2004,6.651234576993126e-08,4.404791253964646e-10
2005,7.656374423348211e-08,4.5037495954858286e-10
2006,7.412201896705994e-08,1.2353669198716943e-09
2007,8.548186314349948e-08,5.592271090648637e-09
2008,1.068617333510602e-07,2.9802078582719105e-09
2009,1.1634389718295779e-07,4.76819250749827e-09
2010,1.3887951039182056e-07,6.613310343794865e-09
2011,2.286735244494409e-07,8.412738061736036e-09
2012,1.9063815792641492e-07,7.489355802192676e-09
2013,1.3248343821992137e-07,7.530637446961919e-09
2014,1.4789990290808852e-07,5.197068553286499e-09
2015,1.662431555193855e-07,8.201329393386914e-09
2016,1.5100069150619788e-07,4.764082017771898e-09
2017,1.3257271813671423e-07,5.534344982294215e-09
2018,1.5359727534303147e-07,9.809573597863164e-09
2019,1.4081452093250846e-07,8.928457084778074e-09
