ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;air;air;NOUN;nerf;nerf;NOUN
ancien;ancien;ADJ;an;an;NOUN;nan;nan;NOUN
ancien;ancien;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
ancien;ancien;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
ancien;ancien;ADJ;or;or;NOUN;nord;nord;NOUN
bon;bon;ADJ;air;air;NOUN;nerf;nerf;NOUN
bon;bon;ADJ;an;an;NOUN;nan;nan;NOUN
bon;bon;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
bon;bon;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
bon;bon;ADJ;or;or;NOUN;nord;nord;NOUN
certain;certain;ADJ;air;air;NOUN;nerf;nerf;NOUN
certain;certain;ADJ;an;an;NOUN;nan;nan;NOUN
certain;certain;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
certain;certain;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
certain;certain;ADJ;or;or;NOUN;nord;nord;NOUN
divin;divin;ADJ;air;air;NOUN;nerf;nerf;NOUN
divin;divin;ADJ;an;an;NOUN;nan;nan;NOUN
divin;divin;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
divin;divin;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
divin;divin;ADJ;or;or;NOUN;nord;nord;NOUN
prochain;prochain;ADJ;air;air;NOUN;nerf;nerf;NOUN
prochain;prochain;ADJ;an;an;NOUN;nan;nan;NOUN
prochain;prochain;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
prochain;prochain;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
prochain;prochain;ADJ;or;or;NOUN;nord;nord;NOUN
aucun;aucun;DET;air;air;NOUN;nerf;nerf;NOUN
aucun;aucun;DET;an;an;NOUN;nan;nan;NOUN
aucun;aucun;DET;aval;aval;NOUN;naval;naval;ADJ
aucun;aucun;DET;aîné;aîné;ADJ;néné;néné;NOUN
aucun;aucun;DET;aîné;aîné;NOUN;néné;néné;NOUN
aucun;aucun;DET;oeuf;oeuf;NOUN;neuf;neuf;ADJ
aucun;aucun;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
aucun;aucun;DET;or;or;NOUN;nord;nord;NOUN
un;un;DET;air;air;NOUN;nerf;nerf;NOUN
un;un;DET;an;an;NOUN;nan;nan;NOUN
un;un;DET;aval;aval;NOUN;naval;naval;ADJ
un;un;DET;aîné;aîné;ADJ;néné;néné;NOUN
un;un;DET;aîné;aîné;NOUN;néné;néné;NOUN
un;un;DET;oeuf;oeuf;NOUN;neuf;neuf;ADJ
un;un;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
un;un;DET;or;or;NOUN;nord;nord;NOUN
mon;mon;DET;air;air;NOUN;nerf;nerf;NOUN
mon;mon;DET;an;an;NOUN;nan;nan;NOUN
mon;mon;DET;aval;aval;NOUN;naval;naval;ADJ
mon;mon;DET;aîné;aîné;ADJ;néné;néné;NOUN
mon;mon;DET;aîné;aîné;NOUN;néné;néné;NOUN
mon;mon;DET;oeuf;oeuf;NOUN;neuf;neuf;ADJ
mon;mon;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
mon;mon;DET;or;or;NOUN;nord;nord;NOUN
son;son;DET;air;air;NOUN;nerf;nerf;NOUN
son;son;DET;an;an;NOUN;nan;nan;NOUN
son;son;DET;aval;aval;NOUN;naval;naval;ADJ
son;son;DET;aîné;aîné;ADJ;néné;néné;NOUN
son;son;DET;aîné;aîné;NOUN;néné;néné;NOUN
son;son;DET;oeuf;oeuf;NOUN;neuf;neuf;ADJ
son;son;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
son;son;DET;or;or;NOUN;nord;nord;NOUN
