ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
excellent;excellent;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
excellent;excellent;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
excellent;excellent;ADJ;aide;aide;NOUN;raid;raid;NOUN
excellent;excellent;ADJ;ail;ail;NOUN;rail;rail;NOUN
excellent;excellent;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
excellent;excellent;ADJ;an;an;NOUN;rang;rang;NOUN
excellent;excellent;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
excellent;excellent;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
excellent;excellent;ADJ;athée;athée;NOUN;raté;raté;NOUN
excellent;excellent;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
excellent;excellent;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
excellent;excellent;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
excellent;excellent;ADJ;est;est;NOUN;reste;reste;NOUN
excellent;excellent;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
excellent;excellent;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
excellent;excellent;ADJ;égal;égal;NOUN;régal;régal;NOUN
excellent;excellent;ADJ;épi;épi;NOUN;répit;répit;NOUN
excellent;excellent;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
excellent;excellent;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
grand;grand;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
grand;grand;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
grand;grand;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
grand;grand;ADJ;aide;aide;NOUN;raid;raid;NOUN
grand;grand;ADJ;ail;ail;NOUN;rail;rail;NOUN
grand;grand;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
grand;grand;ADJ;an;an;NOUN;rang;rang;NOUN
grand;grand;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
grand;grand;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
grand;grand;ADJ;athée;athée;NOUN;raté;raté;NOUN
grand;grand;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
grand;grand;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
grand;grand;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
grand;grand;ADJ;est;est;NOUN;reste;reste;NOUN
grand;grand;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
grand;grand;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
grand;grand;ADJ;égal;égal;NOUN;régal;régal;NOUN
grand;grand;ADJ;épi;épi;NOUN;répit;répit;NOUN
grand;grand;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
grand;grand;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
petit;petit;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
petit;petit;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
petit;petit;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
petit;petit;ADJ;aide;aide;NOUN;raid;raid;NOUN
petit;petit;ADJ;ail;ail;NOUN;rail;rail;NOUN
petit;petit;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
petit;petit;ADJ;an;an;NOUN;rang;rang;NOUN
petit;petit;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
petit;petit;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
petit;petit;ADJ;athée;athée;NOUN;raté;raté;NOUN
petit;petit;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
petit;petit;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
petit;petit;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
petit;petit;ADJ;est;est;NOUN;reste;reste;NOUN
petit;petit;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
petit;petit;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
petit;petit;ADJ;égal;égal;NOUN;régal;régal;NOUN
