ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
beaucoup;beaucoup;ADV;en;en;ADP;dans;dans;ADP
beaucoup;beaucoup;ADV;écrit;écrit;ADJ;décrit;décrit;ADJ
beaucoup;beaucoup;ADV;écrire;écrire;VERB;décrire;décrire;VERB
beaucoup;beaucoup;ADV;étendre;étendre;VERB;détendre;détendre;VERB
beaucoup;beaucoup;ADV;eu;avoir;VERB;dû;devoir;VERB
beaucoup;beaucoup;ADV;écrit;écrire;VERB;décrit;décrire;VERB
beaucoup;beaucoup;ADV;étendu;étendre;VERB;détendu;détendre;VERB
beaucoup;beaucoup;ADV;ôté;ôter;VERB;doté;doter;VERB
trop;trop;ADV;en;en;ADP;dans;dans;ADP
trop;trop;ADV;écrit;écrit;ADJ;décrit;décrit;ADJ
trop;trop;ADV;écrire;écrire;VERB;décrire;décrire;VERB
trop;trop;ADV;étendre;étendre;VERB;détendre;détendre;VERB
trop;trop;ADV;eu;avoir;VERB;dû;devoir;VERB
trop;trop;ADV;écrit;écrire;VERB;décrit;décrire;VERB
trop;trop;ADV;étendu;étendre;VERB;détendu;détendre;VERB
trop;trop;ADV;ôté;ôter;VERB;doté;doter;VERB
