ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;ail;ail;NOUN;bail;bail;NOUN
long;long;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
long;long;ADJ;an;an;NOUN;banc;banc;NOUN
long;long;ADJ;are;are;NOUN;bar;bar;NOUN
long;long;ADJ;art;art;NOUN;bar;bar;NOUN
long;long;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
long;long;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
long;long;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
long;long;ADJ;or;or;NOUN;bord;bord;NOUN
long;long;ADJ;os;os;NOUN;boss;boss;NOUN
long;long;ADJ;os;os;NOUN;bosse;bosse;NOUN
