ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciennes;ancien;ADJ;ailes;aile;NOUN;selles;selle;NOUN
anciennes;ancien;ADJ;antennes;antenne;NOUN;centaines;centaine;NOUN
anciennes;ancien;ADJ;herbes;herbe;NOUN;serbes;serbe;NOUN
anciennes;ancien;ADJ;heures;heure;NOUN;soeurs;soeur;NOUN
anciennes;ancien;ADJ;ondes;onde;NOUN;sondes;sonde;NOUN
anciennes;ancien;ADJ;orties;ortie;NOUN;sorties;sortie;NOUN
anciens;ancien;ADJ;airs;air;NOUN;cerfs;cerf;NOUN
anciens;ancien;ADJ;iles;ile;NOUN;cils;cil;NOUN
anciens;ancien;ADJ;yeux;oeil;NOUN;cieux;cieux;NOUN
anciens;ancien;ADJ;âges;âge;NOUN;sages;sage;NOUN
autres;autre;ADJ;ailes;aile;NOUN;selles;selle;NOUN
autres;autre;ADJ;airs;air;NOUN;cerfs;cerf;NOUN
autres;autre;ADJ;airs;air;NOUN;serres;serre;NOUN
autres;autre;ADJ;antennes;antenne;NOUN;centaines;centaine;NOUN
autres;autre;ADJ;eaux;eau;NOUN;sauts;saut;NOUN
autres;autre;ADJ;eaux;eau;NOUN;seaux;seau;NOUN
autres;autre;ADJ;eaux;eau;NOUN;sots;sot;NOUN
autres;autre;ADJ;herbes;herbe;NOUN;serbes;serbe;NOUN
autres;autre;ADJ;heures;heure;NOUN;soeurs;soeur;NOUN
autres;autre;ADJ;hommes;homme;NOUN;sommes;somme;NOUN
autres;autre;ADJ;iles;ile;NOUN;cils;cil;NOUN
autres;autre;ADJ;ondes;onde;NOUN;sondes;sonde;NOUN
autres;autre;ADJ;orties;ortie;NOUN;sorties;sortie;NOUN
autres;autre;ADJ;yeux;oeil;NOUN;cieux;cieux;NOUN
autres;autre;ADJ;âges;âge;NOUN;sages;sage;NOUN
autres;autre;ADJ;îles;île;NOUN;cils;cil;NOUN
beaux;beau;ADJ;airs;air;NOUN;cerfs;cerf;NOUN
beaux;beau;ADJ;iles;ile;NOUN;cils;cil;NOUN
beaux;beau;ADJ;yeux;oeil;NOUN;cieux;cieux;NOUN
