ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciennes;ancien;ADJ;autos;auto;NOUN;motos;moto;NOUN
anciens;ancien;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
anciens;ancien;ADJ;archers;archer;NOUN;marchés;marché;NOUN
anciens;ancien;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
anciens;ancien;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
anciens;ancien;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
anciens;ancien;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
anciens;ancien;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
anciens;ancien;ADJ;âges;âge;NOUN;mages;mage;NOUN
anciens;ancien;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
anciens;ancien;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
anciens;ancien;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
autres;autre;ADJ;airs;air;NOUN;mers;mer;NOUN
autres;autre;ADJ;airs;air;NOUN;mères;mère;NOUN
autres;autre;ADJ;amants;amant;NOUN;mamans;maman;NOUN
autres;autre;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
autres;autre;ADJ;archers;archer;NOUN;marchés;marché;NOUN
autres;autre;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
autres;autre;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
autres;autre;ADJ;autos;auto;NOUN;motos;moto;NOUN
autres;autre;ADJ;eaux;eau;NOUN;maux;mal;NOUN
autres;autre;ADJ;eaux;eau;NOUN;mots;mot;NOUN
autres;autre;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
autres;autre;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
autres;autre;ADJ;oies;oie;NOUN;moi;moi;NOUN
autres;autre;ADJ;oies;oie;NOUN;mois;mois;NOUN
autres;autre;ADJ;ondes;onde;NOUN;mondes;monde;NOUN
autres;autre;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
autres;autre;ADJ;âges;âge;NOUN;mages;mage;NOUN
autres;autre;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
autres;autre;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
autres;autre;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
beaux;beau;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
beaux;beau;ADJ;archers;archer;NOUN;marchés;marché;NOUN
beaux;beau;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
beaux;beau;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
beaux;beau;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
beaux;beau;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
beaux;beau;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
beaux;beau;ADJ;âges;âge;NOUN;mages;mage;NOUN
beaux;beau;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
beaux;beau;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
beaux;beau;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
belles;beau;ADJ;autos;auto;NOUN;motos;moto;NOUN
bonnes;bon;ADJ;autos;auto;NOUN;motos;moto;NOUN
bons;bon;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
bons;bon;ADJ;archers;archer;NOUN;marchés;marché;NOUN
bons;bon;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
bons;bon;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
bons;bon;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
bons;bon;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
bons;bon;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
bons;bon;ADJ;âges;âge;NOUN;mages;mage;NOUN
bons;bon;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
bons;bon;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
bons;bon;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
chères;cher;ADJ;autos;auto;NOUN;motos;moto;NOUN
chers;cher;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
chers;cher;ADJ;archers;archer;NOUN;marchés;marché;NOUN
chers;cher;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
chers;cher;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
chers;cher;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
chers;cher;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
chers;cher;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
chers;cher;ADJ;âges;âge;NOUN;mages;mage;NOUN
chers;cher;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
chers;cher;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
chers;cher;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
curieux;curieux;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
curieux;curieux;ADJ;archers;archer;NOUN;marchés;marché;NOUN
curieux;curieux;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
curieux;curieux;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
curieux;curieux;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
curieux;curieux;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
curieux;curieux;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
curieux;curieux;ADJ;âges;âge;NOUN;mages;mage;NOUN
curieux;curieux;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
curieux;curieux;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
curieux;curieux;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
dernières;dernier;ADJ;autos;auto;NOUN;motos;moto;NOUN
derniers;dernier;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
derniers;dernier;ADJ;archers;archer;NOUN;marchés;marché;NOUN
derniers;dernier;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
derniers;dernier;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
derniers;dernier;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
derniers;dernier;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
derniers;dernier;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
derniers;dernier;ADJ;âges;âge;NOUN;mages;mage;NOUN
derniers;dernier;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
derniers;dernier;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
derniers;dernier;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
divines;divin;ADJ;autos;auto;NOUN;motos;moto;NOUN
divins;divin;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
divins;divin;ADJ;archers;archer;NOUN;marchés;marché;NOUN
divins;divin;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
divins;divin;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
divins;divin;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
divins;divin;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
divins;divin;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
divins;divin;ADJ;âges;âge;NOUN;mages;mage;NOUN
divins;divin;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
divins;divin;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
divins;divin;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
énormes;énorme;ADJ;airs;air;NOUN;mers;mer;NOUN
énormes;énorme;ADJ;airs;air;NOUN;mères;mère;NOUN
énormes;énorme;ADJ;amants;amant;NOUN;mamans;maman;NOUN
énormes;énorme;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
énormes;énorme;ADJ;archers;archer;NOUN;marchés;marché;NOUN
énormes;énorme;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
énormes;énorme;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
énormes;énorme;ADJ;autos;auto;NOUN;motos;moto;NOUN
énormes;énorme;ADJ;eaux;eau;NOUN;maux;mal;NOUN
énormes;énorme;ADJ;eaux;eau;NOUN;mots;mot;NOUN
énormes;énorme;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
énormes;énorme;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
énormes;énorme;ADJ;oies;oie;NOUN;moi;moi;NOUN
énormes;énorme;ADJ;oies;oie;NOUN;mois;mois;NOUN
énormes;énorme;ADJ;ondes;onde;NOUN;mondes;monde;NOUN
énormes;énorme;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
énormes;énorme;ADJ;âges;âge;NOUN;mages;mage;NOUN
énormes;énorme;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
énormes;énorme;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
énormes;énorme;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
excellentes;excellent;ADJ;autos;auto;NOUN;motos;moto;NOUN
excellents;excellent;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
excellents;excellent;ADJ;archers;archer;NOUN;marchés;marché;NOUN
excellents;excellent;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
excellents;excellent;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
excellents;excellent;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
excellents;excellent;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
excellents;excellent;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
excellents;excellent;ADJ;âges;âge;NOUN;mages;mage;NOUN
excellents;excellent;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
excellents;excellent;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
excellents;excellent;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
fausses;faux;ADJ;autos;auto;NOUN;motos;moto;NOUN
faux;faux;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
faux;faux;ADJ;archers;archer;NOUN;marchés;marché;NOUN
faux;faux;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
faux;faux;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
faux;faux;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
faux;faux;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
faux;faux;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
faux;faux;ADJ;âges;âge;NOUN;mages;mage;NOUN
faux;faux;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
faux;faux;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
faux;faux;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
grandes;grand;ADJ;autos;auto;NOUN;motos;moto;NOUN
grands;grand;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
grands;grand;ADJ;archers;archer;NOUN;marchés;marché;NOUN
grands;grand;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
grands;grand;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
grands;grand;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
grands;grand;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
grands;grand;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
grands;grand;ADJ;âges;âge;NOUN;mages;mage;NOUN
grands;grand;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
grands;grand;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
grands;grand;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
gros;gros;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
gros;gros;ADJ;archers;archer;NOUN;marchés;marché;NOUN
gros;gros;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
gros;gros;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
gros;gros;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
gros;gros;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
gros;gros;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
gros;gros;ADJ;âges;âge;NOUN;mages;mage;NOUN
gros;gros;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
gros;gros;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
gros;gros;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
grosses;gros;ADJ;autos;auto;NOUN;motos;moto;NOUN
jeunes;jeune;ADJ;airs;air;NOUN;mers;mer;NOUN
jeunes;jeune;ADJ;airs;air;NOUN;mères;mère;NOUN
jeunes;jeune;ADJ;amants;amant;NOUN;mamans;maman;NOUN
jeunes;jeune;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
jeunes;jeune;ADJ;archers;archer;NOUN;marchés;marché;NOUN
jeunes;jeune;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
jeunes;jeune;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
jeunes;jeune;ADJ;autos;auto;NOUN;motos;moto;NOUN
jeunes;jeune;ADJ;eaux;eau;NOUN;maux;mal;NOUN
jeunes;jeune;ADJ;eaux;eau;NOUN;mots;mot;NOUN
jeunes;jeune;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
jeunes;jeune;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
jeunes;jeune;ADJ;oies;oie;NOUN;moi;moi;NOUN
jeunes;jeune;ADJ;oies;oie;NOUN;mois;mois;NOUN
jeunes;jeune;ADJ;ondes;onde;NOUN;mondes;monde;NOUN
jeunes;jeune;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
jeunes;jeune;ADJ;âges;âge;NOUN;mages;mage;NOUN
jeunes;jeune;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
jeunes;jeune;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
jeunes;jeune;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
jolies;joli;ADJ;autos;auto;NOUN;motos;moto;NOUN
jolis;joli;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
jolis;joli;ADJ;archers;archer;NOUN;marchés;marché;NOUN
jolis;joli;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
jolis;joli;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
jolis;joli;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
jolis;joli;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
jolis;joli;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
jolis;joli;ADJ;âges;âge;NOUN;mages;mage;NOUN
jolis;joli;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
jolis;joli;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
jolis;joli;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
légères;léger;ADJ;autos;auto;NOUN;motos;moto;NOUN
légers;léger;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
légers;léger;ADJ;archers;archer;NOUN;marchés;marché;NOUN
légers;léger;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
légers;léger;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
légers;léger;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
légers;léger;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
légers;léger;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
légers;léger;ADJ;âges;âge;NOUN;mages;mage;NOUN
légers;léger;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
légers;léger;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
légers;léger;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
longs;long;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
longs;long;ADJ;archers;archer;NOUN;marchés;marché;NOUN
longs;long;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
longs;long;ADJ;auteurs;auteur;NOUN;moteurs;moteur;NOUN
longs;long;ADJ;effets;effet;NOUN;méfaits;méfait;NOUN
longs;long;ADJ;ego;ego;NOUN;mégots;mégot;NOUN
longs;long;ADJ;yeux;oeil;NOUN;mieux;mieux;NOUN
longs;long;ADJ;âges;âge;NOUN;mages;mage;NOUN
longs;long;ADJ;égaux;égal;NOUN;mégots;mégot;NOUN
longs;long;ADJ;êtres;être;NOUN;maîtres;maître;NOUN
longs;long;ADJ;êtres;être;NOUN;mètres;mètre;NOUN
longues;long;ADJ;autos;auto;NOUN;motos;moto;NOUN
mauvais;mauvais;ADJ;arbres;arbre;NOUN;marbres;marbre;NOUN
mauvais;mauvais;ADJ;archers;archer;NOUN;marchés;marché;NOUN
mauvais;mauvais;ADJ;arrêts;arrêt;NOUN;marais;marais;NOUN
