ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
long;long;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
long;long;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
long;long;ADJ;aide;aide;NOUN;raid;raid;NOUN
long;long;ADJ;ail;ail;NOUN;rail;rail;NOUN
long;long;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
long;long;ADJ;an;an;NOUN;rang;rang;NOUN
long;long;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
long;long;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
long;long;ADJ;athée;athée;NOUN;raté;raté;NOUN
long;long;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
long;long;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
long;long;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
long;long;ADJ;est;est;NOUN;reste;reste;NOUN
long;long;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
long;long;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
long;long;ADJ;égal;égal;NOUN;régal;régal;NOUN
long;long;ADJ;épi;épi;NOUN;répit;répit;NOUN
long;long;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
long;long;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
