ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;air;air;NOUN;maire;maire;NOUN
ancien;ancien;ADJ;an;an;NOUN;man;man;NOUN
ancien;ancien;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
ancien;ancien;ADJ;arc;arc;NOUN;mark;mark;NOUN
ancien;ancien;ADJ;archer;archer;NOUN;marché;marché;NOUN
ancien;ancien;ADJ;argot;argot;NOUN;margot;margot;NOUN
ancien;ancien;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
ancien;ancien;ADJ;athée;athée;NOUN;maté;maté;NOUN
ancien;ancien;ADJ;atout;atout;NOUN;matou;matou;NOUN
ancien;ancien;ADJ;autel;autel;NOUN;motel;motel;NOUN
ancien;ancien;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
ancien;ancien;ADJ;axe;axe;NOUN;max;max;NOUN
ancien;ancien;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
ancien;ancien;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
ancien;ancien;ADJ;or;or;NOUN;mort;mort;NOUN
ancien;ancien;ADJ;oral;oral;NOUN;moral;moral;NOUN
ancien;ancien;ADJ;être;être;NOUN;maître;maître;NOUN
ancien;ancien;ADJ;être;être;NOUN;mètre;mètre;NOUN
bon;bon;ADJ;air;air;NOUN;maire;maire;NOUN
bon;bon;ADJ;an;an;NOUN;man;man;NOUN
bon;bon;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
bon;bon;ADJ;arc;arc;NOUN;mark;mark;NOUN
bon;bon;ADJ;archer;archer;NOUN;marché;marché;NOUN
bon;bon;ADJ;argot;argot;NOUN;margot;margot;NOUN
bon;bon;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
bon;bon;ADJ;athée;athée;NOUN;maté;maté;NOUN
bon;bon;ADJ;atout;atout;NOUN;matou;matou;NOUN
bon;bon;ADJ;autel;autel;NOUN;motel;motel;NOUN
bon;bon;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
bon;bon;ADJ;axe;axe;NOUN;max;max;NOUN
bon;bon;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
bon;bon;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
bon;bon;ADJ;or;or;NOUN;mort;mort;NOUN
bon;bon;ADJ;oral;oral;NOUN;moral;moral;NOUN
bon;bon;ADJ;être;être;NOUN;maître;maître;NOUN
bon;bon;ADJ;être;être;NOUN;mètre;mètre;NOUN
certain;certain;ADJ;air;air;NOUN;maire;maire;NOUN
certain;certain;ADJ;an;an;NOUN;man;man;NOUN
certain;certain;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
certain;certain;ADJ;arc;arc;NOUN;mark;mark;NOUN
certain;certain;ADJ;archer;archer;NOUN;marché;marché;NOUN
certain;certain;ADJ;argot;argot;NOUN;margot;margot;NOUN
certain;certain;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
certain;certain;ADJ;athée;athée;NOUN;maté;maté;NOUN
certain;certain;ADJ;atout;atout;NOUN;matou;matou;NOUN
certain;certain;ADJ;autel;autel;NOUN;motel;motel;NOUN
certain;certain;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
certain;certain;ADJ;axe;axe;NOUN;max;max;NOUN
certain;certain;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
certain;certain;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
certain;certain;ADJ;or;or;NOUN;mort;mort;NOUN
certain;certain;ADJ;oral;oral;NOUN;moral;moral;NOUN
certain;certain;ADJ;être;être;NOUN;maître;maître;NOUN
certain;certain;ADJ;être;être;NOUN;mètre;mètre;NOUN
divin;divin;ADJ;air;air;NOUN;maire;maire;NOUN
divin;divin;ADJ;an;an;NOUN;man;man;NOUN
