ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
long;long;ADJ;air;air;NOUN;cerf;cerf;NOUN
long;long;ADJ;alu;alu;NOUN;salut;salut;NOUN
long;long;ADJ;an;an;NOUN;sang;sang;NOUN
long;long;ADJ;antre;antre;NOUN;centre;centre;NOUN
long;long;ADJ;avant;avant;NOUN;savant;savant;NOUN
long;long;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
long;long;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
long;long;ADJ;homme;homme;NOUN;somme;somme;NOUN
long;long;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
long;long;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
long;long;ADJ;or;or;NOUN;sort;sort;NOUN
long;long;ADJ;âge;âge;NOUN;sage;sage;NOUN
