ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
beaucoup;beaucoup;ADV;annuel;annuel;ADJ;manuel;manuel;ADJ
beaucoup;beaucoup;ADV;annuelle;annuel;ADJ;manuelle;manuel;ADJ
beaucoup;beaucoup;ADV;orale;oral;ADJ;morale;moral;ADJ
beaucoup;beaucoup;ADV;hériter;hériter;VERB;mériter;mériter;VERB
beaucoup;beaucoup;ADV;être;être;VERB;mettre;mettre;VERB
beaucoup;beaucoup;ADV;hérité;hériter;VERB;mérité;mériter;VERB
beaucoup;beaucoup;ADV;uni;unir;VERB;muni;munir;VERB
trop;trop;ADV;annuel;annuel;ADJ;manuel;manuel;ADJ
trop;trop;ADV;annuelle;annuel;ADJ;manuelle;manuel;ADJ
trop;trop;ADV;orale;oral;ADJ;morale;moral;ADJ
trop;trop;ADV;hériter;hériter;VERB;mériter;mériter;VERB
trop;trop;ADV;être;être;VERB;mettre;mettre;VERB
trop;trop;ADV;hérité;hériter;VERB;mérité;mériter;VERB
trop;trop;ADV;uni;unir;VERB;muni;munir;VERB
