ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
ancien;ancien;ADJ;air;air;NOUN;fer;fer;NOUN
ancien;ancien;ADJ;août;août;NOUN;foot;foot;NOUN
ancien;ancien;ADJ;are;are;NOUN;fard;fard;NOUN
ancien;ancien;ADJ;are;are;NOUN;phare;phare;NOUN
ancien;ancien;ADJ;art;art;NOUN;fard;fard;NOUN
ancien;ancien;ADJ;art;art;NOUN;phare;phare;NOUN
ancien;ancien;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
ancien;ancien;ADJ;axe;axe;NOUN;fax;fax;NOUN
ancien;ancien;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
ancien;ancien;ADJ;or;or;NOUN;for;for;NOUN
ancien;ancien;ADJ;or;or;NOUN;fort;fort;NOUN
ancien;ancien;ADJ;âne;âne;NOUN;fan;fan;NOUN
bon;bon;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
bon;bon;ADJ;air;air;NOUN;fer;fer;NOUN
bon;bon;ADJ;août;août;NOUN;foot;foot;NOUN
bon;bon;ADJ;are;are;NOUN;fard;fard;NOUN
bon;bon;ADJ;are;are;NOUN;phare;phare;NOUN
bon;bon;ADJ;art;art;NOUN;fard;fard;NOUN
bon;bon;ADJ;art;art;NOUN;phare;phare;NOUN
bon;bon;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
bon;bon;ADJ;axe;axe;NOUN;fax;fax;NOUN
bon;bon;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
bon;bon;ADJ;or;or;NOUN;for;for;NOUN
bon;bon;ADJ;or;or;NOUN;fort;fort;NOUN
bon;bon;ADJ;âne;âne;NOUN;fan;fan;NOUN
certain;certain;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
certain;certain;ADJ;air;air;NOUN;fer;fer;NOUN
certain;certain;ADJ;août;août;NOUN;foot;foot;NOUN
certain;certain;ADJ;are;are;NOUN;fard;fard;NOUN
certain;certain;ADJ;are;are;NOUN;phare;phare;NOUN
certain;certain;ADJ;art;art;NOUN;fard;fard;NOUN
certain;certain;ADJ;art;art;NOUN;phare;phare;NOUN
certain;certain;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
certain;certain;ADJ;axe;axe;NOUN;fax;fax;NOUN
certain;certain;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
certain;certain;ADJ;or;or;NOUN;for;for;NOUN
certain;certain;ADJ;or;or;NOUN;fort;fort;NOUN
certain;certain;ADJ;âne;âne;NOUN;fan;fan;NOUN
divin;divin;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
divin;divin;ADJ;air;air;NOUN;fer;fer;NOUN
divin;divin;ADJ;août;août;NOUN;foot;foot;NOUN
divin;divin;ADJ;are;are;NOUN;fard;fard;NOUN
divin;divin;ADJ;are;are;NOUN;phare;phare;NOUN
divin;divin;ADJ;art;art;NOUN;fard;fard;NOUN
divin;divin;ADJ;art;art;NOUN;phare;phare;NOUN
divin;divin;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
divin;divin;ADJ;axe;axe;NOUN;fax;fax;NOUN
divin;divin;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
divin;divin;ADJ;or;or;NOUN;for;for;NOUN
divin;divin;ADJ;or;or;NOUN;fort;fort;NOUN
divin;divin;ADJ;âne;âne;NOUN;fan;fan;NOUN
prochain;prochain;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
prochain;prochain;ADJ;air;air;NOUN;fer;fer;NOUN
prochain;prochain;ADJ;août;août;NOUN;foot;foot;NOUN
prochain;prochain;ADJ;are;are;NOUN;fard;fard;NOUN
prochain;prochain;ADJ;are;are;NOUN;phare;phare;NOUN
prochain;prochain;ADJ;art;art;NOUN;fard;fard;NOUN
prochain;prochain;ADJ;art;art;NOUN;phare;phare;NOUN
prochain;prochain;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
prochain;prochain;ADJ;axe;axe;NOUN;fax;fax;NOUN
prochain;prochain;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
prochain;prochain;ADJ;or;or;NOUN;for;for;NOUN
prochain;prochain;ADJ;or;or;NOUN;fort;fort;NOUN
prochain;prochain;ADJ;âne;âne;NOUN;fan;fan;NOUN
aucun;aucun;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
aucun;aucun;DET;air;air;NOUN;fer;fer;NOUN
aucun;aucun;DET;août;août;NOUN;foot;foot;NOUN
aucun;aucun;DET;are;are;NOUN;fard;fard;NOUN
aucun;aucun;DET;are;are;NOUN;phare;phare;NOUN
aucun;aucun;DET;art;art;NOUN;fard;fard;NOUN
aucun;aucun;DET;art;art;NOUN;phare;phare;NOUN
aucun;aucun;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
aucun;aucun;DET;axe;axe;NOUN;fax;fax;NOUN
aucun;aucun;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
aucun;aucun;DET;or;or;NOUN;for;for;NOUN
aucun;aucun;DET;or;or;NOUN;fort;fort;ADJ
aucun;aucun;DET;or;or;NOUN;fort;fort;NOUN
aucun;aucun;DET;utile;utile;ADJ;futile;futile;ADJ
aucun;aucun;DET;utile;utile;NOUN;futile;futile;ADJ
aucun;aucun;DET;âne;âne;NOUN;fan;fan;NOUN
un;un;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
un;un;DET;air;air;NOUN;fer;fer;NOUN
un;un;DET;août;août;NOUN;foot;foot;NOUN
un;un;DET;are;are;NOUN;fard;fard;NOUN
un;un;DET;are;are;NOUN;phare;phare;NOUN
un;un;DET;art;art;NOUN;fard;fard;NOUN
un;un;DET;art;art;NOUN;phare;phare;NOUN
un;un;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
un;un;DET;axe;axe;NOUN;fax;fax;NOUN
un;un;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
un;un;DET;or;or;NOUN;for;for;NOUN
un;un;DET;or;or;NOUN;fort;fort;ADJ
un;un;DET;or;or;NOUN;fort;fort;NOUN
un;un;DET;utile;utile;ADJ;futile;futile;ADJ
un;un;DET;utile;utile;NOUN;futile;futile;ADJ
un;un;DET;âne;âne;NOUN;fan;fan;NOUN
mon;mon;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
mon;mon;DET;air;air;NOUN;fer;fer;NOUN
mon;mon;DET;août;août;NOUN;foot;foot;NOUN
mon;mon;DET;are;are;NOUN;fard;fard;NOUN
mon;mon;DET;are;are;NOUN;phare;phare;NOUN
mon;mon;DET;art;art;NOUN;fard;fard;NOUN
mon;mon;DET;art;art;NOUN;phare;phare;NOUN
mon;mon;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
mon;mon;DET;axe;axe;NOUN;fax;fax;NOUN
mon;mon;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
mon;mon;DET;or;or;NOUN;for;for;NOUN
mon;mon;DET;or;or;NOUN;fort;fort;ADJ
mon;mon;DET;or;or;NOUN;fort;fort;NOUN
mon;mon;DET;utile;utile;ADJ;futile;futile;ADJ
mon;mon;DET;utile;utile;NOUN;futile;futile;ADJ
mon;mon;DET;âne;âne;NOUN;fan;fan;NOUN
son;son;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
son;son;DET;air;air;NOUN;fer;fer;NOUN
son;son;DET;août;août;NOUN;foot;foot;NOUN
son;son;DET;are;are;NOUN;fard;fard;NOUN
son;son;DET;are;are;NOUN;phare;phare;NOUN
son;son;DET;art;art;NOUN;fard;fard;NOUN
son;son;DET;art;art;NOUN;phare;phare;NOUN
son;son;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
son;son;DET;axe;axe;NOUN;fax;fax;NOUN
son;son;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
son;son;DET;or;or;NOUN;for;for;NOUN
son;son;DET;or;or;NOUN;fort;fort;ADJ
son;son;DET;or;or;NOUN;fort;fort;NOUN
son;son;DET;utile;utile;ADJ;futile;futile;ADJ
son;son;DET;utile;utile;NOUN;futile;futile;ADJ
son;son;DET;âne;âne;NOUN;fan;fan;NOUN
ton;ton;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
ton;ton;DET;air;air;NOUN;fer;fer;NOUN
ton;ton;DET;août;août;NOUN;foot;foot;NOUN
ton;ton;DET;are;are;NOUN;fard;fard;NOUN
ton;ton;DET;are;are;NOUN;phare;phare;NOUN
ton;ton;DET;art;art;NOUN;fard;fard;NOUN
ton;ton;DET;art;art;NOUN;phare;phare;NOUN
ton;ton;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
ton;ton;DET;axe;axe;NOUN;fax;fax;NOUN
ton;ton;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
ton;ton;DET;or;or;NOUN;for;for;NOUN
ton;ton;DET;or;or;NOUN;fort;fort;ADJ
ton;ton;DET;or;or;NOUN;fort;fort;NOUN
ton;ton;DET;utile;utile;ADJ;futile;futile;ADJ
ton;ton;DET;utile;utile;NOUN;futile;futile;ADJ
ton;ton;DET;âne;âne;NOUN;fan;fan;NOUN
bien;bien;ADV;au;au;ADP;faux;faux;ADJ
bien;bien;ADV;aux;aux;ADP;faux;faux;ADJ
bien;bien;ADV;in;in;ADJ;fine;fin;ADJ
bien;bien;ADV;in;in;ADJ;fines;fin;ADJ
bien;bien;ADV;utile;utile;ADJ;futile;futile;ADJ
bien;bien;ADV;été;être;VERB;fêté;fêter;VERB
bien;bien;ADV;ôté;ôter;VERB;fauté;fauter;VERB
non;non;ADV;in;in;ADJ;fine;fin;ADJ
non;non;ADV;in;in;ADJ;fines;fin;ADJ
non;non;ADV;utile;utile;ADJ;futile;futile;ADJ
en;en;ADP;acteur;acteur;NOUN;facteur;facteur;NOUN
en;en;ADP;acteur;acteur;NOUN;facteurs;facteur;NOUN
en;en;ADP;acteurs;acteur;NOUN;facteur;facteur;NOUN
