ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;air;air;NOUN;ver;ver;NOUN
excellent;excellent;ADJ;air;air;NOUN;verre;verre;NOUN
excellent;excellent;ADJ;air;air;NOUN;vert;vert;NOUN
excellent;excellent;ADJ;an;an;NOUN;vent;vent;NOUN
excellent;excellent;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
excellent;excellent;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
excellent;excellent;ADJ;if;if;NOUN;vif;vif;NOUN
excellent;excellent;ADJ;âne;âne;NOUN;van;van;NOUN
grand;grand;ADJ;air;air;NOUN;ver;ver;NOUN
grand;grand;ADJ;air;air;NOUN;verre;verre;NOUN
grand;grand;ADJ;air;air;NOUN;vert;vert;NOUN
grand;grand;ADJ;an;an;NOUN;vent;vent;NOUN
grand;grand;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
grand;grand;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
grand;grand;ADJ;if;if;NOUN;vif;vif;NOUN
grand;grand;ADJ;âne;âne;NOUN;van;van;NOUN
petit;petit;ADJ;air;air;NOUN;ver;ver;NOUN
petit;petit;ADJ;air;air;NOUN;verre;verre;NOUN
petit;petit;ADJ;air;air;NOUN;vert;vert;NOUN
petit;petit;ADJ;an;an;NOUN;vent;vent;NOUN
petit;petit;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
petit;petit;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
petit;petit;ADJ;if;if;NOUN;vif;vif;NOUN
petit;petit;ADJ;âne;âne;NOUN;van;van;NOUN
profond;profond;ADJ;air;air;NOUN;ver;ver;NOUN
profond;profond;ADJ;air;air;NOUN;verre;verre;NOUN
profond;profond;ADJ;air;air;NOUN;vert;vert;NOUN
profond;profond;ADJ;an;an;NOUN;vent;vent;NOUN
profond;profond;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
profond;profond;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
profond;profond;ADJ;if;if;NOUN;vif;vif;NOUN
profond;profond;ADJ;âne;âne;NOUN;van;van;NOUN
