ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;an;an;NOUN;champ;champ;NOUN
dernier;dernier;ADJ;an;an;NOUN;chant;chant;NOUN
dernier;dernier;ADJ;ange;ange;NOUN;change;change;NOUN
dernier;dernier;ADJ;août;août;NOUN;shoot;shoot;NOUN
dernier;dernier;ADJ;are;are;NOUN;char;char;NOUN
dernier;dernier;ADJ;art;art;NOUN;char;char;NOUN
dernier;dernier;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
dernier;dernier;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
léger;léger;ADJ;an;an;NOUN;champ;champ;NOUN
léger;léger;ADJ;an;an;NOUN;chant;chant;NOUN
léger;léger;ADJ;ange;ange;NOUN;change;change;NOUN
léger;léger;ADJ;août;août;NOUN;shoot;shoot;NOUN
léger;léger;ADJ;are;are;NOUN;char;char;NOUN
léger;léger;ADJ;art;art;NOUN;char;char;NOUN
léger;léger;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
léger;léger;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
premier;premier;ADJ;an;an;NOUN;champ;champ;NOUN
premier;premier;ADJ;an;an;NOUN;chant;chant;NOUN
premier;premier;ADJ;ange;ange;NOUN;change;change;NOUN
premier;premier;ADJ;août;août;NOUN;shoot;shoot;NOUN
premier;premier;ADJ;are;are;NOUN;char;char;NOUN
premier;premier;ADJ;art;art;NOUN;char;char;NOUN
premier;premier;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
premier;premier;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
