ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;acte;acte;NOUN;tact;tact;NOUN
ancien;ancien;ADJ;an;an;NOUN;temps;temps;NOUN
ancien;ancien;ADJ;est;est;NOUN;test;test;NOUN
ancien;ancien;ADJ;or;or;NOUN;tort;tort;NOUN
bon;bon;ADJ;acte;acte;NOUN;tact;tact;NOUN
bon;bon;ADJ;an;an;NOUN;temps;temps;NOUN
bon;bon;ADJ;est;est;NOUN;test;test;NOUN
bon;bon;ADJ;or;or;NOUN;tort;tort;NOUN
certain;certain;ADJ;acte;acte;NOUN;tact;tact;NOUN
certain;certain;ADJ;an;an;NOUN;temps;temps;NOUN
certain;certain;ADJ;est;est;NOUN;test;test;NOUN
certain;certain;ADJ;or;or;NOUN;tort;tort;NOUN
divin;divin;ADJ;acte;acte;NOUN;tact;tact;NOUN
divin;divin;ADJ;an;an;NOUN;temps;temps;NOUN
divin;divin;ADJ;est;est;NOUN;test;test;NOUN
divin;divin;ADJ;or;or;NOUN;tort;tort;NOUN
prochain;prochain;ADJ;acte;acte;NOUN;tact;tact;NOUN
prochain;prochain;ADJ;an;an;NOUN;temps;temps;NOUN
prochain;prochain;ADJ;est;est;NOUN;test;test;NOUN
prochain;prochain;ADJ;or;or;NOUN;tort;tort;NOUN
aucun;aucun;DET;acte;acte;NOUN;tact;tact;NOUN
aucun;aucun;DET;an;an;NOUN;temps;temps;NOUN
aucun;aucun;DET;est;est;NOUN;test;test;NOUN
aucun;aucun;DET;issu;issu;ADJ;tissu;tissu;NOUN
aucun;aucun;DET;or;or;NOUN;tort;tort;NOUN
un;un;DET;acte;acte;NOUN;tact;tact;NOUN
un;un;DET;an;an;NOUN;temps;temps;NOUN
un;un;DET;est;est;NOUN;test;test;NOUN
un;un;DET;issu;issu;ADJ;tissu;tissu;NOUN
un;un;DET;or;or;NOUN;tort;tort;NOUN
mon;mon;DET;acte;acte;NOUN;tact;tact;NOUN
mon;mon;DET;an;an;NOUN;temps;temps;NOUN
mon;mon;DET;est;est;NOUN;test;test;NOUN
mon;mon;DET;issu;issu;ADJ;tissu;tissu;NOUN
mon;mon;DET;or;or;NOUN;tort;tort;NOUN
son;son;DET;acte;acte;NOUN;tact;tact;NOUN
son;son;DET;an;an;NOUN;temps;temps;NOUN
son;son;DET;est;est;NOUN;test;test;NOUN
son;son;DET;issu;issu;ADJ;tissu;tissu;NOUN
son;son;DET;or;or;NOUN;tort;tort;NOUN
ton;ton;DET;acte;acte;NOUN;tact;tact;NOUN
ton;ton;DET;an;an;NOUN;temps;temps;NOUN
ton;ton;DET;est;est;NOUN;test;test;NOUN
ton;ton;DET;issu;issu;ADJ;tissu;tissu;NOUN
ton;ton;DET;or;or;NOUN;tort;tort;NOUN
bien;bien;ADV;eu;avoir;VERB;tu;taire;VERB
en;en;ADP;elle;elle;PRON;tel;tel;ADJ
en;en;ADP;elle;elle;PRON;telle;telle;DET
