ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
ancien;ancien;ADJ;air;air;NOUN;cerf;cerf;NOUN
ancien;ancien;ADJ;alu;alu;NOUN;salut;salut;NOUN
ancien;ancien;ADJ;an;an;NOUN;sang;sang;NOUN
ancien;ancien;ADJ;antre;antre;NOUN;centre;centre;NOUN
ancien;ancien;ADJ;avant;avant;NOUN;savant;savant;NOUN
ancien;ancien;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
ancien;ancien;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
ancien;ancien;ADJ;homme;homme;NOUN;somme;somme;NOUN
ancien;ancien;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
ancien;ancien;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
ancien;ancien;ADJ;or;or;NOUN;sort;sort;NOUN
ancien;ancien;ADJ;âge;âge;NOUN;sage;sage;NOUN
bon;bon;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
bon;bon;ADJ;air;air;NOUN;cerf;cerf;NOUN
bon;bon;ADJ;alu;alu;NOUN;salut;salut;NOUN
bon;bon;ADJ;an;an;NOUN;sang;sang;NOUN
bon;bon;ADJ;antre;antre;NOUN;centre;centre;NOUN
bon;bon;ADJ;avant;avant;NOUN;savant;savant;NOUN
bon;bon;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
bon;bon;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
bon;bon;ADJ;homme;homme;NOUN;somme;somme;NOUN
bon;bon;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
bon;bon;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
bon;bon;ADJ;or;or;NOUN;sort;sort;NOUN
bon;bon;ADJ;âge;âge;NOUN;sage;sage;NOUN
certain;certain;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
certain;certain;ADJ;air;air;NOUN;cerf;cerf;NOUN
certain;certain;ADJ;alu;alu;NOUN;salut;salut;NOUN
certain;certain;ADJ;an;an;NOUN;sang;sang;NOUN
certain;certain;ADJ;antre;antre;NOUN;centre;centre;NOUN
certain;certain;ADJ;avant;avant;NOUN;savant;savant;NOUN
certain;certain;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
certain;certain;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
certain;certain;ADJ;homme;homme;NOUN;somme;somme;NOUN
certain;certain;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
certain;certain;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
certain;certain;ADJ;or;or;NOUN;sort;sort;NOUN
certain;certain;ADJ;âge;âge;NOUN;sage;sage;NOUN
divin;divin;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
divin;divin;ADJ;air;air;NOUN;cerf;cerf;NOUN
divin;divin;ADJ;alu;alu;NOUN;salut;salut;NOUN
divin;divin;ADJ;an;an;NOUN;sang;sang;NOUN
divin;divin;ADJ;antre;antre;NOUN;centre;centre;NOUN
divin;divin;ADJ;avant;avant;NOUN;savant;savant;NOUN
divin;divin;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
divin;divin;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
divin;divin;ADJ;homme;homme;NOUN;somme;somme;NOUN
divin;divin;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
divin;divin;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
divin;divin;ADJ;or;or;NOUN;sort;sort;NOUN
divin;divin;ADJ;âge;âge;NOUN;sage;sage;NOUN
prochain;prochain;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
prochain;prochain;ADJ;air;air;NOUN;cerf;cerf;NOUN
prochain;prochain;ADJ;alu;alu;NOUN;salut;salut;NOUN
prochain;prochain;ADJ;an;an;NOUN;sang;sang;NOUN
prochain;prochain;ADJ;antre;antre;NOUN;centre;centre;NOUN
prochain;prochain;ADJ;avant;avant;NOUN;savant;savant;NOUN
prochain;prochain;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
prochain;prochain;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
prochain;prochain;ADJ;homme;homme;NOUN;somme;somme;NOUN
prochain;prochain;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
prochain;prochain;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
prochain;prochain;ADJ;or;or;NOUN;sort;sort;NOUN
prochain;prochain;ADJ;âge;âge;NOUN;sage;sage;NOUN
aucun;aucun;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
aucun;aucun;DET;air;air;NOUN;cerf;cerf;NOUN
aucun;aucun;DET;aller;aller;NOUN;salé;salé;ADJ
aucun;aucun;DET;alu;alu;NOUN;salut;salut;NOUN
aucun;aucun;DET;an;an;NOUN;sang;sang;NOUN
aucun;aucun;DET;antre;antre;NOUN;centre;centre;NOUN
aucun;aucun;DET;atteint;atteint;ADJ;satin;satin;NOUN
aucun;aucun;DET;avant;avant;NOUN;savant;savant;ADJ
aucun;aucun;DET;avant;avant;NOUN;savant;savant;NOUN
aucun;aucun;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
aucun;aucun;DET;entier;entier;ADJ;sentier;sentier;NOUN
aucun;aucun;DET;entier;entier;NOUN;sentier;sentier;NOUN
aucun;aucun;DET;homme;homme;NOUN;somme;somme;NOUN
aucun;aucun;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
aucun;aucun;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
aucun;aucun;DET;ombre;ombre;NOUN;sombre;sombre;ADJ
aucun;aucun;DET;or;or;NOUN;sort;sort;NOUN
aucun;aucun;DET;âge;âge;NOUN;sage;sage;ADJ
aucun;aucun;DET;âge;âge;NOUN;sage;sage;NOUN
un;un;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
un;un;DET;air;air;NOUN;cerf;cerf;NOUN
un;un;DET;aller;aller;NOUN;salé;salé;ADJ
un;un;DET;alu;alu;NOUN;salut;salut;NOUN
un;un;DET;an;an;NOUN;sang;sang;NOUN
un;un;DET;antre;antre;NOUN;centre;centre;NOUN
un;un;DET;atteint;atteint;ADJ;satin;satin;NOUN
un;un;DET;avant;avant;NOUN;savant;savant;ADJ
un;un;DET;avant;avant;NOUN;savant;savant;NOUN
un;un;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
un;un;DET;entier;entier;ADJ;sentier;sentier;NOUN
un;un;DET;entier;entier;NOUN;sentier;sentier;NOUN
un;un;DET;homme;homme;NOUN;somme;somme;NOUN
un;un;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
un;un;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
un;un;DET;ombre;ombre;NOUN;sombre;sombre;ADJ
un;un;DET;or;or;NOUN;sort;sort;NOUN
un;un;DET;âge;âge;NOUN;sage;sage;ADJ
un;un;DET;âge;âge;NOUN;sage;sage;NOUN
mon;mon;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
mon;mon;DET;air;air;NOUN;cerf;cerf;NOUN
mon;mon;DET;aller;aller;NOUN;salé;salé;ADJ
mon;mon;DET;alu;alu;NOUN;salut;salut;NOUN
mon;mon;DET;an;an;NOUN;sang;sang;NOUN
mon;mon;DET;antre;antre;NOUN;centre;centre;NOUN
mon;mon;DET;atteint;atteint;ADJ;satin;satin;NOUN
mon;mon;DET;avant;avant;NOUN;savant;savant;ADJ
mon;mon;DET;avant;avant;NOUN;savant;savant;NOUN
mon;mon;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
mon;mon;DET;entier;entier;ADJ;sentier;sentier;NOUN
mon;mon;DET;entier;entier;NOUN;sentier;sentier;NOUN
mon;mon;DET;homme;homme;NOUN;somme;somme;NOUN
mon;mon;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
mon;mon;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
mon;mon;DET;ombre;ombre;NOUN;sombre;sombre;ADJ
mon;mon;DET;or;or;NOUN;sort;sort;NOUN
mon;mon;DET;âge;âge;NOUN;sage;sage;ADJ
mon;mon;DET;âge;âge;NOUN;sage;sage;NOUN
son;son;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
son;son;DET;air;air;NOUN;cerf;cerf;NOUN
son;son;DET;aller;aller;NOUN;salé;salé;ADJ
son;son;DET;alu;alu;NOUN;salut;salut;NOUN
son;son;DET;an;an;NOUN;sang;sang;NOUN
son;son;DET;antre;antre;NOUN;centre;centre;NOUN
son;son;DET;atteint;atteint;ADJ;satin;satin;NOUN
son;son;DET;avant;avant;NOUN;savant;savant;ADJ
son;son;DET;avant;avant;NOUN;savant;savant;NOUN
son;son;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
son;son;DET;entier;entier;ADJ;sentier;sentier;NOUN
son;son;DET;entier;entier;NOUN;sentier;sentier;NOUN
son;son;DET;homme;homme;NOUN;somme;somme;NOUN
son;son;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
son;son;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
son;son;DET;ombre;ombre;NOUN;sombre;sombre;ADJ
son;son;DET;or;or;NOUN;sort;sort;NOUN
son;son;DET;âge;âge;NOUN;sage;sage;ADJ
son;son;DET;âge;âge;NOUN;sage;sage;NOUN
ton;ton;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
ton;ton;DET;air;air;NOUN;cerf;cerf;NOUN
ton;ton;DET;aller;aller;NOUN;salé;salé;ADJ
ton;ton;DET;alu;alu;NOUN;salut;salut;NOUN
ton;ton;DET;an;an;NOUN;sang;sang;NOUN
ton;ton;DET;antre;antre;NOUN;centre;centre;NOUN
ton;ton;DET;atteint;atteint;ADJ;satin;satin;NOUN
ton;ton;DET;avant;avant;NOUN;savant;savant;ADJ
ton;ton;DET;avant;avant;NOUN;savant;savant;NOUN
ton;ton;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
ton;ton;DET;entier;entier;ADJ;sentier;sentier;NOUN
ton;ton;DET;entier;entier;NOUN;sentier;sentier;NOUN
ton;ton;DET;homme;homme;NOUN;somme;somme;NOUN
ton;ton;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
ton;ton;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
ton;ton;DET;ombre;ombre;NOUN;sombre;sombre;ADJ
ton;ton;DET;or;or;NOUN;sort;sort;NOUN
ton;ton;DET;âge;âge;NOUN;sage;sage;ADJ
ton;ton;DET;âge;âge;NOUN;sage;sage;NOUN
bien;bien;ADV;au;au;ADP;sot;sot;ADJ
