ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciennes;ancien;ADJ;oies;oie;NOUN;noix;noix;NOUN
anciens;ancien;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
anciens;ancien;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
anciens;ancien;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
anciens;ancien;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
autres;autre;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
autres;autre;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
autres;autre;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
autres;autre;ADJ;oies;oie;NOUN;noix;noix;NOUN
autres;autre;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
autres;autre;ADJ;os;os;NOUN;noces;noce;NOUN
beaux;beau;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
beaux;beau;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
beaux;beau;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
beaux;beau;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
belles;beau;ADJ;oies;oie;NOUN;noix;noix;NOUN
bonnes;bon;ADJ;oies;oie;NOUN;noix;noix;NOUN
bons;bon;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
bons;bon;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
bons;bon;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
bons;bon;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
chères;cher;ADJ;oies;oie;NOUN;noix;noix;NOUN
chers;cher;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
chers;cher;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
chers;cher;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
chers;cher;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
curieux;curieux;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
curieux;curieux;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
curieux;curieux;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
curieux;curieux;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
dernières;dernier;ADJ;oies;oie;NOUN;noix;noix;NOUN
derniers;dernier;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
derniers;dernier;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
derniers;dernier;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
derniers;dernier;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
divines;divin;ADJ;oies;oie;NOUN;noix;noix;NOUN
divins;divin;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
divins;divin;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
divins;divin;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
divins;divin;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
énormes;énorme;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
énormes;énorme;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
énormes;énorme;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
énormes;énorme;ADJ;oies;oie;NOUN;noix;noix;NOUN
énormes;énorme;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
énormes;énorme;ADJ;os;os;NOUN;noces;noce;NOUN
excellentes;excellent;ADJ;oies;oie;NOUN;noix;noix;NOUN
excellents;excellent;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
excellents;excellent;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
excellents;excellent;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
excellents;excellent;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
fausses;faux;ADJ;oies;oie;NOUN;noix;noix;NOUN
faux;faux;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
faux;faux;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
faux;faux;ADJ;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
faux;faux;ADJ;ombres;ombre;NOUN;nombres;nombre;NOUN
grandes;grand;ADJ;oies;oie;NOUN;noix;noix;NOUN
grands;grand;ADJ;airs;air;NOUN;nerfs;nerf;NOUN
grands;grand;ADJ;aînés;aîné;NOUN;nénés;néné;NOUN
