ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciens;ancien;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
anciens;ancien;ADJ;ans;an;NOUN;gants;gant;NOUN
anciens;ancien;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
anciens;ancien;ADJ;os;os;NOUN;gosses;gosse;NOUN
anciens;ancien;ADJ;âges;âge;NOUN;gages;gage;NOUN
autres;autre;ADJ;airs;air;NOUN;guerres;guerre;NOUN
autres;autre;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
autres;autre;ADJ;ans;an;NOUN;gants;gant;NOUN
autres;autre;ADJ;août;août;NOUN;gouttes;goutte;NOUN
autres;autre;ADJ;arts;art;NOUN;gares;gare;NOUN
autres;autre;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
autres;autre;ADJ;os;os;NOUN;gosses;gosse;NOUN
autres;autre;ADJ;âges;âge;NOUN;gages;gage;NOUN
beaux;beau;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
beaux;beau;ADJ;ans;an;NOUN;gants;gant;NOUN
beaux;beau;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
beaux;beau;ADJ;os;os;NOUN;gosses;gosse;NOUN
beaux;beau;ADJ;âges;âge;NOUN;gages;gage;NOUN
bons;bon;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
bons;bon;ADJ;ans;an;NOUN;gants;gant;NOUN
bons;bon;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
bons;bon;ADJ;os;os;NOUN;gosses;gosse;NOUN
bons;bon;ADJ;âges;âge;NOUN;gages;gage;NOUN
chers;cher;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
chers;cher;ADJ;ans;an;NOUN;gants;gant;NOUN
chers;cher;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
chers;cher;ADJ;os;os;NOUN;gosses;gosse;NOUN
chers;cher;ADJ;âges;âge;NOUN;gages;gage;NOUN
curieux;curieux;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
curieux;curieux;ADJ;ans;an;NOUN;gants;gant;NOUN
curieux;curieux;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
curieux;curieux;ADJ;os;os;NOUN;gosses;gosse;NOUN
curieux;curieux;ADJ;âges;âge;NOUN;gages;gage;NOUN
derniers;dernier;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
derniers;dernier;ADJ;ans;an;NOUN;gants;gant;NOUN
derniers;dernier;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
derniers;dernier;ADJ;os;os;NOUN;gosses;gosse;NOUN
derniers;dernier;ADJ;âges;âge;NOUN;gages;gage;NOUN
divins;divin;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
divins;divin;ADJ;ans;an;NOUN;gants;gant;NOUN
divins;divin;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
divins;divin;ADJ;os;os;NOUN;gosses;gosse;NOUN
divins;divin;ADJ;âges;âge;NOUN;gages;gage;NOUN
énormes;énorme;ADJ;airs;air;NOUN;guerres;guerre;NOUN
énormes;énorme;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
énormes;énorme;ADJ;ans;an;NOUN;gants;gant;NOUN
énormes;énorme;ADJ;août;août;NOUN;gouttes;goutte;NOUN
énormes;énorme;ADJ;arts;art;NOUN;gares;gare;NOUN
énormes;énorme;ADJ;oeufs;oeuf;NOUN;gueux;gueux;NOUN
