ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;août;août;NOUN;doute;doute;NOUN
ancien;ancien;ADJ;are;are;NOUN;dard;dard;NOUN
ancien;ancien;ADJ;art;art;NOUN;dard;dard;NOUN
ancien;ancien;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
ancien;ancien;ADJ;essai;essai;NOUN;décès;décès;NOUN
ancien;ancien;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
ancien;ancien;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
ancien;ancien;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
ancien;ancien;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
ancien;ancien;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
bon;bon;ADJ;août;août;NOUN;doute;doute;NOUN
bon;bon;ADJ;are;are;NOUN;dard;dard;NOUN
bon;bon;ADJ;art;art;NOUN;dard;dard;NOUN
bon;bon;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
bon;bon;ADJ;essai;essai;NOUN;décès;décès;NOUN
bon;bon;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
bon;bon;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
bon;bon;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
bon;bon;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
bon;bon;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
certain;certain;ADJ;août;août;NOUN;doute;doute;NOUN
certain;certain;ADJ;are;are;NOUN;dard;dard;NOUN
certain;certain;ADJ;art;art;NOUN;dard;dard;NOUN
certain;certain;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
certain;certain;ADJ;essai;essai;NOUN;décès;décès;NOUN
certain;certain;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
certain;certain;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
certain;certain;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
certain;certain;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
certain;certain;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
divin;divin;ADJ;août;août;NOUN;doute;doute;NOUN
divin;divin;ADJ;are;are;NOUN;dard;dard;NOUN
divin;divin;ADJ;art;art;NOUN;dard;dard;NOUN
divin;divin;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
divin;divin;ADJ;essai;essai;NOUN;décès;décès;NOUN
divin;divin;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
divin;divin;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
divin;divin;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
divin;divin;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
divin;divin;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
prochain;prochain;ADJ;août;août;NOUN;doute;doute;NOUN
prochain;prochain;ADJ;are;are;NOUN;dard;dard;NOUN
prochain;prochain;ADJ;art;art;NOUN;dard;dard;NOUN
prochain;prochain;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
prochain;prochain;ADJ;essai;essai;NOUN;décès;décès;NOUN
prochain;prochain;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
prochain;prochain;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
