ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;amas;amas;NOUN;lama;lama;NOUN
dernier;dernier;ADJ;are;are;NOUN;lard;lard;NOUN
dernier;dernier;ADJ;art;art;NOUN;lard;lard;NOUN
dernier;dernier;ADJ;auto;auto;NOUN;loto;loto;NOUN
léger;léger;ADJ;amas;amas;NOUN;lama;lama;NOUN
léger;léger;ADJ;are;are;NOUN;lard;lard;NOUN
léger;léger;ADJ;art;art;NOUN;lard;lard;NOUN
léger;léger;ADJ;auto;auto;NOUN;loto;loto;NOUN
premier;premier;ADJ;amas;amas;NOUN;lama;lama;NOUN
premier;premier;ADJ;are;are;NOUN;lard;lard;NOUN
premier;premier;ADJ;art;art;NOUN;lard;lard;NOUN
premier;premier;ADJ;auto;auto;NOUN;loto;loto;NOUN
