ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;air;air;NOUN;ver;ver;NOUN
dernier;dernier;ADJ;air;air;NOUN;verre;verre;NOUN
dernier;dernier;ADJ;air;air;NOUN;vert;vert;NOUN
dernier;dernier;ADJ;an;an;NOUN;vent;vent;NOUN
dernier;dernier;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
dernier;dernier;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
dernier;dernier;ADJ;if;if;NOUN;vif;vif;NOUN
dernier;dernier;ADJ;âne;âne;NOUN;van;van;NOUN
léger;léger;ADJ;air;air;NOUN;ver;ver;NOUN
léger;léger;ADJ;air;air;NOUN;verre;verre;NOUN
léger;léger;ADJ;air;air;NOUN;vert;vert;NOUN
léger;léger;ADJ;an;an;NOUN;vent;vent;NOUN
léger;léger;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
léger;léger;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
léger;léger;ADJ;if;if;NOUN;vif;vif;NOUN
léger;léger;ADJ;âne;âne;NOUN;van;van;NOUN
premier;premier;ADJ;air;air;NOUN;ver;ver;NOUN
premier;premier;ADJ;air;air;NOUN;verre;verre;NOUN
premier;premier;ADJ;air;air;NOUN;vert;vert;NOUN
premier;premier;ADJ;an;an;NOUN;vent;vent;NOUN
premier;premier;ADJ;antre;antre;NOUN;ventre;ventre;NOUN
premier;premier;ADJ;empire;empire;NOUN;vampire;vampire;NOUN
premier;premier;ADJ;if;if;NOUN;vif;vif;NOUN
premier;premier;ADJ;âne;âne;NOUN;van;van;NOUN
