ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
dernier;dernier;ADJ;an;an;NOUN;gant;gant;NOUN
dernier;dernier;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
dernier;dernier;ADJ;os;os;NOUN;gosse;gosse;NOUN
dernier;dernier;ADJ;âge;âge;NOUN;gage;gage;NOUN
léger;léger;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
léger;léger;ADJ;an;an;NOUN;gant;gant;NOUN
léger;léger;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
léger;léger;ADJ;os;os;NOUN;gosse;gosse;NOUN
léger;léger;ADJ;âge;âge;NOUN;gage;gage;NOUN
premier;premier;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
premier;premier;ADJ;an;an;NOUN;gant;gant;NOUN
premier;premier;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
premier;premier;ADJ;os;os;NOUN;gosse;gosse;NOUN
premier;premier;ADJ;âge;âge;NOUN;gage;gage;NOUN
