ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
ancien;ancien;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
ancien;ancien;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
ancien;ancien;ADJ;aide;aide;NOUN;raid;raid;NOUN
ancien;ancien;ADJ;ail;ail;NOUN;rail;rail;NOUN
ancien;ancien;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
ancien;ancien;ADJ;an;an;NOUN;rang;rang;NOUN
ancien;ancien;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
ancien;ancien;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
ancien;ancien;ADJ;athée;athée;NOUN;raté;raté;NOUN
ancien;ancien;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
ancien;ancien;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
ancien;ancien;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
ancien;ancien;ADJ;est;est;NOUN;reste;reste;NOUN
ancien;ancien;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
ancien;ancien;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
ancien;ancien;ADJ;égal;égal;NOUN;régal;régal;NOUN
ancien;ancien;ADJ;épi;épi;NOUN;répit;répit;NOUN
ancien;ancien;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
ancien;ancien;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
bon;bon;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
bon;bon;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
bon;bon;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
bon;bon;ADJ;aide;aide;NOUN;raid;raid;NOUN
bon;bon;ADJ;ail;ail;NOUN;rail;rail;NOUN
bon;bon;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
bon;bon;ADJ;an;an;NOUN;rang;rang;NOUN
bon;bon;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
bon;bon;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
bon;bon;ADJ;athée;athée;NOUN;raté;raté;NOUN
bon;bon;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
bon;bon;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
bon;bon;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
bon;bon;ADJ;est;est;NOUN;reste;reste;NOUN
bon;bon;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
bon;bon;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
bon;bon;ADJ;égal;égal;NOUN;régal;régal;NOUN
bon;bon;ADJ;épi;épi;NOUN;répit;répit;NOUN
bon;bon;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
bon;bon;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
certain;certain;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
certain;certain;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
certain;certain;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
certain;certain;ADJ;aide;aide;NOUN;raid;raid;NOUN
certain;certain;ADJ;ail;ail;NOUN;rail;rail;NOUN
certain;certain;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
certain;certain;ADJ;an;an;NOUN;rang;rang;NOUN
certain;certain;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
certain;certain;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
certain;certain;ADJ;athée;athée;NOUN;raté;raté;NOUN
certain;certain;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
certain;certain;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
certain;certain;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
certain;certain;ADJ;est;est;NOUN;reste;reste;NOUN
certain;certain;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
certain;certain;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
certain;certain;ADJ;égal;égal;NOUN;régal;régal;NOUN
certain;certain;ADJ;épi;épi;NOUN;répit;répit;NOUN
certain;certain;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
certain;certain;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
divin;divin;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
divin;divin;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
divin;divin;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
divin;divin;ADJ;aide;aide;NOUN;raid;raid;NOUN
divin;divin;ADJ;ail;ail;NOUN;rail;rail;NOUN
divin;divin;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
divin;divin;ADJ;an;an;NOUN;rang;rang;NOUN
divin;divin;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
divin;divin;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
divin;divin;ADJ;athée;athée;NOUN;raté;raté;NOUN
divin;divin;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
divin;divin;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
divin;divin;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
divin;divin;ADJ;est;est;NOUN;reste;reste;NOUN
divin;divin;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
divin;divin;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
divin;divin;ADJ;égal;égal;NOUN;régal;régal;NOUN
divin;divin;ADJ;épi;épi;NOUN;répit;répit;NOUN
divin;divin;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
divin;divin;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
prochain;prochain;ADJ;achat;achat;NOUN;rachat;rachat;NOUN
prochain;prochain;ADJ;ado;ado;NOUN;radeau;radeau;NOUN
prochain;prochain;ADJ;ados;ados;NOUN;radeau;radeau;NOUN
prochain;prochain;ADJ;aide;aide;NOUN;raid;raid;NOUN
prochain;prochain;ADJ;ail;ail;NOUN;rail;rail;NOUN
prochain;prochain;ADJ;aliment;aliment;NOUN;ralliement;ralliement;NOUN
prochain;prochain;ADJ;an;an;NOUN;rang;rang;NOUN
prochain;prochain;ADJ;appel;appel;NOUN;rappel;rappel;NOUN
prochain;prochain;ADJ;apport;apport;NOUN;rapport;rapport;NOUN
prochain;prochain;ADJ;athée;athée;NOUN;raté;raté;NOUN
prochain;prochain;ADJ;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
prochain;prochain;ADJ;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
prochain;prochain;ADJ;envoi;envoi;NOUN;renvoi;renvoi;NOUN
prochain;prochain;ADJ;est;est;NOUN;reste;reste;NOUN
prochain;prochain;ADJ;habit;habit;NOUN;rabbi;rabbi;NOUN
prochain;prochain;ADJ;homme;homme;NOUN;rhum;rhum;NOUN
prochain;prochain;ADJ;égal;égal;NOUN;régal;régal;NOUN
prochain;prochain;ADJ;épi;épi;NOUN;répit;répit;NOUN
prochain;prochain;ADJ;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
prochain;prochain;ADJ;éveil;éveil;NOUN;réveil;réveil;NOUN
aucun;aucun;DET;achat;achat;NOUN;rachat;rachat;NOUN
aucun;aucun;DET;adieu;adieu;NOUN;radieux;radieux;ADJ
aucun;aucun;DET;ado;ado;NOUN;radeau;radeau;NOUN
aucun;aucun;DET;ados;ados;NOUN;radeau;radeau;NOUN
aucun;aucun;DET;aide;aide;NOUN;raid;raid;NOUN
aucun;aucun;DET;aide;aide;NOUN;raide;raide;ADJ
aucun;aucun;DET;ail;ail;NOUN;rail;rail;NOUN
aucun;aucun;DET;aliment;aliment;NOUN;ralliement;ralliement;NOUN
aucun;aucun;DET;an;an;NOUN;rang;rang;NOUN
aucun;aucun;DET;appel;appel;NOUN;rappel;rappel;NOUN
aucun;aucun;DET;apport;apport;NOUN;rapport;rapport;NOUN
aucun;aucun;DET;apte;apte;ADJ;rapt;rapt;NOUN
aucun;aucun;DET;are;are;NOUN;rare;rare;ADJ
aucun;aucun;DET;art;art;NOUN;rare;rare;ADJ
aucun;aucun;DET;athée;athée;ADJ;raté;raté;ADJ
aucun;aucun;DET;athée;athée;ADJ;raté;raté;NOUN
aucun;aucun;DET;athée;athée;NOUN;raté;raté;ADJ
aucun;aucun;DET;athée;athée;NOUN;raté;raté;NOUN
aucun;aucun;DET;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
aucun;aucun;DET;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
aucun;aucun;DET;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
aucun;aucun;DET;envoi;envoi;NOUN;renvoi;renvoi;NOUN
aucun;aucun;DET;est;est;NOUN;reste;reste;NOUN
aucun;aucun;DET;habit;habit;NOUN;rabbi;rabbi;NOUN
aucun;aucun;DET;homme;homme;NOUN;rhum;rhum;NOUN
aucun;aucun;DET;égal;égal;ADJ;régal;régal;NOUN
aucun;aucun;DET;égal;égal;NOUN;régal;régal;NOUN
aucun;aucun;DET;épi;épi;NOUN;répit;répit;NOUN
aucun;aucun;DET;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
aucun;aucun;DET;éveil;éveil;NOUN;réveil;réveil;NOUN
un;un;DET;achat;achat;NOUN;rachat;rachat;NOUN
un;un;DET;adieu;adieu;NOUN;radieux;radieux;ADJ
un;un;DET;ado;ado;NOUN;radeau;radeau;NOUN
un;un;DET;ados;ados;NOUN;radeau;radeau;NOUN
un;un;DET;aide;aide;NOUN;raid;raid;NOUN
un;un;DET;aide;aide;NOUN;raide;raide;ADJ
un;un;DET;ail;ail;NOUN;rail;rail;NOUN
un;un;DET;aliment;aliment;NOUN;ralliement;ralliement;NOUN
un;un;DET;an;an;NOUN;rang;rang;NOUN
un;un;DET;appel;appel;NOUN;rappel;rappel;NOUN
un;un;DET;apport;apport;NOUN;rapport;rapport;NOUN
un;un;DET;apte;apte;ADJ;rapt;rapt;NOUN
un;un;DET;are;are;NOUN;rare;rare;ADJ
un;un;DET;art;art;NOUN;rare;rare;ADJ
un;un;DET;athée;athée;ADJ;raté;raté;ADJ
un;un;DET;athée;athée;ADJ;raté;raté;NOUN
un;un;DET;athée;athée;NOUN;raté;raté;ADJ
un;un;DET;athée;athée;NOUN;raté;raté;NOUN
un;un;DET;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
un;un;DET;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
un;un;DET;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
un;un;DET;envoi;envoi;NOUN;renvoi;renvoi;NOUN
un;un;DET;est;est;NOUN;reste;reste;NOUN
un;un;DET;habit;habit;NOUN;rabbi;rabbi;NOUN
un;un;DET;homme;homme;NOUN;rhum;rhum;NOUN
un;un;DET;égal;égal;ADJ;régal;régal;NOUN
un;un;DET;égal;égal;NOUN;régal;régal;NOUN
un;un;DET;épi;épi;NOUN;répit;répit;NOUN
un;un;DET;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
un;un;DET;éveil;éveil;NOUN;réveil;réveil;NOUN
mon;mon;DET;achat;achat;NOUN;rachat;rachat;NOUN
mon;mon;DET;adieu;adieu;NOUN;radieux;radieux;ADJ
mon;mon;DET;ado;ado;NOUN;radeau;radeau;NOUN
mon;mon;DET;ados;ados;NOUN;radeau;radeau;NOUN
mon;mon;DET;aide;aide;NOUN;raid;raid;NOUN
mon;mon;DET;aide;aide;NOUN;raide;raide;ADJ
mon;mon;DET;ail;ail;NOUN;rail;rail;NOUN
mon;mon;DET;aliment;aliment;NOUN;ralliement;ralliement;NOUN
mon;mon;DET;an;an;NOUN;rang;rang;NOUN
mon;mon;DET;appel;appel;NOUN;rappel;rappel;NOUN
mon;mon;DET;apport;apport;NOUN;rapport;rapport;NOUN
mon;mon;DET;apte;apte;ADJ;rapt;rapt;NOUN
mon;mon;DET;are;are;NOUN;rare;rare;ADJ
mon;mon;DET;art;art;NOUN;rare;rare;ADJ
mon;mon;DET;athée;athée;ADJ;raté;raté;ADJ
mon;mon;DET;athée;athée;ADJ;raté;raté;NOUN
mon;mon;DET;athée;athée;NOUN;raté;raté;ADJ
mon;mon;DET;athée;athée;NOUN;raté;raté;NOUN
mon;mon;DET;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
mon;mon;DET;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
mon;mon;DET;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
mon;mon;DET;envoi;envoi;NOUN;renvoi;renvoi;NOUN
mon;mon;DET;est;est;NOUN;reste;reste;NOUN
mon;mon;DET;habit;habit;NOUN;rabbi;rabbi;NOUN
mon;mon;DET;homme;homme;NOUN;rhum;rhum;NOUN
mon;mon;DET;égal;égal;ADJ;régal;régal;NOUN
mon;mon;DET;égal;égal;NOUN;régal;régal;NOUN
mon;mon;DET;épi;épi;NOUN;répit;répit;NOUN
mon;mon;DET;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
mon;mon;DET;éveil;éveil;NOUN;réveil;réveil;NOUN
son;son;DET;achat;achat;NOUN;rachat;rachat;NOUN
son;son;DET;adieu;adieu;NOUN;radieux;radieux;ADJ
son;son;DET;ado;ado;NOUN;radeau;radeau;NOUN
son;son;DET;ados;ados;NOUN;radeau;radeau;NOUN
son;son;DET;aide;aide;NOUN;raid;raid;NOUN
son;son;DET;aide;aide;NOUN;raide;raide;ADJ
son;son;DET;ail;ail;NOUN;rail;rail;NOUN
son;son;DET;aliment;aliment;NOUN;ralliement;ralliement;NOUN
son;son;DET;an;an;NOUN;rang;rang;NOUN
son;son;DET;appel;appel;NOUN;rappel;rappel;NOUN
son;son;DET;apport;apport;NOUN;rapport;rapport;NOUN
son;son;DET;apte;apte;ADJ;rapt;rapt;NOUN
son;son;DET;are;are;NOUN;rare;rare;ADJ
son;son;DET;art;art;NOUN;rare;rare;ADJ
son;son;DET;athée;athée;ADJ;raté;raté;ADJ
son;son;DET;athée;athée;ADJ;raté;raté;NOUN
son;son;DET;athée;athée;NOUN;raté;raté;ADJ
son;son;DET;athée;athée;NOUN;raté;raté;NOUN
son;son;DET;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
son;son;DET;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
son;son;DET;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
son;son;DET;envoi;envoi;NOUN;renvoi;renvoi;NOUN
son;son;DET;est;est;NOUN;reste;reste;NOUN
son;son;DET;habit;habit;NOUN;rabbi;rabbi;NOUN
son;son;DET;homme;homme;NOUN;rhum;rhum;NOUN
son;son;DET;égal;égal;ADJ;régal;régal;NOUN
son;son;DET;égal;égal;NOUN;régal;régal;NOUN
son;son;DET;épi;épi;NOUN;répit;répit;NOUN
son;son;DET;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
son;son;DET;éveil;éveil;NOUN;réveil;réveil;NOUN
ton;ton;DET;achat;achat;NOUN;rachat;rachat;NOUN
ton;ton;DET;adieu;adieu;NOUN;radieux;radieux;ADJ
ton;ton;DET;ado;ado;NOUN;radeau;radeau;NOUN
ton;ton;DET;ados;ados;NOUN;radeau;radeau;NOUN
ton;ton;DET;aide;aide;NOUN;raid;raid;NOUN
ton;ton;DET;aide;aide;NOUN;raide;raide;ADJ
ton;ton;DET;ail;ail;NOUN;rail;rail;NOUN
ton;ton;DET;aliment;aliment;NOUN;ralliement;ralliement;NOUN
ton;ton;DET;an;an;NOUN;rang;rang;NOUN
ton;ton;DET;appel;appel;NOUN;rappel;rappel;NOUN
ton;ton;DET;apport;apport;NOUN;rapport;rapport;NOUN
ton;ton;DET;apte;apte;ADJ;rapt;rapt;NOUN
ton;ton;DET;are;are;NOUN;rare;rare;ADJ
ton;ton;DET;art;art;NOUN;rare;rare;ADJ
ton;ton;DET;athée;athée;ADJ;raté;raté;ADJ
ton;ton;DET;athée;athée;ADJ;raté;raté;NOUN
ton;ton;DET;athée;athée;NOUN;raté;raté;ADJ
ton;ton;DET;athée;athée;NOUN;raté;raté;NOUN
ton;ton;DET;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
ton;ton;DET;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
ton;ton;DET;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
ton;ton;DET;envoi;envoi;NOUN;renvoi;renvoi;NOUN
ton;ton;DET;est;est;NOUN;reste;reste;NOUN
ton;ton;DET;habit;habit;NOUN;rabbi;rabbi;NOUN
ton;ton;DET;homme;homme;NOUN;rhum;rhum;NOUN
ton;ton;DET;égal;égal;ADJ;régal;régal;NOUN
ton;ton;DET;égal;égal;NOUN;régal;régal;NOUN
ton;ton;DET;épi;épi;NOUN;répit;répit;NOUN
ton;ton;DET;établissement;établissement;NOUN;rétablissement;rétablissement;NOUN
ton;ton;DET;éveil;éveil;NOUN;réveil;réveil;NOUN
bien;bien;ADV;athée;athée;ADJ;raté;raté;ADJ
bien;bien;ADV;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
bien;bien;ADV;à;à;ADP;ras;ras;ADJ
bien;bien;ADV;abaisser;abaisser;VERB;rabaisser;rabaisser;VERB
bien;bien;ADV;abattre;abattre;VERB;rabattre;rabattre;VERB
bien;bien;ADV;accompagner;accompagner;VERB;raccompagner;raccompagner;VERB
bien;bien;ADV;accrocher;accrocher;VERB;raccrocher;raccrocher;VERB
bien;bien;ADV;acheter;acheter;VERB;racheter;racheter;VERB
bien;bien;ADV;ajouter;ajouter;VERB;rajouter;rajouter;VERB
bien;bien;ADV;aller;aller;VERB;râler;râler;VERB
bien;bien;ADV;allumer;allumer;VERB;rallumer;rallumer;VERB
bien;bien;ADV;amener;amener;VERB;ramener;ramener;VERB
bien;bien;ADV;appeler;appeler;VERB;rappeler;rappeler;VERB
bien;bien;ADV;appliquer;appliquer;VERB;rappliquer;rappliquer;VERB
bien;bien;ADV;apporter;apporter;VERB;rapporter;rapporter;VERB
bien;bien;ADV;approcher;approcher;VERB;rapprocher;rapprocher;VERB
bien;bien;ADV;assembler;assembler;VERB;rassembler;rassembler;VERB
bien;bien;ADV;assurer;assurer;VERB;rassurer;rassurer;VERB
bien;bien;ADV;attraper;attraper;VERB;rattraper;rattraper;VERB
bien;bien;ADV;avoir;avoir;VERB;ravoir;ravoir;VERB
bien;bien;ADV;emporter;emporter;VERB;remporter;remporter;VERB
bien;bien;ADV;endormir;endormir;VERB;rendormir;rendormir;VERB
bien;bien;ADV;enseigner;enseigner;VERB;renseigner;renseigner;VERB
bien;bien;ADV;entrer;entrer;VERB;rentrer;rentrer;VERB
bien;bien;ADV;envoyer;envoyer;VERB;renvoyer;renvoyer;VERB
bien;bien;ADV;habiller;habiller;VERB;rhabiller;rhabiller;VERB
bien;bien;ADV;ouvrir;ouvrir;VERB;rouvrir;rouvrir;VERB
bien;bien;ADV;échauffer;échauffer;VERB;réchauffer;réchauffer;VERB
bien;bien;ADV;égaler;égaler;VERB;régaler;régaler;VERB
bien;bien;ADV;établir;établir;VERB;rétablir;rétablir;VERB
bien;bien;ADV;éveiller;éveiller;VERB;réveiller;réveiller;VERB
bien;bien;ADV;accompagné;accompagner;VERB;raccompagné;raccompagner;VERB
bien;bien;ADV;accroché;accrocher;VERB;raccroché;raccrocher;VERB
bien;bien;ADV;acheté;acheter;VERB;racheté;racheter;VERB
bien;bien;ADV;ajouté;ajouter;VERB;rajouté;rajouter;VERB
bien;bien;ADV;appelé;appeler;VERB;rappelé;rappeler;VERB
bien;bien;ADV;apporté;apporter;VERB;rapporté;rapporter;VERB
bien;bien;ADV;assuré;assurer;VERB;rassuré;rassurer;VERB
bien;bien;ADV;attrapé;attraper;VERB;rattrapé;rattraper;VERB
bien;bien;ADV;empli;emplir;VERB;rempli;remplir;VERB
bien;bien;ADV;emporté;emporter;VERB;remporté;remporter;VERB
bien;bien;ADV;enseigné;enseigner;VERB;renseigné;renseigner;VERB
bien;bien;ADV;entré;entrer;VERB;rentré;rentrer;VERB
bien;bien;ADV;envoyé;envoyer;VERB;renvoyé;renvoyer;VERB
bien;bien;ADV;usé;user;VERB;rusé;ruser;VERB
bien;bien;ADV;établi;établir;VERB;rétabli;rétablir;VERB
bien;bien;ADV;éveillé;éveiller;VERB;réveillé;réveiller;VERB
non;non;ADV;athée;athée;ADJ;raté;raté;ADJ
non;non;ADV;enfermé;enfermé;ADJ;renfermé;renfermé;ADJ
en;en;ADP;entrant;entrer;VERB;rentrant;rentrer;VERB
en;en;ADP;achat;achat;NOUN;rachat;rachat;NOUN
en;en;ADP;achats;achat;NOUN;rachat;rachat;NOUN
en;en;ADP;ado;ado;NOUN;radeau;radeau;NOUN
en;en;ADP;ados;ados;NOUN;radeau;radeau;NOUN
en;en;ADP;aide;aide;NOUN;raid;raid;NOUN
en;en;ADP;aide;aide;NOUN;raids;raid;NOUN
en;en;ADP;aides;aide;NOUN;raid;raid;NOUN
en;en;ADP;aides;aide;NOUN;raids;raid;NOUN
en;en;ADP;aigle;aigle;NOUN;règle;règle;NOUN
en;en;ADP;aigle;aigle;NOUN;règles;règle;NOUN
en;en;ADP;aigles;aigle;NOUN;règle;règle;NOUN
en;en;ADP;aigles;aigle;NOUN;règles;règle;NOUN
en;en;ADP;ail;ail;NOUN;rail;rail;NOUN
en;en;ADP;ail;ail;NOUN;rails;rail;NOUN
en;en;ADP;aliment;aliment;NOUN;ralliement;ralliement;NOUN
en;en;ADP;aliments;aliment;NOUN;ralliement;ralliement;NOUN
en;en;ADP;an;an;NOUN;rang;rang;NOUN
en;en;ADP;an;an;NOUN;rangs;rang;NOUN
en;en;ADP;ans;an;NOUN;rang;rang;NOUN
en;en;ADP;ans;an;NOUN;rangs;rang;NOUN
en;en;ADP;août;août;NOUN;route;route;NOUN
en;en;ADP;août;août;NOUN;routes;route;NOUN
en;en;ADP;appel;appel;NOUN;rappel;rappel;NOUN
en;en;ADP;appels;appel;NOUN;rappel;rappel;NOUN
en;en;ADP;apport;apport;NOUN;rapport;rapport;NOUN
en;en;ADP;apport;apport;NOUN;rapports;rapport;NOUN
en;en;ADP;as;as;NOUN;race;race;NOUN
en;en;ADP;as;as;NOUN;races;race;NOUN
en;en;ADP;athée;athée;NOUN;raté;raté;NOUN
en;en;ADP;athée;athée;NOUN;ratés;raté;NOUN
en;en;ADP;eau;eau;NOUN;rot;rot;NOUN
en;en;ADP;eaux;eau;NOUN;rot;rot;NOUN
en;en;ADP;emplacement;emplacement;NOUN;remplacement;remplacement;NOUN
en;en;ADP;enseignement;enseignement;NOUN;renseignement;renseignement;NOUN
en;en;ADP;enseignement;enseignement;NOUN;renseignements;renseignement;NOUN
en;en;ADP;entrée;entrée;NOUN;rentrée;rentrée;NOUN
en;en;ADP;entrées;entrée;NOUN;rentrée;rentrée;NOUN
en;en;ADP;envoi;envoi;NOUN;renvoi;renvoi;NOUN
en;en;ADP;envois;envoi;NOUN;renvoi;renvoi;NOUN
en;en;ADP;est;est;NOUN;reste;reste;NOUN
en;en;ADP;est;est;NOUN;restes;reste;NOUN
en;en;ADP;habit;habit;NOUN;rabbi;rabbi;NOUN
en;en;ADP;habits;habit;NOUN;rabbi;rabbi;NOUN
en;en;ADP;homme;homme;NOUN;rhum;rhum;NOUN
en;en;ADP;hommes;homme;NOUN;rhum;rhum;NOUN
en;en;ADP;humeur;humeur;NOUN;rumeur;rumeur;NOUN
en;en;ADP;humeur;humeur;NOUN;rumeurs;rumeur;NOUN
en;en;ADP;humeurs;humeur;NOUN;rumeur;rumeur;NOUN
en;en;ADP;humeurs;humeur;NOUN;rumeurs;rumeur;NOUN
en;en;ADP;oie;oie;NOUN;roi;roi;NOUN
en;en;ADP;oie;oie;NOUN;rois;roi;NOUN
en;en;ADP;oies;oie;NOUN;roi;roi;NOUN
en;en;ADP;oies;oie;NOUN;rois;roi;NOUN
en;en;ADP;onde;onde;NOUN;ronde;ronde;NOUN
en;en;ADP;onde;onde;NOUN;rondes;ronde;NOUN
