ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
ancien;ancien;ADJ;est;est;NOUN;geste;geste;NOUN
bon;bon;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
bon;bon;ADJ;est;est;NOUN;geste;geste;NOUN
certain;certain;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
certain;certain;ADJ;est;est;NOUN;geste;geste;NOUN
divin;divin;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
divin;divin;ADJ;est;est;NOUN;geste;geste;NOUN
prochain;prochain;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
prochain;prochain;ADJ;est;est;NOUN;geste;geste;NOUN
aucun;aucun;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
aucun;aucun;DET;est;est;NOUN;geste;geste;NOUN
un;un;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
un;un;DET;est;est;NOUN;geste;geste;NOUN
mon;mon;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
mon;mon;DET;est;est;NOUN;geste;geste;NOUN
son;son;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
son;son;DET;est;est;NOUN;geste;geste;NOUN
ton;ton;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
ton;ton;DET;est;est;NOUN;geste;geste;NOUN
en;en;ADP;aile;aile;NOUN;gel;gel;NOUN
en;en;ADP;ailes;aile;NOUN;gel;gel;NOUN
en;en;ADP;an;an;NOUN;gens;gens;NOUN
en;en;ADP;ans;an;NOUN;gens;gens;NOUN
en;en;ADP;are;are;NOUN;jarre;jarre;NOUN
en;en;ADP;arrêt;arrêt;NOUN;jarret;jarret;NOUN
en;en;ADP;arrêts;arrêt;NOUN;jarret;jarret;NOUN
en;en;ADP;art;art;NOUN;jarre;jarre;NOUN
en;en;ADP;arts;art;NOUN;jarre;jarre;NOUN
en;en;ADP;est;est;NOUN;geste;geste;NOUN
en;en;ADP;est;est;NOUN;gestes;geste;NOUN
en;en;ADP;herbe;herbe;NOUN;gerbe;gerbe;NOUN
en;en;ADP;herbes;herbe;NOUN;gerbe;gerbe;NOUN
en;en;ADP;iles;ile;NOUN;gilles;gille;NOUN
en;en;ADP;oeufs;oeuf;NOUN;jeu;jeu;NOUN
en;en;ADP;oeufs;oeuf;NOUN;jeux;jeu;NOUN
en;en;ADP;oie;oie;NOUN;joie;joie;NOUN
en;en;ADP;oie;oie;NOUN;joies;joie;NOUN
en;en;ADP;oies;oie;NOUN;joie;joie;NOUN
en;en;ADP;oies;oie;NOUN;joies;joie;NOUN
en;en;ADP;île;île;NOUN;gilles;gille;NOUN
en;en;ADP;îles;île;NOUN;gilles;gille;NOUN
on;on;PRON;erre;errer;VERB;gère;gérer;VERB
en;en;PRON;eurent;avoir;VERB;jurent;jurer;VERB
