ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;an;an;NOUN;champ;champ;NOUN
excellent;excellent;ADJ;an;an;NOUN;chant;chant;NOUN
excellent;excellent;ADJ;ange;ange;NOUN;change;change;NOUN
excellent;excellent;ADJ;août;août;NOUN;shoot;shoot;NOUN
excellent;excellent;ADJ;are;are;NOUN;char;char;NOUN
excellent;excellent;ADJ;art;art;NOUN;char;char;NOUN
excellent;excellent;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
excellent;excellent;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
grand;grand;ADJ;an;an;NOUN;champ;champ;NOUN
grand;grand;ADJ;an;an;NOUN;chant;chant;NOUN
grand;grand;ADJ;ange;ange;NOUN;change;change;NOUN
grand;grand;ADJ;août;août;NOUN;shoot;shoot;NOUN
grand;grand;ADJ;are;are;NOUN;char;char;NOUN
grand;grand;ADJ;art;art;NOUN;char;char;NOUN
grand;grand;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
grand;grand;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
petit;petit;ADJ;an;an;NOUN;champ;champ;NOUN
petit;petit;ADJ;an;an;NOUN;chant;chant;NOUN
petit;petit;ADJ;ange;ange;NOUN;change;change;NOUN
petit;petit;ADJ;août;août;NOUN;shoot;shoot;NOUN
petit;petit;ADJ;are;are;NOUN;char;char;NOUN
petit;petit;ADJ;art;art;NOUN;char;char;NOUN
petit;petit;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
petit;petit;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
profond;profond;ADJ;an;an;NOUN;champ;champ;NOUN
profond;profond;ADJ;an;an;NOUN;chant;chant;NOUN
profond;profond;ADJ;ange;ange;NOUN;change;change;NOUN
profond;profond;ADJ;août;août;NOUN;shoot;shoot;NOUN
profond;profond;ADJ;are;are;NOUN;char;char;NOUN
profond;profond;ADJ;art;art;NOUN;char;char;NOUN
profond;profond;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
profond;profond;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
maint;maint;DET;an;an;NOUN;champ;champ;NOUN
maint;maint;DET;an;an;NOUN;chant;chant;NOUN
maint;maint;DET;ange;ange;NOUN;change;change;NOUN
maint;maint;DET;août;août;NOUN;shoot;shoot;NOUN
maint;maint;DET;are;are;NOUN;char;char;NOUN
maint;maint;DET;art;art;NOUN;char;char;NOUN
maint;maint;DET;entier;entier;NOUN;chantier;chantier;NOUN
maint;maint;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
tout;tout;DET;air;air;NOUN;cher;cher;ADJ
tout;tout;DET;an;an;NOUN;champ;champ;NOUN
tout;tout;DET;an;an;NOUN;chant;chant;NOUN
tout;tout;DET;ange;ange;NOUN;change;change;NOUN
tout;tout;DET;août;août;NOUN;shoot;shoot;NOUN
tout;tout;DET;are;are;NOUN;char;char;NOUN
tout;tout;DET;art;art;NOUN;char;char;NOUN
tout;tout;DET;entier;entier;ADJ;chantier;chantier;NOUN
tout;tout;DET;entier;entier;NOUN;chantier;chantier;NOUN
tout;tout;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
tant;tant;ADV;armé;armer;VERB;charmé;charmer;VERB
tant;tant;ADV;eu;avoir;VERB;chu;choir;VERB
tout;tout;ADV;au;au;ADP;chaud;chaud;ADJ
tout;tout;ADV;aux;aux;ADP;chaud;chaud;ADJ
tout;tout;ADV;aux;aux;ADP;chauds;chaud;ADJ
tout;tout;ADV;armé;armer;VERB;charmé;charmer;VERB
tout;tout;ADV;eu;avoir;VERB;chu;choir;VERB
devaient;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
devait;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
devraient;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
devrait;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
devront;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
doit;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
doivent;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
durent;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
dut;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
fallait;falloir;VERB;armer;armer;VERB;charmer;charmer;VERB
fallut;falloir;VERB;armer;armer;VERB;charmer;charmer;VERB
faudrait;falloir;VERB;armer;armer;VERB;charmer;charmer;VERB
faut;falloir;VERB;armer;armer;VERB;charmer;charmer;VERB
peut;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
peuvent;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
pourraient;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
pourrait;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
pourront;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
pouvaient;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
pouvait;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
puissent;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
put;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
veulent;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
veut;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
voudraient;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
voudrait;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
voudront;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
voulaient;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
voulait;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
voulut;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
devant;devoir;VERB;armer;armer;VERB;charmer;charmer;VERB
pouvant;pouvoir;VERB;armer;armer;VERB;charmer;charmer;VERB
voulant;vouloir;VERB;armer;armer;VERB;charmer;charmer;VERB
est;être;VERB;au;au;ADP;chaud;chaud;ADJ
est;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
étaient;être;VERB;au;au;ADP;chaud;chaud;ADJ
étaient;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
étaient;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
était;être;VERB;au;au;ADP;chaud;chaud;ADJ
était;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
étant;être;VERB;au;au;ADP;chaud;chaud;ADJ
étant;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
étant;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
furent;être;VERB;au;au;ADP;chaud;chaud;ADJ
furent;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
furent;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
fut;être;VERB;au;au;ADP;chaud;chaud;ADJ
fut;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
fût;être;VERB;au;au;ADP;chaud;chaud;ADJ
fût;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
seraient;être;VERB;au;au;ADP;chaud;chaud;ADJ
seraient;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
seraient;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
serait;être;VERB;au;au;ADP;chaud;chaud;ADJ
serait;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
seront;être;VERB;au;au;ADP;chaud;chaud;ADJ
seront;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
seront;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
soient;être;VERB;au;au;ADP;chaud;chaud;ADJ
soient;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
soient;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
soit;être;VERB;au;au;ADP;chaud;chaud;ADJ
soit;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
sont;être;VERB;au;au;ADP;chaud;chaud;ADJ
sont;être;VERB;aux;aux;ADP;chaud;chaud;ADJ
sont;être;VERB;aux;aux;ADP;chauds;chaud;ADJ
aient;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
aient;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
aient;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
ait;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
ait;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
ait;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
auraient;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
auraient;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
auraient;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
aurait;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
aurait;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
aurait;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
auront;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
auront;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
auront;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
avaient;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
avaient;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
avaient;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
avait;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
avait;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
avait;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
eurent;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
eurent;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
eurent;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
eut;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
eut;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
eut;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
eût;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
eût;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
eût;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
ont;avoir;VERB;armé;armer;VERB;charmé;charmer;VERB
ont;avoir;VERB;assez;assez;ADV;chassé;chasser;VERB
ont;avoir;VERB;eu;avoir;VERB;chu;choir;VERB
