ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;an;an;NOUN;champ;champ;NOUN
ancien;ancien;ADJ;an;an;NOUN;chant;chant;NOUN
ancien;ancien;ADJ;ange;ange;NOUN;change;change;NOUN
ancien;ancien;ADJ;août;août;NOUN;shoot;shoot;NOUN
ancien;ancien;ADJ;are;are;NOUN;char;char;NOUN
ancien;ancien;ADJ;art;art;NOUN;char;char;NOUN
ancien;ancien;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
ancien;ancien;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
bon;bon;ADJ;an;an;NOUN;champ;champ;NOUN
bon;bon;ADJ;an;an;NOUN;chant;chant;NOUN
bon;bon;ADJ;ange;ange;NOUN;change;change;NOUN
bon;bon;ADJ;août;août;NOUN;shoot;shoot;NOUN
bon;bon;ADJ;are;are;NOUN;char;char;NOUN
bon;bon;ADJ;art;art;NOUN;char;char;NOUN
bon;bon;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
bon;bon;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
certain;certain;ADJ;an;an;NOUN;champ;champ;NOUN
certain;certain;ADJ;an;an;NOUN;chant;chant;NOUN
certain;certain;ADJ;ange;ange;NOUN;change;change;NOUN
certain;certain;ADJ;août;août;NOUN;shoot;shoot;NOUN
certain;certain;ADJ;are;are;NOUN;char;char;NOUN
certain;certain;ADJ;art;art;NOUN;char;char;NOUN
certain;certain;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
certain;certain;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
divin;divin;ADJ;an;an;NOUN;champ;champ;NOUN
divin;divin;ADJ;an;an;NOUN;chant;chant;NOUN
divin;divin;ADJ;ange;ange;NOUN;change;change;NOUN
divin;divin;ADJ;août;août;NOUN;shoot;shoot;NOUN
divin;divin;ADJ;are;are;NOUN;char;char;NOUN
divin;divin;ADJ;art;art;NOUN;char;char;NOUN
divin;divin;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
divin;divin;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
prochain;prochain;ADJ;an;an;NOUN;champ;champ;NOUN
prochain;prochain;ADJ;an;an;NOUN;chant;chant;NOUN
prochain;prochain;ADJ;ange;ange;NOUN;change;change;NOUN
prochain;prochain;ADJ;août;août;NOUN;shoot;shoot;NOUN
prochain;prochain;ADJ;are;are;NOUN;char;char;NOUN
prochain;prochain;ADJ;art;art;NOUN;char;char;NOUN
prochain;prochain;ADJ;entier;entier;NOUN;chantier;chantier;NOUN
prochain;prochain;ADJ;hommage;hommage;NOUN;chômage;chômage;NOUN
aucun;aucun;DET;air;air;NOUN;cher;cher;ADJ
aucun;aucun;DET;an;an;NOUN;champ;champ;NOUN
aucun;aucun;DET;an;an;NOUN;chant;chant;NOUN
aucun;aucun;DET;ange;ange;NOUN;change;change;NOUN
aucun;aucun;DET;août;août;NOUN;shoot;shoot;NOUN
aucun;aucun;DET;are;are;NOUN;char;char;NOUN
aucun;aucun;DET;art;art;NOUN;char;char;NOUN
aucun;aucun;DET;entier;entier;ADJ;chantier;chantier;NOUN
aucun;aucun;DET;entier;entier;NOUN;chantier;chantier;NOUN
aucun;aucun;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
un;un;DET;air;air;NOUN;cher;cher;ADJ
un;un;DET;an;an;NOUN;champ;champ;NOUN
un;un;DET;an;an;NOUN;chant;chant;NOUN
un;un;DET;ange;ange;NOUN;change;change;NOUN
un;un;DET;août;août;NOUN;shoot;shoot;NOUN
un;un;DET;are;are;NOUN;char;char;NOUN
un;un;DET;art;art;NOUN;char;char;NOUN
un;un;DET;entier;entier;ADJ;chantier;chantier;NOUN
un;un;DET;entier;entier;NOUN;chantier;chantier;NOUN
un;un;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
mon;mon;DET;air;air;NOUN;cher;cher;ADJ
mon;mon;DET;an;an;NOUN;champ;champ;NOUN
mon;mon;DET;an;an;NOUN;chant;chant;NOUN
mon;mon;DET;ange;ange;NOUN;change;change;NOUN
mon;mon;DET;août;août;NOUN;shoot;shoot;NOUN
mon;mon;DET;are;are;NOUN;char;char;NOUN
mon;mon;DET;art;art;NOUN;char;char;NOUN
mon;mon;DET;entier;entier;ADJ;chantier;chantier;NOUN
mon;mon;DET;entier;entier;NOUN;chantier;chantier;NOUN
mon;mon;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
son;son;DET;air;air;NOUN;cher;cher;ADJ
son;son;DET;an;an;NOUN;champ;champ;NOUN
son;son;DET;an;an;NOUN;chant;chant;NOUN
son;son;DET;ange;ange;NOUN;change;change;NOUN
son;son;DET;août;août;NOUN;shoot;shoot;NOUN
son;son;DET;are;are;NOUN;char;char;NOUN
son;son;DET;art;art;NOUN;char;char;NOUN
son;son;DET;entier;entier;ADJ;chantier;chantier;NOUN
son;son;DET;entier;entier;NOUN;chantier;chantier;NOUN
son;son;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
ton;ton;DET;air;air;NOUN;cher;cher;ADJ
ton;ton;DET;an;an;NOUN;champ;champ;NOUN
ton;ton;DET;an;an;NOUN;chant;chant;NOUN
ton;ton;DET;ange;ange;NOUN;change;change;NOUN
ton;ton;DET;août;août;NOUN;shoot;shoot;NOUN
ton;ton;DET;are;are;NOUN;char;char;NOUN
ton;ton;DET;art;art;NOUN;char;char;NOUN
ton;ton;DET;entier;entier;ADJ;chantier;chantier;NOUN
ton;ton;DET;entier;entier;NOUN;chantier;chantier;NOUN
ton;ton;DET;hommage;hommage;NOUN;chômage;chômage;NOUN
bien;bien;ADV;au;au;ADP;chaud;chaud;ADJ
bien;bien;ADV;aux;aux;ADP;chauds;chaud;ADJ
