ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
ancien;ancien;ADJ;an;an;NOUN;gant;gant;NOUN
ancien;ancien;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
ancien;ancien;ADJ;os;os;NOUN;gosse;gosse;NOUN
ancien;ancien;ADJ;âge;âge;NOUN;gage;gage;NOUN
bon;bon;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
bon;bon;ADJ;an;an;NOUN;gant;gant;NOUN
bon;bon;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
bon;bon;ADJ;os;os;NOUN;gosse;gosse;NOUN
bon;bon;ADJ;âge;âge;NOUN;gage;gage;NOUN
certain;certain;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
certain;certain;ADJ;an;an;NOUN;gant;gant;NOUN
certain;certain;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
certain;certain;ADJ;os;os;NOUN;gosse;gosse;NOUN
certain;certain;ADJ;âge;âge;NOUN;gage;gage;NOUN
divin;divin;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
divin;divin;ADJ;an;an;NOUN;gant;gant;NOUN
divin;divin;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
divin;divin;ADJ;os;os;NOUN;gosse;gosse;NOUN
divin;divin;ADJ;âge;âge;NOUN;gage;gage;NOUN
prochain;prochain;ADJ;amas;amas;NOUN;gamma;gamma;NOUN
prochain;prochain;ADJ;an;an;NOUN;gant;gant;NOUN
prochain;prochain;ADJ;orge;orge;NOUN;gorge;gorge;NOUN
prochain;prochain;ADJ;os;os;NOUN;gosse;gosse;NOUN
prochain;prochain;ADJ;âge;âge;NOUN;gage;gage;NOUN
aucun;aucun;DET;amas;amas;NOUN;gamma;gamma;NOUN
aucun;aucun;DET;an;an;NOUN;gant;gant;NOUN
aucun;aucun;DET;athée;athée;ADJ;gâté;gâté;ADJ
aucun;aucun;DET;athée;athée;NOUN;gâté;gâté;ADJ
aucun;aucun;DET;orge;orge;NOUN;gorge;gorge;NOUN
aucun;aucun;DET;os;os;NOUN;gosse;gosse;NOUN
aucun;aucun;DET;âge;âge;NOUN;gage;gage;NOUN
un;un;DET;amas;amas;NOUN;gamma;gamma;NOUN
un;un;DET;an;an;NOUN;gant;gant;NOUN
un;un;DET;athée;athée;ADJ;gâté;gâté;ADJ
un;un;DET;athée;athée;NOUN;gâté;gâté;ADJ
un;un;DET;orge;orge;NOUN;gorge;gorge;NOUN
un;un;DET;os;os;NOUN;gosse;gosse;NOUN
un;un;DET;âge;âge;NOUN;gage;gage;NOUN
mon;mon;DET;amas;amas;NOUN;gamma;gamma;NOUN
mon;mon;DET;an;an;NOUN;gant;gant;NOUN
mon;mon;DET;athée;athée;ADJ;gâté;gâté;ADJ
mon;mon;DET;athée;athée;NOUN;gâté;gâté;ADJ
mon;mon;DET;orge;orge;NOUN;gorge;gorge;NOUN
mon;mon;DET;os;os;NOUN;gosse;gosse;NOUN
mon;mon;DET;âge;âge;NOUN;gage;gage;NOUN
son;son;DET;amas;amas;NOUN;gamma;gamma;NOUN
son;son;DET;an;an;NOUN;gant;gant;NOUN
son;son;DET;athée;athée;ADJ;gâté;gâté;ADJ
son;son;DET;athée;athée;NOUN;gâté;gâté;ADJ
son;son;DET;orge;orge;NOUN;gorge;gorge;NOUN
son;son;DET;os;os;NOUN;gosse;gosse;NOUN
son;son;DET;âge;âge;NOUN;gage;gage;NOUN
ton;ton;DET;amas;amas;NOUN;gamma;gamma;NOUN
ton;ton;DET;an;an;NOUN;gant;gant;NOUN
ton;ton;DET;athée;athée;ADJ;gâté;gâté;ADJ
ton;ton;DET;athée;athée;NOUN;gâté;gâté;ADJ
ton;ton;DET;orge;orge;NOUN;gorge;gorge;NOUN
ton;ton;DET;os;os;NOUN;gosse;gosse;NOUN
ton;ton;DET;âge;âge;NOUN;gage;gage;NOUN
bien;bien;ADV;athée;athée;ADJ;gâté;gâté;ADJ
bien;bien;ADV;athée;athée;ADJ;gâtée;gâté;ADJ
non;non;ADV;athée;athée;ADJ;gâté;gâté;ADJ
non;non;ADV;athée;athée;ADJ;gâtée;gâté;ADJ
en;en;ADP;air;air;NOUN;guerre;guerre;NOUN
en;en;ADP;air;air;NOUN;guerres;guerre;NOUN
en;en;ADP;aire;aire;NOUN;guerre;guerre;NOUN
en;en;ADP;aire;aire;NOUN;guerres;guerre;NOUN
en;en;ADP;airs;air;NOUN;guerre;guerre;NOUN
en;en;ADP;airs;air;NOUN;guerres;guerre;NOUN
en;en;ADP;amas;amas;NOUN;gamma;gamma;NOUN
en;en;ADP;an;an;NOUN;gant;gant;NOUN
en;en;ADP;an;an;NOUN;gants;gant;NOUN
en;en;ADP;ans;an;NOUN;gant;gant;NOUN
en;en;ADP;ans;an;NOUN;gants;gant;NOUN
en;en;ADP;août;août;NOUN;goutte;goutte;NOUN
en;en;ADP;août;août;NOUN;gouttes;goutte;NOUN
en;en;ADP;are;are;NOUN;gare;gare;NOUN
en;en;ADP;are;are;NOUN;gares;gare;NOUN
en;en;ADP;art;art;NOUN;gare;gare;NOUN
en;en;ADP;art;art;NOUN;gares;gare;NOUN
en;en;ADP;arts;art;NOUN;gare;gare;NOUN
en;en;ADP;arts;art;NOUN;gares;gare;NOUN
en;en;ADP;audace;audace;NOUN;godasses;godasse;NOUN
en;en;ADP;homme;homme;NOUN;gomme;gomme;NOUN
en;en;ADP;hommes;homme;NOUN;gomme;gomme;NOUN
en;en;ADP;oeufs;oeuf;NOUN;gueux;gueux;NOUN
en;en;ADP;orge;orge;NOUN;gorge;gorge;NOUN
en;en;ADP;orge;orge;NOUN;gorges;gorge;NOUN
en;en;ADP;os;os;NOUN;gosse;gosse;NOUN
en;en;ADP;os;os;NOUN;gosses;gosse;NOUN
en;en;ADP;âge;âge;NOUN;gage;gage;NOUN
en;en;ADP;âge;âge;NOUN;gages;gage;NOUN
en;en;ADP;âges;âge;NOUN;gage;gage;NOUN
en;en;ADP;âges;âge;NOUN;gages;gage;NOUN
en;en;ADP;âme;âme;NOUN;gamme;gamme;NOUN
en;en;ADP;âmes;âme;NOUN;gamme;gamme;NOUN
en;en;ADP;ère;ère;NOUN;guerre;guerre;NOUN
en;en;ADP;ère;ère;NOUN;guerres;guerre;NOUN
en;en;ADP;été;été;NOUN;gaieté;gaieté;NOUN
en;en;ADP;étés;été;NOUN;gaieté;gaieté;NOUN
