ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
long;long;ADJ;air;air;NOUN;fer;fer;NOUN
long;long;ADJ;août;août;NOUN;foot;foot;NOUN
long;long;ADJ;are;are;NOUN;fard;fard;NOUN
long;long;ADJ;are;are;NOUN;phare;phare;NOUN
long;long;ADJ;art;art;NOUN;fard;fard;NOUN
long;long;ADJ;art;art;NOUN;phare;phare;NOUN
long;long;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
long;long;ADJ;axe;axe;NOUN;fax;fax;NOUN
long;long;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
long;long;ADJ;or;or;NOUN;for;for;NOUN
long;long;ADJ;or;or;NOUN;fort;fort;NOUN
long;long;ADJ;âne;âne;NOUN;fan;fan;NOUN
