ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
excellent;excellent;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
excellent;excellent;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
excellent;excellent;ADJ;air;air;NOUN;pair;pair;NOUN
excellent;excellent;ADJ;air;air;NOUN;père;père;NOUN
excellent;excellent;ADJ;allié;allié;NOUN;palier;palier;NOUN
excellent;excellent;ADJ;an;an;NOUN;pan;pan;NOUN
excellent;excellent;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
excellent;excellent;ADJ;appât;appât;NOUN;papa;papa;NOUN
excellent;excellent;ADJ;appât;appât;NOUN;papas;papas;NOUN
excellent;excellent;ADJ;arc;arc;NOUN;parc;parc;NOUN
excellent;excellent;ADJ;are;are;NOUN;part;part;NOUN
excellent;excellent;ADJ;art;art;NOUN;part;part;NOUN
excellent;excellent;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
excellent;excellent;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
excellent;excellent;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
excellent;excellent;ADJ;if;if;NOUN;pif;pif;NOUN
excellent;excellent;ADJ;or;or;NOUN;porc;porc;NOUN
excellent;excellent;ADJ;or;or;NOUN;port;port;NOUN
excellent;excellent;ADJ;otage;otage;NOUN;potage;potage;NOUN
excellent;excellent;ADJ;âge;âge;NOUN;page;page;NOUN
grand;grand;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
grand;grand;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
grand;grand;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
grand;grand;ADJ;air;air;NOUN;pair;pair;NOUN
grand;grand;ADJ;air;air;NOUN;père;père;NOUN
grand;grand;ADJ;allié;allié;NOUN;palier;palier;NOUN
grand;grand;ADJ;an;an;NOUN;pan;pan;NOUN
grand;grand;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
grand;grand;ADJ;appât;appât;NOUN;papa;papa;NOUN
grand;grand;ADJ;appât;appât;NOUN;papas;papas;NOUN
grand;grand;ADJ;arc;arc;NOUN;parc;parc;NOUN
grand;grand;ADJ;are;are;NOUN;part;part;NOUN
grand;grand;ADJ;art;art;NOUN;part;part;NOUN
grand;grand;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
grand;grand;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
grand;grand;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
grand;grand;ADJ;if;if;NOUN;pif;pif;NOUN
grand;grand;ADJ;or;or;NOUN;porc;porc;NOUN
grand;grand;ADJ;or;or;NOUN;port;port;NOUN
grand;grand;ADJ;otage;otage;NOUN;potage;potage;NOUN
grand;grand;ADJ;âge;âge;NOUN;page;page;NOUN
petit;petit;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
petit;petit;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
petit;petit;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
petit;petit;ADJ;air;air;NOUN;pair;pair;NOUN
petit;petit;ADJ;air;air;NOUN;père;père;NOUN
petit;petit;ADJ;allié;allié;NOUN;palier;palier;NOUN
petit;petit;ADJ;an;an;NOUN;pan;pan;NOUN
petit;petit;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
petit;petit;ADJ;appât;appât;NOUN;papa;papa;NOUN
