ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;air;air;NOUN;maire;maire;NOUN
long;long;ADJ;an;an;NOUN;man;man;NOUN
long;long;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
long;long;ADJ;arc;arc;NOUN;mark;mark;NOUN
long;long;ADJ;archer;archer;NOUN;marché;marché;NOUN
long;long;ADJ;argot;argot;NOUN;margot;margot;NOUN
long;long;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
long;long;ADJ;athée;athée;NOUN;maté;maté;NOUN
long;long;ADJ;atout;atout;NOUN;matou;matou;NOUN
long;long;ADJ;autel;autel;NOUN;motel;motel;NOUN
long;long;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
long;long;ADJ;axe;axe;NOUN;max;max;NOUN
long;long;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
long;long;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
long;long;ADJ;or;or;NOUN;mort;mort;NOUN
long;long;ADJ;oral;oral;NOUN;moral;moral;NOUN
long;long;ADJ;être;être;NOUN;maître;maître;NOUN
long;long;ADJ;être;être;NOUN;mètre;mètre;NOUN
